,trade_dt,fund_id,s_info_windcode,shares,s_dq_close,opdate
0,2025-09-17,61,688786.SH,68,27.89,2025-09-17 16:03:47
1,2025-09-17,61,688778.SH,207,79.41,2025-09-17 16:03:47
2,2025-09-17,61,688777.SH,100,51.6,2025-09-17 16:03:47
3,2025-09-17,61,688776.SH,100,88.99,2025-09-17 16:03:47
4,2025-09-17,61,688766.SH,58,105.11,2025-09-17 16:03:47
5,2025-09-17,61,688757.SH,130,30.93,2025-09-17 16:03:47
6,2025-09-17,61,688750.SH,100,21.87,2025-09-17 16:03:47
7,2025-09-17,61,688733.SH,110,27.43,2025-09-17 16:03:47
8,2025-09-17,61,688722.SH,112,20.36,2025-09-17 16:03:47
9,2025-09-17,61,688711.SH,151,28.85,2025-09-17 16:03:47
10,2025-09-17,61,688708.SH,14,70.28,2025-09-17 16:03:47
11,2025-09-17,61,688700.SH,723,40.62,2025-09-17 16:03:47
12,2025-09-17,61,688690.SH,767,27.11,2025-09-17 16:03:47
13,2025-09-17,61,688678.SH,14,31.62,2025-09-17 16:03:47
14,2025-09-17,61,688668.SH,186,109.6,2025-09-17 16:03:47
15,2025-09-17,61,688665.SH,85,67.32,2025-09-17 16:03:47
16,2025-09-17,61,688660.SH,383,19.72,2025-09-17 16:03:47
17,2025-09-17,61,688658.SH,710,24.63,2025-09-17 16:03:47
18,2025-09-17,61,688653.SH,40,13.3,2025-09-17 16:03:47
19,2025-09-17,61,688639.SH,198,34.29,2025-09-17 16:03:47
20,2025-09-17,61,688636.SH,91,34.06,2025-09-17 16:03:47
21,2025-09-17,61,688630.SH,174,145.0,2025-09-17 16:03:47
22,2025-09-17,61,688629.SH,105,88.51,2025-09-17 16:03:47
23,2025-09-17,61,688626.SH,50,58.68,2025-09-17 16:03:47
24,2025-09-17,61,688622.SH,2,106.0,2025-09-17 16:03:47
25,2025-09-17,61,688621.SH,136,78.5,2025-09-17 16:03:47
26,2025-09-17,61,688619.SH,0,15.52,2025-09-17 16:03:47
27,2025-09-17,61,688613.SH,3996,27.8,2025-09-17 16:03:47
28,2025-09-17,61,688607.SH,169,29.08,2025-09-17 16:03:47
29,2025-09-17,61,688603.SH,54,80.8,2025-09-17 16:03:47
30,2025-09-17,61,688602.SH,43,8.6,2025-09-17 16:03:47
31,2025-09-17,61,688596.SH,591,37.41,2025-09-17 16:03:47
32,2025-09-17,61,688593.SH,263,23.87,2025-09-17 16:03:47
33,2025-09-17,61,688590.SH,2013,23.2,2025-09-17 16:03:47
34,2025-09-17,61,688586.SH,65,10.91,2025-09-17 16:03:47
35,2025-09-17,61,688567.SH,171,20.9,2025-09-17 16:03:47
36,2025-09-17,61,688556.SH,3579,11.9,2025-09-17 16:03:47
37,2025-09-17,61,688553.SH,148,24.52,2025-09-17 16:03:47
38,2025-09-17,61,688548.SH,1178,11.61,2025-09-17 16:03:47
39,2025-09-17,61,688538.SH,188,2.84,2025-09-17 16:03:47
40,2025-09-17,61,688536.SH,47,159.89,2025-09-17 16:03:47
41,2025-09-17,61,688526.SH,111,18.39,2025-09-17 16:03:47
42,2025-09-17,61,688523.SH,137,23.15,2025-09-17 16:03:47
43,2025-09-17,61,688520.SH,129,59.97,2025-09-17 16:03:47
44,2025-09-17,61,688510.SH,52,24.19,2025-09-17 16:03:47
45,2025-09-17,61,688503.SH,112,62.65,2025-09-17 16:03:47
46,2025-09-17,61,688499.SH,184,72.85,2025-09-17 16:03:47
47,2025-09-17,61,688498.SH,174,378.09,2025-09-17 16:03:47
48,2025-09-17,61,688496.SH,77,9.8,2025-09-17 16:03:47
49,2025-09-17,61,688488.SH,188,15.19,2025-09-17 16:03:47
50,2025-09-17,61,688486.SH,47,69.19,2025-09-17 16:03:47
51,2025-09-17,61,688484.SH,95,48.04,2025-09-17 16:03:47
52,2025-09-17,61,688475.SH,100,34.0,2025-09-17 16:03:47
53,2025-09-17,61,688472.SH,5224,12.18,2025-09-17 16:03:47
54,2025-09-17,61,688428.SH,1429,26.9,2025-09-17 16:03:47
55,2025-09-17,61,688418.SH,198,32.46,2025-09-17 16:03:47
56,2025-09-17,61,688410.SH,159,15.06,2025-09-17 16:03:47
57,2025-09-17,61,688409.SH,58,61.9,2025-09-17 16:03:47
58,2025-09-17,61,688408.SH,217,47.21,2025-09-17 16:03:47
59,2025-09-17,61,688403.SH,3183,13.56,2025-09-17 16:03:47
60,2025-09-17,61,688401.SH,56,44.81,2025-09-17 16:03:47
61,2025-09-17,61,688398.SH,26,20.59,2025-09-17 16:03:47
62,2025-09-17,61,688392.SH,10,86.51,2025-09-17 16:03:47
63,2025-09-17,61,688389.SH,551,14.14,2025-09-17 16:03:47
64,2025-09-17,61,688383.SH,90,78.58,2025-09-17 16:03:47
65,2025-09-17,61,688382.SH,335,34.73,2025-09-17 16:03:47
66,2025-09-17,61,688373.SH,4834,7.89,2025-09-17 16:03:47
67,2025-09-17,61,688372.SH,190,77.49,2025-09-17 16:03:47
68,2025-09-17,61,688371.SH,34,26.35,2025-09-17 16:03:47
69,2025-09-17,61,688369.SH,100,28.15,2025-09-17 16:03:47
70,2025-09-17,61,688351.SH,100,23.1,2025-09-17 16:03:47
71,2025-09-17,61,688347.SH,197,80.69,2025-09-17 16:03:47
72,2025-09-17,61,688343.SH,409,88.44,2025-09-17 16:03:47
73,2025-09-17,61,688337.SH,15,38.2,2025-09-17 16:03:47
74,2025-09-17,61,688336.SH,55,53.41,2025-09-17 16:03:47
75,2025-09-17,61,688335.SH,801,21.49,2025-09-17 16:03:47
76,2025-09-17,61,688334.SH,36,19.2,2025-09-17 16:03:47
77,2025-09-17,61,688333.SH,33,78.19,2025-09-17 16:03:47
78,2025-09-17,61,688331.SH,6,103.79,2025-09-17 16:03:47
79,2025-09-17,61,688328.SH,79,27.38,2025-09-17 16:03:47
80,2025-09-17,61,688327.SH,84,17.22,2025-09-17 16:03:47
81,2025-09-17,61,688322.SH,202,95.29,2025-09-17 16:03:47
82,2025-09-17,61,688321.SH,792,32.88,2025-09-17 16:03:47
83,2025-09-17,61,688317.SH,23,25.11,2025-09-17 16:03:47
84,2025-09-17,61,688311.SH,167,36.01,2025-09-17 16:03:47
85,2025-09-17,61,688309.SH,98,24.8,2025-09-17 16:03:47
86,2025-09-17,61,688307.SH,198,34.84,2025-09-17 16:03:47
87,2025-09-17,61,688306.SH,6340,14.21,2025-09-17 16:03:47
88,2025-09-17,61,688303.SH,73,30.67,2025-09-17 16:03:47
89,2025-09-17,61,688302.SH,10,53.95,2025-09-17 16:03:47
90,2025-09-17,61,688301.SH,117,114.0,2025-09-17 16:03:47
91,2025-09-17,61,688300.SH,196,54.45,2025-09-17 16:03:47
92,2025-09-17,61,688280.SH,1122,9.26,2025-09-17 16:03:47
93,2025-09-17,61,688277.SH,68,18.22,2025-09-17 16:03:47
94,2025-09-17,61,688270.SH,38,72.08,2025-09-17 16:03:47
95,2025-09-17,61,688267.SH,92,28.58,2025-09-17 16:03:47
96,2025-09-17,61,688266.SH,84,105.12,2025-09-17 16:03:47
97,2025-09-17,61,688261.SH,80,82.08,2025-09-17 16:03:47
98,2025-09-17,61,688258.SH,76,76.81,2025-09-17 16:03:47
99,2025-09-17,61,688257.SH,161,20.43,2025-09-17 16:03:47
100,2025-09-17,61,688247.SH,108,11.16,2025-09-17 16:03:47
101,2025-09-17,61,688246.SH,78,30.72,2025-09-17 16:03:47
102,2025-09-17,61,688238.SH,108,7.89,2025-09-17 16:03:47
103,2025-09-17,61,688236.SH,39,23.15,2025-09-17 16:03:47
104,2025-09-17,61,688235.SH,38,313.33,2025-09-17 16:03:47
105,2025-09-17,61,688226.SH,68,51.39,2025-09-17 16:03:47
106,2025-09-17,61,688225.SH,1212,20.39,2025-09-17 16:03:47
107,2025-09-17,61,688223.SH,1487,5.49,2025-09-17 16:03:47
108,2025-09-17,61,688222.SH,184,26.15,2025-09-17 16:03:47
109,2025-09-17,61,688221.SH,1673,14.9,2025-09-17 16:03:47
110,2025-09-17,61,688218.SH,1846,27.43,2025-09-17 16:03:47
111,2025-09-17,61,688210.SH,49,53.8,2025-09-17 16:03:47
112,2025-09-17,61,688209.SH,154,20.88,2025-09-17 16:03:47
113,2025-09-17,61,688206.SH,253,36.74,2025-09-17 16:03:47
114,2025-09-17,61,688202.SH,187,76.0,2025-09-17 16:03:47
115,2025-09-17,61,688201.SH,0,14.43,2025-09-17 16:03:47
116,2025-09-17,61,688197.SH,71,44.09,2025-09-17 16:03:47
117,2025-09-17,61,688195.SH,115,110.0,2025-09-17 16:03:47
118,2025-09-17,61,688192.SH,12,72.3,2025-09-17 16:03:47
119,2025-09-17,61,688191.SH,49,30.05,2025-09-17 16:03:47
120,2025-09-17,61,688189.SH,338,13.03,2025-09-17 16:03:47
121,2025-09-17,61,688186.SH,178,25.51,2025-09-17 16:03:47
122,2025-09-17,61,688185.SH,28,82.2,2025-09-17 16:03:47
