,trade_dt,fund_id,s_info_windcode,shares,s_dq_close,opdate
0,2025-10-09,61,688786.SH,68,30.43,2025-10-09 15:21:03
1,2025-10-09,61,688779.SH,2709,7.79,2025-10-09 15:21:03
2,2025-10-09,61,688778.SH,12,86.45,2025-10-09 15:21:03
3,2025-10-09,61,688777.SH,100,57.78,2025-10-09 15:21:03
4,2025-10-09,61,688776.SH,100,100.2,2025-10-09 15:21:03
5,2025-10-09,61,688766.SH,98,119.22,2025-10-09 15:21:03
6,2025-10-09,61,688757.SH,130,32.53,2025-10-09 15:21:03
7,2025-10-09,61,688750.SH,100,22.09,2025-10-09 15:21:03
8,2025-10-09,61,688711.SH,151,28.0,2025-10-09 15:21:03
9,2025-10-09,61,688708.SH,14,73.14,2025-10-09 15:21:03
10,2025-10-09,61,688700.SH,46,38.77,2025-10-09 15:21:03
11,2025-10-09,61,688690.SH,184,28.03,2025-10-09 15:21:03
12,2025-10-09,61,688687.SH,294,28.18,2025-10-09 15:21:03
13,2025-10-09,61,688678.SH,14,32.94,2025-10-09 15:21:03
14,2025-10-09,61,688668.SH,186,93.69,2025-10-09 15:21:03
15,2025-10-09,61,688665.SH,85,61.93,2025-10-09 15:21:03
16,2025-10-09,61,688663.SH,170,43.24,2025-10-09 15:21:03
17,2025-10-09,61,688660.SH,183,21.57,2025-10-09 15:21:03
18,2025-10-09,61,688658.SH,445,21.96,2025-10-09 15:21:03
19,2025-10-09,61,688653.SH,40,15.06,2025-10-09 15:21:03
20,2025-10-09,61,688639.SH,198,34.69,2025-10-09 15:21:03
21,2025-10-09,61,688636.SH,199,34.07,2025-10-09 15:21:03
22,2025-10-09,61,688630.SH,174,141.83,2025-10-09 15:21:03
23,2025-10-09,61,688629.SH,653,95.36,2025-10-09 15:21:03
24,2025-10-09,61,688626.SH,50,52.41,2025-10-09 15:21:03
25,2025-10-09,61,688622.SH,2,116.0,2025-10-09 15:21:03
26,2025-10-09,61,688621.SH,136,64.16,2025-10-09 15:21:03
27,2025-10-09,61,688612.SH,270,39.81,2025-10-09 15:21:03
28,2025-10-09,61,688607.SH,169,28.45,2025-10-09 15:21:03
29,2025-10-09,61,688603.SH,54,74.69,2025-10-09 15:21:03
30,2025-10-09,61,688602.SH,43,8.81,2025-10-09 15:21:03
31,2025-10-09,61,688596.SH,93,44.01,2025-10-09 15:21:03
32,2025-10-09,61,688590.SH,132,23.5,2025-10-09 15:21:03
