,trade_dt,fund_id,s_info_windcode,shares,s_dq_close,opdate
0,2025-08-28,61,688800.SH,59,78.06,2025-08-28 15:30:50
1,2025-08-28,61,688777.SH,100,52.23,2025-08-28 15:30:50
2,2025-08-28,61,688776.SH,100,85.03,2025-08-28 15:30:50
3,2025-08-28,61,688772.SH,193,22.26,2025-08-28 15:30:50
4,2025-08-28,61,688766.SH,58,80.17,2025-08-28 15:30:50
5,2025-08-28,61,688757.SH,130,32.59,2025-08-28 15:30:50
6,2025-08-28,61,688750.SH,100,23.5,2025-08-28 15:30:50
7,2025-08-28,61,688719.SH,68,47.18,2025-08-28 15:30:50
8,2025-08-28,61,688711.SH,151,27.95,2025-08-28 15:30:50
9,2025-08-28,61,688707.SH,102,15.03,2025-08-28 15:30:50
10,2025-08-28,61,688700.SH,368,44.4,2025-08-28 15:30:50
11,2025-08-28,61,688690.SH,250,28.03,2025-08-28 15:30:50
12,2025-08-28,61,688679.SH,0,17.24,2025-08-28 15:30:50
13,2025-08-28,61,688678.SH,14,27.77,2025-08-28 15:30:50
14,2025-08-28,61,688665.SH,285,60.5,2025-08-28 15:30:50
15,2025-08-28,61,688658.SH,1082,26.79,2025-08-28 15:30:50
16,2025-08-28,61,688655.SH,362,24.52,2025-08-28 15:30:50
17,2025-08-28,61,688636.SH,218,38.01,2025-08-28 15:30:50
18,2025-08-28,61,688630.SH,174,142.3,2025-08-28 15:30:50
19,2025-08-28,61,688629.SH,105,92.21,2025-08-28 15:30:50
20,2025-08-28,61,688621.SH,136,71.01,2025-08-28 15:30:50
21,2025-08-28,61,688620.SH,1238,14.77,2025-08-28 15:30:50
22,2025-08-28,61,688612.SH,129,39.81,2025-08-28 15:30:50
23,2025-08-28,61,688607.SH,169,30.9,2025-08-28 15:30:50
24,2025-08-28,61,688603.SH,54,84.6,2025-08-28 15:30:50
25,2025-08-28,61,688591.SH,437,52.88,2025-08-28 15:30:50
26,2025-08-28,61,688590.SH,1934,25.26,2025-08-28 15:30:50
27,2025-08-28,61,688586.SH,879,12.26,2025-08-28 15:30:50
28,2025-08-28,61,688567.SH,25,17.33,2025-08-28 15:30:50
29,2025-08-28,61,688566.SH,207,36.23,2025-08-28 15:30:50
30,2025-08-28,61,688556.SH,2924,11.2,2025-08-28 15:30:50
31,2025-08-28,61,688553.SH,148,24.09,2025-08-28 15:30:50
32,2025-08-28,61,688550.SH,1,44.72,2025-08-28 15:30:50
33,2025-08-28,61,688549.SH,118,9.08,2025-08-28 15:30:50
34,2025-08-28,61,688538.SH,2895,2.75,2025-08-28 15:30:50
35,2025-08-28,61,688520.SH,571,64.28,2025-08-28 15:30:50
36,2025-08-28,61,688519.SH,168,74.5,2025-08-28 15:30:50
37,2025-08-28,61,688510.SH,52,24.06,2025-08-28 15:30:50
38,2025-08-28,61,688503.SH,166,50.02,2025-08-28 15:30:50
39,2025-08-28,61,688499.SH,184,54.26,2025-08-28 15:30:50
40,2025-08-28,61,688498.SH,174,315.59,2025-08-28 15:30:50
41,2025-08-28,61,688496.SH,77,10.13,2025-08-28 15:30:50
42,2025-08-28,61,688488.SH,188,17.78,2025-08-28 15:30:50
43,2025-08-28,61,688486.SH,47,74.76,2025-08-28 15:30:50
44,2025-08-28,61,688484.SH,53,49.0,2025-08-28 15:30:50
45,2025-08-28,61,688475.SH,100,36.9,2025-08-28 15:30:50
46,2025-08-28,61,688469.SH,3895,5.93,2025-08-28 15:30:50
47,2025-08-28,61,688428.SH,1473,27.92,2025-08-28 15:30:50
