,trade_dt,fund_id,s_info_windcode,shares,s_dq_close,opdate
0,2025-10-15,61,688819.SH,0,30.85,2025-10-15 15:50:07
1,2025-10-15,61,688786.SH,1715,32.99,2025-10-15 15:50:07
2,2025-10-15,61,688779.SH,1526,7.11,2025-10-15 15:50:07
3,2025-10-15,61,688778.SH,12,77.77,2025-10-15 15:50:07
4,2025-10-15,61,688777.SH,100,56.02,2025-10-15 15:50:07
5,2025-10-15,61,688776.SH,100,98.36,2025-10-15 15:50:07
6,2025-10-15,61,688772.SH,1753,23.1,2025-10-15 15:50:07
7,2025-10-15,61,688766.SH,316,109.7,2025-10-15 15:50:07
8,2025-10-15,61,688757.SH,130,29.13,2025-10-15 15:50:07
9,2025-10-15,61,688750.SH,100,21.47,2025-10-15 15:50:07
10,2025-10-15,61,688728.SH,274,16.94,2025-10-15 15:50:07
11,2025-10-15,61,688719.SH,804,44.73,2025-10-15 15:50:07
12,2025-10-15,61,688717.SH,141,74.5,2025-10-15 15:50:07
13,2025-10-15,61,688711.SH,1110,28.4,2025-10-15 15:50:07
14,2025-10-15,61,688708.SH,14,70.55,2025-10-15 15:50:07
15,2025-10-15,61,688700.SH,899,36.36,2025-10-15 15:50:07
16,2025-10-15,61,688690.SH,184,27.22,2025-10-15 15:50:07
17,2025-10-15,61,688678.SH,744,29.12,2025-10-15 15:50:07
18,2025-10-15,61,688668.SH,186,90.55,2025-10-15 15:50:07
19,2025-10-15,61,688665.SH,85,58.68,2025-10-15 15:50:07
20,2025-10-15,61,688663.SH,170,41.74,2025-10-15 15:50:07
21,2025-10-15,61,688660.SH,1318,20.4,2025-10-15 15:50:07
22,2025-10-15,61,688658.SH,829,21.92,2025-10-15 15:50:07
23,2025-10-15,61,688653.SH,40,13.83,2025-10-15 15:50:07
24,2025-10-15,61,688639.SH,429,33.5,2025-10-15 15:50:07
25,2025-10-15,61,688636.SH,199,34.07,2025-10-15 15:50:07
26,2025-10-15,61,688630.SH,174,129.32,2025-10-15 15:50:07
27,2025-10-15,61,688629.SH,262,85.82,2025-10-15 15:50:07
28,2025-10-15,61,688626.SH,50,51.57,2025-10-15 15:50:07
29,2025-10-15,61,688622.SH,2,133.5,2025-10-15 15:50:07
30,2025-10-15,61,688621.SH,136,61.42,2025-10-15 15:50:07
31,2025-10-15,61,688612.SH,270,40.75,2025-10-15 15:50:07
32,2025-10-15,61,688607.SH,169,26.42,2025-10-15 15:50:07
33,2025-10-15,61,688603.SH,54,69.32,2025-10-15 15:50:07
34,2025-10-15,61,688602.SH,43,8.5,2025-10-15 15:50:07
35,2025-10-15,61,688596.SH,93,45.39,2025-10-15 15:50:07
36,2025-10-15,61,688593.SH,817,20.27,2025-10-15 15:50:07
37,2025-10-15,61,688590.SH,132,21.3,2025-10-15 15:50:07
38,2025-10-15,61,688586.SH,457,11.36,2025-10-15 15:50:07
39,2025-10-15,61,688584.SH,153,24.06,2025-10-15 15:50:07
40,2025-10-15,61,688575.SH,369,14.63,2025-10-15 15:50:07
41,2025-10-15,61,688567.SH,707,18.03,2025-10-15 15:50:07
42,2025-10-15,61,688559.SH,207,39.6,2025-10-15 15:50:07
43,2025-10-15,61,688556.SH,1208,12.3,2025-10-15 15:50:07
44,2025-10-15,61,688553.SH,148,21.09,2025-10-15 15:50:07
45,2025-10-15,61,688552.SH,97,41.81,2025-10-15 15:50:07
46,2025-10-15,61,688548.SH,506,12.1,2025-10-15 15:50:07
47,2025-10-15,61,688536.SH,47,167.96,2025-10-15 15:50:07
48,2025-10-15,61,688526.SH,111,17.53,2025-10-15 15:50:07
49,2025-10-15,61,688525.SH,660,104.4,2025-10-15 15:50:07
50,2025-10-15,61,688523.SH,137,23.72,2025-10-15 15:50:07
51,2025-10-15,61,688520.SH,129,55.03,2025-10-15 15:50:07
52,2025-10-15,61,688516.SH,517,45.52,2025-10-15 15:50:07
53,2025-10-15,61,688510.SH,140,26.61,2025-10-15 15:50:07
54,2025-10-15,61,688503.SH,112,65.95,2025-10-15 15:50:07
55,2025-10-15,61,688499.SH,184,61.78,2025-10-15 15:50:07
56,2025-10-15,61,688498.SH,174,361.72,2025-10-15 15:50:07
57,2025-10-15,61,688496.SH,77,8.82,2025-10-15 15:50:07
58,2025-10-15,61,688488.SH,188,15.08,2025-10-15 15:50:07
59,2025-10-15,61,688486.SH,47,70.44,2025-10-15 15:50:07
60,2025-10-15,61,688484.SH,95,48.7,2025-10-15 15:50:07
61,2025-10-15,61,688475.SH,100,32.84,2025-10-15 15:50:07
62,2025-10-15,61,688472.SH,752,13.64,2025-10-15 15:50:07
63,2025-10-15,61,688469.SH,0,6.72,2025-10-15 15:50:07
