,trade_dt,fund_id,s_info_windcode,shares,s_dq_close,opdate
0,2025-10-13,61,688786.SH,68,31.92,2025-10-13 15:58:10
1,2025-10-13,61,688779.SH,3144,7.35,2025-10-13 15:58:10
2,2025-10-13,61,688778.SH,12,80.08,2025-10-13 15:58:10
3,2025-10-13,61,688777.SH,100,59.7,2025-10-13 15:58:10
4,2025-10-13,61,688776.SH,100,106.95,2025-10-13 15:58:10
5,2025-10-13,61,688766.SH,98,106.33,2025-10-13 15:58:10
6,2025-10-13,61,688757.SH,130,30.76,2025-10-13 15:58:10
7,2025-10-13,61,688750.SH,100,22.07,2025-10-13 15:58:10
8,2025-10-13,61,688717.SH,541,73.44,2025-10-13 15:58:10
9,2025-10-13,61,688711.SH,151,28.13,2025-10-13 15:58:10
10,2025-10-13,61,688708.SH,14,73.45,2025-10-13 15:58:10
11,2025-10-13,61,688700.SH,523,37.26,2025-10-13 15:58:10
12,2025-10-13,61,688690.SH,184,28.15,2025-10-13 15:58:10
13,2025-10-13,61,688678.SH,14,29.75,2025-10-13 15:58:10
14,2025-10-13,61,688668.SH,186,89.95,2025-10-13 15:58:10
15,2025-10-13,61,688665.SH,85,59.63,2025-10-13 15:58:10
16,2025-10-13,61,688663.SH,170,44.44,2025-10-13 15:58:10
17,2025-10-13,61,688660.SH,861,20.5,2025-10-13 15:58:10
18,2025-10-13,61,688658.SH,604,21.64,2025-10-13 15:58:10
19,2025-10-13,61,688653.SH,40,14.46,2025-10-13 15:58:10
20,2025-10-13,61,688639.SH,198,35.04,2025-10-13 15:58:10
21,2025-10-13,61,688636.SH,199,34.64,2025-10-13 15:58:10
22,2025-10-13,61,688630.SH,174,134.66,2025-10-13 15:58:10
23,2025-10-13,61,688629.SH,262,89.34,2025-10-13 15:58:10
24,2025-10-13,61,688626.SH,50,52.12,2025-10-13 15:58:10
25,2025-10-13,61,688622.SH,2,118.0,2025-10-13 15:58:10
26,2025-10-13,61,688621.SH,136,60.31,2025-10-13 15:58:10
27,2025-10-13,61,688619.SH,0,16.32,2025-10-13 15:58:10
28,2025-10-13,61,688612.SH,270,38.83,2025-10-13 15:58:10
29,2025-10-13,61,688607.SH,169,26.57,2025-10-13 15:58:10
30,2025-10-13,61,688603.SH,54,73.0,2025-10-13 15:58:10
31,2025-10-13,61,688602.SH,43,8.63,2025-10-13 15:58:10
32,2025-10-13,61,688596.SH,93,48.74,2025-10-13 15:58:10
33,2025-10-13,61,688593.SH,256,21.0,2025-10-13 15:58:10
34,2025-10-13,61,688590.SH,132,22.13,2025-10-13 15:58:10
35,2025-10-13,61,688586.SH,800,11.38,2025-10-13 15:58:10
36,2025-10-13,61,688584.SH,153,24.77,2025-10-13 15:58:10
37,2025-10-13,61,688575.SH,691,14.52,2025-10-13 15:58:10
38,2025-10-13,61,688567.SH,1255,18.63,2025-10-13 15:58:10
39,2025-10-13,61,688559.SH,407,40.14,2025-10-13 15:58:10
40,2025-10-13,61,688556.SH,957,12.06,2025-10-13 15:58:10
41,2025-10-13,61,688553.SH,148,21.0,2025-10-13 15:58:10
42,2025-10-13,61,688552.SH,97,42.05,2025-10-13 15:58:10
43,2025-10-13,61,688549.SH,630,10.18,2025-10-13 15:58:10
44,2025-10-13,61,688536.SH,47,168.63,2025-10-13 15:58:10
45,2025-10-13,61,688526.SH,111,17.7,2025-10-13 15:58:10
46,2025-10-13,61,688523.SH,137,23.59,2025-10-13 15:58:10
47,2025-10-13,61,688520.SH,129,53.9,2025-10-13 15:58:10
48,2025-10-13,61,688510.SH,140,26.62,2025-10-13 15:58:10
49,2025-10-13,61,688503.SH,112,70.0,2025-10-13 15:58:10
50,2025-10-13,61,688499.SH,184,63.96,2025-10-13 15:58:10
51,2025-10-13,61,688498.SH,174,370.5,2025-10-13 15:58:10
52,2025-10-13,61,688496.SH,77,8.98,2025-10-13 15:58:10
53,2025-10-13,61,688488.SH,188,14.71,2025-10-13 15:58:10
54,2025-10-13,61,688486.SH,47,73.36,2025-10-13 15:58:10
55,2025-10-13,61,688484.SH,95,50.0,2025-10-13 15:58:10
56,2025-10-13,61,688475.SH,100,34.5,2025-10-13 15:58:10
57,2025-10-13,61,688472.SH,692,12.67,2025-10-13 15:58:10
58,2025-10-13,61,688449.SH,0,57.76,2025-10-13 15:58:10
59,2025-10-13,61,688443.SH,268,29.23,2025-10-13 15:58:10
60,2025-10-13,61,688432.SH,688,13.9,2025-10-13 15:58:10
61,2025-10-13,61,688418.SH,198,31.21,2025-10-13 15:58:10
62,2025-10-13,61,688410.SH,676,15.39,2025-10-13 15:58:10
63,2025-10-13,61,688409.SH,58,90.57,2025-10-13 15:58:10
64,2025-10-13,61,688408.SH,17,46.54,2025-10-13 15:58:10
65,2025-10-13,61,688403.SH,315,18.51,2025-10-13 15:58:10
66,2025-10-13,61,688401.SH,97,58.32,2025-10-13 15:58:10
67,2025-10-13,61,688400.SH,0,42.47,2025-10-13 15:58:10
68,2025-10-13,61,688398.SH,26,19.18,2025-10-13 15:58:10
69,2025-10-13,61,688392.SH,10,103.4,2025-10-13 15:58:10
70,2025-10-13,61,688389.SH,809,14.51,2025-10-13 15:58:10
71,2025-10-13,61,688388.SH,0,34.48,2025-10-13 15:58:10
72,2025-10-13,61,688383.SH,90,70.15,2025-10-13 15:58:10
73,2025-10-13,61,688382.SH,231,28.11,2025-10-13 15:58:10
74,2025-10-13,61,688378.SH,0,24.2,2025-10-13 15:58:10
75,2025-10-13,61,688373.SH,4841,8.23,2025-10-13 15:58:10
76,2025-10-13,61,688372.SH,50,84.0,2025-10-13 15:58:10
77,2025-10-13,61,688371.SH,34,24.88,2025-10-13 15:58:10
78,2025-10-13,61,688369.SH,100,25.54,2025-10-13 15:58:10
79,2025-10-13,61,688362.SH,170,36.16,2025-10-13 15:58:10
80,2025-10-13,61,688360.SH,109,22.47,2025-10-13 15:58:10
81,2025-10-13,61,688352.SH,0,13.93,2025-10-13 15:58:10
82,2025-10-13,61,688351.SH,100,21.3,2025-10-13 15:58:10
83,2025-10-13,61,688347.SH,77,135.72,2025-10-13 15:58:10
84,2025-10-13,61,688343.SH,518,81.5,2025-10-13 15:58:10
85,2025-10-13,61,688337.SH,15,40.81,2025-10-13 15:58:10
86,2025-10-13,61,688336.SH,55,51.14,2025-10-13 15:58:10
87,2025-10-13,61,688335.SH,657,28.1,2025-10-13 15:58:10
88,2025-10-13,61,688334.SH,36,21.19,2025-10-13 15:58:10
89,2025-10-13,61,688333.SH,50,71.23,2025-10-13 15:58:10
90,2025-10-13,61,688331.SH,145,93.86,2025-10-13 15:58:10
91,2025-10-13,61,688328.SH,79,28.28,2025-10-13 15:58:10
92,2025-10-13,61,688327.SH,998,16.28,2025-10-13 15:58:10
93,2025-10-13,61,688322.SH,2,82.51,2025-10-13 15:58:10
94,2025-10-13,61,688321.SH,212,30.76,2025-10-13 15:58:10
95,2025-10-13,61,688317.SH,23,22.56,2025-10-13 15:58:10
96,2025-10-13,61,688312.SH,583,30.18,2025-10-13 15:58:10
97,2025-10-13,61,688311.SH,167,35.79,2025-10-13 15:58:10
98,2025-10-13,61,688309.SH,98,24.38,2025-10-13 15:58:10
99,2025-10-13,61,688307.SH,121,36.36,2025-10-13 15:58:10
100,2025-10-13,61,688306.SH,197,13.7,2025-10-13 15:58:10
101,2025-10-13,61,688303.SH,73,26.87,2025-10-13 15:58:10
102,2025-10-13,61,688302.SH,10,50.5,2025-10-13 15:58:10
103,2025-10-13,61,688301.SH,117,112.52,2025-10-13 15:58:10
104,2025-10-13,61,688300.SH,196,60.51,2025-10-13 15:58:10
105,2025-10-13,61,688289.SH,432,21.18,2025-10-13 15:58:10
106,2025-10-13,61,688280.SH,629,7.98,2025-10-13 15:58:10
107,2025-10-13,61,688277.SH,0,17.83,2025-10-13 15:58:10
108,2025-10-13,61,688270.SH,38,67.72,2025-10-13 15:58:10
109,2025-10-13,61,688267.SH,92,27.35,2025-10-13 15:58:10
110,2025-10-13,61,688262.SH,157,30.68,2025-10-13 15:58:10
111,2025-10-13,61,688261.SH,80,76.29,2025-10-13 15:58:10
112,2025-10-13,61,688258.SH,76,70.83,2025-10-13 15:58:10
113,2025-10-13,61,688257.SH,161,22.68,2025-10-13 15:58:10
114,2025-10-13,61,688247.SH,108,10.46,2025-10-13 15:58:10
115,2025-10-13,61,688246.SH,78,28.23,2025-10-13 15:58:10
116,2025-10-13,61,688238.SH,108,7.7,2025-10-13 15:58:10
117,2025-10-13,61,688236.SH,39,22.93,2025-10-13 15:58:10
118,2025-10-13,61,688235.SH,38,284.15,2025-10-13 15:58:10
119,2025-10-13,61,688226.SH,68,50.06,2025-10-13 15:58:10
120,2025-10-13,61,688222.SH,637,23.24,2025-10-13 15:58:10
121,2025-10-13,61,688221.SH,738,13.89,2025-10-13 15:58:10
122,2025-10-13,61,688210.SH,49,54.8,2025-10-13 15:58:10
123,2025-10-13,61,688209.SH,681,21.79,2025-10-13 15:58:10
124,2025-10-13,61,688208.SH,151,37.95,2025-10-13 15:58:10
125,2025-10-13,61,688206.SH,25,45.46,2025-10-13 15:58:10
126,2025-10-13,61,688205.SH,157,104.64,2025-10-13 15:58:10
127,2025-10-13,61,688202.SH,187,61.58,2025-10-13 15:58:10
128,2025-10-13,61,688201.SH,154,14.61,2025-10-13 15:58:10
129,2025-10-13,61,688197.SH,71,40.7,2025-10-13 15:58:10
130,2025-10-13,61,688195.SH,115,103.4,2025-10-13 15:58:10
131,2025-10-13,61,688192.SH,12,66.7,2025-10-13 15:58:10
132,2025-10-13,61,688191.SH,49,31.47,2025-10-13 15:58:10
133,2025-10-13,61,688186.SH,935,29.92,2025-10-13 15:58:10
134,2025-10-13,61,688185.SH,28,75.28,2025-10-13 15:58:10
135,2025-10-13,61,688183.SH,10,73.3,2025-10-13 15:58:10
136,2025-10-13,61,688179.SH,92,12.89,2025-10-13 15:58:10
137,2025-10-13,61,688177.SH,178,27.18,2025-10-13 15:58:10
138,2025-10-13,61,688176.SH,118,10.07,2025-10-13 15:58:10
139,2025-10-13,61,688170.SH,0,36.72,2025-10-13 15:58:10
140,2025-10-13,61,688166.SH,109,55.68,2025-10-13 15:58:10
141,2025-10-13,61,688165.SH,316,23.56,2025-10-13 15:58:10
142,2025-10-13,61,688161.SH,198,31.24,2025-10-13 15:58:10
143,2025-10-13,61,688159.SH,38,63.43,2025-10-13 15:58:10
144,2025-10-13,61,688158.SH,130,24.84,2025-10-13 15:58:10
145,2025-10-13,61,688156.SH,171,19.19,2025-10-13 15:58:10
146,2025-10-13,61,688150.SH,186,25.95,2025-10-13 15:58:10
147,2025-10-13,61,688148.SH,9799,6.37,2025-10-13 15:58:10
148,2025-10-13,61,688146.SH,39,43.8,2025-10-13 15:58:10
149,2025-10-13,61,688141.SH,80,55.8,2025-10-13 15:58:10
150,2025-10-13,61,688136.SH,67,39.24,2025-10-13 15:58:10
151,2025-10-13,61,688131.SH,150,75.5,2025-10-13 15:58:10
152,2025-10-13,61,688128.SH,540,33.39,2025-10-13 15:58:10
153,2025-10-13,61,688127.SH,157,31.66,2025-10-13 15:58:10
154,2025-10-13,61,688123.SH,171,143.2,2025-10-13 15:58:10
155,2025-10-13,61,688122.SH,1327,76.35,2025-10-13 15:58:10
156,2025-10-13,61,688117.SH,148,41.58,2025-10-13 15:58:10
157,2025-10-13,61,688116.SH,204,60.57,2025-10-13 15:58:10
158,2025-10-13,61,688115.SH,118,52.23,2025-10-13 15:58:10
159,2025-10-13,61,688112.SH,87,38.23,2025-10-13 15:58:10
160,2025-10-13,61,688110.SH,60,97.85,2025-10-13 15:58:10
161,2025-10-13,61,688107.SH,136,31.82,2025-10-13 15:58:10
162,2025-10-13,61,688106.SH,303,21.73,2025-10-13 15:58:10
163,2025-10-13,61,688105.SH,431,22.47,2025-10-13 15:58:10
164,2025-10-13,61,688100.SH,161,37.38,2025-10-13 15:58:10
165,2025-10-13,61,688097.SH,37,33.5,2025-10-13 15:58:10
166,2025-10-13,61,688091.SH,49,56.62,2025-10-13 15:58:10
167,2025-10-13,61,688089.SH,182,26.13,2025-10-13 15:58:10
168,2025-10-13,61,688083.SH,181,87.15,2025-10-13 15:58:10
169,2025-10-13,61,688081.SH,46,31.26,2025-10-13 15:58:10
170,2025-10-13,61,688079.SH,59,14.01,2025-10-13 15:58:10
171,2025-10-13,61,688071.SH,197,38.62,2025-10-13 15:58:10
172,2025-10-13,61,688063.SH,349,67.77,2025-10-13 15:58:10
173,2025-10-13,61,688062.SH,407,44.29,2025-10-13 15:58:10
174,2025-10-13,61,688052.SH,108,202.32,2025-10-13 15:58:10
175,2025-10-13,61,688050.SH,141,72.04,2025-10-13 15:58:10
176,2025-10-13,61,688048.SH,81,68.66,2025-10-13 15:58:10
177,2025-10-13,61,688041.SH,22,244.0,2025-10-13 15:58:10
178,2025-10-13,61,688033.SH,110,7.18,2025-10-13 15:58:10
179,2025-10-13,61,688029.SH,182,91.15,2025-10-13 15:58:10
180,2025-10-13,61,688025.SH,124,142.21,2025-10-13 15:58:10
181,2025-10-13,61,688023.SH,11,53.83,2025-10-13 15:58:10
182,2025-10-13,61,688011.SH,93,40.42,2025-10-13 15:58:10
183,2025-10-13,61,688010.SH,64,30.41,2025-10-13 15:58:10
184,2025-10-13,61,688007.SH,396,20.21,2025-10-13 15:58:10
185,2025-10-13,61,688005.SH,277,29.5,2025-10-13 15:58:10
186,2025-10-13,61,688004.SH,99,28.47,2025-10-13 15:58:10
187,2025-10-13,61,688003.SH,142,54.61,2025-10-13 15:58:10
188,2025-10-13,61,688001.SH,779,30.03,2025-10-13 15:58:10
189,2025-10-13,61,605566.SH,200,25.63,2025-10-13 15:58:10
190,2025-10-13,61,605555.SH,500,16.67,2025-10-13 15:58:10
191,2025-10-13,61,605507.SH,400,23.45,2025-10-13 15:58:10
192,2025-10-13,61,605488.SH,500,32.88,2025-10-13 15:58:10
193,2025-10-13,61,605338.SH,200,25.5,2025-10-13 15:58:10
194,2025-10-13,61,605319.SH,100,23.45,2025-10-13 15:58:10
195,2025-10-13,61,605298.SH,0,41.09,2025-10-13 15:58:10
196,2025-10-13,61,605286.SH,100,41.18,2025-10-13 15:58:10
197,2025-10-13,61,605268.SH,0,10.0,2025-10-13 15:58:10
198,2025-10-13,61,605259.SH,100,25.28,2025-10-13 15:58:10
199,2025-10-13,61,605228.SH,400,17.33,2025-10-13 15:58:10
200,2025-10-13,61,605208.SH,600,14.48,2025-10-13 15:58:10
201,2025-10-13,61,605198.SH,0,44.46,2025-10-13 15:58:10
202,2025-10-13,61,605196.SH,400,26.5,2025-10-13 15:58:10
203,2025-10-13,61,605168.SH,700,30.17,2025-10-13 15:58:10
204,2025-10-13,61,605166.SH,1300,11.53,2025-10-13 15:58:10
205,2025-10-13,61,605155.SH,1300,16.5,2025-10-13 15:58:10
206,2025-10-13,61,605138.SH,0,7.41,2025-10-13 15:58:10
207,2025-10-13,61,605133.SH,200,38.47,2025-10-13 15:58:10
208,2025-10-13,61,605117.SH,200,74.8,2025-10-13 15:58:10
209,2025-10-13,61,605111.SH,400,37.99,2025-10-13 15:58:10
210,2025-10-13,61,605100.SH,100,28.81,2025-10-13 15:58:10
211,2025-10-13,61,605060.SH,400,27.0,2025-10-13 15:58:10
212,2025-10-13,61,605055.SH,400,9.8,2025-10-13 15:58:10
213,2025-10-13,61,605050.SH,800,15.4,2025-10-13 15:58:10
214,2025-10-13,61,605033.SH,100,21.75,2025-10-13 15:58:10
215,2025-10-13,61,605028.SH,600,25.81,2025-10-13 15:58:10
216,2025-10-13,61,605020.SH,300,30.51,2025-10-13 15:58:10
217,2025-10-13,61,603993.SH,4100,17.24,2025-10-13 15:58:10
218,2025-10-13,61,603992.SH,1200,29.27,2025-10-13 15:58:10
219,2025-10-13,61,603989.SH,300,18.19,2025-10-13 15:58:10
220,2025-10-13,61,603988.SH,600,30.81,2025-10-13 15:58:10
221,2025-10-13,61,603986.SH,100,207.85,2025-10-13 15:58:10
222,2025-10-13,61,603980.SH,1700,5.51,2025-10-13 15:58:10
223,2025-10-13,61,603978.SH,0,23.92,2025-10-13 15:58:10
224,2025-10-13,61,603969.SH,200,10.92,2025-10-13 15:58:10
225,2025-10-13,61,603959.SH,0,6.72,2025-10-13 15:58:10
226,2025-10-13,61,603950.SH,200,38.0,2025-10-13 15:58:10
227,2025-10-13,61,603949.SH,100,20.12,2025-10-13 15:58:10
228,2025-10-13,61,603948.SH,400,25.85,2025-10-13 15:58:10
229,2025-10-13,61,603936.SH,2700,12.43,2025-10-13 15:58:10
230,2025-10-13,61,603933.SH,100,17.06,2025-10-13 15:58:10
231,2025-10-13,61,603931.SH,100,30.14,2025-10-13 15:58:10
232,2025-10-13,61,603929.SH,300,42.31,2025-10-13 15:58:10
233,2025-10-13,61,603928.SH,0,16.64,2025-10-13 15:58:10
234,2025-10-13,61,603922.SH,300,21.92,2025-10-13 15:58:10
235,2025-10-13,61,603920.SH,1800,41.53,2025-10-13 15:58:10
236,2025-10-13,61,603906.SH,1200,17.09,2025-10-13 15:58:10
237,2025-10-13,61,603903.SH,800,13.32,2025-10-13 15:58:10
238,2025-10-13,61,603901.SH,2900,11.26,2025-10-13 15:58:10
239,2025-10-13,61,603900.SH,400,10.3,2025-10-13 15:58:10
240,2025-10-13,61,603887.SH,100,16.18,2025-10-13 15:58:10
241,2025-10-13,61,603882.SH,300,29.03,2025-10-13 15:58:10
242,2025-10-13,61,603881.SH,500,34.04,2025-10-13 15:58:10
243,2025-10-13,61,603878.SH,1700,11.46,2025-10-13 15:58:10
244,2025-10-13,61,603876.SH,3900,11.25,2025-10-13 15:58:10
245,2025-10-13,61,603871.SH,600,14.27,2025-10-13 15:58:10
246,2025-10-13,61,603863.SH,0,22.79,2025-10-13 15:58:10
247,2025-10-13,61,603829.SH,900,21.41,2025-10-13 15:58:10
248,2025-10-13,61,603823.SH,300,16.83,2025-10-13 15:58:10
249,2025-10-13,61,603818.SH,400,3.86,2025-10-13 15:58:10
250,2025-10-13,61,603816.SH,300,29.96,2025-10-13 15:58:10
251,2025-10-13,61,603811.SH,200,12.62,2025-10-13 15:58:10
252,2025-10-13,61,603809.SH,2500,14.82,2025-10-13 15:58:10
253,2025-10-13,61,603806.SH,2700,15.41,2025-10-13 15:58:10
254,2025-10-13,61,603798.SH,1400,16.09,2025-10-13 15:58:10
255,2025-10-13,61,603790.SH,300,21.56,2025-10-13 15:58:10
256,2025-10-13,61,603773.SH,200,32.26,2025-10-13 15:58:10
257,2025-10-13,61,603766.SH,1900,13.36,2025-10-13 15:58:10
258,2025-10-13,61,603758.SH,1200,16.1,2025-10-13 15:58:10
259,2025-10-13,61,603757.SH,200,45.0,2025-10-13 15:58:10
260,2025-10-13,61,603738.SH,2200,15.31,2025-10-13 15:58:10
261,2025-10-13,61,603737.SH,100,47.3,2025-10-13 15:58:10
262,2025-10-13,61,603730.SH,400,6.83,2025-10-13 15:58:10
263,2025-10-13,61,603729.SH,100,16.6,2025-10-13 15:58:10
264,2025-10-13,61,603725.SH,200,9.89,2025-10-13 15:58:10
265,2025-10-13,61,603716.SH,0,24.89,2025-10-13 15:58:10
266,2025-10-13,61,603708.SH,200,10.4,2025-10-13 15:58:10
267,2025-10-13,61,603703.SH,100,11.54,2025-10-13 15:58:10
268,2025-10-13,61,603701.SH,100,19.91,2025-10-13 15:58:10
269,2025-10-13,61,603699.SH,400,43.25,2025-10-13 15:58:10
