,trade_dt,fund_id,s_info_windcode,shares,s_dq_close,opdate
0,2025-10-14,61,688819.SH,399,30.59,2025-10-14 16:29:52
1,2025-10-14,61,688786.SH,68,32.62,2025-10-14 16:29:52
2,2025-10-14,61,688779.SH,2369,7.07,2025-10-14 16:29:52
3,2025-10-14,61,688778.SH,12,76.1,2025-10-14 16:29:52
4,2025-10-14,61,688777.SH,100,55.53,2025-10-14 16:29:52
5,2025-10-14,61,688776.SH,100,102.86,2025-10-14 16:29:52
6,2025-10-14,61,688772.SH,499,22.52,2025-10-14 16:29:52
7,2025-10-14,61,688766.SH,516,101.0,2025-10-14 16:29:52
8,2025-10-14,61,688757.SH,130,29.28,2025-10-14 16:29:52
9,2025-10-14,61,688750.SH,100,21.44,2025-10-14 16:29:52
10,2025-10-14,61,688728.SH,780,17.26,2025-10-14 16:29:52
11,2025-10-14,61,688717.SH,341,72.03,2025-10-14 16:29:52
12,2025-10-14,61,688711.SH,151,28.48,2025-10-14 16:29:52
13,2025-10-14,61,688708.SH,14,68.65,2025-10-14 16:29:52
14,2025-10-14,61,688700.SH,299,36.1,2025-10-14 16:29:52
15,2025-10-14,61,688690.SH,184,27.19,2025-10-14 16:29:52
16,2025-10-14,61,688678.SH,14,27.93,2025-10-14 16:29:52
17,2025-10-14,61,688668.SH,186,87.99,2025-10-14 16:29:52
18,2025-10-14,61,688665.SH,85,56.19,2025-10-14 16:29:52
19,2025-10-14,61,688663.SH,170,41.47,2025-10-14 16:29:52
20,2025-10-14,61,688660.SH,2926,19.56,2025-10-14 16:29:52
21,2025-10-14,61,688658.SH,829,21.24,2025-10-14 16:29:52
22,2025-10-14,61,688653.SH,40,13.72,2025-10-14 16:29:52
23,2025-10-14,61,688639.SH,643,34.01,2025-10-14 16:29:52
24,2025-10-14,61,688636.SH,199,33.09,2025-10-14 16:29:52
25,2025-10-14,61,688630.SH,174,127.48,2025-10-14 16:29:52
26,2025-10-14,61,688629.SH,262,84.49,2025-10-14 16:29:52
27,2025-10-14,61,688626.SH,50,50.69,2025-10-14 16:29:52
28,2025-10-14,61,688622.SH,2,120.08,2025-10-14 16:29:52
29,2025-10-14,61,688621.SH,136,59.25,2025-10-14 16:29:52
30,2025-10-14,61,688612.SH,270,39.15,2025-10-14 16:29:52
31,2025-10-14,61,688607.SH,169,26.11,2025-10-14 16:29:52
32,2025-10-14,61,688603.SH,54,68.73,2025-10-14 16:29:52
33,2025-10-14,61,688602.SH,43,8.49,2025-10-14 16:29:52
34,2025-10-14,61,688596.SH,93,45.99,2025-10-14 16:29:52
35,2025-10-14,61,688593.SH,256,20.06,2025-10-14 16:29:52
36,2025-10-14,61,688590.SH,132,20.91,2025-10-14 16:29:52
37,2025-10-14,61,688586.SH,457,11.32,2025-10-14 16:29:52
38,2025-10-14,61,688584.SH,153,23.88,2025-10-14 16:29:52
39,2025-10-14,61,688575.SH,369,14.52,2025-10-14 16:29:52
40,2025-10-14,61,688567.SH,909,17.66,2025-10-14 16:29:52
