,trade_dt,fund_id,s_info_windcode,shares,s_dq_close,opdate
0,2025-09-19,61,688786.SH,68,27.16,2025-09-19 15:38:03
1,2025-09-19,61,688779.SH,2178,7.27,2025-09-19 15:38:03
2,2025-09-19,61,688777.SH,100,50.38,2025-09-19 15:38:03
3,2025-09-19,61,688776.SH,100,85.53,2025-09-19 15:38:03
4,2025-09-19,61,688766.SH,0,105.5,2025-09-19 15:38:03
5,2025-09-19,61,688757.SH,130,31.42,2025-09-19 15:38:03
6,2025-09-19,61,688750.SH,100,21.16,2025-09-19 15:38:03
7,2025-09-19,61,688733.SH,110,28.41,2025-09-19 15:38:03
8,2025-09-19,61,688722.SH,599,19.4,2025-09-19 15:38:03
9,2025-09-19,61,688711.SH,151,27.62,2025-09-19 15:38:03
10,2025-09-19,61,688708.SH,14,70.21,2025-09-19 15:38:03
11,2025-09-19,61,688700.SH,523,40.41,2025-09-19 15:38:03
12,2025-09-19,61,688690.SH,767,26.17,2025-09-19 15:38:03
13,2025-09-19,61,688678.SH,14,32.51,2025-09-19 15:38:03
14,2025-09-19,61,688668.SH,186,107.5,2025-09-19 15:38:03
15,2025-09-19,61,688665.SH,85,62.73,2025-09-19 15:38:03
16,2025-09-19,61,688660.SH,369,20.08,2025-09-19 15:38:03
17,2025-09-19,61,688658.SH,720,23.7,2025-09-19 15:38:03
18,2025-09-19,61,688653.SH,40,13.17,2025-09-19 15:38:03
19,2025-09-19,61,688639.SH,198,33.83,2025-09-19 15:38:03
20,2025-09-19,61,688636.SH,91,34.71,2025-09-19 15:38:03
21,2025-09-19,61,688630.SH,174,150.47,2025-09-19 15:38:03
22,2025-09-19,61,688629.SH,859,104.95,2025-09-19 15:38:03
23,2025-09-19,61,688626.SH,50,53.51,2025-09-19 15:38:03
24,2025-09-19,61,688622.SH,2,109.0,2025-09-19 15:38:03
25,2025-09-19,61,688621.SH,136,76.96,2025-09-19 15:38:03
26,2025-09-19,61,688613.SH,0,27.13,2025-09-19 15:38:03
27,2025-09-19,61,688607.SH,169,28.81,2025-09-19 15:38:03
