,trade_dt,fund_id,s_info_windcode,shares,s_dq_close,opdate
0,2025-10-21,61,688819.SH,418,30.14,2025-10-21 15:50:08
1,2025-10-21,61,688786.SH,204,30.82,2025-10-21 15:50:08
2,2025-10-21,61,688779.SH,1474,7.13,2025-10-21 15:50:08
3,2025-10-21,61,688778.SH,289,77.57,2025-10-21 15:50:08
4,2025-10-21,61,688777.SH,100,53.28,2025-10-21 15:50:08
5,2025-10-21,61,688776.SH,100,87.0,2025-10-21 15:50:08
6,2025-10-21,61,688772.SH,190,26.0,2025-10-21 15:50:08
7,2025-10-21,61,688768.SH,0,48.79,2025-10-21 15:50:08
8,2025-10-21,61,688766.SH,116,117.79,2025-10-21 15:50:08
9,2025-10-21,61,688758.SH,174,19.08,2025-10-21 15:50:08
10,2025-10-21,61,688757.SH,130,27.94,2025-10-21 15:50:08
11,2025-10-21,61,688750.SH,100,20.69,2025-10-21 15:50:08
12,2025-10-21,61,688728.SH,0,16.0,2025-10-21 15:50:08
13,2025-10-21,61,688719.SH,370,40.04,2025-10-21 15:50:08
14,2025-10-21,61,688717.SH,141,72.9,2025-10-21 15:50:08
15,2025-10-21,61,688711.SH,556,25.88,2025-10-21 15:50:08
16,2025-10-21,61,688708.SH,14,73.47,2025-10-21 15:50:08
17,2025-10-21,61,688700.SH,580,36.34,2025-10-21 15:50:08
18,2025-10-21,61,688697.SH,1172,16.15,2025-10-21 15:50:08
19,2025-10-21,61,688690.SH,184,27.13,2025-10-21 15:50:08
20,2025-10-21,61,688678.SH,0,30.99,2025-10-21 15:50:08
21,2025-10-21,61,688668.SH,186,96.6,2025-10-21 15:50:08
22,2025-10-21,61,688665.SH,85,59.71,2025-10-21 15:50:08
23,2025-10-21,61,688663.SH,170,40.45,2025-10-21 15:50:08
24,2025-10-21,61,688660.SH,2526,19.48,2025-10-21 15:50:08
25,2025-10-21,61,688658.SH,629,21.76,2025-10-21 15:50:08
26,2025-10-21,61,688653.SH,40,13.18,2025-10-21 15:50:08
27,2025-10-21,61,688639.SH,98,32.3,2025-10-21 15:50:08
28,2025-10-21,61,688636.SH,199,33.97,2025-10-21 15:50:08
29,2025-10-21,61,688630.SH,174,126.96,2025-10-21 15:50:08
30,2025-10-21,61,688629.SH,390,85.7,2025-10-21 15:50:08
31,2025-10-21,61,688626.SH,50,52.4,2025-10-21 15:50:08
32,2025-10-21,61,688622.SH,2,132.8,2025-10-21 15:50:08
33,2025-10-21,61,688621.SH,136,60.86,2025-10-21 15:50:08
34,2025-10-21,61,688620.SH,1251,12.82,2025-10-21 15:50:08
35,2025-10-21,61,688612.SH,424,39.25,2025-10-21 15:50:08
36,2025-10-21,61,688611.SH,193,38.46,2025-10-21 15:50:08
37,2025-10-21,61,688607.SH,169,28.06,2025-10-21 15:50:08
38,2025-10-21,61,688603.SH,54,70.07,2025-10-21 15:50:08
39,2025-10-21,61,688602.SH,43,8.35,2025-10-21 15:50:08
40,2025-10-21,61,688599.SH,1223,17.9,2025-10-21 15:50:08
41,2025-10-21,61,688598.SH,916,31.79,2025-10-21 15:50:08
42,2025-10-21,61,688596.SH,21,40.72,2025-10-21 15:50:08
43,2025-10-21,61,688593.SH,367,18.89,2025-10-21 15:50:08
44,2025-10-21,61,688590.SH,132,20.7,2025-10-21 15:50:08
45,2025-10-21,61,688586.SH,0,11.01,2025-10-21 15:50:08
46,2025-10-21,61,688584.SH,153,23.0,2025-10-21 15:50:08
47,2025-10-21,61,688575.SH,0,14.42,2025-10-21 15:50:08
48,2025-10-21,61,688567.SH,1125,17.16,2025-10-21 15:50:08
49,2025-10-21,61,688559.SH,290,38.37,2025-10-21 15:50:08
50,2025-10-21,61,688556.SH,1591,11.93,2025-10-21 15:50:08
51,2025-10-21,61,688553.SH,148,21.65,2025-10-21 15:50:08
52,2025-10-21,61,688552.SH,97,38.15,2025-10-21 15:50:08
53,2025-10-21,61,688549.SH,320,10.14,2025-10-21 15:50:08
54,2025-10-21,61,688548.SH,0,12.62,2025-10-21 15:50:08
55,2025-10-21,61,688536.SH,47,155.75,2025-10-21 15:50:08
56,2025-10-21,61,688526.SH,359,17.32,2025-10-21 15:50:08
57,2025-10-21,61,688523.SH,137,23.04,2025-10-21 15:50:08
58,2025-10-21,61,688522.SH,350,39.0,2025-10-21 15:50:08
59,2025-10-21,61,688520.SH,129,53.0,2025-10-21 15:50:08
60,2025-10-21,61,688516.SH,234,42.78,2025-10-21 15:50:08
61,2025-10-21,61,688510.SH,140,23.75,2025-10-21 15:50:08
62,2025-10-21,61,688503.SH,112,60.9,2025-10-21 15:50:08
63,2025-10-21,61,688499.SH,184,59.39,2025-10-21 15:50:08
64,2025-10-21,61,688498.SH,174,496.78,2025-10-21 15:50:08
65,2025-10-21,61,688496.SH,77,8.82,2025-10-21 15:50:08
66,2025-10-21,61,688488.SH,188,14.2,2025-10-21 15:50:08
67,2025-10-21,61,688486.SH,47,67.19,2025-10-21 15:50:08
68,2025-10-21,61,688484.SH,741,45.03,2025-10-21 15:50:08
69,2025-10-21,61,688480.SH,163,52.05,2025-10-21 15:50:08
70,2025-10-21,61,688475.SH,100,30.75,2025-10-21 15:50:08
71,2025-10-21,61,688472.SH,1699,12.04,2025-10-21 15:50:08
72,2025-10-21,61,688469.SH,678,6.44,2025-10-21 15:50:08
73,2025-10-21,61,688458.SH,333,43.8,2025-10-21 15:50:08
74,2025-10-21,61,688443.SH,268,29.0,2025-10-21 15:50:08
75,2025-10-21,61,688432.SH,154,12.5,2025-10-21 15:50:08
76,2025-10-21,61,688428.SH,954,23.86,2025-10-21 15:50:08
77,2025-10-21,61,688418.SH,198,29.23,2025-10-21 15:50:08
78,2025-10-21,61,688410.SH,676,14.73,2025-10-21 15:50:08
79,2025-10-21,61,688409.SH,58,72.24,2025-10-21 15:50:08
80,2025-10-21,61,688408.SH,17,43.63,2025-10-21 15:50:08
81,2025-10-21,61,688403.SH,1015,16.32,2025-10-21 15:50:08
82,2025-10-21,61,688401.SH,97,46.88,2025-10-21 15:50:08
83,2025-10-21,61,688400.SH,217,41.07,2025-10-21 15:50:08
84,2025-10-21,61,688398.SH,26,19.99,2025-10-21 15:50:08
85,2025-10-21,61,688392.SH,10,114.55,2025-10-21 15:50:08
86,2025-10-21,61,688390.SH,380,53.9,2025-10-21 15:50:08
87,2025-10-21,61,688389.SH,188,13.88,2025-10-21 15:50:08
88,2025-10-21,61,688387.SH,677,6.63,2025-10-21 15:50:08
89,2025-10-21,61,688383.SH,90,61.77,2025-10-21 15:50:08
90,2025-10-21,61,688382.SH,487,27.98,2025-10-21 15:50:08
91,2025-10-21,61,688378.SH,0,25.74,2025-10-21 15:50:08
92,2025-10-21,61,688373.SH,440,7.88,2025-10-21 15:50:08
93,2025-10-21,61,688372.SH,50,78.69,2025-10-21 15:50:08
94,2025-10-21,61,688371.SH,428,23.8,2025-10-21 15:50:08
95,2025-10-21,61,688369.SH,100,23.3,2025-10-21 15:50:08
96,2025-10-21,61,688365.SH,456,14.61,2025-10-21 15:50:08
97,2025-10-21,61,688362.SH,170,31.58,2025-10-21 15:50:08
98,2025-10-21,61,688360.SH,109,21.41,2025-10-21 15:50:08
99,2025-10-21,61,688351.SH,100,21.25,2025-10-21 15:50:08
100,2025-10-21,61,688349.SH,423,28.9,2025-10-21 15:50:08
101,2025-10-21,61,688347.SH,534,116.45,2025-10-21 15:50:08
102,2025-10-21,61,688343.SH,849,78.26,2025-10-21 15:50:08
103,2025-10-21,61,688339.SH,500,27.17,2025-10-21 15:50:08
104,2025-10-21,61,688337.SH,15,38.48,2025-10-21 15:50:08
105,2025-10-21,61,688336.SH,55,61.06,2025-10-21 15:50:08
106,2025-10-21,61,688335.SH,32,22.78,2025-10-21 15:50:08
107,2025-10-21,61,688334.SH,36,21.16,2025-10-21 15:50:08
108,2025-10-21,61,688333.SH,50,69.19,2025-10-21 15:50:08
109,2025-10-21,61,688331.SH,145,97.1,2025-10-21 15:50:08
110,2025-10-21,61,688328.SH,79,28.39,2025-10-21 15:50:08
111,2025-10-21,61,688327.SH,795,15.03,2025-10-21 15:50:08
112,2025-10-21,61,688325.SH,333,90.0,2025-10-21 15:50:08
113,2025-10-21,61,688322.SH,455,83.55,2025-10-21 15:50:08
114,2025-10-21,61,688321.SH,433,29.95,2025-10-21 15:50:08
115,2025-10-21,61,688319.SH,1661,23.35,2025-10-21 15:50:08
116,2025-10-21,61,688317.SH,23,23.05,2025-10-21 15:50:08
117,2025-10-21,61,688313.SH,384,67.71,2025-10-21 15:50:08
118,2025-10-21,61,688312.SH,51,27.9,2025-10-21 15:50:08
119,2025-10-21,61,688311.SH,167,34.33,2025-10-21 15:50:08
120,2025-10-21,61,688309.SH,98,24.58,2025-10-21 15:50:08
121,2025-10-21,61,688307.SH,121,38.45,2025-10-21 15:50:08
122,2025-10-21,61,688306.SH,0,12.73,2025-10-21 15:50:08
123,2025-10-21,61,688303.SH,1176,27.4,2025-10-21 15:50:08
124,2025-10-21,61,688302.SH,10,50.37,2025-10-21 15:50:08
125,2025-10-21,61,688301.SH,117,114.4,2025-10-21 15:50:08
126,2025-10-21,61,688300.SH,196,56.24,2025-10-21 15:50:08
127,2025-10-21,61,688289.SH,0,20.33,2025-10-21 15:50:08
128,2025-10-21,61,688280.SH,1435,7.8,2025-10-21 15:50:08
129,2025-10-21,61,688270.SH,38,68.2,2025-10-21 15:50:08
130,2025-10-21,61,688267.SH,92,26.5,2025-10-21 15:50:08
131,2025-10-21,61,688266.SH,141,105.18,2025-10-21 15:50:08
132,2025-10-21,61,688262.SH,157,29.16,2025-10-21 15:50:08
133,2025-10-21,61,688261.SH,80,73.6,2025-10-21 15:50:08
134,2025-10-21,61,688258.SH,76,61.8,2025-10-21 15:50:08
135,2025-10-21,61,688257.SH,161,22.62,2025-10-21 15:50:08
136,2025-10-21,61,688249.SH,568,35.28,2025-10-21 15:50:08
137,2025-10-21,61,688248.SH,231,58.96,2025-10-21 15:50:08
138,2025-10-21,61,688247.SH,108,10.78,2025-10-21 15:50:08
139,2025-10-21,61,688246.SH,78,26.32,2025-10-21 15:50:08
140,2025-10-21,61,688238.SH,108,7.78,2025-10-21 15:50:08
141,2025-10-21,61,688236.SH,39,27.08,2025-10-21 15:50:08
142,2025-10-21,61,688235.SH,38,282.56,2025-10-21 15:50:08
143,2025-10-21,61,688234.SH,427,72.53,2025-10-21 15:50:08
144,2025-10-21,61,688233.SH,142,46.19,2025-10-21 15:50:08
145,2025-10-21,61,688226.SH,384,44.68,2025-10-21 15:50:08
146,2025-10-21,61,688223.SH,3881,5.46,2025-10-21 15:50:08
147,2025-10-21,61,688221.SH,1118,14.7,2025-10-21 15:50:08
148,2025-10-21,61,688219.SH,1944,12.12,2025-10-21 15:50:08
149,2025-10-21,61,688210.SH,283,52.1,2025-10-21 15:50:08
150,2025-10-21,61,688209.SH,81,23.77,2025-10-21 15:50:08
151,2025-10-21,61,688208.SH,151,37.17,2025-10-21 15:50:08
152,2025-10-21,61,688205.SH,157,109.3,2025-10-21 15:50:08
153,2025-10-21,61,688202.SH,40,63.6,2025-10-21 15:50:08
154,2025-10-21,61,688201.SH,439,13.74,2025-10-21 15:50:08
155,2025-10-21,61,688197.SH,71,39.93,2025-10-21 15:50:08
156,2025-10-21,61,688195.SH,115,103.24,2025-10-21 15:50:08
157,2025-10-21,61,688192.SH,12,64.08,2025-10-21 15:50:08
158,2025-10-21,61,688191.SH,49,29.25,2025-10-21 15:50:08
159,2025-10-21,61,688189.SH,622,8.28,2025-10-21 15:50:08
160,2025-10-21,61,688185.SH,28,73.85,2025-10-21 15:50:08
161,2025-10-21,61,688183.SH,424,75.87,2025-10-21 15:50:08
162,2025-10-21,61,688180.SH,233,38.99,2025-10-21 15:50:08
163,2025-10-21,61,688179.SH,92,12.16,2025-10-21 15:50:08
164,2025-10-21,61,688177.SH,178,27.05,2025-10-21 15:50:08
165,2025-10-21,61,688176.SH,118,10.01,2025-10-21 15:50:08
166,2025-10-21,61,688173.SH,217,15.34,2025-10-21 15:50:08
167,2025-10-21,61,688172.SH,357,25.88,2025-10-21 15:50:08
168,2025-10-21,61,688166.SH,552,52.25,2025-10-21 15:50:08
169,2025-10-21,61,688165.SH,437,22.14,2025-10-21 15:50:08
170,2025-10-21,61,688161.SH,198,29.73,2025-10-21 15:50:08
171,2025-10-21,61,688159.SH,38,60.3,2025-10-21 15:50:08
172,2025-10-21,61,688158.SH,130,24.44,2025-10-21 15:50:08
173,2025-10-21,61,688157.SH,1249,33.78,2025-10-21 15:50:08
174,2025-10-21,61,688156.SH,171,19.53,2025-10-21 15:50:08
175,2025-10-21,61,688155.SH,38,66.0,2025-10-21 15:50:08
176,2025-10-21,61,688150.SH,186,25.16,2025-10-21 15:50:08
177,2025-10-21,61,688147.SH,211,49.75,2025-10-21 15:50:08
178,2025-10-21,61,688146.SH,39,40.03,2025-10-21 15:50:08
179,2025-10-21,61,688136.SH,67,37.4,2025-10-21 15:50:08
180,2025-10-21,61,688135.SH,710,31.31,2025-10-21 15:50:08
181,2025-10-21,61,688131.SH,150,81.67,2025-10-21 15:50:08
182,2025-10-21,61,688127.SH,357,30.76,2025-10-21 15:50:08
183,2025-10-21,61,688123.SH,171,155.94,2025-10-21 15:50:08
184,2025-10-21,61,688122.SH,49,68.52,2025-10-21 15:50:08
185,2025-10-21,61,688117.SH,148,39.1,2025-10-21 15:50:08
186,2025-10-21,61,688116.SH,242,54.12,2025-10-21 15:50:08
187,2025-10-21,61,688115.SH,118,52.34,2025-10-21 15:50:08
188,2025-10-21,61,688112.SH,87,36.33,2025-10-21 15:50:08
189,2025-10-21,61,688110.SH,109,98.61,2025-10-21 15:50:08
190,2025-10-21,61,688108.SH,792,28.45,2025-10-21 15:50:08
191,2025-10-21,61,688107.SH,136,27.85,2025-10-21 15:50:08
192,2025-10-21,61,688106.SH,103,20.34,2025-10-21 15:50:08
193,2025-10-21,61,688105.SH,0,22.32,2025-10-21 15:50:08
194,2025-10-21,61,688100.SH,161,36.18,2025-10-21 15:50:08
195,2025-10-21,61,688098.SH,6197,11.02,2025-10-21 15:50:08
196,2025-10-21,61,688097.SH,468,32.83,2025-10-21 15:50:08
197,2025-10-21,61,688091.SH,49,55.68,2025-10-21 15:50:08
198,2025-10-21,61,688089.SH,182,24.12,2025-10-21 15:50:08
199,2025-10-21,61,688083.SH,10,78.25,2025-10-21 15:50:08
200,2025-10-21,61,688081.SH,46,29.53,2025-10-21 15:50:08
201,2025-10-21,61,688079.SH,59,13.0,2025-10-21 15:50:08
202,2025-10-21,61,688071.SH,197,35.13,2025-10-21 15:50:08
203,2025-10-21,61,688066.SH,716,31.1,2025-10-21 15:50:08
204,2025-10-21,61,688063.SH,84,64.66,2025-10-21 15:50:08
205,2025-10-21,61,688062.SH,207,45.64,2025-10-21 15:50:08
206,2025-10-21,61,688055.SH,0,3.86,2025-10-21 15:50:08
207,2025-10-21,61,688052.SH,108,184.4,2025-10-21 15:50:08
208,2025-10-21,61,688050.SH,141,69.37,2025-10-21 15:50:08
209,2025-10-21,61,688048.SH,81,73.26,2025-10-21 15:50:08
210,2025-10-21,61,688041.SH,22,236.9,2025-10-21 15:50:08
211,2025-10-21,61,688039.SH,180,51.42,2025-10-21 15:50:08
212,2025-10-21,61,688038.SH,171,20.53,2025-10-21 15:50:08
213,2025-10-21,61,688037.SH,554,127.04,2025-10-21 15:50:08
214,2025-10-21,61,688036.SH,203,76.47,2025-10-21 15:50:08
215,2025-10-21,61,688033.SH,110,7.08,2025-10-21 15:50:08
216,2025-10-21,61,688029.SH,182,87.45,2025-10-21 15:50:08
217,2025-10-21,61,688025.SH,124,142.89,2025-10-21 15:50:08
218,2025-10-21,61,688023.SH,11,51.52,2025-10-21 15:50:08
219,2025-10-21,61,688018.SH,55,179.57,2025-10-21 15:50:08
220,2025-10-21,61,688011.SH,93,39.06,2025-10-21 15:50:08
221,2025-10-21,61,688010.SH,201,27.84,2025-10-21 15:50:08
222,2025-10-21,61,688009.SH,0,5.42,2025-10-21 15:50:08
223,2025-10-21,61,688008.SH,0,139.0,2025-10-21 15:50:08
224,2025-10-21,61,688007.SH,1925,18.03,2025-10-21 15:50:08
225,2025-10-21,61,688006.SH,691,32.25,2025-10-21 15:50:08
226,2025-10-21,61,688005.SH,1394,26.25,2025-10-21 15:50:08
227,2025-10-21,61,688004.SH,99,26.46,2025-10-21 15:50:08
228,2025-10-21,61,688003.SH,142,52.04,2025-10-21 15:50:08
229,2025-10-21,61,688001.SH,389,30.11,2025-10-21 15:50:08
230,2025-10-21,61,605598.SH,700,29.91,2025-10-21 15:50:08
231,2025-10-21,61,605566.SH,0,27.54,2025-10-21 15:50:08
232,2025-10-21,61,605555.SH,300,17.04,2025-10-21 15:50:08
233,2025-10-21,61,605507.SH,200,22.55,2025-10-21 15:50:08
234,2025-10-21,61,605488.SH,0,31.64,2025-10-21 15:50:08
235,2025-10-21,61,605378.SH,400,24.28,2025-10-21 15:50:08
236,2025-10-21,61,605376.SH,300,56.11,2025-10-21 15:50:08
237,2025-10-21,61,605333.SH,200,33.95,2025-10-21 15:50:08
238,2025-10-21,61,605319.SH,100,22.94,2025-10-21 15:50:08
239,2025-10-21,61,605300.SH,800,11.69,2025-10-21 15:50:08
240,2025-10-21,61,605286.SH,100,39.08,2025-10-21 15:50:08
241,2025-10-21,61,605268.SH,100,10.2,2025-10-21 15:50:08
242,2025-10-21,61,605259.SH,100,25.9,2025-10-21 15:50:08
243,2025-10-21,61,605228.SH,600,18.82,2025-10-21 15:50:08
244,2025-10-21,61,605208.SH,400,14.04,2025-10-21 15:50:08
245,2025-10-21,61,605189.SH,1400,17.66,2025-10-21 15:50:08
