,trade_dt,fund_id,s_info_windcode,shares,s_dq_close,opdate
0,2025-08-25,61,688800.SH,11,73.3,2025-08-25 16:39:45
1,2025-08-25,61,688788.SH,497,74.1,2025-08-25 16:39:45
2,2025-08-25,61,688777.SH,100,51.87,2025-08-25 16:39:45
3,2025-08-25,61,688776.SH,100,88.41,2025-08-25 16:39:45
4,2025-08-25,61,688766.SH,58,77.59,2025-08-25 16:39:45
5,2025-08-25,61,688757.SH,130,33.72,2025-08-25 16:39:45
6,2025-08-25,61,688750.SH,100,24.24,2025-08-25 16:39:45
7,2025-08-25,61,688719.SH,275,40.91,2025-08-25 16:39:45
8,2025-08-25,61,688711.SH,158,28.83,2025-08-25 16:39:45
9,2025-08-25,61,688707.SH,102,15.55,2025-08-25 16:39:45
10,2025-08-25,61,688700.SH,568,44.04,2025-08-25 16:39:45
11,2025-08-25,61,688690.SH,250,28.95,2025-08-25 16:39:45
12,2025-08-25,61,688679.SH,462,18.5,2025-08-25 16:39:45
13,2025-08-25,61,688678.SH,14,27.65,2025-08-25 16:39:45
14,2025-08-25,61,688668.SH,290,106.12,2025-08-25 16:39:45
15,2025-08-25,61,688658.SH,215,33.0,2025-08-25 16:39:45
16,2025-08-25,61,688655.SH,290,25.48,2025-08-25 16:39:45
17,2025-08-25,61,688636.SH,418,38.8,2025-08-25 16:39:45
18,2025-08-25,61,688630.SH,174,132.25,2025-08-25 16:39:45
19,2025-08-25,61,688629.SH,64,78.5,2025-08-25 16:39:45
20,2025-08-25,61,688621.SH,136,80.0,2025-08-25 16:39:45
21,2025-08-25,61,688612.SH,129,34.8,2025-08-25 16:39:45
22,2025-08-25,61,688609.SH,746,11.87,2025-08-25 16:39:45
23,2025-08-25,61,688607.SH,169,29.33,2025-08-25 16:39:45
24,2025-08-25,61,688591.SH,437,52.88,2025-08-25 16:39:45
25,2025-08-25,61,688590.SH,2834,25.08,2025-08-25 16:39:45
26,2025-08-25,61,688567.SH,337,17.9,2025-08-25 16:39:45
27,2025-08-25,61,688566.SH,207,38.99,2025-08-25 16:39:45
28,2025-08-25,61,688556.SH,6171,12.02,2025-08-25 16:39:45
29,2025-08-25,61,688553.SH,148,27.61,2025-08-25 16:39:45
30,2025-08-25,61,688550.SH,510,47.47,2025-08-25 16:39:45
31,2025-08-25,61,688538.SH,1446,2.75,2025-08-25 16:39:45
32,2025-08-25,61,688529.SH,497,22.65,2025-08-25 16:39:45
33,2025-08-25,61,688520.SH,122,68.51,2025-08-25 16:39:45
34,2025-08-25,61,688519.SH,168,76.31,2025-08-25 16:39:45
35,2025-08-25,61,688510.SH,52,25.49,2025-08-25 16:39:45
36,2025-08-25,61,688503.SH,166,52.19,2025-08-25 16:39:45
37,2025-08-25,61,688499.SH,184,60.96,2025-08-25 16:39:45
38,2025-08-25,61,688498.SH,174,289.59,2025-08-25 16:39:45
39,2025-08-25,61,688496.SH,77,10.17,2025-08-25 16:39:45
40,2025-08-25,61,688488.SH,388,18.21,2025-08-25 16:39:45
41,2025-08-25,61,688486.SH,47,74.3,2025-08-25 16:39:45
42,2025-08-25,61,688484.SH,53,51.0,2025-08-25 16:39:45
43,2025-08-25,61,688475.SH,100,35.53,2025-08-25 16:39:45
44,2025-08-25,61,688469.SH,2279,5.72,2025-08-25 16:39:45
45,2025-08-25,61,688428.SH,699,29.61,2025-08-25 16:39:45
46,2025-08-25,61,688425.SH,1448,6.05,2025-08-25 16:39:45
47,2025-08-25,61,688418.SH,198,32.51,2025-08-25 16:39:45
48,2025-08-25,61,688410.SH,849,16.27,2025-08-25 16:39:45
49,2025-08-25,61,688403.SH,3608,14.02,2025-08-25 16:39:45
50,2025-08-25,61,688401.SH,456,43.4,2025-08-25 16:39:45
51,2025-08-25,61,688398.SH,26,22.16,2025-08-25 16:39:45
52,2025-08-25,61,688388.SH,101,27.6,2025-08-25 16:39:45
53,2025-08-25,61,688387.SH,916,7.13,2025-08-25 16:39:45
54,2025-08-25,61,688382.SH,136,42.18,2025-08-25 16:39:45
55,2025-08-25,61,688381.SH,0,27.21,2025-08-25 16:39:45
56,2025-08-25,61,688375.SH,464,63.51,2025-08-25 16:39:45
57,2025-08-25,61,688373.SH,443,7.72,2025-08-25 16:39:45
58,2025-08-25,61,688372.SH,1425,79.68,2025-08-25 16:39:45
59,2025-08-25,61,688369.SH,100,31.54,2025-08-25 16:39:45
60,2025-08-25,61,688365.SH,687,18.26,2025-08-25 16:39:45
61,2025-08-25,61,688351.SH,100,25.84,2025-08-25 16:39:45
62,2025-08-25,61,688347.SH,197,78.5,2025-08-25 16:39:45
63,2025-08-25,61,688336.SH,41,53.9,2025-08-25 16:39:45
64,2025-08-25,61,688334.SH,217,19.28,2025-08-25 16:39:45
65,2025-08-25,61,688328.SH,79,27.46,2025-08-25 16:39:45
66,2025-08-25,61,688322.SH,200,88.8,2025-08-25 16:39:45
67,2025-08-25,61,688321.SH,333,38.49,2025-08-25 16:39:45
68,2025-08-25,61,688319.SH,179,32.67,2025-08-25 16:39:45
69,2025-08-25,61,688317.SH,26,28.98,2025-08-25 16:39:45
70,2025-08-25,61,688307.SH,198,35.53,2025-08-25 16:39:45
71,2025-08-25,61,688306.SH,2758,12.71,2025-08-25 16:39:45
72,2025-08-25,61,688303.SH,421,29.81,2025-08-25 16:39:45
73,2025-08-25,61,688302.SH,10,62.33,2025-08-25 16:39:45
74,2025-08-25,61,688301.SH,117,112.45,2025-08-25 16:39:45
75,2025-08-25,61,688299.SH,165,19.1,2025-08-25 16:39:45
76,2025-08-25,61,688280.SH,2792,8.52,2025-08-25 16:39:45
77,2025-08-25,61,688270.SH,594,72.75,2025-08-25 16:39:45
78,2025-08-25,61,688267.SH,550,30.19,2025-08-25 16:39:45
79,2025-08-25,61,688266.SH,220,111.21,2025-08-25 16:39:45
80,2025-08-25,61,688258.SH,108,74.39,2025-08-25 16:39:45
81,2025-08-25,61,688257.SH,561,16.97,2025-08-25 16:39:45
82,2025-08-25,61,688247.SH,108,12.16,2025-08-25 16:39:45
83,2025-08-25,61,688246.SH,100,37.46,2025-08-25 16:39:45
84,2025-08-25,61,688236.SH,137,22.75,2025-08-25 16:39:45
85,2025-08-25,61,688235.SH,38,254.99,2025-08-25 16:39:45
86,2025-08-25,61,688223.SH,1538,5.73,2025-08-25 16:39:45
87,2025-08-25,61,688222.SH,812,23.7,2025-08-25 16:39:45
88,2025-08-25,61,688221.SH,379,18.37,2025-08-25 16:39:45
89,2025-08-25,61,688219.SH,0,14.38,2025-08-25 16:39:45
90,2025-08-25,61,688210.SH,49,41.03,2025-08-25 16:39:45
91,2025-08-25,61,688205.SH,14,99.57,2025-08-25 16:39:45
92,2025-08-25,61,688203.SH,165,14.03,2025-08-25 16:39:45
93,2025-08-25,61,688202.SH,59,65.82,2025-08-25 16:39:45
94,2025-08-25,61,688201.SH,6362,13.26,2025-08-25 16:39:45
95,2025-08-25,61,688195.SH,798,64.0,2025-08-25 16:39:45
96,2025-08-25,61,688189.SH,497,14.77,2025-08-25 16:39:45
97,2025-08-25,61,688183.SH,210,73.36,2025-08-25 16:39:45
98,2025-08-25,61,688182.SH,549,28.86,2025-08-25 16:39:45
99,2025-08-25,61,688177.SH,233,32.69,2025-08-25 16:39:45
100,2025-08-25,61,688176.SH,118,12.64,2025-08-25 16:39:45
101,2025-08-25,61,688170.SH,732,37.14,2025-08-25 16:39:45
