,trade_dt,fund_id,s_info_windcode,shares,s_dq_close,opdate
0,2025-09-25,61,688786.SH,68,27.7,2025-09-25 15:44:14
1,2025-09-25,61,688779.SH,1990,7.29,2025-09-25 15:44:14
2,2025-09-25,61,688778.SH,12,84.39,2025-09-25 15:44:14
3,2025-09-25,61,688777.SH,100,53.2,2025-09-25 15:44:14
4,2025-09-25,61,688776.SH,100,91.55,2025-09-25 15:44:14
5,2025-09-25,61,688766.SH,892,104.75,2025-09-25 15:44:14
6,2025-09-25,61,688757.SH,130,33.0,2025-09-25 15:44:14
7,2025-09-25,61,688750.SH,100,21.31,2025-09-25 15:44:14
8,2025-09-25,61,688733.SH,638,26.55,2025-09-25 15:44:14
9,2025-09-25,61,688711.SH,151,27.14,2025-09-25 15:44:14
10,2025-09-25,61,688708.SH,14,69.48,2025-09-25 15:44:14
11,2025-09-25,61,688700.SH,46,40.53,2025-09-25 15:44:14
12,2025-09-25,61,688690.SH,567,27.99,2025-09-25 15:44:14
13,2025-09-25,61,688687.SH,288,27.84,2025-09-25 15:44:14
14,2025-09-25,61,688678.SH,14,35.0,2025-09-25 15:44:14
15,2025-09-25,61,688668.SH,186,103.0,2025-09-25 15:44:14
16,2025-09-25,61,688665.SH,85,61.43,2025-09-25 15:44:14
17,2025-09-25,61,688660.SH,678,24.84,2025-09-25 15:44:14
18,2025-09-25,61,688658.SH,1400,22.83,2025-09-25 15:44:14
19,2025-09-25,61,688653.SH,40,13.52,2025-09-25 15:44:14
20,2025-09-25,61,688639.SH,198,32.9,2025-09-25 15:44:14
21,2025-09-25,61,688636.SH,399,33.68,2025-09-25 15:44:14
22,2025-09-25,61,688630.SH,174,160.02,2025-09-25 15:44:14
23,2025-09-25,61,688629.SH,228,105.88,2025-09-25 15:44:14
24,2025-09-25,61,688626.SH,50,52.2,2025-09-25 15:44:14
25,2025-09-25,61,688622.SH,2,105.99,2025-09-25 15:44:14
26,2025-09-25,61,688621.SH,136,71.16,2025-09-25 15:44:14
27,2025-09-25,61,688607.SH,169,29.4,2025-09-25 15:44:14
28,2025-09-25,61,688603.SH,54,77.5,2025-09-25 15:44:14
29,2025-09-25,61,688602.SH,43,8.58,2025-09-25 15:44:14
30,2025-09-25,61,688596.SH,93,40.54,2025-09-25 15:44:14
31,2025-09-25,61,688593.SH,2448,22.56,2025-09-25 15:44:14
32,2025-09-25,61,688590.SH,132,23.62,2025-09-25 15:44:14
33,2025-09-25,61,688586.SH,65,10.72,2025-09-25 15:44:14
34,2025-09-25,61,688584.SH,501,26.3,2025-09-25 15:44:14
35,2025-09-25,61,688567.SH,918,20.4,2025-09-25 15:44:14
36,2025-09-25,61,688559.SH,0,43.7,2025-09-25 15:44:14
37,2025-09-25,61,688557.SH,0,38.2,2025-09-25 15:44:14
38,2025-09-25,61,688556.SH,2601,10.53,2025-09-25 15:44:14
39,2025-09-25,61,688553.SH,148,23.76,2025-09-25 15:44:14
40,2025-09-25,61,688552.SH,97,40.51,2025-09-25 15:44:14
41,2025-09-25,61,688549.SH,2740,9.93,2025-09-25 15:44:14
42,2025-09-25,61,688548.SH,978,11.87,2025-09-25 15:44:14
43,2025-09-25,61,688538.SH,24865,2.86,2025-09-25 15:44:14
44,2025-09-25,61,688536.SH,47,165.85,2025-09-25 15:44:14
45,2025-09-25,61,688526.SH,111,17.38,2025-09-25 15:44:14
46,2025-09-25,61,688523.SH,137,23.04,2025-09-25 15:44:14
47,2025-09-25,61,688520.SH,129,56.41,2025-09-25 15:44:14
48,2025-09-25,61,688510.SH,140,24.7,2025-09-25 15:44:14
49,2025-09-25,61,688503.SH,112,74.85,2025-09-25 15:44:14
50,2025-09-25,61,688499.SH,184,71.16,2025-09-25 15:44:14
51,2025-09-25,61,688498.SH,174,381.18,2025-09-25 15:44:14
52,2025-09-25,61,688496.SH,77,9.54,2025-09-25 15:44:14
53,2025-09-25,61,688488.SH,188,14.75,2025-09-25 15:44:14
54,2025-09-25,61,688486.SH,47,72.5,2025-09-25 15:44:14
55,2025-09-25,61,688484.SH,95,50.59,2025-09-25 15:44:14
56,2025-09-25,61,688475.SH,100,34.3,2025-09-25 15:44:14
57,2025-09-25,61,688472.SH,1056,12.49,2025-09-25 15:44:14
58,2025-09-25,61,688428.SH,67,28.97,2025-09-25 15:44:14
59,2025-09-25,61,688418.SH,198,29.97,2025-09-25 15:44:14
60,2025-09-25,61,688410.SH,159,14.51,2025-09-25 15:44:14
61,2025-09-25,61,688409.SH,58,74.7,2025-09-25 15:44:14
62,2025-09-25,61,688408.SH,217,45.5,2025-09-25 15:44:14
63,2025-09-25,61,688403.SH,11192,18.2,2025-09-25 15:44:14
64,2025-09-25,61,688401.SH,97,48.8,2025-09-25 15:44:14
65,2025-09-25,61,688398.SH,26,19.1,2025-09-25 15:44:14
66,2025-09-25,61,688392.SH,10,101.27,2025-09-25 15:44:14
67,2025-09-25,61,688389.SH,347,13.8,2025-09-25 15:44:14
68,2025-09-25,61,688383.SH,90,73.2,2025-09-25 15:44:14
69,2025-09-25,61,688378.SH,499,26.15,2025-09-25 15:44:14
70,2025-09-25,61,688372.SH,190,87.56,2025-09-25 15:44:14
71,2025-09-25,61,688371.SH,34,26.75,2025-09-25 15:44:14
72,2025-09-25,61,688369.SH,100,27.61,2025-09-25 15:44:14
73,2025-09-25,61,688360.SH,1108,24.31,2025-09-25 15:44:14
74,2025-09-25,61,688352.SH,885,13.07,2025-09-25 15:44:14
75,2025-09-25,61,688351.SH,100,22.48,2025-09-25 15:44:14
76,2025-09-25,61,688347.SH,8,90.38,2025-09-25 15:44:14
77,2025-09-25,61,688343.SH,349,86.97,2025-09-25 15:44:14
78,2025-09-25,61,688337.SH,15,38.17,2025-09-25 15:44:14
79,2025-09-25,61,688336.SH,55,56.49,2025-09-25 15:44:14
80,2025-09-25,61,688334.SH,36,19.17,2025-09-25 15:44:14
81,2025-09-25,61,688333.SH,450,77.4,2025-09-25 15:44:14
82,2025-09-25,61,688331.SH,145,108.5,2025-09-25 15:44:14
83,2025-09-25,61,688328.SH,79,30.2,2025-09-25 15:44:14
84,2025-09-25,61,688327.SH,645,17.77,2025-09-25 15:44:14
85,2025-09-25,61,688322.SH,202,89.48,2025-09-25 15:44:14
86,2025-09-25,61,688321.SH,920,32.55,2025-09-25 15:44:14
87,2025-09-25,61,688317.SH,23,22.94,2025-09-25 15:44:14
88,2025-09-25,61,688312.SH,1161,34.25,2025-09-25 15:44:14
89,2025-09-25,61,688311.SH,167,34.06,2025-09-25 15:44:14
90,2025-09-25,61,688309.SH,98,24.08,2025-09-25 15:44:14
91,2025-09-25,61,688307.SH,198,40.78,2025-09-25 15:44:14
92,2025-09-25,61,688306.SH,1585,13.42,2025-09-25 15:44:14
93,2025-09-25,61,688303.SH,73,29.01,2025-09-25 15:44:14
94,2025-09-25,61,688302.SH,10,54.98,2025-09-25 15:44:14
95,2025-09-25,61,688301.SH,117,118.94,2025-09-25 15:44:14
96,2025-09-25,61,688300.SH,196,60.76,2025-09-25 15:44:14
97,2025-09-25,61,688270.SH,38,66.28,2025-09-25 15:44:14
98,2025-09-25,61,688267.SH,92,27.77,2025-09-25 15:44:14
99,2025-09-25,61,688266.SH,84,110.62,2025-09-25 15:44:14
100,2025-09-25,61,688262.SH,430,31.13,2025-09-25 15:44:14
101,2025-09-25,61,688261.SH,80,79.4,2025-09-25 15:44:14
102,2025-09-25,61,688258.SH,76,73.98,2025-09-25 15:44:14
103,2025-09-25,61,688257.SH,161,20.76,2025-09-25 15:44:14
104,2025-09-25,61,688247.SH,108,10.75,2025-09-25 15:44:14
105,2025-09-25,61,688246.SH,78,29.69,2025-09-25 15:44:14
106,2025-09-25,61,688239.SH,290,41.36,2025-09-25 15:44:14
107,2025-09-25,61,688238.SH,108,8.0,2025-09-25 15:44:14
108,2025-09-25,61,688236.SH,39,24.06,2025-09-25 15:44:14
109,2025-09-25,61,688235.SH,38,315.67,2025-09-25 15:44:14
110,2025-09-25,61,688226.SH,68,52.35,2025-09-25 15:44:14
111,2025-09-25,61,688225.SH,0,20.2,2025-09-25 15:44:14
112,2025-09-25,61,688222.SH,184,24.39,2025-09-25 15:44:14
113,2025-09-25,61,688221.SH,1901,14.87,2025-09-25 15:44:14
114,2025-09-25,61,688210.SH,49,60.32,2025-09-25 15:44:14
115,2025-09-25,61,688209.SH,787,20.88,2025-09-25 15:44:14
116,2025-09-25,61,688208.SH,151,38.62,2025-09-25 15:44:14
117,2025-09-25,61,688206.SH,25,46.45,2025-09-25 15:44:14
