,trade_dt,fund_id,s_info_windcode,shares,s_dq_close,opdate
0,2025-09-23,61.0,688786.SH,68,27.16,2025-09-23 16:18:19
1,2025-09-23,61.0,688779.SH,1675,7.27,2025-09-23 16:18:19
2,2025-09-23,61.0,688778.SH,12,86.7,2025-09-23 16:18:19
3,2025-09-23,61.0,688777.SH,100,50.38,2025-09-23 16:18:19
4,2025-09-23,61.0,688776.SH,100,85.53,2025-09-23 16:18:19
5,2025-09-23,61.0,688757.SH,130,31.42,2025-09-23 16:18:19
6,2025-09-23,61.0,688750.SH,100,21.16,2025-09-23 16:18:19
7,2025-09-23,61.0,688733.SH,743,28.41,2025-09-23 16:18:19
8,2025-09-23,61.0,688722.SH,0,19.4,2025-09-23 16:18:19
9,2025-09-23,61.0,688711.SH,151,27.62,2025-09-23 16:18:19
10,2025-09-23,61.0,688708.SH,14,70.21,2025-09-23 16:18:19
11,2025-09-23,61.0,688700.SH,246,40.41,2025-09-23 16:18:19
12,2025-09-23,61.0,688690.SH,767,26.17,2025-09-23 16:18:19
13,2025-09-23,61.0,688678.SH,14,32.51,2025-09-23 16:18:19
14,2025-09-23,61.0,688668.SH,186,107.5,2025-09-23 16:18:19
15,2025-09-23,61.0,688665.SH,85,62.73,2025-09-23 16:18:19
16,2025-09-23,61.0,688660.SH,169,20.08,2025-09-23 16:18:19
17,2025-09-23,61.0,688658.SH,1143,23.7,2025-09-23 16:18:19
18,2025-09-23,61.0,688653.SH,40,13.17,2025-09-23 16:18:19
19,2025-09-23,61.0,688639.SH,198,33.83,2025-09-23 16:18:19
20,2025-09-23,61.0,688636.SH,679,34.71,2025-09-23 16:18:19
21,2025-09-23,61.0,688630.SH,174,150.47,2025-09-23 16:18:19
22,2025-09-23,61.0,688629.SH,665,104.95,2025-09-23 16:18:19
23,2025-09-23,61.0,688626.SH,50,53.51,2025-09-23 16:18:19
24,2025-09-23,61.0,688622.SH,2,109.0,2025-09-23 16:18:19
25,2025-09-23,61.0,688621.SH,136,76.96,2025-09-23 16:18:19
26,2025-09-23,61.0,688607.SH,169,28.81,2025-09-23 16:18:19
27,2025-09-23,61.0,688603.SH,54,78.69,2025-09-23 16:18:19
