,fund_id,trade_dt,trade_time,s_info_windcode,direction,price,qty
0,61,2025-10-09,2025-10-09 14:56:57,002548.SZ,B,5.050,200
1,59,2025-10-09,2025-10-09 14:56:57,600337.SH,B,2.280,400
2,58,2025-10-09,2025-10-09 14:56:47,688469.SH,B,7.350,6313
3,58,2025-10-09,2025-10-09 14:56:47,688469.SH,B,7.350,1500
4,58,2025-10-09,2025-10-09 14:56:47,688469.SH,B,7.350,7708
5,58,2025-10-09,2025-10-09 14:56:30,002346.SZ,S,18.030,200
6,58,2025-10-09,2025-10-09 14:56:30,002346.SZ,S,18.030,1700
7,52,2025-10-09,2025-10-09 14:56:28,002346.SZ,S,18.043,300
8,61,2025-10-09,2025-10-09 14:56:29,002207.SZ,S,8.360,1200
9,61,2025-10-09,2025-10-09 14:56:28,002346.SZ,S,18.040,800
10,58,2025-10-09,2025-10-09 14:56:26,603328.SH,S,12.010,300
11,58,2025-10-09,2025-10-09 14:56:26,002207.SZ,S,8.360,900
12,58,2025-10-09,2025-10-09 14:56:25,002207.SZ,S,8.360,400
13,52,2025-10-09,2025-10-09 14:56:23,601616.SH,S,4.070,1300
14,52,2025-10-09,2025-10-09 14:56:23,300164.SZ,S,5.780,200
15,61,2025-10-09,2025-10-09 14:56:22,688469.SH,B,7.340,10690
16,58,2025-10-09,2025-10-09 14:56:20,601616.SH,S,4.070,2700
17,58,2025-10-09,2025-10-09 14:56:19,600261.SH,B,3.620,300
18,63,2025-10-09,2025-10-09 14:56:20,605155.SH,S,16.410,400
19,61,2025-10-09,2025-10-09 14:56:20,002584.SZ,S,8.990,1100
20,59,2025-10-09,2025-10-09 14:56:20,688469.SH,B,7.340,4470
21,52,2025-10-09,2025-10-09 14:56:19,601880.SH,S,1.770,100
22,52,2025-10-09,2025-10-09 14:56:19,601616.SH,S,4.070,1300
23,52,2025-10-09,2025-10-09 14:56:19,605060.SH,S,28.080,100
24,61,2025-10-09,2025-10-09 14:56:17,600239.SH,B,2.620,400
25,58,2025-10-09,2025-10-09 14:56:16,601616.SH,S,4.070,2600
26,58,2025-10-09,2025-10-09 14:56:16,601616.SH,S,4.070,100
27,59,2025-10-09,2025-10-09 14:56:17,600239.SH,B,2.620,300
28,59,2025-10-09,2025-10-09 14:56:17,600239.SH,B,2.620,100
29,58,2025-10-09,2025-10-09 14:56:16,605060.SH,S,28.070,200
30,61,2025-10-09,2025-10-09 14:56:16,300850.SZ,S,44.080,100
31,63,2025-10-09,2025-10-09 14:56:16,000564.SZ,S,2.540,100
32,59,2025-10-09,2025-10-09 14:56:16,600819.SH,B,7.110,400
33,59,2025-10-09,2025-10-09 14:56:16,300850.SZ,S,44.080,100
34,63,2025-10-09,2025-10-09 14:56:15,605155.SH,S,16.410,400
35,63,2025-10-09,2025-10-09 14:56:15,002584.SZ,S,8.990,300
36,61,2025-10-09,2025-10-09 14:56:15,002584.SZ,S,8.990,1100
37,63,2025-10-09,2025-10-09 14:56:14,002703.SZ,S,13.910,200
38,63,2025-10-09,2025-10-09 14:56:14,002703.SZ,S,13.910,300
39,59,2025-10-09,2025-10-09 14:56:15,002584.SZ,S,8.990,800
40,58,2025-10-09,2025-10-09 14:56:13,600337.SH,B,2.270,300
41,61,2025-10-09,2025-10-09 14:56:14,002674.SZ,S,15.480,400
42,52,2025-10-09,2025-10-09 14:56:12,002674.SZ,S,15.480,400
43,58,2025-10-09,2025-10-09 14:56:11,002674.SZ,S,15.480,100
44,58,2025-10-09,2025-10-09 14:56:11,002674.SZ,S,15.480,800
45,52,2025-10-09,2025-10-09 14:56:11,600239.SH,B,2.610,100
46,63,2025-10-09,2025-10-09 14:56:10,002674.SZ,S,15.480,1200
47,63,2025-10-09,2025-10-09 14:56:08,002772.SZ,S,10.320,600
48,58,2025-10-09,2025-10-09 14:56:06,600239.SH,B,2.610,300
49,61,2025-10-09,2025-10-09 14:56:06,600416.SH,S,16.270,400
50,61,2025-10-09,2025-10-09 14:56:06,002146.SZ,B,1.620,200
51,59,2025-10-09,2025-10-09 14:56:06,600416.SH,S,16.270,100
52,63,2025-10-09,2025-10-09 14:56:06,600416.SH,S,16.270,500
53,52,2025-10-09,2025-10-09 14:55:59,605155.SH,S,16.430,100
54,52,2025-10-09,2025-10-09 14:54:20,601929.SH,B,3.650,200
55,63,2025-10-09,2025-10-09 14:56:02,002772.SZ,S,10.320,300
56,61,2025-10-09,2025-10-09 14:56:00,000088.SZ,S,4.440,100
57,52,2025-10-09,2025-10-09 14:56:00,002346.SZ,S,18.070,400
58,58,2025-10-09,2025-10-09 14:55:59,002323.SZ,B,1.750,300
59,63,2025-10-09,2025-10-09 14:56:00,002772.SZ,S,10.330,300
60,58,2025-10-09,2025-10-09 14:55:58,002431.SZ,B,2.400,300
61,58,2025-10-09,2025-10-09 14:55:55,000592.SZ,B,3.500,300
62,61,2025-10-09,2025-10-09 14:55:55,000509.SZ,B,3.230,200
63,59,2025-10-09,2025-10-09 14:55:56,000592.SZ,B,3.500,400
64,61,2025-10-09,2025-10-09 14:55:51,002565.SZ,S,7.680,100
65,61,2025-10-09,2025-10-09 14:55:50,002565.SZ,S,7.680,400
66,61,2025-10-09,2025-10-09 14:55:49,002565.SZ,S,7.680,200
67,52,2025-10-09,2025-10-09 14:55:42,601789.SH,B,5.650,100
68,63,2025-10-09,2025-10-09 14:55:36,002772.SZ,S,10.320,100
69,63,2025-10-09,2025-10-09 14:55:36,002772.SZ,S,10.320,200
70,63,2025-10-09,2025-10-09 14:55:36,002772.SZ,S,10.320,300
71,63,2025-10-09,2025-10-09 14:55:36,002772.SZ,S,10.320,600
