,fund_id,trade_dt,trade_time,s_info_windcode,direction,price,qty
0,59,2025-09-25,2025-09-25 14:56:30,601975.SH,S,3.050,100
1,59,2025-09-25,2025-09-25 14:56:30,600221.SH,S,1.580,100
2,61,2025-09-25,2025-09-25 14:56:30,600221.SH,S,1.580,100
3,61,2025-09-25,2025-09-25 14:56:30,601975.SH,S,3.050,100
4,60,2025-09-25,2025-09-25 14:56:29,600426.SH,S,25.020,100
5,52,2025-09-25,2025-09-25 14:56:23,301197.SZ,B,19.460,100
6,59,2025-09-25,2025-09-25 14:56:20,300185.SZ,S,3.030,100
7,61,2025-09-25,2025-09-25 14:56:20,300185.SZ,S,3.030,200
8,61,2025-09-25,2025-09-25 14:56:19,002269.SZ,S,2.420,3500
9,58,2025-09-25,2025-09-25 14:56:20,000509.SZ,S,3.320,1200
10,58,2025-09-25,2025-09-25 14:56:20,000509.SZ,S,3.320,500
11,58,2025-09-25,2025-09-25 14:56:20,000509.SZ,S,3.320,500
12,58,2025-09-25,2025-09-25 14:56:20,000509.SZ,S,3.320,400
13,58,2025-09-25,2025-09-25 14:56:20,000509.SZ,S,3.320,100
14,58,2025-09-25,2025-09-25 14:56:20,000509.SZ,S,3.320,100
15,58,2025-09-25,2025-09-25 14:56:20,000509.SZ,S,3.320,200
16,58,2025-09-25,2025-09-25 14:56:20,000509.SZ,S,3.320,300
17,58,2025-09-25,2025-09-25 14:56:20,000509.SZ,S,3.320,700
18,59,2025-09-25,2025-09-25 14:56:17,002006.SZ,S,22.570,100
19,61,2025-09-25,2025-09-25 14:56:16,002006.SZ,S,22.570,100
20,58,2025-09-25,2025-09-25 14:56:16,603601.SH,B,5.180,200
21,58,2025-09-25,2025-09-25 14:56:16,603601.SH,B,5.180,200
22,58,2025-09-25,2025-09-25 14:56:16,002491.SZ,S,5.510,100
23,58,2025-09-25,2025-09-25 14:56:16,000509.SZ,S,3.320,1600
24,58,2025-09-25,2025-09-25 14:56:16,000509.SZ,S,3.320,2400
25,61,2025-09-25,2025-09-25 14:56:15,002445.SZ,S,2.620,100
26,61,2025-09-25,2025-09-25 14:56:15,000882.SZ,S,2.020,100
27,52,2025-09-25,2025-09-25 14:56:15,603601.SH,B,5.180,100
28,61,2025-09-25,2025-09-25 14:56:15,300002.SZ,B,15.540,400
29,52,2025-09-25,2025-09-25 14:56:14,002957.SZ,S,19.220,100
30,58,2025-09-25,2025-09-25 14:56:07,600961.SH,B,14.970,200
31,58,2025-09-25,2025-09-25 14:56:11,002662.SZ,S,3.910,100
32,58,2025-09-25,2025-09-25 14:56:11,600233.SH,B,18.720,100
33,58,2025-09-25,2025-09-25 14:56:11,600233.SH,B,18.720,100
34,58,2025-09-25,2025-09-25 14:56:08,301197.SZ,B,19.470,400
35,58,2025-09-25,2025-09-25 14:56:07,601975.SH,S,3.050,100
36,58,2025-09-25,2025-09-25 14:56:06,000069.SZ,S,2.520,100
37,61,2025-09-25,2025-09-25 14:56:06,000008.SZ,S,2.820,100
38,44,2025-09-25,2025-09-25 14:56:04,601168.SH,B,20.460,300
39,61,2025-09-25,2025-09-25 14:56:03,002298.SZ,B,13.790,200
40,58,2025-09-25,2025-09-25 14:56:03,603626.SH,S,14.350,1000
41,52,2025-09-25,2025-09-25 14:46:20,002298.SZ,B,13.790,100
42,59,2025-09-25,2025-09-25 14:56:01,000592.SZ,S,3.310,100
43,59,2025-09-25,2025-09-25 14:56:00,300996.SZ,B,17.260,100
44,61,2025-09-25,2025-09-25 14:56:01,300996.SZ,B,17.260,100
45,44,2025-09-25,2025-09-25 14:56:00,002632.SZ,B,11.000,100
46,62,2025-09-25,2025-09-25 14:56:00,600905.SH,B,4.250,4600
47,62,2025-09-25,2025-09-25 14:56:00,600905.SH,B,4.250,200
48,62,2025-09-25,2025-09-25 14:56:00,600905.SH,B,4.250,100
49,62,2025-09-25,2025-09-25 14:56:00,600905.SH,B,4.250,700
50,63,2025-09-25,2025-09-25 14:56:00,600905.SH,B,4.250,2400
51,62,2025-09-25,2025-09-25 14:56:00,600905.SH,B,4.250,300
52,60,2025-09-25,2025-09-25 14:56:00,600905.SH,B,4.250,5600
53,62,2025-09-25,2025-09-25 14:56:00,600905.SH,B,4.250,1000
54,44,2025-09-25,2025-09-25 14:56:00,002632.SZ,B,11.000,200
55,59,2025-09-25,2025-09-25 14:55:58,603601.SH,B,5.170,100
56,60,2025-09-25,2025-09-25 14:55:59,002298.SZ,B,13.790,500
57,60,2025-09-25,2025-09-25 14:55:58,002298.SZ,B,13.790,300
58,60,2025-09-25,2025-09-25 14:55:58,002298.SZ,B,13.790,400
59,44,2025-09-25,2025-09-25 14:55:58,002298.SZ,B,13.790,700
60,58,2025-09-25,2025-09-25 14:55:58,600221.SH,S,1.580,100
61,63,2025-09-25,2025-09-25 14:55:58,002298.SZ,B,13.790,500
