,fund_id,trade_dt,trade_time,s_info_windcode,direction,price,qty
0,61.0,2025-09-10,2025-09-10 15:00:01,688180.SH,S,48.500,77
1,61.0,2025-09-10,2025-09-10 14:56:30,300432.SZ,B,14.810,700
2,61.0,2025-09-10,2025-09-10 14:56:29,002550.SZ,S,10.000,300
3,59.0,2025-09-10,2025-09-10 14:56:29,002550.SZ,S,10.000,100
4,61.0,2025-09-10,2025-09-10 14:56:29,603367.SH,S,21.170,100
5,52.0,2025-09-10,2025-09-10 14:56:24,300432.SZ,B,14.810,500
6,52.0,2025-09-10,2025-09-10 14:56:11,300388.SZ,S,8.540,500
7,58.0,2025-09-10,2025-09-10 14:56:21,603237.SH,S,19.170,200
8,51.0,2025-09-10,2025-09-10 14:56:24,002723.SZ,S,9.710,600
9,58.0,2025-09-10,2025-09-10 14:56:20,688638.SH,S,47.900,147
10,59.0,2025-09-10,2025-09-10 14:56:19,300432.SZ,B,14.810,1800
11,58.0,2025-09-10,2025-09-10 14:56:19,688638.SH,S,47.900,400
12,59.0,2025-09-10,2025-09-10 14:56:18,002723.SZ,S,9.710,600
13,58.0,2025-09-10,2025-09-10 14:56:17,300633.SZ,S,36.120,100
14,51.0,2025-09-10,2025-09-10 14:56:20,300388.SZ,S,8.530,700
15,59.0,2025-09-10,2025-09-10 14:56:15,603102.SH,S,47.510,300
16,58.0,2025-09-10,2025-09-10 14:56:15,603237.SH,S,19.170,300
17,52.0,2025-09-10,2025-09-10 14:56:14,603237.SH,S,19.170,100
18,51.0,2025-09-10,2025-09-10 14:56:17,603239.SH,S,17.570,200
19,58.0,2025-09-10,2025-09-10 14:56:09,603305.SH,B,15.610,100
20,58.0,2025-09-10,2025-09-10 14:56:09,603305.SH,B,15.610,300
21,58.0,2025-09-10,2025-09-10 14:56:09,603305.SH,B,15.610,100
22,58.0,2025-09-10,2025-09-10 14:56:09,603305.SH,B,15.610,300
23,58.0,2025-09-10,2025-09-10 14:56:09,603305.SH,B,15.610,100
24,52.0,2025-09-10,2025-09-10 14:56:08,603305.SH,B,15.610,300
25,58.0,2025-09-10,2025-09-10 14:56:07,300233.SZ,B,20.860,100
26,58.0,2025-09-10,2025-09-10 14:56:06,600549.SH,B,30.760,200
27,58.0,2025-09-10,2025-09-10 14:55:56,000962.SZ,S,22.780,500
28,58.0,2025-09-10,2025-09-10 14:55:43,300388.SZ,S,8.540,1400
29,51.0,2025-09-10,2025-09-10 14:55:37,603367.SH,S,21.190,100
30,58.0,2025-09-10,2025-09-10 14:55:31,002456.SZ,B,12.860,1200
31,52.0,2025-09-10,2025-09-10 14:55:27,002456.SZ,B,12.860,200
32,58.0,2025-09-10,2025-09-10 14:54:57,600653.SH,S,2.240,1900
33,58.0,2025-09-10,2025-09-10 14:54:52,603399.SH,B,10.040,100
34,59.0,2025-09-10,2025-09-10 14:54:42,603305.SH,B,15.650,100
35,59.0,2025-09-10,2025-09-10 14:54:42,603305.SH,B,15.640,300
36,52.0,2025-09-10,2025-09-10 14:54:21,300644.SZ,B,35.420,100
37,52.0,2025-09-10,2025-09-10 14:53:57,000032.SZ,B,22.560,200
38,59.0,2025-09-10,2025-09-10 14:53:51,300388.SZ,S,8.540,1500
39,58.0,2025-09-10,2025-09-10 14:53:50,002072.SZ,S,8.060,400
40,61.0,2025-09-10,2025-09-10 14:53:38,603305.SH,B,15.640,200
41,58.0,2025-09-10,2025-09-10 14:53:26,002723.SZ,S,9.740,500
42,61.0,2025-09-10,2025-09-10 14:53:25,002456.SZ,B,12.860,800
43,61.0,2025-09-10,2025-09-10 14:53:20,002852.SZ,S,11.490,100
44,58.0,2025-09-10,2025-09-10 14:53:17,300415.SZ,B,27.500,100
45,52.0,2025-09-10,2025-09-10 14:51:20,002298.SZ,S,9.510,100
46,51.0,2025-09-10,2025-09-10 14:53:18,601688.SH,B,20.510,1800
