,fund_id,trade_dt,trade_time,s_info_windcode,direction,price,qty
0,58,2025-09-12,2025-09-12 14:56:54,600881.SH,S,2.220,400
1,52,2025-09-12,2025-09-12 14:56:46,600881.SH,S,2.220,200
2,61,2025-09-12,2025-09-12 14:56:33,000887.SZ,B,22.510,400
3,52,2025-09-12,2025-09-12 14:56:24,300790.SZ,B,35.160,300
4,58,2025-09-12,2025-09-12 14:56:22,300773.SZ,B,25.690,300
5,61,2025-09-12,2025-09-12 14:56:21,300100.SZ,B,45.320,200
6,61,2025-09-12,2025-09-12 14:56:19,002178.SZ,B,7.200,400
7,61,2025-09-12,2025-09-12 14:56:20,300415.SZ,B,26.970,100
8,49,2025-09-12,2025-09-12 14:56:19,002178.SZ,B,7.200,100
9,61,2025-09-12,2025-09-12 14:56:20,300415.SZ,B,26.970,100
10,49,2025-09-12,2025-09-12 14:56:19,002178.SZ,B,7.200,200
11,61,2025-09-12,2025-09-12 14:56:19,002178.SZ,B,7.200,300
12,58,2025-09-12,2025-09-12 14:56:19,300773.SZ,B,25.690,300
13,52,2025-09-12,2025-09-12 14:56:18,600933.SH,S,19.660,100
14,58,2025-09-12,2025-09-12 14:56:15,301120.SZ,B,14.150,100
15,52,2025-09-12,2025-09-12 14:56:15,300559.SZ,S,15.330,100
16,61,2025-09-12,2025-09-12 14:56:14,002020.SZ,S,19.660,700
17,61,2025-09-12,2025-09-12 14:56:14,300955.SZ,S,29.350,100
18,61,2025-09-12,2025-09-12 14:56:14,300501.SZ,S,16.990,100
19,58,2025-09-12,2025-09-12 14:56:13,002134.SZ,B,21.510,100
20,61,2025-09-12,2025-09-12 14:56:13,002858.SZ,S,15.380,200
21,52,2025-09-12,2025-09-12 14:56:13,600844.SH,S,3.130,100
22,52,2025-09-12,2025-09-12 14:56:12,300773.SZ,B,25.690,200
23,52,2025-09-12,2025-09-12 14:56:13,300773.SZ,B,25.700,200
24,59,2025-09-12,2025-09-12 14:56:12,301120.SZ,B,14.150,1000
25,59,2025-09-12,2025-09-12 14:56:12,301120.SZ,B,14.140,400
26,49,2025-09-12,2025-09-12 14:56:06,001222.SZ,S,25.810,300
27,49,2025-09-12,2025-09-12 14:56:06,002020.SZ,S,19.650,200
28,59,2025-09-12,2025-09-12 14:56:06,001222.SZ,S,25.810,400
29,49,2025-09-12,2025-09-12 14:56:04,002858.SZ,S,15.380,200
30,58,2025-09-12,2025-09-12 14:56:02,300153.SZ,B,39.070,100
31,61,2025-09-12,2025-09-12 14:56:02,301120.SZ,B,14.150,1700
32,61,2025-09-12,2025-09-12 14:56:00,002706.SZ,S,11.570,2600
33,51,2025-09-12,2025-09-12 14:56:05,300559.SZ,S,15.320,200
34,58,2025-09-12,2025-09-12 14:55:49,300435.SZ,B,18.410,100
35,52,2025-09-12,2025-09-12 14:55:40,002858.SZ,S,15.390,300
36,58,2025-09-12,2025-09-12 14:55:48,300435.SZ,B,18.410,100
37,49,2025-09-12,2025-09-12 14:55:26,601515.SH,S,4.820,100
38,58,2025-09-12,2025-09-12 14:55:23,001222.SZ,S,25.830,500
39,51,2025-09-12,2025-09-12 14:55:23,002050.SZ,B,34.540,100
40,49,2025-09-12,2025-09-12 14:55:17,603613.SH,S,31.790,100
41,59,2025-09-12,2025-09-12 14:55:17,603613.SH,S,31.790,100
42,58,2025-09-12,2025-09-12 14:55:17,603613.SH,S,31.800,100
43,58,2025-09-12,2025-09-12 14:55:15,002858.SZ,S,15.410,400
44,58,2025-09-12,2025-09-12 14:55:15,002858.SZ,S,15.410,100
45,52,2025-09-12,2025-09-12 14:54:54,002020.SZ,S,19.660,400
46,61,2025-09-12,2025-09-12 14:54:53,300328.SZ,B,17.740,200
47,61,2025-09-12,2025-09-12 14:54:51,603266.SH,B,21.520,200
48,51,2025-09-12,2025-09-12 14:54:53,300283.SZ,S,7.490,100
49,61,2025-09-12,2025-09-12 14:54:46,300061.SZ,B,13.180,300
50,61,2025-09-12,2025-09-12 14:54:46,300061.SZ,B,13.180,100
51,51,2025-09-12,2025-09-12 14:54:50,002465.SZ,B,13.910,800
52,51,2025-09-12,2025-09-12 14:54:49,300772.SZ,S,17.830,200
53,52,2025-09-12,2025-09-12 14:54:43,301365.SZ,S,20.980,100
54,61,2025-09-12,2025-09-12 14:54:43,300153.SZ,B,39.030,400
55,61,2025-09-12,2025-09-12 14:54:43,001222.SZ,S,25.830,600
56,61,2025-09-12,2025-09-12 14:54:43,001222.SZ,S,25.830,500
57,61,2025-09-12,2025-09-12 14:54:40,300748.SZ,S,37.110,100
58,58,2025-09-12,2025-09-12 14:54:32,300790.SZ,B,35.190,400
59,51,2025-09-12,2025-09-12 14:54:20,002164.SZ,S,13.620,100
60,49,2025-09-12,2025-09-12 14:54:11,002084.SZ,S,3.860,100
61,61,2025-09-12,2025-09-12 14:54:11,002084.SZ,S,3.860,400
62,58,2025-09-12,2025-09-12 14:54:05,600858.SH,B,6.010,300
63,58,2025-09-12,2025-09-12 14:54:03,300133.SZ,S,8.980,1200
64,58,2025-09-12,2025-09-12 14:54:00,600933.SH,B,19.670,100
65,51,2025-09-12,2025-09-12 14:53:56,600735.SH,S,5.590,400
66,61,2025-09-12,2025-09-12 14:53:04,300790.SZ,B,35.170,1700
67,49,2025-09-12,2025-09-12 14:53:04,300790.SZ,B,35.170,700
68,59,2025-09-12,2025-09-12 14:53:04,300790.SZ,B,35.170,800
69,58,2025-09-12,2025-09-12 14:52:53,300748.SZ,S,36.960,100
70,59,2025-09-12,2025-09-12 14:53:01,300790.SZ,B,35.170,200
71,61,2025-09-12,2025-09-12 14:53:00,300133.SZ,S,8.980,600
72,58,2025-09-12,2025-09-12 14:52:56,603266.SH,B,21.520,100
73,58,2025-09-12,2025-09-12 14:52:41,300955.SZ,S,29.350,100
74,61,2025-09-12,2025-09-12 14:52:38,300559.SZ,S,15.320,100
75,61,2025-09-12,2025-09-12 14:52:38,300559.SZ,S,15.320,200
76,61,2025-09-12,2025-09-12 14:52:38,300559.SZ,S,15.320,100
77,49,2025-09-12,2025-09-12 14:52:38,300559.SZ,S,15.320,100
78,59,2025-09-12,2025-09-12 14:52:38,300559.SZ,S,15.320,200
79,58,2025-09-12,2025-09-12 14:52:35,002020.SZ,S,19.670,1000
80,59,2025-09-12,2025-09-12 14:52:34,300222.SZ,B,13.190,1400
81,58,2025-09-12,2025-09-12 14:52:28,300950.SZ,S,32.770,300
82,52,2025-09-12,2025-09-12 14:52:28,300950.SZ,S,32.770,200
83,61,2025-09-12,2025-09-12 14:52:25,603613.SH,S,31.820,300
84,61,2025-09-12,2025-09-12 14:52:23,603613.SH,S,31.820,100
85,58,2025-09-12,2025-09-12 14:52:21,000823.SZ,B,13.750,300
86,58,2025-09-12,2025-09-12 14:52:21,000823.SZ,B,13.750,400
87,52,2025-09-12,2025-09-12 14:51:26,000823.SZ,B,13.750,400
88,61,2025-09-12,2025-09-12 14:52:17,002347.SZ,B,7.700,200
89,49,2025-09-12,2025-09-12 14:52:15,000017.SZ,S,7.190,700
90,61,2025-09-12,2025-09-12 14:52:15,000017.SZ,S,7.190,2300
91,59,2025-09-12,2025-09-12 14:52:15,000017.SZ,S,7.190,800
92,61,2025-09-12,2025-09-12 14:52:10,300218.SZ,S,19.860,100
93,58,2025-09-12,2025-09-12 14:52:09,300559.SZ,S,15.340,300
94,51,2025-09-12,2025-09-12 14:52:11,001222.SZ,S,25.780,100
95,61,2025-09-12,2025-09-12 14:52:05,300218.SZ,S,19.860,100
96,61,2025-09-12,2025-09-12 14:52:02,002126.SZ,B,36.310,200
97,61,2025-09-12,2025-09-12 14:52:02,603089.SH,B,16.280,100
98,58,2025-09-12,2025-09-12 14:51:57,002020.SZ,S,19.660,600
99,52,2025-09-12,2025-09-12 14:51:55,301120.SZ,S,14.110,100
100,58,2025-09-12,2025-09-12 14:51:54,600452.SH,B,10.170,100
101,52,2025-09-12,2025-09-12 14:51:50,300772.SZ,S,17.800,100
102,58,2025-09-12,2025-09-12 14:51:49,002735.SZ,S,16.540,200
103,61,2025-09-12,2025-09-12 14:51:49,603089.SH,B,16.280,100
104,52,2025-09-12,2025-09-12 14:50:31,002735.SZ,S,16.540,100
105,52,2025-09-12,2025-09-12 14:50:59,300133.SZ,S,8.980,300
106,58,2025-09-12,2025-09-12 14:51:45,000017.SZ,S,7.190,700
107,61,2025-09-12,2025-09-12 14:51:39,300400.SZ,B,25.250,200
108,61,2025-09-12,2025-09-12 14:51:39,300133.SZ,S,8.980,700
109,58,2025-09-12,2025-09-12 14:51:36,300400.SZ,B,25.250,100
110,49,2025-09-12,2025-09-12 14:51:36,300133.SZ,S,8.980,400
111,59,2025-09-12,2025-09-12 14:51:36,300133.SZ,S,8.980,400
112,52,2025-09-12,2025-09-12 14:51:36,000017.SZ,S,7.190,500
113,61,2025-09-12,2025-09-12 14:51:33,002134.SZ,B,21.500,400
114,52,2025-09-12,2025-09-12 14:49:34,300790.SZ,B,35.190,500
115,61,2025-09-12,2025-09-12 14:51:23,002987.SZ,S,22.610,100
116,61,2025-09-12,2025-09-12 14:51:23,002987.SZ,S,22.610,100
117,59,2025-09-12,2025-09-12 14:51:22,600933.SH,S,19.670,300
118,49,2025-09-12,2025-09-12 14:51:22,600933.SH,S,19.670,200
119,58,2025-09-12,2025-09-12 14:51:19,002202.SZ,B,12.340,100
120,52,2025-09-12,2025-09-12 14:51:12,001222.SZ,S,25.800,200
121,61,2025-09-12,2025-09-12 14:51:11,300100.SZ,B,45.410,200
122,58,2025-09-12,2025-09-12 14:51:06,001222.SZ,S,25.800,500
123,51,2025-09-12,2025-09-12 14:50:59,600489.SH,S,19.310,100
124,61,2025-09-12,2025-09-12 14:50:49,002202.SZ,B,12.340,400
125,61,2025-09-12,2025-09-12 14:50:40,002858.SZ,S,15.410,200
126,59,2025-09-12,2025-09-12 14:50:40,002858.SZ,S,15.410,100
127,58,2025-09-12,2025-09-12 14:50:38,603009.SH,S,49.710,100
128,52,2025-09-12,2025-09-12 14:50:37,601311.SH,S,10.950,100
129,51,2025-09-12,2025-09-12 14:50:42,601311.SH,S,10.950,400
130,61,2025-09-12,2025-09-12 14:50:36,603601.SH,S,5.390,100
131,49,2025-09-12,2025-09-12 14:50:36,603601.SH,S,5.390,100
132,58,2025-09-12,2025-09-12 14:50:34,300328.SZ,B,17.730,100
133,61,2025-09-12,2025-09-12 14:50:34,002735.SZ,S,16.530,200
134,59,2025-09-12,2025-09-12 14:50:32,002735.SZ,S,16.530,100
135,49,2025-09-12,2025-09-12 14:50:28,002020.SZ,S,19.650,300
136,61,2025-09-12,2025-09-12 14:50:28,002611.SZ,S,17.790,300
137,61,2025-09-12,2025-09-12 14:50:28,002020.SZ,S,19.650,900
138,59,2025-09-12,2025-09-12 14:50:28,002020.SZ,S,19.650,200
139,59,2025-09-12,2025-09-12 14:50:28,002020.SZ,S,19.650,300
140,59,2025-09-12,2025-09-12 14:50:28,002020.SZ,S,19.650,100
141,49,2025-09-12,2025-09-12 14:50:28,300433.SZ,S,29.540,100
142,61,2025-09-12,2025-09-12 14:50:28,300433.SZ,S,29.540,100
143,61,2025-09-12,2025-09-12 14:50:25,300950.SZ,S,32.860,200
144,52,2025-09-12,2025-09-12 14:50:20,600489.SH,S,19.310,100
145,51,2025-09-12,2025-09-12 14:50:30,603159.SH,S,24.900,200
146,58,2025-09-12,2025-09-12 14:50:20,002987.SZ,S,22.610,100
147,61,2025-09-12,2025-09-12 14:50:19,603009.SH,S,49.720,100
148,51,2025-09-12,2025-09-12 14:50:15,002276.SZ,S,17.640,100
149,58,2025-09-12,2025-09-12 14:50:06,002826.SZ,B,19.680,100
150,51,2025-09-12,2025-09-12 14:50:06,002858.SZ,S,15.420,400
151,61,2025-09-12,2025-09-12 14:49:52,002826.SZ,B,19.680,200
152,61,2025-09-12,2025-09-12 14:49:49,600513.SH,S,22.720,100
153,58,2025-09-12,2025-09-12 14:49:33,300673.SZ,B,18.470,100
154,61,2025-09-12,2025-09-12 14:49:33,300950.SZ,S,32.870,100
155,49,2025-09-12,2025-09-12 14:49:32,300950.SZ,S,32.870,100
156,59,2025-09-12,2025-09-12 14:49:32,300950.SZ,S,32.870,100
157,51,2025-09-12,2025-09-12 14:49:23,002973.SZ,S,15.050,200
158,61,2025-09-12,2025-09-12 14:49:05,000959.SZ,S,4.560,100
159,58,2025-09-12,2025-09-12 14:49:01,300501.SZ,S,17.020,100
160,51,2025-09-12,2025-09-12 14:49:03,300950.SZ,S,32.880,200
161,51,2025-09-12,2025-09-12 14:49:00,300950.SZ,S,32.890,100
