,fund_id,trade_dt,trade_time,s_info_windcode,direction,price,qty
0,61,2025-09-17,2025-09-17 14:56:59,002636.SZ,B,13.320,100
1,61,2025-09-17,2025-09-17 14:56:58,002636.SZ,B,13.320,100
2,51,2025-09-17,2025-09-17 14:57:00,300197.SZ,B,2.480,200
3,49,2025-09-17,2025-09-17 14:56:53,600335.SH,S,6.320,300
4,49,2025-09-17,2025-09-17 14:56:53,300510.SZ,S,4.590,100
5,52,2025-09-17,2025-09-17 14:56:46,601377.SH,S,6.480,100
6,49,2025-09-17,2025-09-17 14:56:44,688170.SH,S,43.040,71
7,59,2025-09-17,2025-09-17 14:56:37,300591.SZ,B,9.810,200
8,61,2025-09-17,2025-09-17 14:56:36,300761.SZ,B,23.890,300
9,58,2025-09-17,2025-09-17 14:56:34,002127.SZ,B,3.830,200
10,51,2025-09-17,2025-09-17 14:56:37,000727.SZ,B,2.930,300
11,49,2025-09-17,2025-09-17 14:56:33,000528.SZ,S,11.250,100
12,60,2025-09-17,2025-09-17 14:56:33,600027.SH,S,5.320,1800
13,58,2025-09-17,2025-09-17 14:56:32,300815.SZ,B,28.180,100
14,58,2025-09-17,2025-09-17 14:56:32,300815.SZ,B,28.180,100
15,51,2025-09-17,2025-09-17 14:56:35,000021.SZ,B,21.715,200
16,51,2025-09-17,2025-09-17 14:56:35,000021.SZ,B,21.680,500
17,51,2025-09-17,2025-09-17 14:56:35,000776.SZ,B,21.200,300
18,58,2025-09-17,2025-09-17 14:56:32,002476.SZ,S,5.490,1700
19,49,2025-09-17,2025-09-17 14:56:30,601868.SH,S,2.480,1500
20,51,2025-09-17,2025-09-17 14:56:34,600531.SH,S,11.190,1600
21,52,2025-09-17,2025-09-17 14:56:30,600157.SH,B,1.550,2400
22,59,2025-09-17,2025-09-17 14:56:30,600649.SH,S,4.930,100
23,49,2025-09-17,2025-09-17 14:56:29,603067.SH,S,17.970,200
24,49,2025-09-17,2025-09-17 14:56:29,600967.SH,S,19.450,400
25,49,2025-09-17,2025-09-17 14:56:29,600521.SH,S,23.610,400
26,49,2025-09-17,2025-09-17 14:56:29,600023.SH,S,5.100,300
27,49,2025-09-17,2025-09-17 14:56:29,601096.SH,S,4.380,500
28,49,2025-09-17,2025-09-17 14:56:29,601919.SH,S,14.950,400
29,49,2025-09-17,2025-09-17 14:56:29,300272.SZ,S,6.670,100
30,49,2025-09-17,2025-09-17 14:56:29,000767.SZ,S,3.130,900
31,49,2025-09-17,2025-09-17 14:56:29,000543.SZ,S,7.230,100
32,49,2025-09-17,2025-09-17 14:56:29,000826.SZ,S,2.270,1500
33,49,2025-09-17,2025-09-17 14:56:29,002632.SZ,S,10.320,200
34,49,2025-09-17,2025-09-17 14:56:29,002356.SZ,S,3.570,1300
35,51,2025-09-17,2025-09-17 14:56:33,601991.SH,B,3.550,200
36,60,2025-09-17,2025-09-17 14:56:29,600406.SH,S,22.410,200
37,60,2025-09-17,2025-09-17 14:56:29,600406.SH,S,22.410,100
38,49,2025-09-17,2025-09-17 14:56:28,601211.SH,S,19.000,500
39,59,2025-09-17,2025-09-17 14:56:27,600737.SH,S,16.820,100
40,49,2025-09-17,2025-09-17 14:56:26,600989.SH,S,16.790,400
41,49,2025-09-17,2025-09-17 14:56:26,601919.SH,S,14.950,300
42,61,2025-09-17,2025-09-17 14:56:27,600737.SH,S,16.820,200
43,49,2025-09-17,2025-09-17 14:56:25,002674.SZ,S,14.170,300
44,59,2025-09-17,2025-09-17 14:56:25,000833.SZ,B,14.620,200
45,61,2025-09-17,2025-09-17 14:56:24,300204.SZ,B,36.910,300
46,61,2025-09-17,2025-09-17 14:56:23,002463.SZ,B,70.920,100
47,59,2025-09-17,2025-09-17 14:56:23,002527.SZ,B,20.900,200
48,58,2025-09-17,2025-09-17 14:56:23,600601.SH,B,11.860,279
49,58,2025-09-17,2025-09-17 14:56:23,600601.SH,B,11.860,100
50,58,2025-09-17,2025-09-17 14:56:23,600601.SH,B,11.860,421
51,61,2025-09-17,2025-09-17 14:56:22,300218.SZ,B,19.860,100
52,61,2025-09-17,2025-09-17 14:56:22,300218.SZ,B,19.850,200
53,61,2025-09-17,2025-09-17 14:56:22,300218.SZ,B,19.850,200
54,61,2025-09-17,2025-09-17 14:56:22,601212.SH,S,3.820,8300
55,61,2025-09-17,2025-09-17 14:56:22,000833.SZ,B,14.620,500
56,59,2025-09-17,2025-09-17 14:56:22,301216.SZ,B,19.820,600
57,59,2025-09-17,2025-09-17 14:56:22,601212.SH,S,3.820,3000
58,58,2025-09-17,2025-09-17 14:56:22,601208.SH,S,21.290,300
59,61,2025-09-17,2025-09-17 14:56:21,603613.SH,B,31.930,600
60,49,2025-09-17,2025-09-17 14:56:21,600732.SH,S,16.380,400
61,59,2025-09-17,2025-09-17 14:56:21,002548.SZ,S,4.890,1400
62,61,2025-09-17,2025-09-17 14:56:20,002548.SZ,S,4.890,4800
63,61,2025-09-17,2025-09-17 14:56:19,001269.SZ,B,27.590,100
64,61,2025-09-17,2025-09-17 14:56:19,002163.SZ,B,10.160,500
65,61,2025-09-17,2025-09-17 14:56:19,300678.SZ,B,36.840,300
66,52,2025-09-17,2025-09-17 14:56:19,601818.SH,B,3.540,2000
67,61,2025-09-17,2025-09-17 14:56:18,002323.SZ,B,2.050,100
68,61,2025-09-17,2025-09-17 14:56:18,002548.SZ,S,4.890,4900
69,49,2025-09-17,2025-09-17 14:56:18,600011.SH,S,7.520,200
70,49,2025-09-17,2025-09-17 14:56:18,600011.SH,S,7.520,200
71,58,2025-09-17,2025-09-17 14:56:17,600653.SH,B,2.310,500
72,51,2025-09-17,2025-09-17 14:56:19,600653.SH,B,2.310,200
73,51,2025-09-17,2025-09-17 14:56:19,605287.SH,B,20.590,200
74,51,2025-09-17,2025-09-17 14:56:19,002565.SZ,B,7.260,500
75,51,2025-09-17,2025-09-17 14:56:18,603978.SH,S,20.510,200
76,51,2025-09-17,2025-09-17 14:56:18,002097.SZ,S,14.260,100
77,52,2025-09-17,2025-09-17 14:56:14,601208.SH,S,21.290,100
78,52,2025-09-17,2025-09-17 14:56:14,601208.SH,S,21.290,200
79,51,2025-09-17,2025-09-17 14:56:17,002340.SZ,B,7.590,700
80,51,2025-09-17,2025-09-17 14:56:17,002169.SZ,S,7.410,700
81,58,2025-09-17,2025-09-17 14:56:13,000833.SZ,B,14.610,200
82,58,2025-09-17,2025-09-17 14:56:13,000833.SZ,B,14.610,100
83,49,2025-09-17,2025-09-17 14:56:12,000519.SZ,S,18.270,300
84,49,2025-09-17,2025-09-17 14:56:13,600020.SH,S,4.380,100
85,61,2025-09-17,2025-09-17 14:56:12,603903.SH,B,10.890,200
86,49,2025-09-17,2025-09-17 14:56:12,605196.SH,S,26.530,200
87,61,2025-09-17,2025-09-17 14:56:11,300766.SZ,B,41.600,100
88,58,2025-09-17,2025-09-17 14:56:11,003020.SZ,S,29.390,200
89,58,2025-09-17,2025-09-17 14:56:11,300947.SZ,B,21.810,200
90,49,2025-09-17,2025-09-17 14:56:10,000717.SZ,S,2.940,1100
91,61,2025-09-17,2025-09-17 14:56:10,300766.SZ,B,41.590,100
92,52,2025-09-17,2025-09-17 14:56:10,003020.SZ,S,29.390,100
93,59,2025-09-17,2025-09-17 14:56:10,301526.SZ,B,6.840,200
94,51,2025-09-17,2025-09-17 14:56:13,600353.SH,S,18.060,100
95,59,2025-09-17,2025-09-17 14:56:10,002607.SZ,B,3.040,800
96,49,2025-09-17,2025-09-17 14:56:09,000778.SZ,S,3.890,400
97,60,2025-09-17,2025-09-17 14:56:09,601096.SH,B,4.390,1300
98,61,2025-09-17,2025-09-17 14:56:08,300642.SZ,S,24.530,300
99,61,2025-09-17,2025-09-17 14:56:08,300450.SZ,B,53.600,100
100,59,2025-09-17,2025-09-17 14:56:08,600353.SH,S,18.060,100
101,61,2025-09-17,2025-09-17 14:56:07,300947.SZ,B,21.820,200
102,61,2025-09-17,2025-09-17 14:56:07,600353.SH,S,18.060,100
103,61,2025-09-17,2025-09-17 14:56:07,000702.SZ,S,7.880,100
104,61,2025-09-17,2025-09-17 14:56:06,600622.SH,S,3.290,100
105,61,2025-09-17,2025-09-17 14:56:07,000603.SZ,B,21.140,200
106,61,2025-09-17,2025-09-17 14:56:07,002169.SZ,S,7.420,100
107,58,2025-09-17,2025-09-17 14:56:06,002356.SZ,B,3.580,100
108,61,2025-09-17,2025-09-17 14:56:07,002169.SZ,S,7.420,200
109,61,2025-09-17,2025-09-17 14:56:07,002169.SZ,S,7.420,100
110,61,2025-09-17,2025-09-17 14:56:07,002169.SZ,S,7.420,600
111,60,2025-09-17,2025-09-17 14:56:05,601096.SH,B,4.390,200
112,61,2025-09-17,2025-09-17 14:56:06,300493.SZ,B,21.830,100
113,61,2025-09-17,2025-09-17 14:56:06,002169.SZ,S,7.420,100
114,60,2025-09-17,2025-09-17 14:56:05,601096.SH,B,4.390,500
