,fund_id,trade_dt,trade_time,s_info_windcode,direction,price,qty
0,61,2025-10-23,2025-10-23 15:00:00,001228.SZ,S,26.450,300
1,58,2025-10-23,2025-10-23 14:56:53,600537.SH,S,3.840,200
2,58,2025-10-23,2025-10-23 14:56:50,001228.SZ,S,26.460,400
3,58,2025-10-23,2025-10-23 14:56:50,001228.SZ,S,26.460,200
4,58,2025-10-23,2025-10-23 14:56:50,001228.SZ,S,26.460,200
5,58,2025-10-23,2025-10-23 14:56:50,001228.SZ,S,26.460,200
6,52,2025-10-23,2025-10-23 14:56:31,300223.SZ,B,83.320,100
7,58,2025-10-23,2025-10-23 14:56:31,300731.SZ,B,41.760,200
8,61,2025-10-23,2025-10-23 14:56:31,600221.SH,B,1.710,200
9,58,2025-10-23,2025-10-23 14:56:29,605399.SH,S,13.480,2200
10,60,2025-10-23,2025-10-23 14:56:29,002384.SZ,S,65.750,200
11,49,2025-10-23,2025-10-23 14:56:26,603329.SH,S,12.210,500
12,49,2025-10-23,2025-10-23 14:56:26,300693.SZ,B,36.180,100
13,60,2025-10-23,2025-10-23 14:56:26,603959.SH,S,6.810,600
14,61,2025-10-23,2025-10-23 14:56:26,300547.SZ,B,36.920,100
15,59,2025-10-23,2025-10-23 14:56:26,603329.SH,S,12.210,500
16,52,2025-10-23,2025-10-23 14:56:26,002237.SZ,S,13.000,300
17,58,2025-10-23,2025-10-23 14:56:24,300731.SZ,B,41.770,100
18,61,2025-10-23,2025-10-23 14:56:25,002053.SZ,S,12.770,100
19,61,2025-10-23,2025-10-23 14:56:25,002053.SZ,S,12.770,400
20,52,2025-10-23,2025-10-23 14:56:21,001228.SZ,S,26.540,200
21,61,2025-10-23,2025-10-23 14:56:24,300302.SZ,B,20.620,3100
22,52,2025-10-23,2025-10-23 14:56:21,001228.SZ,S,26.540,200
23,49,2025-10-23,2025-10-23 14:56:24,603329.SH,S,12.210,200
24,58,2025-10-23,2025-10-23 14:56:21,300731.SZ,B,41.770,100
25,60,2025-10-23,2025-10-23 14:56:22,002380.SZ,S,30.200,400
26,61,2025-10-23,2025-10-23 14:56:22,002380.SZ,S,30.200,400
27,49,2025-10-23,2025-10-23 14:56:22,002380.SZ,S,30.200,200
28,61,2025-10-23,2025-10-23 14:56:22,603329.SH,S,12.200,1100
29,59,2025-10-23,2025-10-23 14:56:22,002380.SZ,S,30.200,200
30,60,2025-10-23,2025-10-23 14:56:21,603329.SH,S,12.210,400
31,52,2025-10-23,2025-10-23 14:56:21,300302.SZ,B,20.620,900
32,52,2025-10-23,2025-10-23 14:56:20,603316.SH,S,13.650,500
33,52,2025-10-23,2025-10-23 14:56:20,605399.SH,S,13.490,600
34,52,2025-10-23,2025-10-23 14:56:20,002638.SZ,B,2.810,100
35,61,2025-10-23,2025-10-23 14:56:19,001228.SZ,S,26.550,200
36,61,2025-10-23,2025-10-23 14:56:19,001228.SZ,S,26.550,500
37,61,2025-10-23,2025-10-23 14:56:19,001228.SZ,S,26.550,200
38,61,2025-10-23,2025-10-23 14:56:19,300680.SZ,B,53.140,100
39,61,2025-10-23,2025-10-23 14:56:19,300680.SZ,B,53.140,100
40,61,2025-10-23,2025-10-23 14:56:19,300680.SZ,B,53.140,100
41,52,2025-10-23,2025-10-23 14:56:19,603773.SH,B,30.250,100
42,52,2025-10-23,2025-10-23 14:56:19,300680.SZ,B,53.140,100
43,52,2025-10-23,2025-10-23 14:56:19,002206.SZ,S,6.210,200
44,58,2025-10-23,2025-10-23 14:56:19,600337.SH,S,2.330,200
45,60,2025-10-23,2025-10-23 14:56:18,001330.SZ,S,6.190,1300
46,60,2025-10-23,2025-10-23 14:56:18,300115.SZ,B,35.230,100
47,52,2025-10-23,2025-10-23 14:56:18,301518.SZ,B,32.570,100
48,58,2025-10-23,2025-10-23 14:56:17,002237.SZ,S,13.000,300
49,58,2025-10-23,2025-10-23 14:56:17,603685.SH,S,19.190,100
50,58,2025-10-23,2025-10-23 14:56:16,002053.SZ,S,12.770,200
51,58,2025-10-23,2025-10-23 14:56:16,002053.SZ,S,12.770,100
52,61,2025-10-23,2025-10-23 14:56:17,002518.SZ,B,37.560,200
53,58,2025-10-23,2025-10-23 14:56:15,002518.SZ,B,37.560,400
54,61,2025-10-23,2025-10-23 14:56:17,001228.SZ,S,26.570,100
55,61,2025-10-23,2025-10-23 14:56:16,001228.SZ,S,26.570,400
56,52,2025-10-23,2025-10-23 14:56:16,603329.SH,S,12.210,600
57,58,2025-10-23,2025-10-23 14:56:14,001228.SZ,S,26.590,300
58,58,2025-10-23,2025-10-23 14:56:14,300541.SZ,S,16.230,100
59,60,2025-10-23,2025-10-23 14:56:15,002380.SZ,S,30.200,200
60,60,2025-10-23,2025-10-23 14:56:15,002380.SZ,S,30.200,200
61,49,2025-10-23,2025-10-23 14:56:15,603329.SH,S,12.200,200
62,49,2025-10-23,2025-10-23 14:56:15,002380.SZ,S,30.200,200
63,61,2025-10-23,2025-10-23 14:56:15,002380.SZ,S,30.200,400
64,61,2025-10-23,2025-10-23 14:56:15,688428.SH,B,21.970,235
65,49,2025-10-23,2025-10-23 14:56:15,603329.SH,S,12.200,600
66,60,2025-10-23,2025-10-23 14:56:15,603329.SH,S,12.200,400
67,59,2025-10-23,2025-10-23 14:56:15,603329.SH,S,12.200,600
68,59,2025-10-23,2025-10-23 14:56:15,002380.SZ,S,30.200,200
69,52,2025-10-23,2025-10-23 14:56:15,600795.SH,B,5.200,100
70,52,2025-10-23,2025-10-23 14:56:15,002518.SZ,B,37.530,100
71,52,2025-10-23,2025-10-23 14:56:15,300450.SZ,B,53.930,100
72,52,2025-10-23,2025-10-23 14:56:15,000757.SZ,S,5.820,100
73,52,2025-10-23,2025-10-23 14:56:15,300680.SZ,B,53.140,100
74,61,2025-10-23,2025-10-23 14:56:14,601777.SH,S,11.130,1400
75,52,2025-10-23,2025-10-23 14:56:14,605399.SH,S,13.490,700
76,52,2025-10-23,2025-10-23 14:56:14,603316.SH,S,13.650,500
77,52,2025-10-23,2025-10-23 14:56:14,605099.SH,B,32.080,100
78,52,2025-10-23,2025-10-23 14:56:12,002380.SZ,S,30.200,100
79,58,2025-10-23,2025-10-23 14:56:11,300444.SZ,S,8.210,500
80,49,2025-10-23,2025-10-23 14:56:12,601777.SH,S,11.130,800
81,60,2025-10-23,2025-10-23 14:56:12,601777.SH,S,11.130,700
82,59,2025-10-23,2025-10-23 14:56:12,601777.SH,S,11.130,700
83,49,2025-10-23,2025-10-23 14:56:11,001228.SZ,S,26.590,500
84,60,2025-10-23,2025-10-23 14:56:10,300223.SZ,B,83.360,100
85,60,2025-10-23,2025-10-23 14:56:10,002594.SZ,S,103.670,100
86,60,2025-10-23,2025-10-23 14:56:09,601939.SH,S,9.350,147
87,60,2025-10-23,2025-10-23 14:56:09,601939.SH,S,9.350,700
88,60,2025-10-23,2025-10-23 14:56:09,601939.SH,S,9.350,600
89,60,2025-10-23,2025-10-23 14:56:09,601939.SH,S,9.350,100
90,60,2025-10-23,2025-10-23 14:56:09,601939.SH,S,9.350,53
91,58,2025-10-23,2025-10-23 14:56:06,002219.SZ,B,2.380,100
92,61,2025-10-23,2025-10-23 14:56:08,603773.SH,B,30.270,200
