,fund_id,trade_dt,trade_time,s_info_windcode,direction,price,qty
0,61,2025-09-30,2025-09-30 14:56:55,300818.SZ,S,27.660,300
1,63,2025-09-30,2025-09-30 14:56:53,601818.SH,S,3.360,100
2,58,2025-09-30,2025-09-30 14:56:45,300818.SZ,S,27.580,100
3,58,2025-09-30,2025-09-30 14:56:45,300818.SZ,S,27.580,400
4,52,2025-09-30,2025-09-30 14:56:42,300818.SZ,S,27.600,300
5,58,2025-09-30,2025-09-30 14:56:33,600169.SH,B,2.640,200
6,59,2025-09-30,2025-09-30 14:56:30,600157.SH,S,1.630,1800
7,61,2025-09-30,2025-09-30 14:56:30,600157.SH,S,1.630,4700
8,58,2025-09-30,2025-09-30 14:56:30,002335.SZ,B,71.550,200
9,59,2025-09-30,2025-09-30 14:56:29,688277.SH,B,18.360,250
10,59,2025-09-30,2025-09-30 14:56:29,688277.SH,B,18.360,234
11,59,2025-09-30,2025-09-30 14:56:29,688277.SH,B,18.360,200
12,59,2025-09-30,2025-09-30 14:56:29,688277.SH,B,18.360,200
13,59,2025-09-30,2025-09-30 14:56:29,603286.SH,S,44.420,200
14,59,2025-09-30,2025-09-30 14:56:29,688277.SH,B,18.360,33
15,61,2025-09-30,2025-09-30 14:56:26,300570.SZ,B,105.300,100
16,58,2025-09-30,2025-09-30 14:56:25,300818.SZ,S,27.720,200
17,58,2025-09-30,2025-09-30 14:56:25,300818.SZ,S,27.720,100
18,59,2025-09-30,2025-09-30 14:56:24,300818.SZ,S,27.730,100
19,61,2025-09-30,2025-09-30 14:56:23,603286.SH,S,44.430,200
20,59,2025-09-30,2025-09-30 14:56:24,300818.SZ,S,27.730,100
21,61,2025-09-30,2025-09-30 14:56:22,301511.SZ,B,35.870,100
22,58,2025-09-30,2025-09-30 14:56:22,300818.SZ,S,27.730,200
23,61,2025-09-30,2025-09-30 14:56:20,301526.SZ,B,6.270,900
24,61,2025-09-30,2025-09-30 14:56:19,603286.SH,S,44.420,100
25,61,2025-09-30,2025-09-30 14:56:19,603286.SH,S,44.420,200
26,61,2025-09-30,2025-09-30 14:56:18,600326.SH,S,12.200,500
27,59,2025-09-30,2025-09-30 14:56:16,600326.SH,S,12.200,300
28,59,2025-09-30,2025-09-30 14:56:16,002651.SZ,B,11.260,200
29,59,2025-09-30,2025-09-30 14:56:16,002536.SZ,B,24.380,200
30,59,2025-09-30,2025-09-30 14:56:16,600326.SH,S,12.200,100
31,59,2025-09-30,2025-09-30 14:56:16,301526.SZ,B,6.270,700
32,61,2025-09-30,2025-09-30 14:56:16,002815.SZ,B,15.120,300
33,61,2025-09-30,2025-09-30 14:56:15,301526.SZ,B,6.270,900
34,61,2025-09-30,2025-09-30 14:56:15,002651.SZ,B,11.260,600
35,61,2025-09-30,2025-09-30 14:56:15,600326.SH,S,12.200,500
36,59,2025-09-30,2025-09-30 14:56:15,002674.SZ,S,15.580,300
37,63,2025-09-30,2025-09-30 14:56:15,600326.SH,S,12.200,600
38,52,2025-09-30,2025-09-30 14:56:15,300267.SZ,B,3.390,100
39,61,2025-09-30,2025-09-30 14:56:13,002281.SZ,B,66.620,200
40,58,2025-09-30,2025-09-30 14:56:13,002281.SZ,B,66.620,100
41,61,2025-09-30,2025-09-30 14:56:12,300322.SZ,B,23.290,200
42,61,2025-09-30,2025-09-30 14:56:13,300569.SZ,S,6.300,1300
43,52,2025-09-30,2025-09-30 14:56:12,002335.SZ,B,71.570,100
44,58,2025-09-30,2025-09-30 14:56:11,300738.SZ,B,22.120,200
45,58,2025-09-30,2025-09-30 14:56:10,301377.SZ,B,71.710,100
46,58,2025-09-30,2025-09-30 14:56:09,002873.SZ,B,10.700,200
47,52,2025-09-30,2025-09-30 14:56:09,002815.SZ,B,15.110,800
48,63,2025-09-30,2025-09-30 14:56:10,002475.SZ,S,64.640,200
49,61,2025-09-30,2025-09-30 14:56:07,002276.SZ,S,18.110,200
50,61,2025-09-30,2025-09-30 14:56:07,300738.SZ,B,22.120,600
51,61,2025-09-30,2025-09-30 14:56:07,300548.SZ,B,106.090,100
52,58,2025-09-30,2025-09-30 14:56:07,300354.SZ,B,48.280,100
53,61,2025-09-30,2025-09-30 14:56:07,300854.SZ,S,20.330,300
54,63,2025-09-30,2025-09-30 14:56:06,000938.SZ,B,30.150,200
55,52,2025-09-30,2025-09-30 14:56:06,002674.SZ,S,15.580,300
56,59,2025-09-30,2025-09-30 14:56:05,300092.SZ,B,16.660,200
57,59,2025-09-30,2025-09-30 14:56:05,300092.SZ,B,16.660,300
58,58,2025-09-30,2025-09-30 14:56:06,300854.SZ,S,20.350,700
59,58,2025-09-30,2025-09-30 14:56:04,002674.SZ,S,15.580,700
60,59,2025-09-30,2025-09-30 14:56:05,300818.SZ,S,27.770,200
61,61,2025-09-30,2025-09-30 14:56:05,300818.SZ,S,27.770,900
62,52,2025-09-30,2025-09-30 14:56:04,600143.SH,S,20.980,100
63,61,2025-09-30,2025-09-30 14:56:00,300682.SZ,B,19.470,200
64,58,2025-09-30,2025-09-30 14:56:00,002747.SZ,B,25.600,200
65,58,2025-09-30,2025-09-30 14:56:00,300559.SZ,S,16.100,300
66,58,2025-09-30,2025-09-30 14:56:00,300328.SZ,B,16.780,400
67,59,2025-09-30,2025-09-30 14:56:00,000973.SZ,S,7.820,500
68,52,2025-09-30,2025-09-30 14:55:59,300854.SZ,S,20.350,300
69,63,2025-09-30,2025-09-30 14:55:59,600658.SH,S,5.560,400
70,61,2025-09-30,2025-09-30 14:55:58,601975.SH,B,3.050,200
71,58,2025-09-30,2025-09-30 14:55:56,600157.SH,S,1.630,4200
72,52,2025-09-30,2025-09-30 14:55:54,600157.SH,S,1.630,1200
73,58,2025-09-30,2025-09-30 14:55:38,300731.SZ,B,44.330,200
74,52,2025-09-30,2025-09-30 14:47:03,001289.SZ,B,17.520,100
75,61,2025-09-30,2025-09-30 14:55:28,300354.SZ,B,48.270,200
76,58,2025-09-30,2025-09-30 14:55:23,301377.SZ,B,71.710,100
77,52,2025-09-30,2025-09-30 14:54:55,301511.SZ,B,35.720,100
78,63,2025-09-30,2025-09-30 14:54:52,603087.SH,S,75.900,100
79,58,2025-09-30,2025-09-30 14:54:48,300251.SZ,S,19.380,200
80,58,2025-09-30,2025-09-30 14:54:46,300469.SZ,B,77.760,100
81,58,2025-09-30,2025-09-30 14:54:46,300469.SZ,B,77.760,100
82,63,2025-09-30,2025-09-30 14:54:44,603166.SH,S,20.010,200
83,63,2025-09-30,2025-09-30 14:54:40,300854.SZ,S,20.360,400
84,63,2025-09-30,2025-09-30 14:54:40,300854.SZ,S,20.360,600
85,63,2025-09-30,2025-09-30 14:54:30,600031.SH,B,23.220,1700
86,61,2025-09-30,2025-09-30 14:54:09,002674.SZ,S,15.580,100
87,61,2025-09-30,2025-09-30 14:54:09,002674.SZ,S,15.580,200
88,61,2025-09-30,2025-09-30 14:54:09,002674.SZ,S,15.580,500
89,58,2025-09-30,2025-09-30 14:54:07,300569.SZ,S,6.300,500
90,58,2025-09-30,2025-09-30 14:54:06,600326.SH,S,12.210,400
91,63,2025-09-30,2025-09-30 14:54:05,002555.SZ,B,21.690,200
92,61,2025-09-30,2025-09-30 14:53:56,601020.SH,B,27.320,200
93,63,2025-09-30,2025-09-30 14:53:55,600919.SH,S,10.030,100
94,52,2025-09-30,2025-09-30 14:53:56,300328.SZ,B,16.780,100
95,58,2025-09-30,2025-09-30 14:53:54,300569.SZ,S,6.300,1500
96,58,2025-09-30,2025-09-30 14:53:54,300569.SZ,S,6.300,500
97,58,2025-09-30,2025-09-30 14:53:54,300790.SZ,S,33.560,100
98,52,2025-09-30,2025-09-30 14:53:52,300559.SZ,S,16.150,100
99,59,2025-09-30,2025-09-30 14:53:41,000833.SZ,S,13.870,200
