,fund_id,trade_dt,trade_time,s_info_windcode,direction,price,qty
0,58,2025-08-29 00:00:00,1900-01-01 14:56:57,000016.SZ,B,5.710,100
1,58,2025-08-29 00:00:00,1900-01-01 14:56:57,000016.SZ,B,5.710,100
2,58,2025-08-29 00:00:00,1900-01-01 14:56:45,600979.SH,S,5.260,1700
3,52,2025-08-29 00:00:00,1900-01-01 14:55:56,600979.SH,S,5.260,300
4,58,2025-08-29 00:00:00,1900-01-01 14:56:44,600979.SH,S,5.260,400
5,58,2025-08-29 00:00:00,1900-01-01 14:56:37,600594.SH,B,4.370,200
6,52,2025-08-29 00:00:00,1900-01-01 14:56:25,601991.SH,S,3.490,500
7,58,2025-08-29 00:00:00,1900-01-01 14:56:21,603815.SH,S,9.620,1300
8,61,2025-08-29 00:00:00,1900-01-01 14:56:21,600526.SH,S,5.250,400
9,61,2025-08-29 00:00:00,1900-01-01 14:56:21,600526.SH,S,5.250,1300
10,58,2025-08-29 00:00:00,1900-01-01 14:56:19,002506.SZ,B,2.670,200
11,58,2025-08-29 00:00:00,1900-01-01 14:56:19,002145.SZ,S,5.050,400
12,58,2025-08-29 00:00:00,1900-01-01 14:56:19,002145.SZ,S,5.050,1000
13,58,2025-08-29 00:00:00,1900-01-01 14:56:19,002145.SZ,S,5.050,400
14,61,2025-08-29 00:00:00,1900-01-01 14:56:17,300348.SZ,B,16.920,300
15,51,2025-08-29 00:00:00,1900-01-01 14:56:23,600526.SH,S,5.250,600
16,58,2025-08-29 00:00:00,1900-01-01 14:56:17,002323.SZ,B,1.740,200
17,51,2025-08-29 00:00:00,1900-01-01 14:56:22,600221.SH,S,1.580,1600
18,61,2025-08-29 00:00:00,1900-01-01 14:56:17,300456.SZ,B,24.060,400
19,61,2025-08-29 00:00:00,1900-01-01 14:56:17,600839.SH,S,11.430,300
20,61,2025-08-29 00:00:00,1900-01-01 14:56:16,600805.SH,B,5.570,200
21,61,2025-08-29 00:00:00,1900-01-01 14:56:16,600594.SH,B,4.380,200
