,fund_id,trade_dt,trade_time,s_info_windcode,direction,price,qty
0,44,2025-10-21,2025-10-21 14:56:57,600500.SH,B,4.170,1000
1,44,2025-10-21,2025-10-21 14:56:57,603057.SH,B,18.930,200
2,44,2025-10-21,2025-10-21 14:56:57,600500.SH,B,4.170,1000
3,60,2025-10-21,2025-10-21 14:56:57,601988.SH,B,5.390,3400
4,44,2025-10-21,2025-10-21 14:56:53,002166.SZ,S,7.810,200
5,44,2025-10-21,2025-10-21 14:56:53,002480.SZ,S,6.870,600
6,44,2025-10-21,2025-10-21 14:56:53,600586.SH,S,4.920,1000
7,44,2025-10-21,2025-10-21 14:56:53,300324.SZ,S,5.920,200
8,44,2025-10-21,2025-10-21 14:56:53,300070.SZ,S,4.350,600
9,58,2025-10-21,2025-10-21 14:56:53,300324.SZ,S,5.920,700
10,44,2025-10-21,2025-10-21 14:56:53,600057.SH,S,7.460,500
11,44,2025-10-21,2025-10-21 14:56:53,601865.SH,S,16.610,300
12,44,2025-10-21,2025-10-21 14:56:53,600572.SH,S,4.460,700
13,44,2025-10-21,2025-10-21 14:56:53,000420.SZ,S,4.070,1100
14,60,2025-10-21,2025-10-21 14:56:53,600864.SH,S,7.600,3600
15,60,2025-10-21,2025-10-21 14:56:53,000420.SZ,S,4.070,600
16,60,2025-10-21,2025-10-21 14:56:50,002460.SZ,B,61.600,400
17,60,2025-10-21,2025-10-21 14:56:44,603301.SH,B,70.890,300
18,60,2025-10-21,2025-10-21 14:56:38,300251.SZ,S,16.410,464
19,60,2025-10-21,2025-10-21 14:56:38,300251.SZ,S,16.410,1136
20,44,2025-10-21,2025-10-21 14:56:37,688062.SH,B,45.600,119
21,60,2025-10-21,2025-10-21 14:56:37,600160.SH,B,36.130,200
22,44,2025-10-21,2025-10-21 14:56:36,002595.SZ,S,56.600,100
23,44,2025-10-21,2025-10-21 14:56:36,688717.SH,B,72.890,25
24,44,2025-10-21,2025-10-21 14:56:35,688062.SH,B,45.600,81
25,60,2025-10-21,2025-10-21 14:56:35,600219.SH,S,4.070,3600
26,44,2025-10-21,2025-10-21 14:56:34,688368.SH,B,103.350,200
27,44,2025-10-21,2025-10-21 14:56:34,300570.SZ,B,101.860,200
28,44,2025-10-21,2025-10-21 14:56:33,300758.SZ,B,13.740,1000
29,44,2025-10-21,2025-10-21 14:56:32,688717.SH,B,72.890,200
30,44,2025-10-21,2025-10-21 14:56:32,002067.SZ,S,6.790,1200
31,60,2025-10-21,2025-10-21 14:56:33,600183.SH,B,59.050,200
