,fund_id,trade_dt,trade_time,s_info_windcode,direction,price,qty
0,63,2025-09-29,2025-09-29 14:56:53,600537.SH,S,3.960,100
1,63,2025-09-29,2025-09-29 14:56:53,600968.SH,S,3.860,4600
2,63,2025-09-29,2025-09-29 14:56:53,000560.SZ,S,3.010,400
3,63,2025-09-29,2025-09-29 14:56:46,003816.SZ,S,3.630,9400
4,63,2025-09-29,2025-09-29 14:56:41,301090.SZ,S,7.590,800
5,63,2025-09-29,2025-09-29 14:56:34,600105.SH,B,12.500,7700
6,63,2025-09-29,2025-09-29 14:56:34,002311.SZ,S,63.260,300
7,58,2025-09-29,2025-09-29 14:56:33,002902.SZ,B,23.800,900
8,63,2025-09-29,2025-09-29 14:56:34,000778.SZ,S,3.790,400
9,63,2025-09-29,2025-09-29 14:56:33,600160.SH,S,39.500,200
10,63,2025-09-29,2025-09-29 14:56:34,000778.SZ,S,3.790,300
11,63,2025-09-29,2025-09-29 14:56:33,300158.SZ,S,6.570,300
12,58,2025-09-29,2025-09-29 14:56:31,002622.SZ,S,3.210,1900
13,63,2025-09-29,2025-09-29 14:56:30,600221.SH,B,1.600,400
14,63,2025-09-29,2025-09-29 14:56:30,600221.SH,B,1.600,500
15,63,2025-09-29,2025-09-29 14:56:30,601818.SH,S,3.390,8400
16,63,2025-09-29,2025-09-29 14:56:30,601818.SH,S,3.390,600
17,52,2025-09-29,2025-09-29 14:56:30,300328.SZ,B,17.000,200
18,63,2025-09-29,2025-09-29 14:56:29,688235.SH,B,301.090,338
19,63,2025-09-29,2025-09-29 14:56:29,000564.SZ,B,2.590,14700
20,63,2025-09-29,2025-09-29 14:56:27,601658.SH,B,5.860,10200
21,58,2025-09-29,2025-09-29 14:56:28,002622.SZ,S,3.210,1100
22,63,2025-09-29,2025-09-29 14:56:27,601728.SH,S,6.670,1000
23,63,2025-09-29,2025-09-29 14:56:27,601728.SH,S,6.670,900
24,63,2025-09-29,2025-09-29 14:56:27,601728.SH,S,6.670,700
25,63,2025-09-29,2025-09-29 14:56:27,601728.SH,S,6.670,1100
26,63,2025-09-29,2025-09-29 14:56:27,601728.SH,S,6.670,3500
27,63,2025-09-29,2025-09-29 14:56:27,688235.SH,B,301.090,126
28,63,2025-09-29,2025-09-29 14:56:27,600604.SH,S,5.930,200
29,63,2025-09-29,2025-09-29 14:56:26,002544.SZ,S,27.730,200
30,63,2025-09-29,2025-09-29 14:56:26,600362.SH,B,32.260,1200
31,63,2025-09-29,2025-09-29 14:56:26,002603.SZ,S,15.860,300
32,63,2025-09-29,2025-09-29 14:56:26,600690.SH,S,25.530,200
33,63,2025-09-29,2025-09-29 14:56:25,300188.SZ,S,15.330,300
34,63,2025-09-29,2025-09-29 14:56:25,002352.SZ,S,40.000,100
35,63,2025-09-29,2025-09-29 14:56:25,002352.SZ,S,40.000,100
36,63,2025-09-29,2025-09-29 14:56:24,601166.SH,B,20.110,2100
37,63,2025-09-29,2025-09-29 14:56:24,601166.SH,B,20.110,300
38,63,2025-09-29,2025-09-29 14:56:24,601166.SH,B,20.110,300
39,63,2025-09-29,2025-09-29 14:56:24,601166.SH,B,20.110,900
40,52,2025-09-29,2025-09-29 14:56:24,001211.SZ,S,26.390,300
41,63,2025-09-29,2025-09-29 14:56:23,601628.SH,S,39.740,100
42,63,2025-09-29,2025-09-29 14:56:23,600690.SH,S,25.530,600
43,63,2025-09-29,2025-09-29 14:56:23,002371.SZ,B,458.300,100
44,63,2025-09-29,2025-09-29 14:56:23,300732.SZ,S,8.380,500
45,63,2025-09-29,2025-09-29 14:56:23,600362.SH,B,32.260,2400
46,63,2025-09-29,2025-09-29 14:56:23,300138.SZ,S,12.950,500
47,63,2025-09-29,2025-09-29 14:56:23,300009.SZ,S,9.990,400
48,63,2025-09-29,2025-09-29 14:56:22,600732.SH,S,16.380,1000
49,63,2025-09-29,2025-09-29 14:56:22,600732.SH,S,16.390,100
50,63,2025-09-29,2025-09-29 14:56:23,300421.SZ,B,19.280,600
