,fund_id,trade_dt,trade_time,s_info_windcode,direction,price,qty
0,44,2025-10-13,2025-10-13 14:56:53,000897.SZ,S,2.280,200
1,61,2025-10-13,2025-10-13 14:56:53,601121.SH,S,7.230,100
2,61,2025-10-13,2025-10-13 14:56:53,600935.SH,S,2.440,100
3,61,2025-10-13,2025-10-13 14:56:34,300657.SZ,B,32.200,400
4,61,2025-10-13,2025-10-13 14:56:30,002506.SZ,S,2.490,200
5,63,2025-10-13,2025-10-13 14:56:22,300324.SZ,B,6.090,1400
6,63,2025-10-13,2025-10-13 14:56:21,603959.SH,S,6.710,1000
7,61,2025-10-13,2025-10-13 14:56:21,603959.SH,S,6.710,900
8,63,2025-10-13,2025-10-13 14:56:20,002638.SZ,S,2.720,900
9,63,2025-10-13,2025-10-13 14:56:20,002638.SZ,S,2.720,2800
10,63,2025-10-13,2025-10-13 14:56:20,002638.SZ,S,2.720,1400
11,61,2025-10-13,2025-10-13 14:56:18,301381.SZ,B,23.220,100
12,61,2025-10-13,2025-10-13 14:56:17,301381.SZ,B,23.210,100
13,58,2025-10-13,2025-10-13 14:56:15,603773.SH,B,32.230,200
14,58,2025-10-13,2025-10-13 14:56:15,301171.SZ,S,30.950,100
15,61,2025-10-13,2025-10-13 14:56:16,601908.SH,S,4.160,100
16,59,2025-10-13,2025-10-13 14:56:15,600828.SH,S,3.960,100
17,58,2025-10-13,2025-10-13 14:56:13,300184.SZ,B,11.140,700
18,58,2025-10-13,2025-10-13 14:56:13,600338.SH,S,13.660,700
19,58,2025-10-13,2025-10-13 14:56:13,002080.SZ,B,32.330,400
20,58,2025-10-13,2025-10-13 14:56:11,002150.SZ,S,18.600,600
21,63,2025-10-13,2025-10-13 14:56:12,600487.SH,B,22.140,400
22,59,2025-10-13,2025-10-13 14:56:11,300184.SZ,B,11.140,500
23,44,2025-10-13,2025-10-13 14:56:08,600131.SH,S,18.380,100
24,63,2025-10-13,2025-10-13 14:56:08,002317.SZ,S,16.710,300
25,61,2025-10-13,2025-10-13 14:56:07,300184.SZ,B,11.140,1300
26,63,2025-10-13,2025-10-13 14:56:07,002150.SZ,S,18.600,69
27,61,2025-10-13,2025-10-13 14:56:07,002150.SZ,S,18.600,669
28,63,2025-10-13,2025-10-13 14:56:07,002150.SZ,S,18.600,431
29,61,2025-10-13,2025-10-13 14:56:07,002150.SZ,S,18.600,300
30,63,2025-10-13,2025-10-13 14:56:07,002517.SZ,B,24.580,300
31,61,2025-10-13,2025-10-13 14:56:07,002150.SZ,S,18.600,31
32,52,2025-10-13,2025-10-13 14:56:05,300184.SZ,B,11.140,500
33,58,2025-10-13,2025-10-13 14:56:01,603101.SH,S,10.650,100
34,61,2025-10-13,2025-10-13 14:56:01,000753.SZ,S,7.700,400
35,63,2025-10-13,2025-10-13 14:56:01,300153.SZ,B,35.070,100
36,52,2025-10-13,2025-10-13 14:56:00,000672.SZ,S,11.290,100
37,63,2025-10-13,2025-10-13 14:55:50,002059.SZ,S,5.580,2700
38,58,2025-10-13,2025-10-13 14:55:46,000753.SZ,S,7.710,200
39,61,2025-10-13,2025-10-13 14:55:44,301511.SZ,B,32.290,100
40,63,2025-10-13,2025-10-13 14:55:40,002517.SZ,B,24.580,200
41,44,2025-10-13,2025-10-13 14:55:39,600495.SH,S,5.080,100
42,61,2025-10-13,2025-10-13 14:55:39,600338.SH,S,13.660,400
43,44,2025-10-13,2025-10-13 14:55:35,600535.SH,S,15.960,100
44,63,2025-10-13,2025-10-13 14:55:35,300124.SZ,B,81.530,100
45,63,2025-10-13,2025-10-13 14:55:33,301217.SZ,B,29.420,200
46,63,2025-10-13,2025-10-13 14:55:33,301217.SZ,B,29.420,100
47,63,2025-10-13,2025-10-13 14:55:32,301511.SZ,B,32.270,100
48,52,2025-10-13,2025-10-13 14:54:58,300773.SZ,S,24.040,100
49,58,2025-10-13,2025-10-13 14:55:27,300995.SZ,B,49.870,100
50,58,2025-10-13,2025-10-13 14:55:23,002021.SZ,S,3.050,100
51,59,2025-10-13,2025-10-13 14:55:18,003038.SZ,S,16.750,100
52,58,2025-10-13,2025-10-13 14:55:10,300582.SZ,B,16.200,200
53,63,2025-10-13,2025-10-13 14:55:05,688148.SH,S,6.350,4600
54,58,2025-10-13,2025-10-13 14:55:05,600169.SH,S,2.680,100
55,63,2025-10-13,2025-10-13 14:55:04,603359.SH,S,8.930,400
56,52,2025-10-13,2025-10-13 14:46:22,600169.SH,S,2.680,100
57,61,2025-10-13,2025-10-13 14:55:03,002021.SZ,S,3.050,100
58,63,2025-10-13,2025-10-13 14:55:03,002021.SZ,S,3.050,200
59,63,2025-10-13,2025-10-13 14:55:03,002021.SZ,S,3.050,1500
60,61,2025-10-13,2025-10-13 14:55:02,300184.SZ,B,11.140,300
61,61,2025-10-13,2025-10-13 14:55:00,002622.SZ,S,3.150,900
62,59,2025-10-13,2025-10-13 14:55:00,002622.SZ,S,3.150,300
63,58,2025-10-13,2025-10-13 14:55:00,002622.SZ,S,3.150,900
64,58,2025-10-13,2025-10-13 14:54:57,300995.SZ,B,49.900,100
65,61,2025-10-13,2025-10-13 14:54:52,300002.SZ,S,12.970,14
66,61,2025-10-13,2025-10-13 14:54:50,300002.SZ,S,12.970,86
