,代码,最新价
0,301584,36.56
1,301656,30.9
2,920015,42.29
3,688109,58.9
4,688585,132.1
5,301137,36.31
6,300818,29.29
7,872925,37.08
8,301326,134.5
9,300946,63.6
10,301631,103.5
11,300650,20.73
12,300792,34.45
13,300686,16.1
14,300563,48.62
15,688377,38.72
16,688691,93.51
17,300517,13.2
18,688182,29.5
19,002021,3.04
20,300963,19.96
21,000892,6.45
22,002129,9.41
23,601616,4.27
24,603878,8.88
25,601218,5.15
26,600769,12.27
27,002951,16.89
28,601727,9.76
29,002453,9.76
30,000020,15.36
31,002295,13.5
32,605277,26.8
33,600556,5.6
34,603156,25.58
35,002180,25.26
36,601231,22.17
37,002755,23.28
38,600629,21.55
39,603312,50.67
40,600167,10.56
41,000988,97.68
42,002513,7.81
43,603040,85.22
44,002029,9.35
45,603083,124.87
46,603286,46.42
47,605358,36.34
48,000977,76.05
49,601619,5.07
50,001211,27.43
51,603011,20.05
52,002210,4.41
53,002298,13.79
54,601789,6.07
55,688249,28.21
56,002471,5.42
57,000890,4.66
58,603993,13.87
59,300209,6.44
60,300878,25.25
61,301590,215.52
62,300432,17.49
63,300153,42.3
64,300436,121.57
65,301209,113.99
66,601799,133.22
67,688503,74.85
68,688615,171.85
69,300490,10.88
70,300959,83.88
71,300413,35.23
72,836699,69.18
73,000630,4.66
74,300559,16.93
75,871396,31.75
76,002837,85.28
77,688213,116.0
78,301086,85.09
79,002564,9.19
80,002885,18.95
81,002130,34.19
82,000737,14.82
83,601598,7.8
84,002364,32.85
85,688293,62.85
86,300418,48.77
87,603979,67.93
88,603226,35.23
89,300270,11.57
90,300421,19.29
91,688162,35.3
92,300533,41.11
93,688511,23.36
94,603296,107.8
95,688307,40.78
96,603019,125.5
97,000009,12.08
98,301162,63.85
99,301235,34.41
100,002462,14.51
101,300486,25.49
102,603255,39.19
103,600588,15.81
104,688073,79.56
105,301031,116.28
106,300014,81.28
107,300950,32.99
108,300448,7.0
109,601116,14.75
110,688028,54.42
111,002348,3.94
112,300378,53.19
113,600362,30.26
114,920037,96.22
115,601168,20.46
116,000796,6.49
117,688071,43.8
118,688690,27.99
119,300502,376.0
120,688270,66.28
121,300113,26.18
122,300843,58.45
123,300073,63.81
124,003033,56.53
125,688347,90.38
126,688036,103.2
127,688591,58.2
128,301381,26.0
129,301500,17.08
130,603444,662.01
131,002195,8.2
132,603456,19.46
133,002205,13.89
134,002549,27.55
135,603698,20.94
136,300167,6.04
137,600176,17.08
138,603406,46.64
139,002221,9.1
140,833394,41.9
141,002251,5.81
142,300820,51.51
143,600353,17.79
144,688380,39.96
145,300698,51.09
146,600200,1.0
147,002717,1.6
148,300920,49.01
149,603890,14.66
150,300785,40.65
151,300096,6.25
152,688335,25.27
153,601899,27.27
154,688379,49.95
155,300926,33.05
156,301525,112.27
157,603668,16.42
158,300772,19.5
159,603997,12.8
160,002052,16.12
161,300043,7.03
162,000558,6.03
163,603398,8.54
164,300111,9.0
165,301439,16.1
166,002602,21.97
167,300976,71.51
168,000510,5.46
169,000691,10.72
170,600265,26.7
171,002335,77.0
172,688368,117.0
173,603021,4.64
174,605189,15.81
175,603758,16.9
176,002762,9.09
177,000571,5.32
178,002202,14.07
179,002620,5.97
180,601609,11.95
181,603843,4.69
182,300341,19.71
183,688361,119.85
184,000997,28.7
185,300779,192.0
186,300850,40.25
187,603557,2.6
188,603815,13.21
189,603090,54.49
190,600105,12.81
191,603389,33.26
192,002796,18.49
193,600255,4.36
194,603977,12.73
195,002838,26.61
196,300760,245.0
197,300229,22.26
198,000880,34.86
199,002899,22.04
200,603937,12.13
201,873152,35.01
202,603305,19.32
203,301609,54.06
204,600226,4.5
205,300010,7.72
206,688369,27.61
207,688233,46.53
208,300909,36.0
209,688225,20.2
210,688608,277.1
211,688169,210.25
212,600563,125.08
213,301171,33.8
214,300693,39.48
215,003025,14.3
216,605288,106.3
217,688268,67.65
218,688365,16.1
219,002738,43.49
220,301056,12.45
221,002634,4.89
222,002346,17.4
223,301128,90.5
224,603728,83.67
225,688133,24.92
226,000878,15.79
227,000063,45.8
228,300133,9.78
229,300302,19.34
230,002922,21.57
231,300192,20.61
232,301356,24.97
233,001332,62.3
234,002281,71.63
235,300364,27.84
236,688411,280.0
237,603869,8.98
238,300701,14.15
239,600468,6.73
240,603050,17.9
241,300842,63.27
242,600732,16.1
243,002971,35.9
244,300990,84.66
245,688775,312.3
246,301261,97.73
247,600584,42.82
248,300836,57.5
249,603341,46.87
250,600481,6.1
251,688677,50.31
252,002315,49.06
253,300442,55.92
254,688103,70.64
255,603258,21.76
256,300624,75.28
257,002396,32.2
258,688029,97.7
259,600103,4.07
260,002808,4.88
261,688590,23.62
262,000586,13.89
263,002947,48.94
264,300494,14.64
265,300814,53.09
266,600835,29.32
267,688489,49.62
268,002842,10.6
269,688328,30.2
270,601127,148.65
271,605100,30.1
272,301192,30.95
273,300690,36.55
274,300835,64.8
275,002624,19.75
276,300274,159.84
277,688787,126.68
278,002555,23.31
279,688469,5.98
280,601618,3.43
281,002789,9.5
282,300889,19.87
283,600819,7.53
284,603030,3.47
285,688679,21.75
286,300316,39.85
287,688333,77.4
288,301191,117.2
289,301202,47.85
290,300170,18.84
291,002253,10.63
292,600570,34.58
293,000034,46.64
294,688326,125.32
295,603197,45.36
296,000739,16.53
297,301080,62.16
298,688331,108.5
299,002294,62.3
300,003038,17.25
301,300750,392.85
302,301310,41.66
303,002149,17.64
304,000488,2.14
305,600885,26.61
306,600711,8.6
307,001339,64.19
308,603300,10.15
309,001301,71.6
310,300569,6.18
311,300499,32.9
312,300925,27.07
313,300697,17.42
314,000938,31.51
315,600879,11.26
316,002534,15.68
317,002256,3.14
318,300756,44.35
319,603927,21.13
320,002351,13.96
321,688232,28.05
322,605178,32.86
323,688046,19.1
324,301027,16.25
325,300236,65.9
326,688409,74.7
327,002906,34.9
328,300840,20.52
329,600120,6.44
330,688531,66.41
331,688246,29.69
332,688506,378.5
333,600848,11.0
334,688428,28.97
335,002678,4.55
336,300774,11.41
337,002191,4.59
338,300553,39.97
339,301353,28.95
340,873576,29.91
341,000615,3.28
342,688472,12.49
343,688392,101.27
344,301183,101.22
345,688660,24.84
346,002466,44.69
347,301112,51.29
348,688375,74.53
349,600633,15.66
350,688041,267.92
351,300731,48.04
352,600276,72.27
353,600109,10.08
354,600418,52.83
355,301255,34.32
356,002077,17.21
357,002036,11.83
358,002527,20.33
359,688083,75.32
360,601636,6.81
361,002420,8.18
362,603301,42.27
363,000628,54.22
364,600063,5.83
365,300617,36.4
366,002920,147.14
367,603007,5.87
368,688126,25.92
369,600480,14.3
370,603081,13.24
371,603123,13.02
372,002208,7.06
373,603171,51.95
374,002340,7.81
375,300464,5.67
376,300832,68.4
377,000969,13.53
378,301358,44.36
379,605089,28.92
380,300748,35.34
381,600668,11.8
382,300454,123.46
383,300056,14.36
384,002156,38.8
385,603127,38.3
386,688208,38.62
387,688123,131.96
388,300291,6.88
389,300571,36.61
390,002027,8.39
391,002533,12.03
392,688629,105.88
393,300751,98.38
394,002241,35.77
395,688278,83.66
396,301538,95.85
397,000970,14.03
398,300419,7.06
399,603042,16.03
400,002886,23.79
401,872953,36.16
402,301227,44.08
403,688583,100.9
404,300006,4.52
405,603236,106.08
406,688095,76.62
407,000066,17.81
408,301536,68.28
409,600895,52.15
410,002049,84.0
411,300729,15.57
412,000029,29.44
413,002639,11.06
414,300511,6.11
415,300171,14.53
416,688112,38.89
417,002960,13.37
418,600549,28.78
419,300165,4.59
420,300354,51.48
421,002400,8.45
422,600235,6.91
423,002132,3.85
424,603527,11.18
425,688180,42.78
426,300383,15.88
427,688016,111.95
428,600756,15.87
429,002532,11.25
430,002536,26.02
431,002074,46.24
432,002829,23.69
433,300308,434.6
434,836807,17.68
435,300058,6.7
436,002647,7.51
437,002326,17.06
438,603039,58.18
