,代码,昨收
180,300802,20.51
181,002281,68.72
182,688622,109.0
183,002244,11.5
184,603040,72.18
185,688518,26.5
186,603893,215.28
187,300179,10.12
188,688258,74.21
189,000801,15.55
190,002130,26.72
191,601138,66.1
192,688631,87.2
193,688316,67.82
194,605056,13.81
195,603179,73.0
196,000426,24.95
197,300806,26.01
198,603767,32.42
199,301018,75.81
200,600071,23.88
201,301626,137.79
202,688226,54.24
203,300657,33.24
204,300903,12.55
205,688220,101.36
206,688776,85.53
207,002638,2.54
208,603216,17.31
209,603121,17.99
210,300258,15.98
211,600183,56.0
212,688981,121.34
213,300551,12.64
214,300968,15.07
215,002543,11.88
216,300976,64.62
217,688004,23.72
218,300755,22.0
219,688386,78.7
220,688343,85.32
221,002690,20.73
222,688255,38.45
223,301321,17.29
224,001287,21.76
225,000887,23.96
226,600531,10.74
227,300940,28.37
228,300450,55.6
229,300368,16.71
230,300321,38.75
231,688070,51.38
232,300302,16.87
233,300571,32.78
234,300270,8.2
235,688221,14.89
236,002164,13.7
237,300843,57.82
238,603088,11.18
239,301051,23.13
240,300591,10.95
241,300036,16.09
242,300985,19.8
243,300931,10.18
244,688400,50.73
245,688062,51.53
246,300054,33.21
247,605318,36.23
248,300619,34.35
249,600641,16.94
250,688525,79.97
251,603667,46.62
252,301181,29.69
253,688433,57.01
254,002351,13.11
255,002960,12.27
256,688107,29.68
257,688073,69.92
258,301567,41.75
259,300700,12.42
260,002463,75.9
261,600728,7.13
262,688135,33.5
263,301228,29.88
264,301210,51.22
265,600547,36.5
266,300521,31.68
267,603881,35.28
268,002664,30.58
269,603986,185.2
270,300319,12.53
271,002346,16.0
272,002347,8.47
273,301505,21.86
274,603960,20.01
275,688370,24.91
276,688591,52.18
277,002085,17.54
278,688772,22.04
279,002536,26.5
280,688448,45.95
281,600808,3.72
282,600343,14.12
283,688551,39.83
284,300803,153.4
285,605378,29.29
286,688097,36.68
287,002097,15.84
288,301080,58.78
289,002685,8.75
290,600182,15.14
291,000826,2.19
292,000638,4.38
293,301326,111.3
294,873339,10.37
295,000021,22.21
296,002647,6.8
297,603389,30.26
298,000691,8.82
299,002602,18.87
300,603007,5.02
301,002452,7.45
302,301397,43.03
303,873693,50.78
304,001298,36.55
305,603843,4.65
306,301191,108.69
307,002762,8.1
308,603277,18.41
309,688091,57.44
310,002345,15.09
311,002168,4.08
312,002681,7.77
313,300830,11.07
314,002534,15.61
315,300969,115.0
316,300698,48.66
317,603052,32.2
318,300686,13.03
319,688102,15.8
320,600218,9.58
321,300975,12.29
322,000572,5.46
323,830839,42.28
324,603181,16.91
325,688368,99.06
326,002434,9.52
327,300776,69.75
328,300073,54.86
329,002530,12.09
330,603337,46.41
331,603203,32.19
332,300083,10.44
333,000705,9.64
334,688158,25.31
335,300346,36.05
336,301586,51.23
337,300911,58.02
338,688068,173.89
339,300604,63.99
340,688103,66.01
341,002222,50.47
342,603166,18.13
343,301046,25.36
344,002048,34.04
345,002237,13.63
346,301102,11.16
347,002544,27.52
348,000810,13.69
349,601519,15.14
350,603398,7.45
351,603687,9.05
352,300766,40.9
353,000935,20.44
354,300388,8.67
355,603271,40.2
356,688428,26.32
357,002965,45.97
358,688027,342.1
359,003037,8.26
360,600988,27.6
361,688072,210.16
362,603122,6.69
363,301511,36.13
364,688090,39.2
365,301011,28.28
366,603668,15.2
367,300710,18.68
368,603130,41.33
369,300260,41.17
370,002197,8.85
371,600577,8.63
372,600979,4.81
373,301379,29.54
374,301197,19.98
375,688084,87.0
376,301607,40.87
377,603296,97.93
378,605333,34.81
379,603119,106.59
380,300474,77.6
381,300120,9.94
382,300738,22.26
383,600892,3.43
384,688627,147.02
385,300752,23.4
386,301150,42.0
387,300786,16.34
388,601089,23.08
389,002713,4.96
390,688261,79.44
391,603228,72.64
392,301072,24.74
393,688306,13.52
394,000066,16.84
395,688238,7.79
396,002953,12.86
397,300984,74.93
398,600745,47.1
399,688008,120.59
400,300088,6.66
401,002131,6.2
402,000609,4.39
403,002101,14.2
404,300602,33.95
405,300967,23.31
406,835305,12.74
407,301291,43.38
408,301007,44.41
409,300313,8.61
410,688800,79.83
411,002559,11.0
412,000917,7.86
413,688152,50.19
414,300257,14.44
415,300005,9.2
416,000014,18.45
417,300991,39.55
418,605258,33.9
419,002871,16.7
420,002428,28.11
421,688308,22.6
422,603087,70.93
423,872190,30.06
424,300723,59.0
425,605169,15.24
426,603068,41.93
427,688252,26.73
428,002366,7.51
429,301396,73.63
430,603900,10.49
431,300520,24.81
432,300499,31.98
433,300990,81.5
434,300277,15.89
435,002126,40.6
436,300399,28.22
437,301533,40.58
438,300153,37.39
439,688127,31.71
440,002414,11.84
441,300371,14.63
442,688256,1349.24
443,300350,6.65
444,300100,45.42
445,603256,38.91
446,301120,13.5
447,000615,3.09
448,300608,12.38
449,002708,13.82
450,301216,19.25
451,002645,14.77
452,002429,6.83
453,300652,61.76
454,002947,44.45
455,601360,10.89
456,688150,25.0
457,688787,120.89
458,301345,217.44
459,688531,58.43
460,603236,100.38
461,603186,42.86
462,002929,49.66
463,600819,7.0
464,603895,30.32
465,002273,27.16
466,000975,20.26
467,001317,50.79
468,688020,67.21
469,300236,55.63
470,688128,29.43
471,836077,14.72
472,300895,47.56
473,600261,3.54
474,301165,91.27
475,603083,112.02
476,300907,38.2
477,872392,37.52
478,300166,10.67
479,300541,15.46
480,300995,50.5
481,600193,4.18
482,603013,27.57
483,300048,6.29
484,301360,61.04
485,000977,64.36
486,002425,3.9
487,600176,15.63
488,603275,55.18
489,600961,14.42
490,601212,3.63
491,300353,26.02
492,300042,26.56
493,688362,34.26
494,600810,10.08
495,601136,22.1
496,300456,26.44
497,002021,2.77
498,301021,40.88
499,002803,17.85
500,301237,46.2
501,688327,16.9
502,688279,245.0
503,603110,16.06
504,300810,46.85
505,301536,62.91
506,300184,11.75
507,688568,41.32
508,301387,42.64
509,001696,24.1
510,603933,16.55
511,600990,27.47
512,603151,26.05
513,603985,15.74
514,002050,41.65
515,603685,17.73
516,600640,12.02
517,688036,92.1
518,300207,29.18
519,002829,20.7
520,002141,3.82
521,688116,56.33
522,688286,98.1
523,300613,49.81
524,002715,27.58
525,300809,45.63
526,300136,25.41
527,300870,210.49
528,601686,5.81
529,600755,6.12
530,002155,21.29
531,688061,35.25
532,301196,106.08
533,601002,5.23
534,688766,105.5
535,300354,46.09
536,300945,20.24
537,831526,30.49
538,688197,45.9
539,000880,32.43
540,837174,35.68
541,000506,9.56
542,000539,4.62
543,688039,50.5
544,300085,54.7
545,688396,49.7
546,688669,23.19
547,001226,37.77
548,301269,118.23
549,001208,13.02
550,300672,92.52
551,301082,18.11
552,002884,17.2
553,603657,37.48
554,688357,35.16
555,300913,58.27
556,300709,52.14
557,300432,16.35
558,688609,10.57
559,002780,13.67
560,688082,152.28
561,003021,137.44
562,301629,182.88
563,603059,34.19
564,601598,6.9
565,603301,39.95
566,002851,78.5
567,301487,27.37
568,300458,48.75
569,002484,31.62
570,300053,13.2
571,002547,5.56
572,688048,77.0
573,300872,23.5
574,002888,18.96
575,300408,48.33
576,002471,4.95
577,000063,43.78
578,688556,10.65
579,002217,3.55
580,000099,22.06
581,600619,25.23
582,002973,15.28
583,300232,8.2
584,688570,19.67
585,300293,25.49
586,600052,5.38
587,600490,6.12
588,300684,43.45
589,600879,10.44
590,002303,4.7
591,605589,32.83
592,430047,24.58
593,300358,8.67
594,600173,7.94
595,301108,31.0
596,688227,31.5
597,301179,16.29
598,835237,28.33
599,688376,55.28
600,300084,9.09
601,301413,171.0
602,000898,2.56
603,300190,4.43
604,002212,9.98
605,002976,25.07
606,603636,11.79
607,603131,21.4
608,688030,20.0
609,603178,19.73
610,301139,22.27
611,300588,20.84
612,834415,17.89
613,603093,20.93
614,601022,10.09
615,603501,142.5
616,301268,22.11
617,002371,402.0
618,300757,278.68
619,002364,30.58
620,688310,18.51
621,603530,30.93
622,300549,19.22
623,603312,43.55
624,300745,21.61
625,603726,20.88
626,600522,16.74
627,300255,44.88
628,688629,104.95
629,002949,16.09
630,001359,52.57
631,300230,5.36
632,300554,23.8
633,002912,27.92
634,002489,3.85
635,601155,15.76
636,300688,31.94
637,300756,41.29
638,301557,76.08
639,605028,26.29
640,300689,54.59
641,688710,49.18
642,301587,24.44
643,300438,32.16
644,688377,31.8
645,603950,35.49
646,300586,10.93
647,603109,31.29
648,301189,32.91
649,001238,50.2
650,300737,5.12
651,002388,5.12
652,300376,5.12
653,688536,155.0
654,300323,8.69
655,300980,25.31
656,301678,83.97
657,000555,13.88
658,603363,5.16
659,301002,40.65
660,688085,19.57
661,002584,9.22
662,873726,39.98
663,605218,22.6
664,300740,21.5
665,300793,16.97
666,688435,35.67
667,301578,37.77
668,002819,29.23
669,002184,13.9
670,301001,30.65
671,002042,5.77
672,603305,16.45
673,002868,27.56
674,301135,29.8
675,600355,3.3
676,600764,30.28
677,603829,22.38
678,600584,38.73
679,688203,14.56
680,600184,17.91
681,600095,10.85
682,002457,11.27
683,002396,31.24
684,688287,5.02
685,603912,9.64
686,002586,3.77
687,002422,36.42
688,002373,10.51
689,603289,10.52
690,600066,29.0
691,603160,78.91
692,300428,23.54
693,600860,12.6
694,688720,48.86
695,301137,29.97
696,002782,16.48
697,688585,91.22
698,300681,29.29
699,003015,17.8
700,603382,37.32
701,300464,5.5
702,600592,28.5
703,000969,12.8
704,301348,21.4
705,688257,19.66
706,688282,43.13
707,300259,3.86
708,300033,360.62
709,003009,49.4
710,688683,34.95
711,688709,46.16
712,688160,95.33
713,002889,15.92
714,002236,19.38
715,300126,9.91
716,300373,66.24
717,603037,12.18
718,605136,11.28
719,002635,14.43
720,300227,9.6
721,688019,187.41
722,688603,78.69
723,600671,17.9
724,300035,21.92
725,002733,20.61
726,605358,26.7
727,300204,35.5
728,300666,79.37
729,601020,24.7
730,603009,55.57
731,832145,26.01
732,688259,46.24
733,600523,14.51
734,688605,64.69
735,603799,51.56
736,300316,38.62
737,688690,26.17
738,002054,6.67
739,002642,9.81
740,600126,9.36
741,603997,12.06
742,603339,14.38
743,603998,10.78
744,000050,9.9
745,603679,15.78
746,603327,9.48
747,000032,22.49
748,300930,30.13
749,600319,7.69
750,600323,26.27
751,688500,78.69
752,300780,17.39
753,688660,20.08
754,301273,27.34
755,600243,5.51
756,002657,33.91
757,301369,74.83
758,601689,74.71
759,002777,18.45
760,603637,12.47
761,603255,36.85
762,871396,31.05
763,688590,22.27
764,301141,60.3
765,000973,7.41
766,688319,26.8
767,300429,13.98
768,002384,78.3
769,600111,47.05
770,603058,9.3
771,301226,34.45
772,688318,155.95
773,688262,30.33
774,688767,41.08
775,301199,27.56
776,688515,113.87
777,300963,17.8
778,300600,15.49
779,000949,4.23
780,688512,12.22
781,002639,10.4
782,603381,24.96
783,301119,38.25
784,000737,13.71
785,300638,31.25
786,001333,22.29
787,300045,22.27
788,300411,12.81
789,301019,16.65
790,688291,35.75
791,688260,30.19
792,000676,10.04
793,603601,5.27
794,688499,69.36
795,000659,2.88
796,300389,15.88
797,002563,5.77
798,603056,15.83
799,300953,161.55
800,600760,62.45
801,605088,38.61
802,300442,52.37
803,603557,2.44
804,688676,56.72
805,688236,22.88
806,688300,56.96
807,002029,7.34
808,301172,23.1
809,688321,32.0
810,002191,4.44
811,002918,16.28
812,002655,13.81
813,300188,15.34
814,300256,4.45
815,002020,20.28
816,301312,54.35
817,835185,30.8
818,301217,31.9
819,832491,33.39
820,300465,25.4
821,600276,69.65
822,688307,35.31
823,001358,28.82
824,002649,14.01
825,688347,83.0
826,300540,19.52
827,688153,34.5
828,300457,33.18
829,688249,23.57
830,688265,54.15
831,603926,17.58
832,688155,72.71
833,300730,18.22
834,603328,12.11
835,688248,50.97
836,301288,17.64
837,839273,38.63
838,300576,38.04
839,300173,6.09
840,688035,53.88
841,600666,3.55
842,000048,16.76
843,688234,85.9
844,300380,50.5
845,603080,21.92
846,603400,61.72
847,600318,9.71
848,300598,52.8
849,301314,41.59
850,300932,11.3
851,600602,20.58
852,301127,12.91
853,603290,106.13
854,688728,16.09
855,600236,6.22
856,603869,8.82
857,301208,42.27
858,688313,76.55
859,688508,65.86
860,601688,19.52
861,600741,20.06
862,300249,16.95
863,688416,46.58
864,001380,26.97
865,002487,43.15
866,688266,105.5
867,002426,3.72
868,300478,25.03
869,603150,38.43
870,603757,51.78
871,688001,31.03
872,002046,33.77
873,002789,9.09
874,688559,40.23
875,873576,29.55
876,600816,3.22
877,300670,8.08
878,001216,16.17
879,003029,24.18
880,001258,7.01
881,002881,49.3
882,301608,93.55
883,300137,6.52
884,002231,3.8
885,002492,7.62
886,603220,24.65
887,002369,9.84
888,002149,16.97
889,600363,59.47
890,688165,26.28
891,688022,15.34
892,002017,24.72
893,832522,69.78
894,600228,5.51
895,002321,2.78
896,605277,23.85
897,603590,56.35
898,300322,24.64
899,301468,24.58
900,603887,17.87
901,000925,7.8
902,300585,16.31
903,300578,18.54
904,000989,10.16
905,605299,9.58
906,002423,13.53
907,300564,15.9
908,688272,24.5
909,000670,8.51
910,600608,3.98
911,600993,26.76
912,300223,81.7
913,688003,57.72
914,002975,62.8
915,002368,27.0
916,603308,31.0
917,601881,16.71
918,300705,17.27
919,002706,11.55
920,000776,20.25
921,000712,13.85
922,300339,59.62
923,601231,19.65
924,688503,63.5
925,001326,44.04
926,688655,21.43
927,300369,7.56
928,688253,30.9
929,300041,11.07
930,300503,31.39
931,002677,7.6
932,870436,21.1
933,601137,25.21
934,688297,48.0
935,002875,17.5
936,002773,37.0
937,600241,8.22
938,688489,47.53
939,688589,25.25
940,688337,38.27
941,600589,7.71
942,688045,44.5
943,300961,16.01
944,002156,34.38
945,688798,86.5
946,688305,63.8
947,688172,22.63
948,300075,16.63
949,600329,44.04
950,603610,17.3
951,688322,90.1
952,300542,20.87
953,603221,13.16
954,688087,26.31
955,300296,7.17
956,002003,10.15
957,600030,28.31
958,688323,15.62
959,600877,13.86
960,603138,16.92
961,301362,43.61
962,002290,38.33
963,002377,3.04
964,000068,3.66
965,603283,44.66
966,600630,8.61
967,600130,3.68
968,605158,8.59
969,601696,14.7
970,002357,10.5
971,688486,69.16
972,603319,42.0
973,301180,14.95
974,688562,17.37
975,300419,6.82
976,600570,33.5
977,300245,15.57
978,300455,16.81
979,300409,24.9
980,300671,37.25
981,600603,8.76
982,002416,11.88
983,002171,9.37
984,002629,7.52
985,603993,12.51
986,688558,31.89
987,600599,8.15
988,002930,10.66
989,600468,6.3
990,600150,35.21
991,301398,50.9
992,002885,15.68
993,002660,10.05
994,605133,44.4
995,301327,68.5
996,600348,7.6
997,688613,27.13
998,000158,23.6
999,600536,48.9
1000,600580,51.0
1001,688290,66.22
1002,688401,46.56
1003,600446,18.6
1004,603738,15.39
1005,300527,8.34
1006,601211,18.57
1007,601456,10.88
1008,000829,9.63
1009,688275,49.97
1010,300235,12.82
1011,688391,32.2
1012,002468,18.76
1013,002798,6.44
1014,603728,72.37
1015,300068,18.82
1016,301221,55.15
1017,603049,50.03
1018,002593,5.2
1019,600864,7.16
1020,300050,6.48
1021,301099,40.22
1022,002074,43.9
1023,002243,9.17
1024,300327,25.45
1025,873833,22.26
1026,000997,27.58
1027,600776,13.18
1028,601333,3.3
1029,300123,5.93
1030,688601,41.5
1031,688083,69.45
1032,688201,15.89
1033,600733,7.94
1034,688235,310.2
1035,300237,3.34
1036,000532,14.71
1037,300634,26.19
1038,300863,38.2
1039,002210,4.03
1040,605368,10.06
1041,603002,8.06
1042,600571,16.76
1043,301631,87.8
1044,002389,21.47
1045,688031,61.33
1046,920100,79.0
1047,600737,16.89
1048,600171,36.38
1049,300568,13.58
1050,301097,42.11
1051,300284,8.82
1052,688380,34.03
1053,300154,8.83
1054,002945,16.38
1055,002529,7.51
1056,002480,6.85
1057,001212,56.18
1058,688484,48.68
1059,300661,81.73
1060,301325,67.05
1061,688108,28.3
1062,688582,77.46
1063,300477,2.07
1064,002478,5.5
1065,300596,35.09
1066,688017,169.92
1067,301501,48.35
1068,603662,75.94
1069,839493,155.15
1070,301600,143.89
1071,603908,24.93
1072,001314,49.39
1073,601717,24.26
1074,688388,31.99
1075,002077,16.65
1076,002846,19.4
1077,002061,4.16
1078,600370,2.09
1079,002736,13.21
1080,002436,23.64
1081,002261,39.24
1082,300720,25.83
1083,301100,19.57
1084,301479,100.33
1085,002185,11.25
1086,002813,25.39
1087,600673,24.67
1088,001306,102.51
1089,300344,4.96
1090,000617,10.61
1091,300052,12.03
1092,688443,33.32
1093,002939,11.38
1094,301617,76.13
1095,688192,69.97
1096,301087,38.9
1097,688138,30.49
1098,601899,25.02
1099,605055,8.56
1100,688269,35.93
1101,688141,50.3
1102,603193,28.15
1103,000901,15.83
1104,301229,22.35
1105,300659,14.5
1106,605208,15.17
1107,603116,5.79
1108,300950,31.08
1109,002370,5.85
1110,603890,13.86
1111,001389,83.97
1112,002911,11.69
1113,002062,10.95
1114,300398,24.08
1115,600118,34.99
1116,688620,13.17
1117,300828,16.1
1118,301428,37.3
1119,600234,8.8
1120,300436,107.99
1121,601727,8.12
1122,000988,91.12
1123,002785,31.24
1124,300819,23.89
1125,688668,107.5
1126,002119,16.48
1127,002324,14.3
1128,688365,15.09
1129,603330,7.54
1130,002134,20.37
1131,688173,15.9
1132,688016,106.08
1133,603690,28.72
1134,002915,27.25
1135,301168,43.19
1136,000818,23.53
1137,301118,24.43
1138,300517,11.42
1139,603127,38.38
1140,300782,78.75
1141,300607,37.68
1142,600293,3.07
1143,688230,73.15
1144,688552,37.74
1145,002516,6.17
1146,601825,8.48
1147,300884,13.19
1148,002449,9.31
1149,603978,22.54
1150,603809,15.66
1151,603063,33.69
1152,603048,20.31
1153,300059,26.55
1154,001282,21.17
1155,603161,13.26
1156,688750,21.16
1157,600562,30.6
1158,688216,26.07
1159,688550,48.92
1160,603755,30.75
1161,003033,52.72
1162,300812,24.34
1163,605186,20.51
1164,300145,4.75
1165,002169,7.12
1166,300617,34.91
1167,002409,65.82
1168,688170,42.81
1169,688686,141.3
1170,001225,43.97
1171,300579,35.98
1172,603106,10.41
1173,002625,46.53
1174,002093,11.27
1175,000027,6.43
1176,603085,10.49
1177,838701,20.38
1178,688595,38.88
1179,300768,18.76
1180,603163,42.42
1181,688209,20.27
1182,002255,8.13
1183,300113,24.34
1184,688126,21.06
1185,603416,63.49
1186,688488,14.76
1187,002057,10.69
1188,300461,19.66
1189,600201,9.0
1190,688023,52.51
1191,688117,38.52
1192,688658,23.7
1193,603444,549.5
1194,832876,32.11
1195,601059,18.98
1196,301568,49.58
1197,600789,9.92
1198,688353,41.5
1199,600997,6.67
1200,301083,16.63
1201,601279,4.21
1202,300453,9.28
1203,301261,90.0
1204,300531,18.51
1205,300292,5.03
1206,300956,18.67
1207,838924,28.0
1208,002245,19.45
1209,688409,64.17
1210,833509,33.8
1211,600460,30.44
1212,301173,49.34
1213,300644,35.92
1214,301069,22.28
1215,300351,17.9
1216,300210,10.36
1217,301591,42.33
1218,600463,11.23
1219,688682,28.71
1220,301259,41.64
1221,002334,9.59
1222,301129,29.0
1223,603200,94.21
1224,688685,63.85
1225,603650,36.12
1226,600100,7.9
1227,600125,6.12
1228,300777,35.1
1229,002501,2.64
1230,300219,7.9
1231,300445,19.39
1232,600496,3.53
1233,002900,13.25
1234,603004,24.12
1235,001400,81.5
1236,301235,32.26
1237,301042,53.4
1238,301662,137.77
1239,300822,18.0
1240,688233,34.37
1241,605298,48.84
1242,600651,8.97
1243,001356,15.31
1244,000708,12.56
1245,000750,4.55
1246,688213,102.88
1247,603107,16.4
1248,688786,27.16
1249,603859,44.55
1250,300454,119.13
1251,688077,35.31
1252,301382,36.53
1253,300377,23.04
1254,002866,19.26
1255,603050,16.58
1256,603688,39.52
1257,300032,5.51
1258,603132,13.74
1259,603391,51.24
1260,002224,4.63
1261,688063,58.41
1262,301128,91.36
1263,003010,43.6
1264,002139,15.7
1265,688183,89.14
1266,836239,36.6
1267,603380,49.48
1268,601099,4.67
1269,601515,4.68
1270,000833,13.96
1271,002060,3.74
1272,601156,15.85
1273,002741,22.56
1274,300066,6.61
1275,600884,14.13
1276,000938,30.15
1277,300623,31.17
1278,688553,24.56
1279,600962,20.78
1280,300983,21.82
1281,600831,4.78
1282,601198,11.4
1283,870357,25.75
1284,603197,43.75
1285,301598,66.8
1286,002467,6.67
1287,002981,33.24
1288,000034,45.15
1289,301101,46.25
1290,002248,10.59
1291,301230,35.6
1292,603659,26.88
1293,300706,44.32
1294,600800,3.85
1295,300022,8.71
1296,430510,21.33
1297,300508,30.13
1298,300285,22.27
1299,301121,48.5
1300,300342,17.4
1301,688013,62.16
1302,300192,19.39
1303,300349,12.62
1304,603191,15.5
1305,603937,11.68
1306,688331,102.55
1307,300905,35.46
1308,002753,6.83
1309,688012,254.0
1310,600113,55.09
1311,688006,37.22
1312,603580,14.85
1313,605151,19.9
1314,831152,20.85
1315,000628,54.48
1316,603025,16.77
1317,300960,27.66
1318,300484,22.76
1319,920029,92.76
1320,688661,46.4
1321,832149,15.86
1322,300563,40.42
1323,300891,10.04
1324,603717,8.98
1325,002943,36.84
1326,603803,8.97
1327,002893,10.95
1328,603499,17.95
1329,300921,23.31
1330,301596,91.48
1331,837821,30.4
1332,301056,11.15
1333,600255,4.04
1334,605303,16.35
1335,688345,36.85
1336,301459,43.88
1337,300724,93.25
1338,300811,76.45
1339,600094,4.12
1340,300183,17.45
1341,300107,7.24
1342,830779,42.39
1343,300547,44.22
1344,603100,23.62
1345,603383,41.52
1346,688628,36.58
1347,605183,19.82
1348,600226,4.16
1349,002838,24.92
1350,688496,9.42
1351,003019,39.67
1352,300669,33.82
1353,000987,7.39
1354,600367,17.04
1355,600645,24.43
1356,301093,38.26
1357,300546,26.7
1358,920489,23.47
1359,301186,43.5
1360,000890,4.31
1361,603915,17.16
1362,300916,42.8
1363,600682,7.6
1364,300949,41.4
1365,300471,10.88
1366,603683,32.78
1367,300001,23.89
1368,600050,5.42
1369,688182,25.06
1370,002049,79.45
1371,301085,58.51
1372,600817,12.12
1373,688565,9.9
1374,002580,14.31
1375,603629,24.26
1376,300760,235.0
1377,002474,6.56
1378,002797,7.74
1379,603111,7.8
1380,605058,29.9
1381,688378,26.69
1382,688588,17.91
1383,600801,18.07
1384,001331,13.45
1385,003039,13.41
1386,603201,19.19
1387,301566,18.06
1388,301399,20.22
1389,301331,33.69
1390,002977,33.87
1391,600333,5.7
1392,301448,59.11
1393,688177,29.7
1394,300662,30.83
1395,688583,98.24
1396,300340,13.8
1397,301377,82.55
1398,603586,19.5
1399,002656,2.31
1400,603212,11.53
1401,601788,18.38
1402,300589,12.69
1403,002520,6.94
1404,601609,11.67
1405,301306,53.39
1406,002418,4.66
1407,002079,10.45
1408,000963,41.65
1409,600060,21.99
1410,600192,9.34
1411,870726,19.9
1412,002154,4.68
1413,301031,109.96
1414,002337,5.9
1415,688670,15.31
1416,002792,16.48
1417,002421,3.52
1418,688115,59.68
1419,300490,9.42
1420,002735,15.41
1421,002180,22.62
1422,300231,11.84
1423,688159,73.95
1424,688596,36.86
1425,688147,47.18
1426,688130,24.09
1427,301499,27.8
1428,301611,54.47
1429,000953,7.27
1430,600667,7.27
1431,301577,62.92
1432,688058,28.98
1433,920005,49.54
1434,605178,30.18
1435,688573,28.76
1436,002491,6.0
1437,603507,27.73
1438,600839,11.03
1439,601890,9.77
1440,300971,23.25
1441,301255,32.83
1442,688219,13.48
1443,301079,26.76
1444,600621,15.97
1445,834770,19.87
1446,300691,19.75
1447,601698,20.94
1448,603608,7.38
1449,600120,6.17
1450,600156,8.66
1451,601995,35.87
1452,003022,21.36
1453,002896,97.13
1454,300739,17.55
1455,603929,40.02
1456,300094,3.76
1457,301330,35.03
1458,603270,26.2
1459,300440,12.71
1460,002177,7.63
1461,300848,16.4
1462,688133,24.01
1463,300214,7.59
1464,300017,11.37
1465,837592,45.0
1466,688699,38.26
1467,300087,9.02
1468,000166,5.15
1469,603015,11.73
1470,603583,42.92
1471,688355,19.36
1472,600203,14.34
1473,300552,28.54
1474,600958,10.44
1475,688037,127.79
1476,601127,143.6
1477,600681,3.9
1478,603266,24.65
1479,600843,11.65
1480,002908,10.57
1481,688671,21.16
1482,300121,15.76
1483,002922,21.11
1484,002230,52.8
1485,002861,18.31
1486,000682,11.81
1487,002316,5.29
1488,300692,7.89
1489,001308,23.77
1490,603903,10.58
1491,600983,10.54
1492,300077,24.9
1493,688052,181.5
1494,300816,37.28
1495,000429,10.7
1496,002451,6.69
1497,300798,8.0
