,代码,最新价
0,836263,20.37
1,300364,33.95
2,300192,25.91
3,301396,73.93
4,301128,117.98
5,300757,270.36
6,300748,36.36
7,300683,59.41
8,688228,78.96
9,300503,33.54
10,688066,31.98
11,300096,4.82
12,301678,100.69
13,300204,61.0
14,300991,43.68
15,300548,116.92
16,300308,320.0
17,301363,26.62
18,300491,29.41
19,301316,58.82
20,920445,13.28
21,688098,14.5
22,300584,58.95
23,300004,12.21
24,300003,20.62
25,300772,16.94
26,300085,55.06
27,300779,223.48
28,688041,210.1
29,300255,53.25
30,301191,116.74
31,688183,73.36
32,688577,106.6
33,688020,66.99
34,688568,46.26
35,301590,187.85
36,300813,30.3
37,688629,78.5
38,300558,72.77
39,688303,29.81
40,300218,23.8
41,688513,70.65
42,831152,22.62
43,688077,38.27
44,688256,1384.93
45,688610,63.05
46,301259,57.2
47,300642,28.75
48,300416,19.14
49,688343,87.5
50,688387,7.13
51,300353,25.2
52,301413,125.58
53,688313,71.44
54,600179,3.58
55,688205,99.57
56,002217,3.38
57,002191,4.59
58,000016,6.12
59,000070,10.51
60,001330,5.59
61,000737,12.5
62,002202,11.62
63,600869,7.13
64,000682,12.18
65,000877,7.24
66,002378,13.38
67,002918,12.72
68,603669,6.26
69,600539,11.97
70,300762,29.21
71,603929,38.59
72,600345,29.66
73,002186,13.74
74,603098,14.73
75,603815,9.34
76,002940,55.62
77,603083,72.88
78,600113,54.51
79,002715,21.21
80,002611,20.22
81,605288,71.56
82,603111,7.47
83,600118,33.3
84,002190,53.67
85,605255,32.23
86,603379,60.63
87,002716,5.39
88,601579,23.2
89,003013,16.28
90,603228,59.6
91,603200,74.79
92,603163,38.83
93,603124,83.71
94,001212,61.49
95,603019,91.11
96,001339,70.27
97,001359,56.55
98,601869,64.88
99,002830,19.14
100,600671,19.8
101,600715,2.53
102,600702,67.0
103,002091,8.36
104,002057,11.45
105,000555,15.86
106,600246,12.77
107,603716,34.67
108,002402,39.75
109,600415,23.02
110,603057,24.12
111,605003,27.21
112,002600,13.56
