,代码,最新价
0,301563,164.56
1,920396,37.23
2,920284,39.41
3,300948,19.36
4,301292,25.36
5,300820,62.26
6,301617,85.06
7,688776,100.2
8,688122,78.11
9,300955,34.98
10,688083,91.14
11,688691,122.26
12,301137,46.1
13,300963,22.51
14,300512,9.49
15,920505,57.25
16,688172,32.5
17,920576,34.25
18,300751,116.98
19,300611,30.8
20,301360,82.23
21,688109,116.57
22,300748,39.49
23,300136,29.6
24,688719,44.8
25,688249,39.7
26,301042,64.86
27,300584,63.81
28,688027,398.79
29,301082,20.36
30,300066,7.23
31,300096,8.36
32,300539,52.78
33,688521,205.99
34,301071,35.54
35,688622,116.0
36,688347,128.35
37,688035,61.74
38,688260,36.05
39,301192,36.4
40,300151,14.47
41,300285,24.9
42,688469,7.34
43,688556,11.16
44,920781,11.09
45,300638,33.64
46,688619,16.73
47,688653,15.06
48,002084,4.02
49,300378,61.4
50,002266,4.46
51,002307,4.9
52,603077,2.29
53,002310,2.84
54,002366,8.31
55,000630,5.9
56,603588,7.88
57,002255,9.19
58,603030,3.39
59,601611,9.74
60,600133,10.18
61,600635,6.46
62,002533,12.93
63,600078,7.45
64,000571,5.59
65,600353,18.43
66,603011,21.62
67,000969,14.92
68,002295,16.23
69,002910,10.86
70,000737,17.56
71,002430,26.8
72,600846,15.15
73,300507,10.32
74,000777,21.08
75,600021,23.28
76,000681,22.51
77,000655,9.78
78,000878,19.23
79,002409,81.13
80,002156,44.19
81,001326,52.22
82,003005,22.64
83,002785,37.47
84,603301,51.33
85,600875,21.22
86,603257,69.92
87,002988,44.28
88,000021,30.66
89,002492,7.92
90,002916,238.3
91,601212,4.62
92,600111,53.13
93,600362,39.04
94,601168,24.2
95,605389,67.42
96,603993,17.27
97,603988,30.9
98,002184,15.51
99,000426,36.18
100,601069,32.89
101,603061,137.5
102,001332,71.27
103,002913,44.53
104,600089,19.58
105,603286,48.83
106,002460,66.97
107,603283,52.14
108,001337,30.48
109,002759,21.69
110,000923,19.7
111,601899,32.38
112,001287,24.34
113,600547,43.26
114,600105,13.98
115,002213,21.68
116,600489,24.12
117,002941,17.73
118,002796,21.46
119,000819,18.3
120,600711,11.35
121,000831,56.91
122,000757,5.85
123,601727,10.38
124,600667,8.95
125,000506,11.95
126,000981,4.66
127,300806,28.75
128,600531,14.25
129,300756,51.4
130,000035,5.85
131,000949,4.77
132,920476,27.3
133,000063,49.98
134,600392,25.22
135,300772,20.69
136,000877,6.57
137,688077,37.94
138,301141,66.06
139,600686,12.35
140,300139,30.29
141,600549,32.22
142,601609,13.48
143,603181,20.53
144,300844,52.86
145,300511,6.34
146,300125,9.65
147,603613,31.42
148,000960,25.13
149,601100,104.0
150,600988,32.1
151,600490,7.26
152,600094,4.86
153,002202,16.24
154,002415,34.17
155,600010,2.58
156,300464,8.39
157,603360,26.45
158,002738,53.62
159,600869,8.74
160,920128,32.56
161,002971,38.35
162,920015,50.35
163,688126,27.92
164,300255,49.29
165,688257,21.48
166,601218,6.07
167,688106,21.38
168,688186,29.49
169,000603,28.6
170,300475,98.7
171,601061,10.35
172,600577,11.24
173,300774,14.06
174,600581,4.69
175,002318,26.33
176,300223,96.16
177,688187,56.85
178,301662,139.4
179,300073,71.71
180,300724,108.77
181,603322,58.18
182,002466,51.33
183,300842,74.61
184,002792,17.65
185,688663,43.24
186,301611,63.15
187,601618,4.14
188,603859,51.73
189,301110,78.81
190,000881,8.04
191,600366,15.38
192,000792,22.41
193,002628,5.03
194,002639,11.26
195,688416,58.76
196,002026,15.27
197,603979,74.88
198,920807,19.42
199,600468,7.74
200,688399,69.02
201,301225,95.49
202,601399,3.52
203,002208,8.37
204,688301,124.21
205,920627,30.04
206,000975,24.48
207,002273,28.35
208,301150,44.4
209,300814,57.23
210,300602,34.66
211,300466,10.2
212,301016,22.46
213,300523,23.86
214,603688,43.32
215,301027,19.21
216,688605,79.4
217,601615,17.28
218,688349,32.49
219,688058,31.71
220,603341,51.31
221,920300,16.9
222,603660,8.61
223,003033,66.22
224,002735,15.7
225,688167,163.03
226,002131,6.02
227,688012,319.11
228,688072,277.68
229,300905,39.63
230,002378,13.23
231,301125,20.43
232,688800,80.13
233,920570,41.16
234,603799,70.29
235,600888,8.5
236,920414,15.61
237,600363,65.69
238,600397,7.42
239,002438,13.7
240,600584,47.0
241,688361,123.68
242,301219,81.14
243,600096,28.56
244,002895,31.18
245,688608,317.0
246,688011,37.5
247,000962,25.99
248,002591,6.22
249,688218,29.5
250,920061,37.55
251,301205,103.2
252,600259,61.47
253,601106,3.14
254,301182,42.76
255,301209,124.46
256,002998,9.31
257,002230,59.64
258,300904,89.53
259,688339,32.41
260,000060,6.06
261,002340,8.95
262,920100,73.85
263,002237,15.91
264,300358,9.35
265,688531,71.39
266,688475,35.98
267,300012,13.66
268,300689,54.6
269,605020,30.14
270,000628,55.7
271,688766,119.22
272,603156,31.29
273,300349,13.14
274,688127,34.42
275,600973,5.56
276,002779,137.31
277,688599,18.43
278,603773,34.96
279,000600,7.84
280,688389,14.66
281,301272,52.68
282,600497,6.82
283,603169,8.56
284,300124,88.91
285,002128,23.93
286,300257,16.36
287,600990,30.07
288,300065,19.93
289,000933,21.21
290,603456,20.61
291,002121,9.96
292,600173,9.45
293,001203,13.44
294,601865,18.27
295,600246,12.95
296,300763,98.0
297,300952,32.5
298,300945,20.99
299,300818,29.29
300,601958,16.35
301,600501,25.4
302,688711,28.0
303,600995,13.09
304,603396,29.72
305,002153,11.31
306,601678,4.38
307,301120,14.98
308,600141,29.8
309,688305,69.48
310,603308,34.4
311,688788,56.26
312,600143,22.2
313,601608,5.69
314,000758,7.17
315,600376,7.91
316,301148,33.42
317,603986,225.49
318,600522,20.0
319,601236,9.33
320,601512,9.9
321,600425,4.68
322,603080,25.3
323,600131,18.65
