,代码,最新价
0,688109,84.82
1,301518,34.36
2,300250,26.4
3,688335,33.36
4,300948,13.44
5,300368,19.08
6,300080,5.88
7,688275,65.64
8,301182,41.43
9,301358,53.94
10,300096,7.45
11,688260,31.96
12,688411,307.14
13,688379,55.59
14,835184,22.47
15,833284,29.25
16,688116,68.27
17,301584,34.12
18,301292,20.31
19,688038,18.76
20,300585,17.66
21,688353,44.29
22,300857,181.17
23,688498,410.23
24,688449,61.48
25,300959,84.13
26,688228,194.9
27,301525,118.05
28,300593,18.7
29,688717,82.9
30,300115,41.46
31,300141,10.9
32,301150,41.57
33,600635,5.67
34,600638,6.12
35,600173,9.19
36,601218,6.24
37,002925,20.74
38,002140,13.5
39,002067,6.15
40,000776,22.95
41,002709,37.59
42,000885,15.94
43,002785,33.41
44,601688,21.77
45,603810,15.71
46,603859,49.13
47,002048,40.43
48,002911,12.86
49,002513,9.45
50,603286,45.96
51,002759,17.93
52,603026,47.09
53,002850,189.06
54,000629,3.08
55,603726,26.19
56,605588,59.62
57,605376,59.49
58,603124,89.46
59,600629,26.08
60,000559,12.98
61,000981,3.85
62,000985,19.91
63,002125,15.07
64,603610,18.59
65,000426,31.26
66,000603,25.66
67,002670,22.13
68,605289,68.79
69,688082,202.88
70,002600,16.18
71,000422,14.53
72,002150,18.93
73,603889,6.94
74,002778,21.7
75,600783,14.0
76,002534,16.86
77,002407,19.4
78,688577,118.44
79,000973,7.94
80,002748,10.16
81,600808,3.99
82,300803,166.81
83,301043,51.31
84,300587,8.76
85,301112,53.75
86,300713,19.17
87,301086,85.8
88,301152,29.25
89,688339,30.05
90,688357,40.3
91,831627,29.0
92,688610,81.92
93,688352,14.63
94,688652,107.49
95,603786,108.26
96,600641,20.0
97,300827,35.33
98,300604,104.12
99,603179,83.31
100,688332,154.18
101,000630,5.16
102,300014,83.68
103,001301,76.1
104,300904,85.8
105,300475,84.26
106,002443,7.76
107,300980,28.14
108,688627,187.0
109,002050,46.6
110,301099,42.84
111,001309,186.08
112,600160,39.6
113,688008,143.65
114,002460,58.5
115,601689,80.52
116,000035,5.38
117,300522,13.64
118,002941,16.3
119,605318,41.3
120,688277,18.47
121,603156,30.3
122,600869,8.37
123,603050,19.08
124,000988,99.15
125,688282,49.95
126,688318,162.0
127,002158,26.25
128,301511,36.27
129,002738,47.79
130,603663,28.9
131,002916,221.29
132,002121,9.16
133,688618,26.97
134,688147,56.28
135,300976,74.2
136,002384,73.39
137,300423,7.33
138,688148,7.18
139,688209,22.15
140,600113,55.89
141,688251,31.99
142,600143,20.99
143,688230,82.56
144,601600,8.15
145,600095,13.56
146,603516,164.66
147,301626,135.79
148,688388,36.29
149,600958,11.46
150,000506,10.88
151,831305,22.38
152,603993,14.74
153,300491,32.46
154,300037,50.15
155,000623,20.4
156,688283,33.49
157,300432,18.52
158,688159,71.85
159,688248,59.59
160,430047,24.8
161,603920,46.33
162,301002,40.23
163,300041,11.85
164,603668,16.01
165,300085,53.59
166,002420,8.5
167,601555,9.87
168,603289,11.08
169,002571,7.84
170,300044,4.1
171,300139,27.67
172,600376,7.4
173,002768,49.15
174,300769,41.06
175,600338,13.16
176,000572,5.73
177,001229,33.32
178,300464,6.45
179,600732,16.41
180,600331,10.48
181,002056,20.49
182,002869,31.25
183,300537,24.92
184,301446,33.4
185,300953,179.95
186,603110,17.97
187,300304,13.95
188,000975,22.32
189,300351,18.85
190,301155,98.38
191,301042,55.6
192,601100,94.98
193,831832,26.83
194,600030,30.41
195,603186,42.48
196,300211,9.75
197,688525,95.39
198,300059,27.58
199,603822,79.93
200,603080,24.48
201,600490,6.4
202,600167,10.05
203,300007,64.87
204,300618,53.24
205,833914,38.04
206,002126,42.5
207,301510,35.03
208,688196,52.82
209,000783,8.42
210,603095,16.07
211,000782,6.21
212,300568,14.15
213,301013,30.75
214,301413,171.0
215,430090,8.0
216,300940,29.55
217,688072,264.0
218,603222,11.3
219,300990,85.93
220,300763,88.54
221,300033,379.6
222,603799,60.25
223,002088,13.32
224,000995,14.9
225,002796,19.1
226,688110,110.54
227,001206,30.49
228,688429,15.87
229,002779,130.18
230,839790,45.16
231,002073,9.08
232,688707,15.4
233,601059,19.35
234,000685,12.27
235,605228,17.03
236,600052,5.55
237,300377,22.29
238,601519,16.56
239,300843,58.27
240,300395,75.71
241,301550,134.02
242,600375,8.05
243,301308,148.36
244,301397,47.0
245,002318,24.4
246,301219,72.27
247,603901,11.95
248,000793,2.84
249,688012,304.99
250,603226,37.65
251,000875,6.12
252,688326,127.99
253,688007,21.14
254,688279,242.5
255,832171,26.17
256,688033,6.61
257,605008,14.66
258,603843,5.17
259,002664,31.66
260,600355,3.52
261,600076,2.91
262,301238,22.1
263,000892,6.67
264,300409,24.82
265,301190,28.99
266,002870,36.69
267,002713,5.43
268,002822,3.55
269,603398,9.42
270,603838,7.97
271,600892,3.98
272,603388,1.89
273,301039,9.45
274,002586,3.99
275,002199,10.51
276,601899,28.77
277,002373,11.57
278,002211,3.58
279,002837,83.78
280,000691,11.82
281,002851,78.76
282,300082,7.83
283,301045,28.56
284,000619,6.18
285,688071,45.1
286,603103,16.69
287,873132,21.9
288,301012,24.75
289,002961,20.91
290,301290,29.32
291,600739,12.54
292,688108,27.83
293,300650,21.53
294,688567,20.86
295,000917,8.48
296,603626,14.16
297,300499,32.26
298,301027,17.2
299,001225,46.43
300,600577,10.48
301,002756,36.28
302,002635,15.11
303,301005,49.45
304,300274,165.0
305,605056,16.5
306,688331,110.0
307,000425,11.0
308,300184,11.94
309,301217,32.29
310,300970,14.87
311,603093,21.29
312,600152,6.89
313,301268,22.91
314,002998,8.68
315,002402,50.44
316,600089,16.95
317,688548,12.36
318,601881,17.78
319,601066,26.69
320,688319,26.68
321,001258,7.25
322,600509,8.84
323,839719,15.67
324,300390,23.9
325,688539,34.33
326,002108,4.09
327,688698,88.78
328,300480,17.61
329,002497,14.7
330,301500,17.0
331,688596,42.53
332,002145,5.53
333,603181,18.2
334,603389,36.5
335,600961,15.55
336,605055,10.44
337,301487,27.17
338,603500,11.37
339,603285,28.63
340,000612,8.37
341,688625,36.19
342,002021,3.04
343,600621,16.38
344,601020,26.7
345,002915,26.69
346,300750,397.37
347,002939,11.5
348,300620,125.2
349,002326,17.64
350,601162,5.41
351,600109,10.37
352,871857,26.41
353,002926,9.93
354,300839,13.7
355,688648,70.99
356,688155,76.1
357,000672,10.02
358,300169,7.39
359,002430,23.43
360,600322,2.39
361,688619,15.3
362,002859,32.54
363,603326,8.86
364,300808,28.01
365,300687,27.37
366,300863,39.92
367,601969,8.42
368,688005,30.35
369,688322,89.59
370,688622,102.25
371,688779,7.49
372,688215,76.26
373,000568,133.06
374,605365,15.39
375,603903,12.2
376,600580,48.6
377,601099,4.65
378,603588,7.12
379,688063,61.87
380,603062,55.25
381,601615,16.19
382,600802,5.89
383,603990,15.22
384,301003,36.22
385,605088,39.45
386,688671,21.94
387,000060,5.45
388,600531,12.13
389,600497,6.2
390,688286,106.3
391,601226,7.23
392,300890,33.4
393,300182,6.01
394,300870,211.73
395,300658,8.54
396,603379,59.2
397,873152,35.0
398,002478,5.78
399,688019,232.35
400,603217,22.2
401,601696,14.63
402,688500,79.13
403,688499,71.85
404,688597,8.35
405,300561,15.7
406,300850,42.4
407,300388,9.65
408,603158,10.93
409,601456,11.21
410,830779,41.83
411,301031,118.02
412,002797,7.9
413,603959,6.4
414,002920,149.3
415,300380,49.97
416,301421,120.46
417,601375,4.61
418,000049,27.65
419,002074,45.79
420,600459,16.75
421,603130,43.0
422,301117,37.21
423,002945,16.8
424,301282,28.19
425,688737,22.75
426,688017,178.7
427,301310,43.8
428,301120,13.99
429,002426,3.64
430,300811,74.99
431,002552,16.49
432,000751,3.67
433,300378,53.03
434,000728,9.19
435,605303,17.05
436,601377,6.59
437,301362,44.28
438,688612,41.22
439,000659,2.92
440,301327,76.89
441,002016,6.11
442,002747,25.76
443,600864,7.44
444,688370,28.18
445,688598,35.31
446,300490,13.05
447,603215,22.38
448,688013,59.52
449,600596,10.68
450,301588,20.59
451,000596,160.21
452,002895,27.86
453,301656,32.77
454,000757,5.38
455,688172,26.07
456,002011,14.52
457,301121,52.35
458,600155,7.55
459,600927,15.09
460,002114,7.55
461,838971,39.8
462,002192,37.07
463,301049,21.98
464,600103,3.8
