,代码,最新价
0,839680,10.66
1,301488,96.11
2,688280,10.2
3,688189,16.98
4,688228,113.7
5,301183,96.23
6,301389,60.48
7,300125,8.36
8,300222,14.97
9,688237,41.0
10,688018,219.99
11,835305,18.15
12,688578,111.31
13,300604,59.59
14,688313,81.0
15,688343,92.5
16,300218,25.64
17,835670,17.23
18,300548,134.67
19,300496,76.65
20,688577,116.99
21,688039,59.2
22,301617,59.88
23,300770,47.68
24,688330,31.19
25,688077,40.25
26,688049,62.03
27,601929,4.02
28,603363,4.57
29,003012,7.1
30,002195,7.32
31,000061,7.66
32,002909,7.66
33,002950,10.74
34,002212,12.38
35,002053,12.39
36,603499,19.97
37,002232,23.49
38,605255,39.0
39,605188,16.81
40,603177,11.98
41,603607,28.91
42,603757,57.26
43,603613,29.13
44,002250,11.65
45,600744,8.57
46,603893,215.6
47,603697,14.52
48,002851,86.03
49,601512,8.91
50,603068,42.46
51,603859,53.02
52,002380,29.92
53,001296,25.29
54,002778,20.68
55,603615,26.18
56,603083,88.19
57,600601,8.7
58,603948,24.11
59,603382,39.53
60,600980,28.07
61,002082,9.58
62,603219,22.48
63,603181,18.95
64,603222,10.04
65,002251,5.63
66,000592,3.87
67,300502,308.33
68,600021,14.82
69,688498,295.59
70,688508,70.71
71,600111,53.46
72,301396,83.16
73,688299,20.69
74,688220,110.83
75,301327,65.23
76,688265,62.11
77,603903,10.06
78,832149,18.05
79,688775,296.2
80,002922,22.48
81,600353,17.5
82,688588,19.47
83,600105,10.77
84,002929,55.1
85,688318,162.61
86,603236,110.24
87,002256,2.66
88,688045,48.5
89,300428,21.35
90,837403,28.8
91,688080,59.45
92,002593,6.02
93,300748,39.88
94,002048,24.6
95,300892,40.47
96,600356,10.31
97,301196,99.0
98,688205,101.01
99,601778,4.44
100,601869,75.41
101,688062,45.08
102,688719,42.5
103,300540,18.91
104,000679,9.86
105,603798,15.88
106,688592,48.48
107,600589,9.42
108,300244,17.49
109,300014,53.25
110,002062,7.35
111,600749,25.21
112,300960,31.98
113,838275,10.52
114,002837,71.85
115,605179,24.43
116,001216,15.76
117,600284,9.49
118,001267,13.38
119,300882,19.51
120,002881,56.39
121,600200,1.17
122,002715,22.59
123,300357,30.95
124,300373,65.35
125,300619,29.21
126,002378,15.4
127,600526,5.62
128,600052,4.83
129,688099,94.15
