,代码,最新价
185,002702,4.49
186,300703,31.24
187,300149,13.17
188,301310,40.05
189,834765,19.47
190,001222,26.9
191,301270,38.33
192,873001,24.49
193,002481,5.7
194,001380,28.29
195,832023,4.73
196,600467,2.49
197,836504,29.88
198,600280,3.74
199,603506,13.74
200,002514,7.01
201,605179,23.41
202,603001,8.8
203,688221,18.91
204,833429,20.97
205,002215,12.17
206,831305,23.6
207,603657,40.2
208,002949,13.34
209,002181,7.7
210,838810,17.27
211,003012,7.25
212,002492,7.27
213,002769,9.34
214,600693,6.75
215,300893,31.7
216,300689,55.6
217,301588,21.4
218,836239,39.12
219,003036,15.9
220,300328,18.6
221,600824,4.54
222,833230,16.83
223,000715,6.16
224,300190,4.28
225,000419,6.18
226,002559,10.76
227,605336,15.55
228,300118,10.93
229,601579,26.81
230,003001,26.06
231,600330,11.0
232,002719,9.41
233,000639,3.32
234,603029,18.59
235,002169,6.67
236,830974,9.74
237,605089,27.25
238,873527,21.17
239,002637,11.73
240,603829,17.68
241,300877,26.88
242,002240,17.4
243,688633,26.27
244,688248,40.75
245,832171,29.9
246,600858,6.0
247,600481,6.01
248,836717,13.16
249,603693,13.18
250,000716,6.61
251,300642,28.51
252,832802,19.28
253,834770,21.74
254,002329,3.79
255,300665,9.47
256,300340,14.85
257,002596,3.58
258,833523,35.18
259,002697,5.96
260,002540,6.58
261,600168,5.09
262,603886,13.19
263,600388,12.62
264,002570,6.91
265,001318,15.08
266,002082,9.98
267,835857,7.89
268,002956,21.6
269,603983,41.34
270,871970,10.04
271,605337,13.69
272,601975,3.06
273,301295,30.7
274,002277,7.05
275,000711,1.85
276,603500,11.12
277,600586,4.95
278,002016,5.57
279,002494,4.96
280,000523,3.41
281,834062,12.19
282,600826,12.82
283,605567,10.33
284,600249,5.96
285,603212,12.55
286,002796,15.2
287,831641,19.63
288,002458,8.88
289,002561,9.51
290,300144,8.9
291,688599,16.85
292,300658,6.7
293,872895,27.75
294,300915,25.83
295,831832,29.0
296,300908,31.85
297,600753,7.06
298,002891,57.98
299,003041,22.46
300,832000,22.0
301,601222,6.14
302,002963,12.93
303,605098,36.33
304,836221,23.46
305,834639,9.45
306,920128,34.0
307,603120,45.34
308,600289,6.53
309,833575,16.7
310,603559,8.22
311,839792,13.79
312,870199,40.45
313,300120,10.21
314,002109,3.97
315,605108,21.24
316,301078,12.0
317,300422,5.34
318,600325,5.36
319,300030,8.02
320,832110,40.93
321,002910,9.73
322,430047,27.26
323,002991,57.95
324,001390,26.64
325,600694,19.18
326,000892,5.41
327,301113,21.65
328,600128,10.85
329,603815,11.2
330,000656,1.36
331,836149,15.3
332,837046,16.38
333,603663,28.01
334,603336,9.2
335,603577,9.55
336,002178,7.18
337,603719,13.37
338,603871,12.07
339,300949,39.98
340,300783,26.17
341,301190,25.61
342,688101,16.32
343,300955,33.04
344,688429,17.4
345,603900,12.19
346,002165,10.49
347,833454,21.33
348,002899,20.71
349,001366,12.66
350,300859,44.26
351,600847,10.88
352,300035,22.54
353,300418,43.5
354,688638,39.58
355,601658,6.39
356,600814,8.15
357,300970,14.27
358,600356,10.1
359,300621,9.02
360,603162,9.05
361,603755,26.76
362,605300,14.1
363,300651,21.77
364,301381,21.83
365,600876,10.91
366,600097,11.29
367,600223,8.01
368,873703,16.47
369,002585,5.5
370,301198,11.39
371,002758,9.55
372,831304,14.36
373,001236,11.78
374,870436,20.35
375,002726,5.54
376,603580,14.1
377,300543,11.86
378,603808,8.15
379,603848,27.78
380,600965,5.21
381,002330,4.84
382,002344,4.46
383,600537,3.73
384,603272,18.34
385,300492,64.55
386,605117,68.68
387,300106,11.61
388,002840,11.3
389,002812,33.62
390,301538,74.78
391,002475,44.39
392,605007,12.15
393,603708,11.44
394,430564,25.61
395,002420,6.87
396,600150,38.53
397,002670,19.09
398,301123,42.82
399,002630,3.07
400,603697,12.7
401,831152,21.52
402,600773,10.78
403,600327,5.0
404,837212,17.0
405,839790,48.29
406,002491,5.41
407,000973,7.33
408,603681,15.45
409,002852,11.22
410,002790,7.38
411,603711,13.59
412,002159,16.37
413,300080,4.29
414,300022,8.22
415,871478,31.3
416,300141,9.03
417,603214,18.89
418,600859,14.57
419,301130,31.1
420,836419,14.98
421,603511,15.4
422,603043,17.38
423,300886,30.41
424,920111,30.38
425,002234,8.72
426,603903,11.9
427,836961,40.4
428,872374,31.08
429,003003,12.35
430,002780,13.6
431,603587,13.21
432,603958,17.22
433,837592,48.39
434,300426,10.42
435,001317,49.41
436,600143,16.5
437,300905,35.1
438,603053,10.92
439,870299,20.16
440,000888,14.56
441,600793,24.34
442,836957,15.43
443,002742,4.88
444,836675,12.6
445,300649,16.29
446,001256,22.86
447,300132,6.54
448,600308,3.69
449,600241,8.24
450,600110,7.41
451,600429,4.96
452,603668,14.44
453,688565,9.96
454,831370,4.98
455,301116,11.25
456,300130,28.28
457,002687,4.6
458,002887,9.2
459,002105,7.13
460,603391,42.0
461,300287,6.3
462,002133,3.36
463,002216,11.39
464,600749,27.0
465,002098,9.29
466,002659,5.5
467,600939,3.4
468,603779,7.23
469,002069,4.27
470,300464,5.55
471,603600,11.08
472,831834,14.57
473,688669,22.67
474,600874,6.0
475,002865,46.2
476,601636,6.44
477,833266,11.2
478,600653,2.15
479,600738,5.18
480,001269,28.12
481,603320,18.99
482,833751,22.13
483,600596,10.86
484,833394,43.81
485,831175,17.75
486,600235,6.52
487,603326,8.74
488,603618,7.04
489,833781,11.43
490,600153,10.53
491,300947,20.74
492,000417,6.18
493,002826,19.37
494,000632,3.97
495,002163,9.25
496,000890,3.99
497,300752,25.38
498,600323,26.26
499,002817,7.55
500,600419,10.69
501,603057,23.71
502,301206,29.92
503,002800,14.29
504,600857,12.99
505,605122,13.44
506,000750,4.48
507,301222,28.87
508,000910,8.12
509,839729,10.39
510,603898,10.84
511,601069,27.11
512,301238,19.99
513,601872,6.82
514,002233,9.08
515,300048,6.38
516,873726,43.73
517,000501,10.96
518,603606,56.41
519,600202,5.96
520,603182,14.2
521,300094,3.68
522,688239,36.45
523,002366,7.36
524,301371,25.74
525,603291,11.53
526,300490,9.19
527,002732,17.03
528,920016,24.0
529,300489,45.82
530,688021,18.13
531,301358,37.3
532,836395,15.45
533,002009,17.35
534,002928,8.91
535,601566,8.89
536,688281,65.41
537,601998,8.02
538,600526,5.17
539,300385,5.18
540,000062,29.13
541,688063,59.35
542,873665,15.07
543,002397,3.79
544,003042,16.55
545,300761,19.37
546,603866,5.68
547,002487,36.16
548,300486,26.61
549,002323,1.9
550,002853,11.89
551,300670,7.15
552,601827,8.59
553,600067,2.87
554,603344,26.7
555,301208,44.79
556,600665,3.35
557,000582,8.62
558,870866,10.09
559,688426,24.42
560,603885,12.49
561,600706,11.57
562,600358,5.77
563,003030,19.25
564,301197,18.8
565,002999,6.78
566,601933,5.32
567,834014,14.03
568,603926,16.54
569,603183,4.37
570,002748,9.22
571,002746,6.32
572,002548,4.38
573,002691,9.78
574,831856,21.62
575,000421,6.39
576,600525,3.43
577,600561,6.86
578,600080,7.39
579,600137,19.2
580,002591,5.93
581,002404,6.43
582,002959,53.51
583,839946,10.47
584,300556,20.4
585,601368,4.98
586,601199,5.99
587,600689,13.5
588,603350,42.48
589,600505,13.49
590,603396,29.45
591,603006,13.6
592,002598,13.05
593,300732,9.03
594,603818,4.04
595,002982,15.12
596,000848,8.6
597,838171,18.22
598,002946,18.18
599,603012,6.1
600,600337,2.03
601,603968,12.24
602,603121,16.86
603,300546,27.16
604,600724,5.13
605,301009,13.84
606,601366,4.62
607,600461,9.21
608,603122,6.66
609,301088,14.35
610,600819,6.14
611,002617,8.26
612,001259,25.25
613,832175,13.41
614,300961,17.03
615,300450,44.83
616,002120,7.77
617,603828,4.69
618,300968,15.17
619,300139,22.48
620,300069,19.91
621,002127,3.67
622,601599,3.68
623,300767,21.04
624,000995,14.74
625,000019,6.83
626,600791,4.75
627,301037,14.25
628,831167,30.04
629,300849,12.7
630,300720,24.83
631,430198,11.62
632,603967,11.64
633,600182,15.29
634,300062,5.3
635,002772,7.98
636,603610,17.53
637,603331,10.63
638,603822,72.0
639,001231,20.3
640,002193,5.86
641,000605,6.94
642,300616,12.88
643,603170,14.47
644,600348,6.98
645,300741,19.82
646,600477,2.68
647,301135,29.06
648,002574,5.94
649,601339,5.42
650,601999,7.04
651,002524,4.33
652,603569,9.26
653,002661,9.81
654,300334,7.08
655,002495,2.72
656,001400,71.96
657,002836,9.29
658,600882,27.46
659,002875,16.54
660,603703,9.93
661,301156,18.69
662,603816,29.2
663,603400,64.88
664,833533,36.06
665,605266,21.56
666,002455,6.68
667,688680,46.83
668,002763,7.27
669,300973,48.23
670,600478,6.15
671,600969,7.26
672,002842,11.72
673,603516,98.57
674,301045,24.17
675,605177,19.65
676,832566,13.53
677,603878,5.63
678,430476,28.72
679,001336,22.56
680,300823,15.28
681,603365,17.01
682,300837,24.84
683,001301,58.45
684,605005,19.35
685,002696,6.26
686,000035,4.56
687,600371,9.09
688,000529,6.26
689,301173,49.57
690,600650,15.98
691,301201,28.53
692,001219,14.28
693,000798,7.99
694,833427,16.05
695,600683,4.0
696,605500,9.7
697,835207,27.65
698,002830,16.72
699,002299,17.23
700,603069,19.59
701,600502,4.61
702,600185,5.74
703,301061,99.78
704,002681,7.5
705,600250,13.32
706,600597,8.69
707,688560,14.55
708,603378,5.82
709,002877,8.72
710,000544,8.71
711,688779,6.39
712,688485,13.38
713,600789,9.94
714,300640,6.44
715,600163,5.25
716,301585,34.58
717,871245,33.99
718,002061,4.11
719,603596,47.03
720,002557,22.94
721,601696,15.26
722,002743,5.87
723,000719,12.34
724,688210,42.32
725,301595,41.1
726,002799,8.23
727,002818,12.41
728,603261,21.27
729,300614,14.2
730,300437,8.92
731,002102,4.16
732,600841,6.54
733,600295,10.13
734,000590,11.91
735,688296,13.65
736,603518,10.14
737,002443,7.14
738,600540,4.76
739,600315,26.83
740,300005,9.51
741,603238,20.2
742,301098,8.93
743,002727,14.98
744,301001,29.88
745,605339,17.3
746,002347,7.78
747,001896,5.37
748,000505,6.62
749,301533,39.0
750,688348,51.62
751,000607,4.82
752,002640,5.42
753,603116,6.0
754,002989,36.0
755,002395,18.2
756,301152,27.84
757,001216,15.75
758,001209,18.71
759,301066,15.1
760,300528,18.12
761,300444,7.86
762,600883,7.93
763,600696,6.7
764,000049,24.39
765,300371,13.97
766,301065,23.79
767,603004,23.95
768,834950,22.63
769,002090,9.82
770,301300,39.3
771,603628,13.47
772,605198,46.16
773,603221,12.29
774,603909,10.5
775,301042,41.37
776,300207,25.31
777,603356,12.93
778,002832,16.68
779,830832,8.64
780,002034,17.26
781,301126,11.75
782,002960,11.15
783,600054,12.4
784,873339,10.54
785,001278,17.97
786,003018,11.75
787,001215,32.2
788,002731,13.6
789,000785,3.1
790,000626,6.83
791,300851,27.22
792,002660,9.91
793,600155,7.47
794,000567,6.25
795,300500,13.75
796,300240,8.12
797,430300,17.44
798,002350,6.84
799,300873,23.65
800,000911,7.5
801,603880,6.22
802,600468,6.31
803,600197,15.81
804,000679,9.46
805,000403,17.63
806,301073,25.31
807,871981,39.85
808,002419,5.68
809,000155,10.12
810,688408,46.78
811,688223,5.7
812,603193,29.15
813,688329,20.96
814,301429,19.02
815,002129,8.32
816,000545,3.19
817,603330,7.65
818,300295,13.42
819,000428,3.84
820,831278,12.75
821,002513,5.15
822,300096,5.8
823,002112,12.89
824,605580,21.84
825,688203,15.56
826,688108,36.85
827,300344,5.18
828,002802,12.97
829,920118,27.2
830,000517,1.95
831,920682,10.42
832,601628,40.5
833,301305,20.44
834,603713,66.0
835,603876,10.56
836,600603,9.25
837,002072,7.23
838,603836,13.82
839,301056,10.58
840,003016,7.89
841,603682,5.92
842,002950,9.88
843,002612,18.45
844,600025,9.3
845,834415,17.92
846,002168,4.64
847,603268,49.75
848,600613,6.64
849,300675,14.74
850,301030,16.05
851,300184,11.34
852,002327,7.36
853,300138,13.39
854,300872,24.76
855,300749,8.67
856,002846,19.37
857,000812,4.68
858,002059,5.34
859,000619,6.04
860,601121,6.71
861,002573,4.03
862,002014,11.42
863,872190,31.55
864,002136,10.76
865,603877,14.1
866,002467,6.74
867,688367,18.88
868,603080,20.96
869,872953,37.9
870,000007,7.42
871,003039,13.57
872,601700,4.77
873,000598,6.81
874,603889,6.15
875,003027,19.05
876,301469,27.89
877,300785,33.29
878,000415,3.41
879,600300,3.41
880,002183,4.77
881,301182,40.35
882,301276,22.0
883,000869,22.0
884,603489,26.07
885,600138,10.26
886,601162,5.49
887,830964,8.23
888,002623,21.98
889,920112,43.93
890,300350,6.16
891,300736,12.35
892,003008,21.39
893,833455,10.38
894,002437,3.44
895,000726,6.92
896,601326,3.44
897,000530,6.2
898,603656,18.58
899,603301,24.83
900,002614,6.96
901,300977,18.74
902,300625,11.82
903,601886,7.65
904,001299,12.5
905,603168,8.42
906,836260,14.02
907,300717,20.27
908,300126,7.02
909,600838,9.09
910,688375,66.57
911,605287,16.08
912,601059,18.84
913,300879,35.64
914,600488,4.24
915,600191,7.74
916,600927,14.83
917,688090,34.8
918,002905,10.67
919,300929,10.63
920,000885,14.9
921,601033,16.3
922,300763,74.37
923,603313,8.57
924,839725,28.6
925,001218,19.34
926,833873,7.88
927,300622,34.18
928,002646,9.99
929,300501,17.11
930,000663,6.48
931,000752,10.78
932,430718,18.66
933,603217,20.18
934,002883,11.47
935,301139,18.7
936,603199,38.51
937,301228,27.6
938,300191,20.33
939,830896,21.69
940,002998,7.95
941,600408,2.19
942,003000,12.43
943,301232,37.97
944,301519,13.89
945,603038,15.3
946,600966,5.12
947,000037,8.74
948,300948,11.0
949,000006,7.37
950,600527,2.2
951,001368,24.18
952,603139,23.45
953,600729,29.43
954,002208,6.61
955,002862,19.07
956,000809,2.94
957,000721,10.3
958,600616,5.86
959,834033,19.83
960,300856,14.09
961,301257,46.5
962,605009,34.86
963,605158,8.86
964,600135,7.45
965,301111,16.44
966,601616,3.74
967,300453,9.67
968,600854,5.23
969,300205,5.22
970,301372,26.1
971,871396,32.68
972,002333,5.21
973,000718,2.24
974,002479,5.21
975,002218,3.74
976,603869,8.96
977,603558,9.68
978,300858,18.6
979,002774,10.48
980,600305,8.24
981,601001,12.74
982,300510,4.52
983,300220,16.49
984,300283,7.51
985,000151,12.83
986,601398,7.54
987,000931,5.28
988,603215,21.31
989,873167,24.37
990,002154,3.8
991,603908,24.36
992,000978,6.84
993,603196,19.79
994,000548,5.39
995,300800,11.49
996,603278,9.95
997,601619,3.87
998,832651,34.03
999,600149,5.4
1000,601311,10.06
1001,688528,10.85
1002,600455,26.3
1003,600292,12.36
1004,300379,6.19
1005,838227,64.83
1006,001358,24.95
1007,002460,40.55
1008,603616,5.5
1009,000757,4.7
1010,688244,24.25
1011,301027,14.13
1012,000533,7.07
1013,600981,3.13
1014,301149,11.06
1015,002921,15.83
1016,601012,17.4
1017,603937,11.85
1018,002466,42.66
1019,603477,20.64
1020,603810,15.08
1021,600008,3.17
1022,001387,13.43
1023,002285,2.37
1024,300958,12.68
1025,301507,14.21
1026,834475,22.17
1027,603216,14.31
1028,605162,8.79
1029,002556,5.58
1030,301049,21.5
1031,002932,19.09
1032,300305,6.36
1033,603689,8.76
1034,300498,17.71
1035,002671,4.83
1036,002968,10.47
1037,601988,5.62
1038,002012,5.63
1039,000061,8.03
1040,600051,7.22
1041,300483,11.36
1042,002672,4.87
1043,000593,6.46
1044,688567,20.29
1045,300871,21.92
1046,835185,27.69
1047,300433,30.2
1048,601007,8.24
1049,603190,23.01
1050,600227,2.46
1051,603123,13.16
1052,600512,2.46
1053,605001,7.43
1054,833030,29.98
1055,002451,6.66
1056,300594,17.37
1057,002811,11.64
1058,300895,48.78
1059,603180,19.99
1060,000546,4.99
1061,603585,18.34
1062,300778,13.43
1063,603318,6.68
1064,000573,4.18
1065,000702,7.51
1066,300029,5.85
1067,002538,5.04
1068,300021,5.05
1069,601225,20.16
1070,002694,4.23
1071,601567,22.77
1072,601128,7.6
1073,300405,5.92
1074,000766,23.53
1075,002303,4.21
1076,605018,11.8
1077,603086,9.33
1078,603027,11.93
1079,601218,4.25
1080,603565,11.04
1081,000652,4.26
1082,832876,32.2
1083,002360,5.13
1084,603369,42.88
1085,603073,17.15
1086,600578,4.29
1087,300146,11.97
1088,002293,8.54
1089,300412,5.13
1090,002856,10.32
1091,002633,15.4
1092,300927,27.5
1093,002828,10.33
1094,300290,23.92
1095,300699,30.3
1096,002666,5.18
1097,300332,5.21
1098,300592,11.2
1099,300390,19.84
1100,603102,42.28
1101,000510,5.21
1102,002582,10.42
1103,002753,6.95
1104,002144,13.05
1105,300217,5.24
1106,603665,28.0
1107,003023,21.75
1108,300904,62.54
1109,832149,16.51
1110,002797,7.84
1111,300989,17.4
1112,000722,12.2
1113,002363,7.84
1114,600682,7.92
1115,002445,2.65
1116,600359,7.02
1117,000906,6.14
1118,300160,6.15
1119,600026,10.58
1120,000876,9.71
1121,000514,5.29
1122,002440,7.02
1123,838837,17.8
1124,838402,11.58
1125,300693,37.2
1126,603729,16.81
1127,600151,7.97
1128,000557,5.32
1129,301558,8.96
1130,603556,26.93
1131,688109,40.42
1132,605011,21.57
1133,837092,42.12
1134,603787,12.55
1135,600192,9.81
1136,603176,6.26
1137,301336,55.51
1138,600533,2.69
1139,301179,16.04
1140,000902,14.34
1141,430090,8.95
1142,300519,16.17
1143,002652,3.57
1144,600180,4.47
1145,000850,4.49
1146,834261,16.3
1147,300791,24.37
1148,002616,6.32
1149,002198,6.34
1150,601515,4.51
1151,002188,5.4
1152,300407,10.87
1153,002140,9.9
1154,603408,11.77
1155,603527,10.82
1156,603207,34.75
1157,301017,11.79
1158,002678,4.55
1159,002247,2.73
1160,600568,1.82
1161,301632,31.89
1162,002486,2.73
1163,300169,7.38
1164,301287,39.62
1165,920445,12.9
1166,603797,4.58
1167,600199,11.03
1168,603970,13.76
1169,002813,23.88
1170,603639,14.65
1171,301349,38.58
1172,603172,16.57
1173,600177,7.36
1174,000803,7.33
1175,002054,6.48
1176,603093,21.25
1177,301203,31.51
1178,600493,6.49
1179,300457,27.74
1180,600897,14.84
1181,300577,22.29
1182,000791,6.47
1183,000521,7.41
1184,600987,7.45
1185,000862,5.64
1186,002909,6.54
1187,000952,6.56
1188,002442,6.54
1189,001388,48.45
1190,603612,25.29
1191,002695,12.16
1192,301167,15.89
1193,000159,5.59
1194,600901,5.59
1195,000985,17.99
1196,000430,7.57
1197,300838,14.16
1198,002446,8.5
1199,601956,6.64
1200,605222,16.99
1201,002788,8.49
1202,603609,8.52
1203,600007,20.69
1204,600792,3.81
1205,603026,38.2
1206,600727,7.62
1207,600405,6.68
1208,301296,9.5
1209,600796,5.72
1210,002096,13.38
1211,000153,6.68
1212,002348,3.81
1213,300709,56.0
1214,600754,22.96
1215,301059,11.4
1216,603155,16.23
1217,002986,11.52
1218,301136,11.54
1219,000701,5.77
1220,000401,4.88
1221,301137,30.16
1222,600610,12.59
1223,002128,21.32
1224,002791,21.55
1225,603208,14.75
1226,300861,16.71
1227,002342,7.84
1228,601088,38.17
1229,001210,14.66
1230,600834,8.8
1231,301212,25.5
1232,603385,6.85
1233,301092,30.53
1234,300923,25.49
1235,603230,12.81
1236,002512,3.93
1237,688708,74.66
1238,605080,26.72
1239,603819,11.87
1240,605068,24.67
1241,835985,9.92
1242,002893,10.94
1243,600831,4.93
1244,002809,11.92
1245,603578,12.93
1246,600774,9.93
1247,603517,15.9
1248,600108,2.97
1249,688517,14.81
1250,002124,3.0
1251,603335,4.98
1252,000710,14.07
1253,000860,16.08
1254,002232,21.0
1255,000790,4.0
1256,603233,17.1
1257,301636,55.75
1258,002531,7.08
1259,301006,16.18
1260,300381,7.17
1261,600635,4.08
1262,600779,45.74
1263,600620,6.1
1264,600439,3.05
1265,002613,4.09
1266,002805,13.28
1267,002806,12.24
1268,001360,15.27
1269,300140,6.14
1270,001228,23.58
1271,832278,11.21
1272,600272,13.22
1273,301278,33.74
1274,002309,3.09
1275,301131,48.35
1276,600844,3.1
1277,603329,11.37
1278,002037,11.31
1279,300187,5.16
1280,000698,4.16
1281,872541,16.66
1282,601678,4.17
1283,002172,4.16
1284,301390,35.37
1285,601369,8.35
1286,603188,4.16
1287,300987,17.78
1288,600900,28.23
1289,600630,8.32
1290,002033,9.36
1291,000705,9.37
1292,600379,11.6
1293,300979,52.51
1294,002948,5.26
1295,300274,116.0
1296,301070,47.47
1297,603519,12.65
1298,603515,17.82
1299,300863,36.81
1300,300575,6.3
1301,002385,4.21
1302,001331,11.68
1303,002066,12.75
1304,600368,4.26
1305,603113,7.47
1306,300172,5.3
1307,002673,8.51
1308,834021,7.43
1309,601002,5.34
1310,300583,16.0
1311,300829,19.05
1312,000048,16.16
1313,600354,6.42
1314,002227,12.88
1315,603020,9.63
1316,600661,10.69
1317,000875,5.35
1318,300310,6.47
1319,300993,18.19
1320,300380,51.48
1321,603999,6.54
1322,603980,5.45
1323,002953,13.12
1324,301290,27.35
1325,300912,15.29
1326,002752,5.51
1327,688128,26.41
1328,300086,6.59
1329,601166,21.92
1330,603883,17.46
1331,300299,6.64
1332,603700,12.23
1333,301370,11.05
1334,300239,5.57
1335,600929,5.56
1336,301162,53.03
1337,002228,3.31
1338,688755,45.62
1339,601333,3.34
1340,300517,11.1
1341,002718,17.93
1342,838701,21.39
1343,600887,28.16
1344,600491,3.37
1345,601107,5.62
1346,002337,5.62
1347,600971,6.7
1348,688399,64.37
1349,601598,5.69
1350,600261,3.4
1351,002566,7.96
1352,600386,4.54
1353,000968,6.88
1354,605259,26.32
1355,603070,13.72
1356,001255,32.2
1357,300387,9.16
1358,000720,3.42
1359,000570,5.71
1360,836077,15.11
1361,002081,3.46
1362,601015,3.49
1363,002601,18.49
1364,600350,9.24
1365,600649,4.64
1366,300335,5.79
1367,002969,3.47
1368,601330,6.98
1369,603262,31.17
1370,605016,20.76
1371,000782,5.81
1372,301223,17.48
1373,003035,4.68
1374,000012,4.71
1375,002029,7.01
1376,300055,5.89
1377,603488,8.24
1378,301535,21.02
1379,603860,30.55
1380,002787,8.18
1381,601101,7.15
1382,002068,10.72
1383,301118,22.64
1384,600995,10.69
1385,603955,36.73
1386,300233,18.93
1387,002238,8.3
1388,600369,4.72
1389,002355,6.02
1390,300157,4.78
1391,002242,9.6
1392,001289,16.8
1393,301658,36.2
1394,000090,3.6
1395,301089,32.5
1396,002734,19.42
1397,002225,6.08
1398,603706,20.64
1399,688819,30.28
1400,002194,14.52
1401,002391,6.05
1402,871753,28.09
1403,601328,7.33
1404,920066,31.41
1405,872931,18.2
1406,300962,17.06
1407,603311,10.97
1408,300701,12.14
1409,002795,4.84
1410,600476,17.02
1411,603299,10.97
1412,002083,4.85
1413,301127,13.57
1414,300076,6.15
1415,001205,15.99
1416,605366,6.18
1417,600906,7.4
1418,002497,13.47
1419,603079,17.25
1420,000735,6.18
1421,300082,7.36
1422,600795,4.95
1423,603112,17.32
1424,600335,6.19
1425,002431,2.5
1426,603801,9.94
1427,600975,6.24
1428,603353,16.13
1429,300906,31.15
1430,301408,13.67
1431,002300,6.25
1432,600303,3.74
1433,600258,15.07
1434,300864,20.15
1435,002221,8.78
1436,600032,7.52
1437,300480,17.66
1438,300824,12.56
1439,000895,25.29
1440,600783,12.71
1441,003043,49.7
1442,000078,2.56
1443,002798,6.39
1444,600165,3.81
1445,600712,7.66
1446,600681,3.82
1447,001239,16.62
1448,000531,6.35
1449,300855,28.0
1450,002062,8.94
1451,600716,3.9
1452,605296,31.07
1453,000950,5.2
1454,000707,6.44
1455,003029,25.95
1456,600458,14.24
1457,600644,11.65
1458,000429,11.69
1459,603028,7.79
1460,300195,7.84
1461,601187,6.56
1462,601939,9.2
1463,603566,14.42
1464,688292,22.32
1465,300088,6.55
1466,603899,30.26
1467,003028,31.25
1468,600802,5.28
1469,603126,6.67
1470,601615,11.93
1471,001221,51.51
1472,600099,10.65
1473,600657,4.0
1474,600428,6.65
1475,002507,13.24
1476,001378,22.4
1477,600421,7.95
1478,600121,3.98
1479,600642,7.96
1480,603759,7.91
1481,301115,16.0
1482,600679,13.35
1483,300270,8.02
1484,002615,8.06
1485,001279,39.08
1486,300773,25.61
1487,301491,68.83
1488,002022,6.69
1489,000553,6.69
1490,002572,13.45
1491,600662,5.37
1492,002506,2.69
1493,603315,13.38
1494,002381,6.74
1495,301279,22.87
1496,002175,5.35
1497,002541,17.42
