,代码,最新价
0,301575,74.77
1,301139,22.97
2,301489,229.26
3,688388,34.2
4,300164,6.1
5,688202,75.91
6,301678,89.7
7,300528,29.3
8,688011,40.88
9,301448,65.25
10,300476,290.67
11,301307,30.85
12,300790,34.39
13,300849,14.38
14,300857,128.0
15,301518,32.15
16,300428,23.7
17,300956,19.39
18,920088,40.9
19,301398,52.24
20,600376,4.68
21,600545,3.05
22,002467,7.32
23,002516,6.45
24,000796,6.35
25,002264,8.1
26,000718,2.74
27,002115,13.81
28,603359,9.22
29,002679,10.98
30,002207,8.46
31,002558,43.98
32,002313,12.42
33,002384,72.22
34,603790,19.79
35,605099,36.07
36,603163,50.82
37,002053,14.74
38,605255,76.0
39,002975,61.6
40,605398,32.56
41,601138,53.67
42,002812,43.56
43,603516,124.63
44,603228,57.0
45,603285,31.14
46,002052,15.63
47,601116,14.76
48,605028,25.55
49,002077,17.62
50,002905,11.34
51,603127,35.44
52,603316,10.02
53,002181,9.58
54,603328,11.9
55,002490,6.17
56,603101,13.44
57,002101,14.43
58,600776,12.67
59,000809,3.64
60,000558,7.28
61,600173,8.39
62,002131,5.96
63,000061,9.28
64,002333,5.86
65,300651,26.35
66,600103,3.45
67,300716,13.45
68,300043,5.79
69,301018,71.35
70,301016,23.2
71,600601,9.34
72,002080,34.42
73,688668,113.02
74,688028,36.31
75,000056,3.01
76,300588,19.2
77,603090,45.46
78,300689,58.84
79,300997,21.92
80,603255,38.45
81,603863,21.15
82,688698,62.7
83,301525,94.25
84,601208,18.04
85,300395,83.22
86,301377,71.21
87,600593,38.8
88,688073,67.4
89,002837,72.33
90,301288,17.26
91,300553,40.82
92,300658,8.06
93,601069,33.2
94,002465,13.8
95,600615,13.13
96,688039,51.94
97,300308,385.0
98,002536,26.48
99,301257,51.05
100,301080,60.8
101,301363,26.5
102,605566,26.74
103,002463,63.48
104,301216,21.14
105,300409,25.5
106,688025,159.24
107,301045,26.05
108,002175,5.62
109,688500,77.0
110,688426,29.46
111,001225,41.3
112,002251,7.11
113,839792,15.2
114,300608,13.29
115,603099,51.97
116,603119,101.38
117,301360,59.63
118,002392,9.17
119,301397,41.89
120,605277,24.87
121,603226,29.18
122,688206,35.38
123,000880,47.18
124,300502,334.95
125,872808,91.08
126,836826,15.28
127,002878,21.88
128,600292,13.5
129,301217,29.93
130,001389,68.57
131,688315,17.16
132,301200,96.89
133,300389,17.15
134,688376,52.92
135,002554,2.99
136,300597,9.69
137,300679,50.3
138,600689,16.05
139,300568,14.65
140,300620,92.53
141,300952,31.18
142,603619,20.06
143,002269,2.69
144,300157,5.03
145,688006,41.39
146,000890,4.33
147,300027,2.89
148,001358,28.22
149,688510,23.99
150,603138,16.36
151,688131,71.6
152,002547,6.77
153,688630,137.1
154,688008,114.1
155,603757,48.79
156,002851,75.71
157,688466,22.87
158,002468,17.4
159,002828,11.2
160,300413,30.03
161,688015,25.01
162,688041,184.03
163,301178,58.0
164,600684,5.83
165,301003,36.82
166,002916,183.31
167,600846,11.03
168,603881,32.37
169,600050,5.76
170,001330,5.96
171,301590,212.66
172,002084,4.0
173,002717,1.6
174,301538,91.58
175,603058,9.47
176,002565,7.68
177,603496,29.6
178,600568,2.03
179,600785,13.66
180,001268,36.8
181,300292,5.11
182,688273,41.19
183,300579,37.64
184,603335,5.58
185,000972,5.17
186,300878,21.53
187,000668,9.77
188,002199,10.41
189,002733,21.05
190,002017,26.88
191,002796,16.05
192,301392,160.39
193,002197,9.62
194,603389,25.95
195,603559,9.01
