,代码,最新价
0,838670,24.79
1,837174,37.24
2,831906,40.0
3,836720,20.35
4,300092,16.34
5,835670,20.3
6,871553,15.72
7,836270,22.16
8,836221,24.75
9,688585,97.6
10,300953,160.12
11,301529,92.11
12,301413,136.0
13,300530,40.53
14,300945,22.46
15,300007,51.95
16,301550,112.82
17,833533,37.61
18,301488,129.89
19,688388,31.13
20,688248,40.15
21,601908,4.24
22,002263,4.03
23,601212,4.26
24,600653,2.19
25,603051,23.28
26,603033,12.96
27,002248,11.31
28,600592,29.0
29,301261,95.93
30,000837,13.95
31,002547,5.05
32,002031,8.9
33,605055,8.24
34,002679,10.78
35,002021,2.64
36,600724,5.28
37,000661,124.71
38,601689,67.66
39,603119,86.27
40,603179,55.33
41,601069,24.1
42,002975,58.08
43,600475,23.86
44,000407,4.07
45,603257,66.53
46,605288,95.48
47,605255,57.1
48,603032,24.88
49,603626,17.84
50,002347,7.93
51,605133,48.34
52,002846,20.15
53,603090,39.75
54,600021,18.52
55,603815,11.02
56,603239,16.64
57,603709,15.44
58,000981,2.65
59,600103,2.76
60,603839,8.62
61,600400,2.66
62,002256,3.89
63,000564,2.68
64,836247,34.2
65,830896,22.89
66,301008,35.29
67,836547,30.19
68,688165,27.93
69,301196,109.81
70,300690,38.77
71,688235,324.85
72,300878,22.74
73,301662,128.12
74,688373,8.26
75,301005,51.0
76,831278,12.92
77,838810,17.45
78,833454,21.81
79,300450,43.8
80,300685,25.58
81,430510,23.24
82,833580,18.49
83,688709,49.49
84,430556,13.99
85,002314,3.0
86,300317,4.45
87,600506,24.32
88,603667,42.03
89,300584,68.49
90,300237,3.58
91,300955,35.16
92,603200,87.05
93,831832,28.13
94,688028,27.49
95,836871,18.82
96,839946,10.82
97,688775,349.8
98,300918,23.13
99,833509,31.29
100,300016,10.78
101,831768,15.8
102,603308,30.13
103,002048,29.4
104,831856,22.27
105,871478,31.98
106,000603,20.43
107,872925,29.48
108,002896,97.95
109,603823,16.08
110,603212,12.56
111,837403,29.6
112,300125,8.1
113,002374,2.92
114,600246,14.25
115,838837,18.13
116,831855,23.17
117,300680,47.04
118,002915,28.92
119,605378,26.98
120,600961,15.17
121,688234,67.35
122,000875,5.5
123,832089,20.49
124,002323,1.92
125,000833,14.67
126,601099,4.73
127,688071,42.49
128,600868,3.0
129,688196,49.29
130,301587,24.3
131,600722,7.69
132,688135,30.24
133,601958,17.47
134,603579,40.02
135,603366,11.95
136,688556,11.26
137,603500,11.64
138,832651,36.06
139,688799,56.73
140,002520,7.04
141,873593,42.95
142,300403,16.58
143,001306,101.0
144,688017,159.69
145,835185,28.44
146,600531,10.45
147,002532,10.52
148,002558,32.91
149,301228,28.98
150,300580,28.47
151,000821,12.68
152,300718,96.92
153,300938,25.8
154,603900,12.05
155,002778,20.94
156,002617,8.26
157,835579,29.54
158,002742,4.74
159,002630,2.9
160,688611,42.21
161,833781,11.72
162,002058,18.49
163,600381,5.48
164,002211,3.59
165,002816,18.15
166,002620,6.14
167,300539,31.58
168,301029,28.63
169,833455,10.86
170,600107,6.6
171,000972,4.9
172,300815,29.02
173,430425,27.55
174,000609,4.5
175,603937,11.88
176,688399,64.9
177,300093,15.15
178,002627,6.73
179,301538,72.01
180,600200,1.09
181,605050,17.42
182,301517,49.22
183,002122,4.22
184,603876,10.5
185,002205,14.29
186,688559,36.95
187,300501,17.3
188,600693,6.98
189,831834,15.08
190,600281,7.21
191,600749,25.54
192,002251,6.12
193,873570,44.88
194,603881,38.33
195,688400,40.61
196,002345,16.5
197,301225,81.39
198,831175,18.47
199,002716,6.33
200,835184,27.89
201,300780,18.86
202,603009,49.07
203,600576,8.68
204,300418,43.47
205,300971,26.3
206,603088,10.43
207,300161,30.74
208,300994,20.25
209,601857,9.08
210,873169,38.3
211,601077,6.65
212,300260,40.92
213,600678,10.61
214,002691,9.16
215,688506,361.58
216,688566,42.2
217,601882,21.88
218,301368,74.07
219,603380,45.6
220,920002,129.0
221,688426,24.06
222,002217,4.02
223,603809,15.55
224,603699,35.19
225,000831,61.56
226,002125,15.24
227,836826,14.23
228,688336,55.12
229,300882,18.95
230,002963,13.63
231,300057,6.46
232,300173,6.19
233,871634,31.52
234,603014,42.66
235,002231,4.73
236,835305,16.59
237,870508,23.15
238,430418,34.38
239,832000,21.95
240,002526,4.25
241,603382,40.94
242,601825,9.09
243,301255,33.91
244,834639,9.36
245,688286,102.45
246,837023,19.61
247,603939,24.42
248,832469,16.49
249,603091,66.85
250,603266,23.08
251,688160,93.75
252,301000,46.92
253,601665,5.75
254,837663,23.85
255,603848,24.8
256,300899,27.83
257,831305,23.15
258,002786,10.48
259,002490,6.09
260,301076,54.6
261,600066,29.35
262,871245,34.39
263,300258,14.81
264,603728,65.74
265,600833,15.13
266,603767,30.32
267,601177,20.09
268,603903,10.77
269,000678,15.95
270,300415,25.96
271,002040,10.03
272,688429,16.38
273,301312,57.81
274,920819,4.62
275,838171,18.5
276,835237,24.8
277,603486,96.29
278,002283,7.08
279,603926,15.96
280,600829,8.61
281,002050,33.0
282,300331,28.81
283,600036,43.44
284,000953,7.47
285,300607,37.69
286,002598,12.59
287,830974,9.65
288,600410,23.87
289,002731,13.95
290,002146,1.52
291,002747,24.43
292,688778,61.2
293,838275,12.25
294,835368,30.36
295,002084,3.71
296,000026,18.12
297,002482,1.87
298,600684,5.31
299,300477,2.2
300,002789,9.41
301,831039,15.13
302,001209,18.62
303,300984,60.58
304,871642,19.2
305,839371,12.26
306,871263,21.96
307,688716,47.58
308,600243,4.54
309,002840,11.39
310,832491,32.29
311,300946,56.75
312,832978,34.6
313,002942,19.88
314,300472,6.29
315,002290,35.24
316,000599,5.68
317,002663,2.0
318,603159,22.68
319,300660,52.47
320,002574,6.03
321,873679,25.13
322,870656,19.72
323,603150,36.98
324,600843,12.44
325,603617,8.79
326,002670,20.01
327,301160,66.02
328,603686,19.06
329,831195,20.78
330,836077,15.41
331,301357,185.51
332,300410,9.28
333,600689,13.79
334,831370,5.18
335,603789,6.26
336,002472,37.68
337,603305,14.73
338,002047,2.46
339,600265,21.6
340,600019,7.09
341,300825,12.06
342,300875,55.25
343,301207,18.89
344,000333,76.16
345,002430,24.79
346,000882,2.17
347,301266,35.83
348,002713,4.76
349,603117,5.87
350,872541,17.01
351,301310,40.77
352,001296,25.5
353,688062,59.17
354,600509,6.81
355,601998,7.99
356,301042,39.86
357,300301,2.31
358,301665,32.07
359,603395,39.03
360,603166,18.58
361,300644,35.97
362,002602,16.0
363,002948,5.07
364,002722,18.71
365,300345,8.24
366,688126,21.9
367,301616,55.69
368,600599,9.03
369,835857,7.85
370,833171,10.61
371,300456,24.85
372,603630,27.67
373,600266,5.15
374,300701,12.72
375,603396,28.39
376,002939,12.38
377,601398,7.57
378,835508,29.98
379,000691,6.8
380,600798,4.01
381,688697,15.27
382,600674,15.02
383,002933,37.65
384,300085,59.0
385,002979,47.75
386,601858,22.13
387,301305,20.95
388,834415,18.5
389,601022,9.88
390,300558,74.97
391,870436,20.16
392,300321,37.47
393,002326,15.72
394,300432,15.34
395,002378,15.89
396,605338,24.67
397,600025,9.29
398,601606,72.42
399,000519,21.95
400,603602,17.25
401,600250,12.34
402,688573,30.3
403,600329,46.75
404,002822,3.43
405,600527,2.16
406,837006,35.78
407,600162,1.73
408,300781,44.47
409,837242,39.0
410,836717,13.09
411,002164,12.65
412,301069,22.7
413,301398,47.58
414,600865,10.04
415,601100,93.43
416,831641,19.82
417,871694,22.62
418,601059,19.91
419,002009,17.74
420,002470,1.77
421,870726,17.9
422,603162,8.99
423,300741,20.19
424,000890,4.06
425,836419,14.85
426,833873,8.12
427,601388,2.72
428,002561,9.55
429,834058,36.01
430,002966,8.23
431,836263,16.44
432,300619,30.44
433,838262,27.63
434,300014,57.11
435,688305,63.35
436,300724,110.5
437,300988,25.16
438,002403,15.39
439,600619,26.23
440,920167,20.61
441,920008,37.44
442,688256,1480.0
443,301193,25.01
444,603006,13.66
445,920005,53.06
446,601818,3.79
447,871857,19.85
448,603993,13.82
449,830779,45.36
450,300797,19.6
451,430718,19.09
452,605298,33.5
453,002348,3.83
454,601127,146.94
455,603662,73.16
456,836675,13.01
457,688141,40.21
458,300695,104.33
459,300967,25.23
460,603919,22.36
461,002762,6.8
462,688696,128.9
463,002807,4.9
