,代码,最新价
0,873223,21.78
1,301257,43.54
2,301378,38.5
3,300955,31.85
4,300450,35.51
5,301326,128.22
6,301357,182.16
7,300972,211.8
8,688006,25.74
9,301177,35.12
10,833523,31.98
11,688066,38.72
12,873690,35.25
13,688228,153.8
14,300111,4.61
15,688201,14.71
16,831832,27.0
17,300035,21.2
18,688411,127.77
19,688131,68.48
20,835185,26.09
21,688299,23.45
22,301529,82.86
23,688095,90.27
24,688235,278.0
25,688535,113.01
26,688286,94.39
27,301662,111.66
28,688155,62.6
29,301489,208.0
30,688168,108.88
31,688073,67.11
32,300642,30.88
33,688692,285.99
34,300750,306.18
35,688237,46.23
36,300394,198.53
37,600226,3.69
38,000839,3.06
39,002564,9.19
40,300465,23.42
41,002692,6.14
42,000796,5.92
43,600545,2.96
44,600711,8.66
45,002277,8.34
46,603316,9.54
47,603020,10.87
48,603177,14.5
49,002074,36.47
50,002156,33.09
51,603659,22.42
52,002484,33.31
53,603032,20.56
54,600521,24.17
55,605298,30.65
56,603590,56.17
57,600846,11.21
58,601717,20.45
59,600176,15.61
60,601869,91.25
61,605133,41.23
62,002436,21.0
63,300457,26.15
64,000920,13.19
65,601606,69.17
66,605255,47.19
67,002048,27.28
68,603381,25.3
69,600928,4.18
70,002989,33.22
71,600259,72.51
72,000831,58.32
73,603595,23.35
74,002735,17.28
75,603948,29.17
76,600673,22.47
77,603231,19.59
78,601579,24.44
79,605138,8.7
80,601138,53.83
81,605288,78.91
82,603583,42.81
83,600319,8.48
84,001301,60.31
85,002053,14.99
86,603612,26.22
87,002115,10.47
88,002953,16.1
89,002210,3.53
90,002530,11.7
91,600712,7.84
92,601333,3.21
93,601929,4.55
94,002256,3.22
95,301235,37.78
96,003010,66.36
97,300990,82.13
98,600114,30.81
99,600392,27.2
100,300852,39.55
101,301487,23.69
102,300842,50.61
103,873833,22.73
104,688202,64.21
105,605580,21.08
106,688577,119.7
107,601698,25.3
108,688172,24.61
109,688778,58.39
110,300953,141.2
111,300797,20.2
112,831768,14.1
113,688331,90.88
114,002384,66.02
115,300636,8.79
116,300875,55.69
117,603722,56.46
118,603045,20.7
119,689009,73.15
120,688336,52.6
121,688229,82.68
122,603259,103.3
123,688222,25.86
124,688013,55.9
125,603665,26.85
126,688317,27.17
127,603119,76.15
128,688603,91.18
129,000901,19.87
130,302132,101.95
131,603919,22.07
132,603091,63.93
133,002847,74.51
134,301590,185.14
135,837174,22.04
