,代码,昨收
1495,603088,9.07
1496,603087,62.04
1497,603086,9.75
1498,603085,11.32
1499,603083,53.46
1500,603082,40.38
1501,603081,13.08
1502,603080,22.94
1503,603079,18.48
1504,603078,18.89
1505,603077,1.85
1506,603076,27.6
1507,603075,23.71
1508,603073,18.27
1509,603072,51.79
1510,603071,13.64
1511,603070,13.93
1512,603069,20.31
1513,603068,37.0
1514,603067,17.0
1515,603066,11.94
1516,603065,8.94
1517,603063,36.6
1518,603062,49.8
1519,603061,94.87
1520,603060,7.13
1521,603059,31.64
1522,603058,10.88
1523,603057,23.49
1524,603056,16.72
1525,603055,9.72
1526,603053,10.19
1527,603052,30.86
1528,603051,19.92
1529,603050,16.43
1530,603049,44.64
1531,603048,19.07
1532,603045,18.85
1533,603043,16.09
1534,603042,16.25
1535,603041,12.4
1536,603040,53.03
1537,603039,63.15
1538,603038,14.37
1539,603037,13.48
1540,603036,19.84
1541,603035,14.73
1542,603033,12.57
1543,603032,18.37
1544,603031,32.85
1545,603030,2.66
1546,603029,18.38
1547,603028,7.95
1548,603027,12.02
1549,603026,36.91
1550,603025,14.22
1551,603023,4.55
1552,603022,10.23
1553,603021,3.69
1554,603020,9.04
1555,603019,74.08
1556,603018,8.11
1557,603017,9.56
1558,603016,27.09
1559,603015,12.48
1560,603014,39.55
1561,603013,21.31
1562,603012,6.14
1563,603011,16.04
1564,603010,10.18
1565,603009,41.35
1566,603008,16.49
1567,603007,4.56
1568,603006,12.91
1569,603005,30.08
1570,603004,22.82
1571,603003,2.44
1572,603002,7.15
1573,603001,10.03
1574,603000,20.91
1575,601999,7.07
1576,601998,8.27
1577,601997,6.33
1578,601996,2.23
1579,601995,36.86
1580,601992,1.61
1581,601991,3.31
1582,601990,8.44
1583,601989,5.1
1584,601988,5.57
1585,601985,9.11
1586,601975,2.86
1587,601969,7.99
1588,601968,5.02
1589,601966,15.04
1590,601965,19.08
1591,601963,10.09
1592,601958,13.23
1593,601956,6.83
1594,601952,9.62
1595,601949,6.66
1596,601939,9.35
1597,601933,4.74
1598,601929,3.66
1599,601928,11.03
1600,601921,8.18
1601,601919,15.56
1602,601918,6.52
1603,601916,3.34
1604,601908,3.63
1605,601901,8.33
1606,601900,14.16
1607,601899,21.17
1608,601898,12.14
1609,601890,10.81
1610,601888,64.43
1611,601886,7.47
1612,601882,19.69
1613,601881,17.63
1614,601880,1.59
1615,601878,11.85
1616,601877,23.29
1617,601872,6.13
1618,601869,52.75
1619,601868,2.47
1620,601866,2.48
1621,601865,16.0
1622,601860,2.93
1623,601858,19.95
1624,601857,8.65
1625,601838,18.22
1626,601828,2.87
1627,601827,8.4
1628,601825,8.95
1629,601818,4.04
1630,601816,5.42
1631,601811,15.43
1632,601808,13.87
1633,601801,6.87
1634,601800,9.18
1635,601799,120.9
1636,601798,9.48
1637,601789,5.44
1638,601788,18.63
1639,601778,3.58
1640,601777,9.84
1641,601766,7.31
1642,601728,7.4
1643,601727,8.27
1644,601718,3.88
1645,601717,17.7
1646,601702,17.69
1647,601700,4.74
1648,601699,13.61
1649,601698,20.08
1650,601696,16.73
1651,601689,46.81
1652,601688,21.47
1653,601686,6.14
1654,601678,4.32
1655,601677,13.26
1656,601669,6.16
1657,601668,5.58
1658,601666,8.09
1659,601665,6.03
1660,601658,6.12
1661,601636,6.06
1662,601633,22.95
1663,601628,40.83
1664,601619,3.8
1665,601618,3.19
1666,601616,3.81
1667,601615,11.61
1668,601611,9.21
1669,601609,10.35
1670,601608,5.12
1671,601607,18.9
1672,601606,62.99
1673,601601,39.6
1674,601600,7.65
1675,601599,3.77
1676,601598,5.49
1677,601595,33.7
1678,601588,1.82
1679,601579,18.73
1680,601577,9.98
1681,601568,4.16
1682,601567,23.78
1683,601566,9.04
1684,601558,0.25
1685,601555,10.16
1686,601528,5.54
1687,601519,14.23
1688,601518,2.71
1689,601515,4.54
1690,601512,7.8
1691,601500,4.61
1692,601456,11.56
1693,601399,3.3
1694,601398,7.69
1695,601390,5.65
1696,601388,2.58
1697,601377,6.75
1698,601375,4.47
1699,601369,8.77
1700,601368,4.96
1701,601366,4.62
1702,601360,10.54
1703,601339,5.59
1704,601336,65.0
1705,601333,2.89
1706,601330,7.07
1707,601328,7.6
1708,601326,3.33
1709,601319,8.5
1710,601318,59.62
1711,601311,9.26
1712,601299,29.98
1713,601298,8.77
1714,601288,6.92
1715,601279,4.1
1716,601268,2.35
1717,601258,0.4
1718,601238,7.5
1719,601236,9.05
1720,601233,12.45
1721,601231,16.76
1722,601229,10.15
1723,601228,3.34
1724,601226,6.72
1725,601225,21.61
1726,601222,5.76
1727,601218,4.24
1728,601216,5.4
1729,601212,3.34
1730,601211,20.2
1731,601208,17.47
1732,601200,8.2
1733,601199,6.25
1734,601198,11.49
1735,601188,3.49
1736,601187,6.79
1737,601186,8.09
1738,601179,6.42
1739,601177,19.54
1740,601169,6.33
1741,601168,18.03
1742,601166,22.73
1743,601163,13.99
1744,601162,5.04
1745,601158,4.68
1746,601156,14.34
1747,601155,15.94
1748,601139,6.82
1749,601138,43.22
1750,601137,25.25
1751,601136,20.36
1752,601133,12.87
1753,601128,7.66
1754,601127,128.0
1755,601126,17.1
1756,601121,6.61
1757,601118,4.94
1758,601117,8.13
1759,601116,10.61
1760,601113,3.98
1761,601111,7.26
1762,601108,8.4
1763,601107,5.59
1764,601106,2.98
1765,601101,7.61
1766,601100,75.66
1767,601099,4.08
1768,601098,12.91
1769,601096,4.47
1770,601089,31.88
1771,601088,37.56
1772,601086,10.69
1773,601083,12.28
1774,601077,6.63
1775,601069,19.3
1776,601068,5.04
1777,601066,26.18
1778,601065,8.48
1779,601061,8.26
1780,601059,17.79
1781,601058,13.07
1782,601038,13.28
1783,601033,15.4
1784,601028,12.83
1785,601022,9.56
1786,601021,52.3
1787,601020,22.36
1788,601019,9.22
1789,601018,3.64
1790,601016,2.99
1791,601015,3.55
1792,601012,15.56
1793,601011,2.69
1794,601010,2.58
1795,601009,11.75
1796,601008,6.01
1797,601007,7.6
1798,601006,6.44
1799,601005,1.49
1800,601003,5.87
1801,601002,5.88
1802,601001,13.88
1803,601000,4.03
1804,600999,18.25
1805,600998,5.31
1806,600997,6.27
1807,600996,8.24
1808,600995,10.04
1809,600993,27.53
1810,600992,15.0
1811,600991,17.82
1812,600990,28.37
1813,600989,15.39
1814,600988,24.64
1815,600987,7.48
1816,600986,9.72
1817,600985,12.96
1818,600984,3.68
1819,600983,11.51
1820,600982,4.61
1821,600981,2.96
1822,600980,21.92
1823,600979,4.94
1824,600978,0.52
1825,600977,12.78
1826,600976,41.42
1827,600975,6.3
1828,600973,5.5
1829,600971,6.96
1830,600970,9.07
1831,600969,7.32
1832,600968,4.1
1833,600967,27.56
1834,600966,4.96
1835,600965,5.09
1836,600963,4.75
1837,600962,20.14
1838,600961,12.37
1839,600960,4.8
1840,600959,3.56
1841,600958,11.79
1842,600956,7.97
1843,600955,14.2
1844,600941,108.81
1845,600939,3.61
1846,600938,25.8
1847,600936,3.73
1848,600935,2.48
1849,600933,17.64
1850,600930,6.46
1851,600929,5.18
1852,600928,3.81
1853,600927,15.8
1854,600926,15.82
1855,600925,4.97
1856,600919,11.17
1857,600918,6.96
1858,600917,5.73
1859,600916,8.13
1860,600909,6.24
1861,600908,6.09
1862,600906,7.46
1863,600905,4.28
1864,600903,6.98
1865,600901,5.77
1866,600900,27.66
1867,600899,1.13
1868,600898,0.74
1869,600897,14.72
1870,600896,1.12
1871,600895,33.54
1872,600894,10.67
1873,600893,39.49
1874,600892,3.37
1875,600891,0.38
1876,600890,0.36
1877,600889,15.12
1878,600888,7.55
1879,600887,27.2
1880,600886,14.76
1881,600885,26.25
1882,600884,11.71
1883,600883,8.2
1884,600882,26.79
1885,600881,1.93
1886,600880,5.02
1887,600879,10.96
1888,600878,2.64
1889,600877,14.11
1890,600876,10.7
1891,600875,19.82
1892,600874,5.94
1893,600873,10.96
1894,600872,18.84
1895,600871,2.0
1896,600870,0.6
1897,600869,5.88
1898,600868,2.73
1899,600867,8.42
1900,600866,7.96
1901,600865,8.99
1902,600864,7.13
1903,600863,4.04
1904,600862,25.2
1905,600861,20.73
1906,600860,12.88
1907,600859,13.87
1908,600858,5.65
1909,600857,13.07
1910,600856,0.27
1911,600855,16.58
1912,600854,5.41
1913,600853,3.96
1914,600852,0.72
1915,600851,6.92
1916,600850,25.98
1917,600849,14.73
1918,600848,9.1
1919,600847,11.33
1920,600846,9.93
1921,600845,24.38
1922,600844,3.19
1923,600843,11.11
1924,600842,13.96
1925,600841,6.87
1926,600840,23.8
1927,600839,9.97
1928,600838,8.47
1929,600837,10.41
1930,600836,0.45
1931,600835,26.48
1932,600834,8.73
1933,600833,13.0
1934,600832,23.18
1935,600831,4.54
1936,600830,10.71
1937,600829,8.1
1938,600828,4.04
1939,600827,9.66
1940,600826,10.77
1941,600825,7.08
1942,600824,4.22
1943,600823,0.43
1944,600822,11.97
1945,600821,5.6
1946,600820,6.47
1947,600819,6.26
1948,600818,11.26
1949,600817,12.42
1950,600816,2.98
1951,600815,2.8
1952,600814,7.75
1953,600813,3.83
1954,600812,6.63
1955,600811,0.36
1956,600810,9.43
1957,600809,187.34
1958,600808,3.88
1959,600807,3.19
1960,600806,1.47
1961,600805,5.53
1962,600804,0.14
1963,600803,18.85
1964,600802,5.35
1965,600801,15.16
1966,600800,4.18
1967,600799,0.54
1968,600798,4.04
1969,600797,10.58
1970,600796,5.89
1971,600795,4.5
1972,600794,4.5
1973,600793,25.03
1974,600792,3.71
1975,600791,4.89
1976,600790,3.77
1977,600789,10.13
1978,600788,0.91
1979,600787,5.94
1980,600786,82.2
1981,600785,12.47
1982,600784,6.75
1983,600783,12.87
1984,600782,4.1
1985,600781,0.77
1986,600780,5.97
1987,600779,41.9
1988,600778,6.94
1989,600777,4.16
1990,600776,11.15
1991,600775,13.41
1992,600774,10.23
1993,600773,10.73
1994,600772,1.3
1995,600771,21.55
1996,600770,5.57
1997,600769,11.04
1998,600768,12.64
1999,600767,0.42
2000,600766,0.42
2001,600765,16.9
2002,600764,33.88
2003,600763,44.99
2004,600762,0.77
2005,600761,18.71
2006,600760,59.85
2007,600759,2.38
2008,600758,3.92
2009,600757,9.58
2010,600756,15.39
2011,600755,6.21
2012,600754,22.42
2013,600753,6.79
2014,600752,0.84
2015,600751,4.44
2016,600750,21.98
2017,600749,26.4
2018,600748,3.7
2019,600747,0.26
2020,600746,7.6
2021,600745,36.5
2022,600744,6.97
2023,600743,2.08
2024,600742,10.25
2025,600741,18.04
2026,600740,3.98
2027,600739,12.12
2028,600738,5.31
2029,600737,12.62
2030,600736,5.58
2031,600735,7.95
2032,600734,3.91
2033,600733,8.62
2034,600732,13.89
2035,600731,7.93
2036,600730,8.75
2037,600729,29.41
2038,600728,5.74
2039,600727,7.96
2040,600726,2.48
2041,600725,3.28
2042,600724,4.65
2043,600723,8.93
2044,600722,6.01
2045,600721,7.91
2046,600720,8.05
2047,600719,6.41
2048,600718,9.93
2049,600717,4.87
2050,600716,3.87
2051,600715,2.28
2052,600714,11.93
2053,600713,5.17
2054,600712,6.87
2055,600711,7.51
2056,600710,10.98
2057,600709,3.02
2058,600708,3.52
2059,600707,6.15
2060,600706,10.1
2061,600705,3.47
2062,600704,5.38
2063,600703,12.73
2064,600702,53.58
2065,600701,0.45
2066,600700,0.64
2067,600699,19.3
2068,600698,14.29
2069,600697,12.42
2070,600696,6.1
2071,600695,0.51
2072,600694,19.68
2073,600693,5.78
2074,600692,8.52
2075,600691,2.39
2076,600690,25.51
2077,600689,12.71
2078,600688,2.84
2079,600687,0.3
2080,600686,12.29
2081,600685,28.72
2082,600684,4.73
2083,600683,4.17
2084,600682,7.47
2085,600681,3.7
2086,600680,7.69
2087,600679,12.86
2088,600678,10.56
2089,600677,3.01
2090,600676,5.88
2091,600675,2.97
2092,600674,15.5
2093,600673,15.48
2094,600672,0.7
2095,600671,15.41
2096,600670,2.87
2097,600669,2.19
2098,600668,12.14
2099,600667,6.76
2100,600666,4.11
2101,600665,3.38
2102,600664,3.9
2103,600663,8.65
2104,600662,5.6
2105,600661,11.1
2106,600660,55.58
2107,600659,1.41
2108,600658,6.94
2109,600657,3.83
2110,600656,4.49
2111,600655,5.74
2112,600654,3.31
2113,600653,1.88
2114,600652,1.19
2115,600651,6.15
2116,600650,17.01
2117,600649,4.55
2118,600648,11.14
2119,600647,1.52
2120,600646,5.82
2121,600645,27.16
2122,600644,13.4
2123,600643,6.12
2124,600642,8.11
2125,600641,14.5
2126,600640,12.42
2127,600639,10.41
2128,600638,5.81
2129,600637,7.81
2130,600636,8.68
2131,600635,4.06
2132,600634,0.28
2133,600633,14.87
2134,600632,9.53
2135,600631,15.68
2136,600630,8.57
2137,600629,13.54
2138,600628,7.37
2139,600627,28.73
2140,600626,4.13
2141,600625,4.8
2142,600624,7.19
2143,600623,8.07
2144,600622,2.93
2145,600621,16.07
2146,600620,6.2
2147,600619,22.75
2148,600618,10.05
2149,600617,2.89
2150,600616,5.66
2151,600615,12.53
2152,600614,0.26
2153,600613,6.77
2154,600612,47.26
2155,600611,6.25
2156,600610,12.92
2157,600609,4.89
2158,600608,4.06
2159,600607,23.52
2160,600606,1.86
2161,600605,36.85
2162,600604,5.68
2163,600603,8.64
2164,600602,22.09
2165,600601,6.14
2166,600600,67.77
2167,600599,8.05
2168,600598,14.86
2169,600597,8.55
2170,600596,9.67
2171,600595,5.4
2172,600594,4.14
2173,600593,31.07
2174,600592,21.87
2175,600591,7.27
2176,600590,9.83
2177,600589,8.48
2178,600588,14.81
2179,600587,17.23
2180,600586,4.94
2181,600585,24.2
2182,600584,35.28
2183,600583,5.7
2184,600582,6.22
2185,600581,4.71
2186,600580,27.62
2187,600579,8.71
2188,600578,4.24
2189,600577,8.02
2190,600576,7.4
2191,600575,3.47
2192,600573,12.08
2193,600572,4.6
2194,600571,18.73
2195,600570,35.81
2196,600569,2.25
2197,600568,1.8
2198,600567,1.88
2199,600566,26.59
2200,600565,0.85
2201,600563,113.0
2202,600562,29.33
2203,600561,6.99
2204,600560,17.35
2205,600559,16.98
2206,600558,5.47
2207,600557,17.22
2208,600556,5.01
2209,600555,0.26
2210,600553,14.98
2211,600552,12.15
2212,600551,9.19
2213,600550,8.58
2214,600549,23.58
2215,600548,10.31
2216,600547,31.47
2217,600546,10.06
2218,600545,2.61
2219,600543,6.29
2220,600540,4.87
2221,600539,10.83
2222,600538,6.25
2223,600537,3.65
2224,600536,47.87
2225,600535,16.2
2226,600533,2.89
2227,600532,0.72
2228,600531,8.5
2229,600530,7.86
2230,600529,23.04
2231,600528,8.86
2232,600527,2.1
2233,600526,4.85
2234,600525,3.3
2235,600523,16.07
2236,600522,14.5
2237,600521,20.82
2238,600520,29.26
2239,600519,1426.99
2240,600518,2.03
2241,600517,5.44
2242,600516,4.79
2243,600515,3.79
2244,600513,25.05
2245,600512,2.33
2246,600511,29.64
2247,600510,6.45
2248,600509,6.58
2249,600508,12.11
2250,600507,6.16
2251,600506,20.61
2252,600505,14.19
2253,600503,2.84
2254,600502,4.82
2255,600501,25.01
2256,600500,3.99
2257,600499,11.47
2258,600498,24.83
2259,600497,5.66
2260,600496,3.32
2261,600495,5.74
2262,600493,6.83
2263,600491,3.39
2264,600490,4.69
2265,600489,14.66
2266,600488,4.49
2267,600487,17.56
2268,600486,64.63
2269,600485,1.39
2270,600483,9.68
2271,600482,23.17
2272,600481,5.72
2273,600480,12.53
2274,600479,10.9
2275,600478,6.09
2276,600477,2.62
2277,600476,18.6
2278,600475,20.8
2279,600472,51.82
2280,600470,5.62
2281,600469,6.11
2282,600468,6.69
2283,600467,2.35
2284,600466,0.4
2285,600463,11.35
2286,600462,0.21
2287,600461,9.19
2288,600460,26.87
2289,600459,15.52
2290,600458,13.63
2291,600456,31.56
2292,600455,27.85
2293,600452,11.75
2294,600449,13.7
2295,600448,3.34
2296,600446,18.75
2297,600444,17.25
2298,600439,3.08
2299,600438,19.56
2300,600436,201.94
2301,600435,16.7
2302,600433,3.11
2303,600432,1.38
2304,600429,4.59
2305,600428,6.74
2306,600426,24.7
2307,600425,4.28
2308,600423,3.68
2309,600422,14.53
2310,600421,7.43
2311,600420,11.24
2312,600419,11.05
2313,600418,46.44
2314,600416,13.69
2315,600415,19.58
2316,600410,17.81
2317,600409,5.64
2318,600408,2.2
2319,600406,21.78
2320,600405,6.85
2321,600403,3.75
2322,600401,0.15
2323,600400,2.23
2324,600399,5.58
2325,600398,6.82
2326,600397,6.14
2327,600396,3.26
2328,600395,4.99
2329,600393,0.37
2330,600392,22.12
2331,600391,30.1
2332,600390,6.08
2333,600389,21.58
2334,600388,12.42
2335,600387,0.94
2336,600386,4.56
2337,600385,1.2
2338,600383,3.86
2339,600382,5.84
2340,600381,4.11
2341,600380,12.29
2342,600379,13.22
2343,600378,27.67
2344,600377,13.95
2345,600376,2.7
2346,600375,6.78
2347,600373,10.13
2348,600372,12.28
2349,600371,9.22
2350,600370,1.89
2351,600369,4.63
2352,600368,4.27
2353,600367,15.55
2354,600366,16.35
2355,600365,3.26
2356,600363,61.08
2357,600362,24.72
2358,600361,4.14
2359,600360,9.0
2360,600359,7.11
2361,600358,5.88
2362,600357,7.4
2363,600356,8.93
2364,600355,3.36
2365,600354,6.66
2366,600353,15.17
2367,600352,10.43
2368,600351,7.37
2369,600350,9.57
2370,600348,7.36
2371,600346,14.96
2372,600345,25.98
2373,600343,14.69
2374,600340,2.22
2375,600339,3.45
2376,600338,11.69
2377,600337,2.01
2378,600336,7.34
2379,600335,6.39
2380,600333,5.2
2381,600332,26.71
2382,600331,10.02
2383,600330,8.37
2384,600329,44.75
2385,600328,7.84
2386,600327,4.91
2387,600326,16.41
2388,600325,4.81
2389,600323,26.79
2390,600322,2.85
2391,600321,0.5
2392,600320,4.61
2393,600319,7.04
2394,600318,10.37
2395,600317,2.6
2396,600316,41.44
2397,600315,21.61
2398,600313,6.32
2399,600312,15.64
2400,600311,0.61
2401,600310,4.06
2402,600309,62.51
2403,600308,3.5
2404,600307,1.69
2405,600306,0.29
2406,600305,7.91
2407,600303,3.55
2408,600302,6.97
2409,600301,25.76
2410,600300,3.4
2411,600299,10.11
2412,600298,35.62
2413,600297,0.78
2414,600296,14.61
2415,600295,10.13
2416,600293,3.06
2417,600292,12.4
2418,600291,0.89
2419,600290,0.37
2420,600289,6.95
2421,600288,12.63
2422,600287,5.81
2423,600286,0.67
2424,600285,22.83
2425,600284,7.04
2426,600283,9.79
2427,600282,4.4
2428,600281,6.68
2429,600280,3.44
2430,600279,5.66
2431,600278,7.68
2432,600277,0.38
2433,600276,62.82
2434,600275,0.41
2435,600273,8.81
2436,600272,13.41
2437,600271,9.34
2438,600270,20.99
2439,600269,5.13
2440,600268,10.4
2441,600267,11.23
2442,600266,4.74
2443,600265,18.99
2444,600263,16.43
2445,600262,22.76
2446,600261,3.41
2447,600260,0.47
2448,600259,58.23
2449,600258,14.03
2450,600257,5.35
2451,600256,5.4
2452,600255,4.31
2453,600253,6.26
2454,600252,2.85
2455,600251,8.31
2456,600250,11.58
2457,600249,5.74
2458,600248,3.92
2459,600247,0.65
2460,600246,10.95
2461,600243,3.76
2462,600242,0.25
2463,600241,8.38
2464,600240,0.41
2465,600239,2.43
2466,600238,6.6
2467,600237,7.65
2468,600236,6.37
2469,600235,6.52
2470,600234,9.05
2471,600233,16.08
2472,600232,8.04
2473,600231,2.06
2474,600230,12.88
2475,600229,6.9
2476,600228,4.62
2477,600227,2.41
2478,600226,2.76
2479,600225,0.29
2480,600223,8.17
2481,600222,6.78
2482,600221,1.48
2483,600220,0.37
2484,600219,4.14
2485,600218,9.04
2486,600217,4.39
2487,600216,15.59
2488,600215,7.38
2489,600213,6.36
2490,600212,9.27
2491,600211,46.1
2492,600210,6.3
2493,600209,1.18
2494,600208,4.98
2495,600207,4.88
2496,600206,19.15
2497,600205,25.41
2498,600203,17.4
2499,600202,5.81
2500,600201,8.42
2501,600200,0.99
2502,600199,10.44
2503,600198,8.65
2504,600197,15.22
2505,600196,27.97
2506,600195,7.44
2507,600193,4.53
2508,600192,11.71
2509,600191,8.0
2510,600190,0.63
2511,600189,7.36
2512,600188,13.07
2513,600187,2.96
2514,600186,6.12
2515,600185,5.7
2516,600184,22.05
2517,600183,40.75
2518,600182,15.92
2519,600181,1.02
2520,600180,4.48
2521,600179,3.19
2522,600178,14.85
2523,600177,7.41
2524,600176,12.42
2525,600175,0.21
2526,600173,6.24
2527,600172,5.03
2528,600171,34.77
2529,600170,2.39
2530,600169,2.42
2531,600168,4.8
2532,600167,6.5
2533,600166,2.64
2534,600165,3.94
2535,600163,5.37
2536,600162,1.67
2537,600161,20.12
2538,600160,28.64
2539,600159,2.88
2540,600158,8.86
2541,600157,1.42
2542,600156,7.11
2543,600155,7.52
2544,600153,10.9
2545,600152,6.44
2546,600151,7.79
2547,600150,38.5
2548,600149,5.59
2549,600148,22.43
2550,600146,0.22
2551,600145,0.34
2552,600143,15.78
2553,600141,24.0
2554,600139,0.74
2555,600138,9.85
2556,600137,20.42
2557,600136,1.9
2558,600135,7.88
2559,600133,9.35
2560,600132,55.57
2561,600131,17.81
2562,600130,3.36
2563,600129,23.65
2564,600128,10.54
2565,600127,6.93
2566,600126,9.44
2567,600125,5.78
2568,600123,6.78
2569,600122,0.38
2570,600121,4.04
2571,600120,6.28
2572,600119,8.99
2573,600118,29.17
2574,600117,3.6
2575,600116,6.75
2576,600115,3.85
2577,600114,26.1
2578,600113,46.27
2579,600112,0.73
2580,600111,38.35
2581,600110,6.36
2582,600109,9.69
2583,600108,2.97
2584,600107,4.14
2585,600106,7.42
2586,600105,9.34
2587,600104,18.06
2588,600103,2.27
2589,600102,7.13
2590,600101,10.06
2591,600100,7.63
2592,600099,11.52
2593,600098,6.51
2594,600097,11.02
2595,600096,25.26
2596,600095,11.04
2597,600094,3.33
2598,600093,0.5
2599,600092,0.96
2600,600091,0.76
2601,600090,0.27
2602,600089,13.36
2603,600088,16.77
2604,600087,0.83
2605,600086,0.16
2606,600085,36.36
2607,600084,5.65
2608,600083,0.92
2609,600082,3.89
2610,600081,13.45
2611,600080,7.58
2612,600079,21.13
2613,600078,6.03
2614,600077,0.41
2615,600076,2.51
2616,600075,4.52
2617,600074,0.17
2618,600073,7.62
2619,600072,12.96
2620,600071,21.21
2621,600070,0.42
2622,600069,0.28
2623,600068,9.93
2624,600067,3.1
2625,600066,26.56
2626,600065,1.7
2627,600064,7.61
2628,600063,5.19
2629,600062,20.13
2630,600061,8.02
2631,600060,21.2
2632,600059,9.67
2633,600058,8.1
2634,600057,6.88
2635,600056,10.78
2636,600055,17.53
2637,600054,11.78
2638,600053,19.48
2639,600052,4.49
2640,600051,7.67
2641,600050,5.38
2642,600048,8.01
2643,600039,8.42
2644,600038,38.9
2645,600037,8.91
2646,600036,43.78
2647,600035,4.28
2648,600033,3.47
2649,600032,7.5
2650,600031,20.9
2651,600030,29.65
2652,600029,5.76
2653,600028,5.69
2654,600027,5.28
2655,600026,10.07
2656,600025,9.13
2657,600023,5.15
2658,600022,1.48
2659,600021,10.69
2660,600020,4.44
2661,600019,7.19
2662,600018,5.71
2663,600017,3.21
2664,600016,4.83
2665,600015,7.96
2666,600012,15.8
2667,600011,7.24
2668,600010,2.5
2669,600009,31.86
2670,600008,3.11
2671,600007,20.45
2672,600006,7.41
2673,600005,3.71
2674,600004,9.45
2675,600003,3.87
2676,600002,10.09
2677,600001,5.29
2678,600000,13.87
2679,430718,17.8
2680,430685,15.48
2681,430564,25.28
2682,430556,10.5
2683,430510,21.16
2684,430478,22.16
2685,430476,21.39
2686,430425,22.6
2687,430418,28.69
2688,430300,16.92
2689,430198,10.48
2690,430139,26.1
2691,430090,8.56
2692,430047,23.08
2693,430017,21.08
2694,302132,84.33
2695,301678,82.1
2696,301665,29.4
2697,301662,103.08
2698,301658,35.6
2699,301636,55.65
2700,301633,76.21
2701,301632,37.53
2702,301631,82.79
2703,301630,177.68
2704,301629,158.8
2705,301628,89.63
2706,301626,140.85
2707,301622,84.6
2708,301618,59.19
2709,301617,39.99
2710,301616,56.91
2711,301613,60.29
2712,301611,54.36
2713,301609,47.72
2714,301608,82.86
2715,301607,33.51
2716,301606,64.79
2717,301603,60.57
2718,301602,27.35
2719,301601,33.79
2720,301600,115.8
2721,301598,62.85
2722,301596,90.83
2723,301595,43.7
2724,301592,159.02
2725,301591,46.8
2726,301590,158.17
2727,301589,153.58
2728,301588,19.25
2729,301587,23.08
2730,301586,56.71
2731,301585,34.1
2732,301581,56.3
2733,301580,46.84
2734,301578,37.03
2735,301577,61.12
2736,301571,47.22
2737,301568,43.31
2738,301567,43.22
2739,301566,17.46
2740,301565,22.46
2741,301560,35.81
2742,301559,16.92
2743,301558,9.29
2744,301557,73.58
2745,301556,105.56
2746,301555,33.2
2747,301552,41.09
2748,301551,49.08
2749,301550,99.81
2750,301548,51.23
2751,301539,20.25
2752,301538,67.97
2753,301536,59.7
2754,301535,20.91
2755,301533,41.87
2756,301529,71.07
2757,301528,62.02
2758,301526,5.32
2759,301525,85.42
2760,301522,35.38
2761,301520,45.87
2762,301519,14.33
2763,301518,25.36
2764,301517,50.35
2765,301516,17.91
2766,301515,23.58
2767,301512,45.08
2768,301511,37.3
2769,301510,32.1
2770,301509,37.32
2771,301508,34.63
2772,301507,14.87
2773,301505,26.01
2774,301503,41.91
2775,301502,59.45
2776,301501,54.35
2777,301500,16.3
2778,301499,28.31
2779,301498,94.52
2780,301491,62.75
2781,301489,153.93
2782,301488,73.88
2783,301487,21.54
2784,301486,87.6
2785,301479,92.42
2786,301469,30.4
2787,301468,25.73
2788,301459,46.0
2789,301458,37.56
2790,301456,25.93
2791,301448,31.19
2792,301446,26.25
2793,301439,16.63
2794,301429,20.25
2795,301428,39.82
2796,301421,80.16
2797,301419,31.82
2798,301418,37.77
2799,301413,89.16
2800,301408,14.51
2801,301399,21.98
2802,301398,45.08
2803,301397,40.18
2804,301396,59.48
2805,301395,12.15
2806,301393,58.25
2807,301392,159.38
2808,301391,50.36
2809,301390,37.8
2810,301389,49.1
2811,301388,31.17
2812,301387,40.99
2813,301386,23.41
2814,301383,39.29
2815,301382,34.12
2816,301381,20.79
2817,301380,37.38
2818,301379,25.03
2819,301378,32.77
2820,301377,58.95
2821,301376,18.65
2822,301373,35.5
2823,301372,26.38
2824,301371,26.35
2825,301370,11.07
2826,301369,60.29
2827,301368,64.27
2828,301367,91.61
2829,301366,41.55
2830,301365,18.22
2831,301363,20.94
2832,301362,43.28
2833,301361,33.65
2834,301360,52.3
2835,301359,22.02
2836,301358,33.29
2837,301357,147.1
2838,301356,18.27
2839,301355,12.4
2840,301353,26.21
2841,301349,38.18
2842,301348,21.07
2843,301345,169.0
2844,301339,17.29
2845,301338,63.97
2846,301337,29.71
2847,301336,59.94
2848,301335,31.51
2849,301333,55.5
2850,301332,11.09
2851,301331,34.85
2852,301330,30.2
2853,301329,20.95
2854,301328,46.23
2855,301327,61.38
2856,301326,92.18
2857,301325,60.51
2858,301323,56.58
2859,301322,33.15
2860,301321,15.62
2861,301320,21.95
2862,301319,30.35
2863,301318,36.72
2864,301317,35.9
2865,301316,52.87
2866,301315,53.55
2867,301314,44.0
2868,301313,26.44
2869,301312,46.34
2870,301311,21.63
2871,301310,42.05
2872,301309,31.15
2873,301308,90.26
2874,301307,24.76
2875,301306,64.5
2876,301305,18.78
2877,301303,17.4
2878,301302,25.75
2879,301301,12.13
2880,301300,41.11
2881,301299,64.14
2882,301298,17.36
2883,301297,42.99
2884,301296,9.3
2885,301295,25.55
2886,301293,67.82
2887,301292,20.03
2888,301291,37.95
2889,301290,27.1
2890,301289,51.15
2891,301288,14.52
2892,301287,41.85
2893,301286,28.2
