,代码,最新价
0,920080,37.11
1,301120,17.98
2,300260,54.65
3,300877,35.1
4,300692,10.63
5,300472,5.77
6,920509,33.98
7,300948,21.96
8,300875,48.73
9,301357,132.28
10,300250,28.01
11,300863,45.69
12,301013,31.58
13,600322,2.7
14,600545,3.14
15,601011,3.27
16,002631,5.79
17,600078,8.2
18,603889,7.76
19,600635,7.11
20,600490,7.99
21,603839,9.42
22,000006,11.94
23,601279,4.6
24,600626,4.71
25,600234,10.41
26,600215,7.78
27,002825,10.74
28,603363,5.37
29,002208,9.21
30,002910,11.95
31,002052,16.9
32,002394,12.18
33,002885,20.52
34,002549,24.84
35,603192,23.62
36,002029,9.12
37,601126,22.52
38,600268,11.65
39,600801,20.22
40,000819,20.13
41,600167,9.35
42,603036,23.76
43,601606,47.2
44,603156,34.42
45,000753,7.92
46,601992,1.87
47,001206,34.32
48,600960,5.5
49,605169,16.06
50,000969,16.41
51,603301,56.46
52,603011,23.78
53,603530,38.3
54,002082,13.43
55,600810,11.46
56,002919,16.64
57,002941,19.5
58,002488,12.24
59,603878,10.81
60,601212,5.08
61,601611,10.71
62,000058,10.82
63,002084,4.42
64,002291,7.18
65,600403,4.31
66,600382,6.86
67,300509,10.3
68,300270,11.15
69,300541,17.34
70,301518,39.85
71,301668,57.8
72,000685,14.0
73,301345,230.18
74,600751,4.93
75,300740,23.93
76,688128,34.39
77,688308,25.25
78,688788,60.95
79,300179,11.46
80,301137,49.8
81,300055,6.49
82,920641,21.5
83,603730,6.64
84,300955,37.76
85,603035,18.9
86,600021,25.12
87,301179,18.05
88,600362,42.1
89,600698,10.5
90,300617,38.87
91,603348,23.54
92,002100,7.72
93,000506,12.82
94,600251,9.18
95,605318,45.98
96,002492,8.49
97,301043,55.8
98,000045,13.5
99,002734,19.3
100,600630,9.75
101,300483,13.7
102,688676,58.77
103,605598,26.65
104,603690,33.41
105,300686,15.56
106,603050,19.64
107,300069,20.77
108,603067,20.3
109,301019,19.85
110,600819,7.58
111,300670,8.99
112,603556,30.51
113,600744,6.82
114,601515,4.83
115,603815,13.5
116,600389,26.85
117,603758,16.39
118,603226,43.06
119,603516,160.99
120,688282,52.75
121,920978,40.9
122,600967,19.88
123,600333,6.22
124,600172,5.53
125,920925,34.36
126,000672,11.7
127,300786,19.04
128,601567,26.5
129,300808,29.13
130,605196,26.49
131,600105,14.81
132,002736,14.26
133,300435,21.76
134,001282,22.0
135,300677,38.81
136,002265,31.51
137,920748,40.16
138,601218,6.41
139,301229,24.69
140,605303,17.76
141,300373,74.05
142,600073,7.39
143,002852,11.61
144,605338,23.99
145,600379,13.39
146,002320,10.73
147,000056,2.49
148,002922,23.0
149,300995,52.01
150,000417,6.34
151,000661,136.3
152,301421,118.0
153,600793,23.8
154,300768,20.07
155,000828,12.01
156,001221,65.29
157,600057,7.52
158,601116,14.64
159,688085,20.76
160,600066,29.4
161,600469,6.14
162,603225,16.87
163,600063,6.59
164,600629,29.74
165,000543,7.85
166,301388,31.8
167,002305,2.07
168,300952,34.15
169,002366,8.73
170,603813,24.06
171,002058,29.51
172,002713,6.29
173,002214,12.57
174,002816,21.0
175,002789,10.5
176,002562,7.8
177,600107,7.18
178,000004,12.26
179,002199,11.01
180,300190,4.24
181,001222,23.99
182,600892,4.47
183,600527,2.34
184,002765,14.94
185,603377,3.43
186,000972,3.65
187,600556,5.8
188,300126,10.13
189,605167,11.42
190,600337,2.38
191,301356,24.42
