,代码,最新价
548,300558,72.9
549,301295,32.05
550,600048,7.88
551,688180,48.26
552,002235,7.94
553,600807,3.32
554,000589,4.64
555,600298,42.06
556,834062,12.67
557,600908,6.03
558,601999,7.4
559,002168,4.72
560,833427,16.79
561,300340,15.56
562,002779,119.4
563,600665,3.4
564,688226,43.45
565,603527,11.57
566,600343,14.43
567,000002,6.86
568,000949,4.12
569,002807,4.85
570,002133,3.47
571,000603,19.46
572,603173,52.2
573,300093,14.12
574,600007,21.13
575,600648,11.3
576,001288,25.98
577,600660,70.25
578,300135,4.26
579,835368,32.76
580,002799,8.62
581,000425,10.08
582,601126,17.32
583,601015,3.62
584,603660,8.69
585,002372,10.86
586,002541,18.86
587,601279,4.34
588,002303,4.38
589,603172,17.55
590,600496,3.64
591,000595,5.12
592,600995,11.76
593,000625,12.58
594,000090,3.7
595,000570,5.92
596,605180,16.4
597,600128,11.18
598,688711,28.27
599,002538,5.21
600,603239,17.31
601,002481,6.01
602,002243,9.07
603,002344,4.53
604,300770,46.2
605,600452,10.61
606,002233,9.14
607,300225,5.32
608,300270,8.39
609,301288,16.03
610,301533,39.1
611,002003,10.76
612,601636,6.91
613,600847,11.57
614,600675,3.1
615,301163,29.44
616,301063,27.99
617,688116,56.23
618,000069,2.34
619,002043,10.93
620,002005,2.36
621,000631,3.13
622,600684,5.53
623,300033,348.0
624,000926,3.2
625,600716,3.98
626,002536,24.73
627,002735,16.92
628,603135,10.47
629,688256,1228.07
630,000981,2.43
631,002326,17.77
632,002183,4.87
633,601992,1.63
634,002425,4.07
635,688472,13.02
636,600887,28.56
637,688061,34.3
638,002642,9.01
639,600152,7.34
640,002213,17.35
641,300908,33.0
642,603408,12.32
643,300716,12.3
644,002253,10.81
645,002431,2.49
646,688191,25.07
647,600378,30.9
648,300670,7.5
649,600365,3.34
650,000701,5.89
651,603613,31.95
652,833914,42.1
653,601128,7.61
654,688129,25.26
655,002223,40.47
656,002581,7.71
657,301587,24.89
658,834014,14.67
659,601121,6.89
660,601577,9.54
661,601998,7.81
662,603071,13.98
663,600162,1.75
664,603800,50.61
665,600352,10.51
666,603038,15.78
667,300774,9.64
668,600708,3.53
669,002608,7.93
670,600141,28.5
671,000417,6.22
672,002318,23.0
673,300519,16.87
674,601838,18.57
675,300947,21.57
676,000776,20.59
677,600287,6.24
678,002354,7.24
679,002432,39.9
680,600697,14.62
681,600477,2.73
682,000923,15.53
683,601388,2.73
684,600793,24.7
685,301333,58.66
686,603920,41.52
687,000838,2.75
688,301210,46.7
689,872392,36.8
690,601020,25.84
691,003005,22.27
692,600606,1.86
693,600308,3.72
694,301305,22.33
695,000608,1.88
696,301105,40.5
697,301588,21.81
698,600257,5.66
699,688237,47.65
700,002981,35.28
701,688612,40.9
702,001323,29.42
703,002084,3.8
704,300184,11.43
705,600568,1.93
706,002208,6.77
707,600483,9.75
708,600694,19.37
709,605050,20.45
710,603217,21.65
711,300426,10.76
712,600375,6.88
713,603668,14.66
714,601828,2.97
715,603825,9.89
716,600067,2.96
717,002375,3.96
718,688195,89.2
719,688190,111.39
720,601966,16.01
721,603778,4.01
722,000632,4.05
723,301171,31.3
724,603132,14.14
725,601009,11.16
726,600282,5.05
727,870436,21.47
728,002552,16.39
729,600370,2.04
730,688676,50.92
731,002165,10.2
732,600130,4.07
733,301122,22.36
734,300492,63.79
735,003012,7.18
736,002126,36.0
737,002957,18.58
738,600683,4.13
739,002226,6.23
740,600337,2.09
741,603505,17.61
742,301178,55.0
743,600293,3.13
744,601061,9.5
745,002871,16.76
746,600639,10.55
747,603198,45.25
748,002558,39.98
749,300614,15.72
750,301055,24.1
751,000697,8.5
752,300437,9.54
753,000880,44.41
754,600395,5.32
755,002532,10.58
756,603350,43.9
757,600036,42.83
758,600653,2.15
759,300727,41.2
760,002487,42.11
761,603103,17.36
762,603017,9.79
763,603023,4.36
764,688360,22.99
765,002160,4.38
766,600340,2.19
767,601633,26.19
768,000882,2.2
769,002958,3.28
770,603237,18.72
771,301110,65.9
772,002008,34.41
773,600901,5.56
774,601336,63.3
775,002979,47.72
776,601528,5.53
777,601339,5.52
778,603580,14.58
779,600824,4.49
780,838030,7.85
781,002563,5.62
782,688171,48.08
783,300413,28.46
784,600809,205.79
785,831304,14.9
786,600993,27.4
787,300110,3.42
788,835985,10.29
789,688528,11.52
790,870866,10.37
791,600825,6.94
792,002088,12.83
793,603768,12.85
794,002211,3.51
795,300073,55.37
796,300248,14.01
797,002081,3.51
798,002078,15.5
799,002634,4.82
800,601788,19.26
801,300862,25.21
802,605018,12.19
803,000605,7.25
804,300471,10.97
805,002284,12.17
806,300175,6.1
807,603520,12.15
808,301658,38.04
809,000751,3.68
810,000895,25.79
811,603031,38.46
812,002047,2.51
813,300490,10.13
814,600655,6.32
815,000498,6.27
816,002132,3.78
817,002050,34.04
818,000793,2.55
819,600681,3.88
820,605178,23.34
821,838971,40.1
822,688188,142.79
823,600595,5.15
824,000546,5.18
825,600571,17.98
826,601968,5.19
827,000411,11.77
828,300468,41.18
829,600848,9.32
830,601881,17.21
831,600620,6.61
832,002968,10.79
833,002388,5.34
834,603279,16.25
835,688290,59.55
836,600549,31.48
837,002612,19.02
838,002758,9.57
839,600802,5.41
840,688719,41.35
841,300343,5.5
842,603020,9.71
843,688178,26.25
844,600863,4.15
845,601677,13.77
846,601963,9.66
847,688101,16.73
848,600873,11.26
849,300586,11.16
850,300919,45.05
851,601890,9.8
852,605577,14.1
853,002440,7.12
854,600019,7.07
855,001306,101.0
856,839792,14.26
857,000717,2.87
858,600663,8.59
859,600368,4.29
860,605369,20.24
861,001965,10.18
862,688733,26.21
863,603667,41.03
864,601288,7.31
865,300473,35.09
866,002839,4.44
867,300682,25.28
868,000638,4.41
869,831689,42.69
870,000655,9.07
871,603529,36.13
872,000951,17.98
873,300257,15.23
874,002517,24.41
875,601011,3.04
876,300321,39.81
877,834765,18.2
878,603009,49.7
879,301012,21.59
880,002996,7.72
881,600497,6.19
882,601229,9.4
883,603305,15.76
884,002465,12.85
885,600956,7.94
886,000690,4.77
887,603787,12.96
888,300978,11.4
889,000752,11.37
890,002134,21.18
891,002032,51.93
892,002198,6.5
893,688501,29.45
894,000902,14.78
895,301259,44.26
896,600060,21.88
897,301589,176.36
898,000620,1.67
899,301382,35.7
900,603203,30.89
901,600300,3.42
902,002905,10.31
903,600795,5.12
904,002570,6.84
905,300737,5.1
906,600480,13.79
907,000967,6.97
908,001203,12.19
909,000863,3.49
910,001358,26.66
911,002455,7.08
912,002333,5.33
913,002586,3.54
914,300625,12.25
915,600348,7.1
916,601163,14.07
917,000762,23.0
918,002283,7.02
919,301328,49.29
920,600985,12.3
921,000563,3.6
922,000800,7.16
923,688059,73.05
924,301001,30.35
925,002470,1.78
926,000059,5.37
927,603268,49.96
928,600750,22.05
929,600604,5.53
930,600388,12.73
931,001260,19.99
932,603121,18.41
933,603885,13.03
934,600888,7.51
935,002128,22.42
936,600155,7.48
937,002101,13.12
938,603365,17.12
939,300866,134.8
940,301373,35.09
941,601318,58.0
942,601600,7.66
943,000550,21.36
944,600248,3.85
945,000957,11.68
946,600032,7.78
947,300452,13.8
948,600517,5.93
949,002460,48.9
950,301468,25.6
951,002585,5.86
952,603300,10.12
953,603348,22.15
954,600642,8.01
955,600858,6.02
956,601169,6.01
957,300391,4.13
958,300097,6.16
959,300498,18.64
960,002048,32.91
961,600635,4.16
962,600115,4.15
963,688392,85.2
964,688005,29.1
965,301281,35.81
966,301590,202.01
967,300338,4.22
968,000586,12.47
969,000959,4.17
970,600409,6.3
971,000573,4.31
972,002293,8.54
973,601187,6.45
974,601065,8.53
975,603037,12.96
976,300677,36.49
977,002959,55.38
978,601222,6.35
979,600362,28.66
980,000929,8.7
981,301386,23.86
982,601825,8.75
983,600693,6.59
984,600487,19.8
985,600569,2.23
986,600578,4.46
987,601096,4.44
988,600016,4.43
989,300517,11.38
990,300096,6.91
991,836892,18.29
992,603757,46.17
993,002879,18.26
994,301498,99.1
995,000001,11.75
996,300377,23.27
997,300423,7.08
998,002310,2.32
999,002656,2.33
1000,600058,9.49
1001,600239,2.41
1002,601996,2.4
1003,600667,7.1
1004,688371,26.34
1005,002624,16.61
1006,600170,2.4
1007,601398,7.43
1008,600508,12.15
1009,000572,4.84
1010,002703,12.37
1011,600177,7.38
1012,000401,4.98
1013,836547,30.34
1014,688646,32.8
1015,301296,9.92
1016,603338,52.66
1017,000301,10.32
1018,002748,10.28
1019,601156,15.31
1020,603288,41.33
1021,003003,12.75
1022,300582,15.92
1023,300428,21.39
1024,603079,18.47
1025,600322,2.64
1026,603323,5.25
1027,000559,8.0
1028,000990,7.95
1029,600223,8.02
1030,002988,45.01
1031,600064,7.97
1032,688205,98.29
1033,000927,2.69
1034,603213,13.63
1035,301392,152.71
1036,002863,5.4
1037,600691,2.72
1038,000510,5.38
1039,601668,5.53
1040,002104,24.82
1041,000869,22.5
1042,000921,25.22
1043,605566,25.01
1044,600679,13.84
1045,600305,8.33
1046,603949,19.77
1047,600868,2.8
1048,002491,5.5
1049,003039,13.76
1050,831627,30.8
1051,600773,11.04
1052,002094,8.5
1053,603321,8.58
1054,600079,23.03
1055,002852,11.51
1056,003027,20.12
1057,601512,8.65
1058,600630,8.5
1059,300569,5.77
1060,600638,5.8
1061,601969,8.61
1062,603855,20.26
1063,002247,2.84
1064,600733,8.49
1065,300664,5.67
1066,688567,20.46
1067,601860,2.92
1068,000629,2.93
1069,603730,5.9
1070,301358,41.57
1071,688068,176.6
1072,300834,23.8
1073,603682,6.0
1074,001286,9.23
1075,300790,30.77
1076,603937,12.08
1077,002809,12.12
1078,600874,6.03
1079,600999,18.07
1080,601058,15.32
1081,601658,6.25
1082,600335,6.27
1083,002818,12.43
1084,002789,9.32
1085,000785,3.15
1086,603033,13.02
1087,000568,140.31
1088,600820,6.48
1089,603666,32.75
1090,002746,6.45
1091,300305,6.54
1092,605368,9.98
1093,000545,3.33
1094,000703,6.71
1095,600235,6.71
1096,000639,3.36
1097,002521,10.09
1098,600678,10.05
1099,600491,3.43
1100,603385,6.87
1101,603711,13.68
1102,002187,6.86
1103,688485,13.62
1104,603917,13.6
1105,600398,6.91
1106,600728,6.81
1107,000523,3.44
1108,601018,3.62
1109,600984,3.61
1110,002498,3.61
1111,300137,7.21
1112,601166,21.52
1113,688466,21.65
1114,300094,3.74
1115,603208,15.05
1116,000692,3.69
1117,000157,7.39
1118,001318,15.09
1119,601818,3.67
1120,002127,3.74
1121,600864,7.46
1122,603995,18.46
1123,000025,18.69
1124,600859,14.87
1125,601599,3.74
1126,603919,22.9
1127,300228,7.59
1128,600011,7.76
1129,002329,3.82
1130,600258,15.58
1131,300502,315.32
1132,603589,34.56
1133,601211,19.56
1134,600389,26.64
1135,603214,19.04
1136,301090,8.17
1137,000408,55.82
1138,002508,20.36
1139,600814,8.08
1140,600519,1505.0
1141,600121,4.06
1142,600030,29.52
1143,002613,4.25
1144,600782,4.18
1145,000686,8.44
1146,600801,16.45
1147,603062,53.88
1148,002064,8.4
1149,601088,38.14
1150,603993,12.58
1151,600883,8.22
1152,601001,12.88
1153,000786,25.95
1154,603803,8.6
1155,000672,8.82
1156,002102,4.44
1157,301316,58.0
1158,002507,13.44
1159,002262,26.75
1160,300144,9.03
1161,600502,4.63
1162,002197,9.16
1163,603313,8.91
1164,600626,4.46
1165,000883,4.62
1166,600970,9.05
1167,605399,13.8
1168,002245,17.99
1169,003035,4.85
1170,603029,18.92
1171,603685,18.75
1172,301269,113.25
1173,600104,18.99
1174,000012,4.81
1175,603444,478.02
1176,601158,4.75
1177,603099,48.76
1178,600386,4.71
1179,002062,9.38
1180,601368,5.01
1181,002004,4.99
1182,000736,4.92
1183,688368,95.52
1184,603801,10.15
1185,603558,9.86
1186,873833,25.5
1187,603517,16.2
1188,600779,47.01
1189,600526,5.26
1190,603042,15.62
1191,600854,5.28
1192,601816,5.31
1193,603901,10.78
1194,000333,77.18
1195,002360,5.27
1196,002752,5.6
1197,002316,5.65
1198,688622,94.88
1199,601988,5.48
1200,600399,5.59
1201,601162,5.5
1202,300052,12.02
1203,603194,40.19
1204,603255,35.56
1205,603997,12.01
1206,600917,5.76
1207,000909,5.88
1208,002034,17.52
1209,601686,5.91
1210,601997,6.02
1211,600714,12.57
1212,603391,42.79
1213,603889,6.21
1214,000530,6.38
1215,688322,85.42
1216,600211,55.62
1217,000932,6.16
1218,000633,6.71
1219,603886,13.27
1220,000952,6.76
1221,002304,73.77
1222,601225,20.28
1223,000716,6.55
1224,001872,20.92
1225,600015,7.28
1226,002452,7.4
1227,000533,7.37
1228,601328,7.18
1229,603261,21.73
1230,002327,7.35
1231,300568,13.82
1232,600600,68.39
1233,002633,15.47
1234,002492,7.56
1235,002729,15.04
1236,603990,14.95
1237,002515,7.5
1238,300953,156.13
1239,688767,42.05
1240,002673,8.56
1241,603337,48.26
1242,601108,8.42
1243,300388,8.67
1244,603028,8.31
1245,001322,8.64
1246,603808,8.29
1247,300022,8.37
1248,688707,16.64
1249,001239,17.22
1250,002027,8.41
1251,601939,9.01
1252,603233,17.72
1253,002364,26.76
1254,605389,45.4
1255,603201,18.5
1256,688168,107.1
1257,300546,27.74
1258,000635,8.72
1259,300530,40.38
1260,003004,19.76
1261,002472,39.15
1262,600742,10.24
1263,002926,9.97
1264,002719,9.64
1265,002991,59.02
1266,000009,11.2
1267,603299,11.11
1268,603648,11.11
1269,600661,10.87
1270,603600,11.38
1271,601799,120.61
1272,301113,22.2
1273,000682,11.19
1274,301172,23.77
1275,601628,39.71
1276,300736,12.73
1277,600857,13.2
1278,601133,13.06
1279,688004,24.53
1280,600686,12.11
1281,600118,36.24
1282,600729,29.03
1283,688631,81.73
1284,000999,29.7
1285,688295,27.27
1286,603187,14.91
1287,300697,14.7
1288,600955,14.98
1289,300984,68.7
1290,603050,16.12
1291,300382,16.23
1292,002384,65.65
1293,600456,31.84
1294,688573,32.55
1295,600771,20.06
1296,300663,18.69
1297,600265,22.02
1298,688578,115.35
1299,603488,8.43
1300,300958,13.04
1301,002108,4.14
1302,601006,6.11
1303,600182,15.47
1304,600157,1.44
1305,300082,8.16
1306,600138,10.35
1307,601107,5.66
1308,002659,5.71
1309,000630,4.34
1310,002663,2.04
1311,300915,26.42
1312,601139,6.62
1313,002193,6.02
1314,000778,3.79
1315,002105,7.19
1316,002726,5.65
1317,000862,5.8
1318,600219,3.9
1319,600350,9.15
1320,002350,7.1
1321,600333,5.56
1322,600331,10.99
1323,002936,2.03
1324,000898,2.61
1325,000890,4.09
1326,603195,47.21
1327,600903,6.93
1328,300405,6.14
1329,600935,2.56
1330,000998,9.93
1331,603898,10.79
1332,600236,6.4
1333,002482,1.86
1334,603117,5.64
1335,301355,12.41
1336,002495,2.75
1337,300694,13.9
1338,603065,8.75
1339,601878,11.68
1340,601880,1.69
1341,002702,4.63
1342,002216,11.49
1343,002266,4.02
1344,601916,3.09
1345,002076,1.91
1346,300301,2.28
1347,002231,4.25
1348,000802,4.81
1349,001227,2.42
1350,002242,9.69
1351,688521,153.0
1352,603602,15.45
1353,603027,12.1
1354,600008,3.14
1355,000816,3.26
1356,600023,5.15
1357,601666,7.83
1358,600109,9.9
1359,002483,6.49
1360,601298,8.54
1361,000060,5.32
1362,000403,18.4
1363,002494,5.04
1364,601326,3.46
1365,600082,4.14
1366,600075,4.52
1367,601518,2.76
1368,002812,39.6
1369,002677,6.83
1370,000820,2.65
1371,300621,9.35
1372,603077,1.95
1373,600844,3.13
1374,600975,6.54
1375,002154,3.81
1376,003816,3.7
1377,301062,8.53
1378,000915,33.76
1379,600780,5.9
1380,000972,4.92
1381,000518,2.38
1382,003017,36.15
1383,003018,12.07
1384,300198,2.36
1385,002573,4.1
1386,600509,7.37
1387,600512,2.44
1388,600515,3.87
1389,003032,6.68
1390,600713,4.97
1391,600796,5.88
1392,600551,8.9
1393,605162,9.07
1394,300020,3.81
1395,002408,5.12
1396,600567,1.88
1397,688332,110.5
1398,600572,4.51
1399,000552,2.47
1400,002024,1.9
1401,301167,16.31
1402,301127,13.86
1403,001278,18.66
1404,300062,5.5
1405,810011,100.0
1406,002083,4.91
1407,002374,2.87
1408,002035,6.45
1409,002513,5.3
1410,600421,8.51
1411,301552,43.17
1412,300816,38.2
1413,300693,38.94
1414,301000,53.31
1415,688363,59.97
1416,002803,16.94
1417,688610,67.66
1418,003013,15.5
1419,301633,80.4
1420,002299,17.64
1421,002949,14.29
1422,605089,27.53
1423,001387,13.82
1424,300837,25.76
1425,603123,13.27
1426,300920,49.81
1427,603578,13.27
1428,300146,12.35
1429,600860,12.35
1430,603317,12.14
1431,300824,12.98
1432,000737,11.98
1433,600785,12.99
1434,603599,12.31
1435,688184,11.13
1436,601898,11.21
1437,301265,11.39
1438,000155,10.49
1439,301267,20.78
1440,002561,9.73
1441,600548,10.51
1442,300591,9.74
1443,603277,18.48
1444,688701,9.26
1445,600273,8.7
1446,601555,9.49
1447,601611,8.95
1448,301591,45.22
1449,600597,8.75
1450,002946,18.9
1451,300848,16.66
1452,301087,40.95
1453,600328,8.15
1454,301006,17.03
1455,002001,24.66
1456,300980,24.58
1457,600889,15.46
1458,600510,7.4
1459,300859,45.99
1460,601111,7.72
1461,601766,7.61
1462,002346,15.68
1463,600746,7.57
1464,600406,22.22
1465,300912,15.87
1466,603798,15.11
1467,002736,13.82
1468,002367,7.05
1469,600918,6.9
1470,001219,14.54
1471,000338,14.64
1472,601101,7.25
1473,003011,21.08
1474,002965,43.69
1475,600969,7.28
1476,000983,7.02
1477,000626,6.89
1478,601066,26.44
1479,600493,6.72
1480,603719,13.63
1481,603999,6.66
1482,601377,6.46
1483,600188,13.18
1484,601077,6.54
1485,003030,19.67
1486,603880,6.44
1487,600029,6.13
1488,603368,18.29
1489,300543,12.42
1490,872931,19.27
1491,000529,6.39
1492,000930,6.22
1493,002853,12.23
1494,300001,25.11
1495,603128,6.14
1496,301263,37.32
