,代码,最新价
0,920725,39.32
1,300270,12.42
2,300626,12.66
3,301232,45.78
4,301468,33.26
5,301292,31.22
6,300179,14.05
7,301158,21.38
8,300120,12.32
9,301071,48.22
10,300959,92.47
11,920896,23.19
12,688498,413.98
13,688345,39.35
14,300250,25.98
15,688772,25.04
16,688377,41.0
17,301152,31.45
18,301360,91.97
19,920199,39.75
20,688353,48.05
21,920175,13.33
22,920010,15.77
23,301617,104.25
24,300554,26.89
25,300884,13.63
26,600103,3.69
27,601015,4.24
28,002084,4.57
29,600681,4.57
30,600758,4.58
31,600121,5.45
32,600408,3.27
33,600470,6.44
34,600333,7.98
35,300357,32.9
36,002029,9.52
37,000917,8.64
38,001330,6.13
39,600179,4.71
40,000626,10.74
41,002278,10.19
42,603938,21.29
43,601686,6.8
44,000852,7.02
45,002067,6.7
46,600262,24.71
47,003029,26.57
48,001267,16.25
49,600604,6.48
50,002654,17.24
51,002861,18.66
52,002173,23.93
53,600593,41.78
54,600192,9.89
55,002767,22.75
56,603933,21.98
57,002829,25.61
58,001379,23.85
59,601011,4.4
60,605318,59.74
61,001228,26.18
62,001282,25.97
63,600173,9.9
64,601608,6.27
65,605580,30.03
66,600403,7.26
67,002935,16.5
68,603083,108.25
69,600172,6.38
70,002083,6.16
71,600617,4.4
72,002893,12.87
73,603822,91.88
74,002796,17.93
75,603703,12.1
76,603115,19.47
77,603069,26.73
78,603316,12.99
79,001314,56.03
80,603159,24.44
81,603322,57.45
82,603803,8.92
83,605399,13.67
84,603861,13.44
85,603685,18.85
86,600376,6.39
87,000592,4.08
88,002249,11.15
89,002054,7.96
90,600635,6.86
91,600792,4.65
92,000692,3.99
93,000620,1.8
94,300081,5.22
95,603162,12.3
96,300971,25.0
97,688651,39.61
98,688048,69.68
99,300421,20.73
100,688551,42.4
101,601666,9.11
102,300072,3.96
103,688148,6.48
104,301002,37.26
105,688577,126.5
106,301251,58.49
107,688196,46.65
108,300332,6.89
109,603099,51.88
110,603228,59.11
111,301377,75.16
112,600460,32.53
113,300684,44.78
114,301550,115.59
115,301180,15.46
116,600933,21.77
117,688500,72.34
118,688685,62.65
119,688236,26.88
120,688313,58.88
121,301201,35.44
122,300943,18.98
123,300308,403.0
124,300394,157.97
125,301598,71.1
126,002028,114.47
127,000530,6.6
128,300159,3.13
129,301093,36.89
