,代码,最新价
428,000968,7.22
429,600136,1.79
430,301098,9.03
431,603980,5.41
432,688353,43.28
433,601528,5.53
434,002969,3.63
435,920925,32.73
436,002027,7.47
437,301068,26.37
438,300255,48.74
439,600793,23.84
440,600133,9.85
441,603235,27.36
442,601000,3.92
443,002294,56.7
444,920080,30.39
445,002596,4.03
446,002286,10.03
447,603697,11.98
448,603856,12.06
449,300012,14.33
450,000813,4.07
451,600488,4.16
452,002657,31.25
453,300523,25.13
454,688117,39.1
455,301096,58.39
456,301122,24.55
457,605228,17.88
458,300366,6.64
459,600329,46.12
460,000886,7.08
461,300189,4.71
462,001360,16.38
463,600759,2.34
464,603099,47.68
465,001228,23.8
466,001299,12.37
467,600965,4.94
468,688548,12.19
469,300889,19.78
470,600987,7.35
471,600080,7.48
472,000820,2.51
473,600935,2.49
474,300765,43.9
475,300440,12.93
476,301081,10.22
477,688498,361.6
478,002748,10.3
479,002248,10.37
480,000552,2.63
481,300877,33.12
482,002601,19.52
483,603909,11.08
484,301126,11.4
485,000985,17.33
486,600916,8.7
487,920892,17.1
488,002630,2.89
489,002574,5.87
490,300159,2.91
491,000402,3.01
492,600108,3.06
493,601939,9.22
494,601609,12.11
495,002570,6.33
496,600630,9.29
497,300685,22.67
498,600398,6.56
499,000933,22.48
500,600561,6.74
501,601333,3.38
502,300168,6.72
503,000615,3.46
504,600575,3.44
505,002128,24.11
506,300120,10.27
507,000567,7.13
508,600664,3.64
509,300137,7.24
510,688237,52.92
511,688021,18.12
512,603565,10.64
513,300555,10.92
514,600903,7.11
515,301575,55.4
516,600708,3.65
517,300651,21.88
518,600598,14.77
519,002817,7.67
520,600057,7.76
521,603043,16.06
522,603151,25.37
523,300015,12.55
524,300881,33.93
525,002077,16.73
526,600757,8.54
527,605122,13.24
528,001209,17.22
529,688195,95.63
530,605198,44.55
531,600449,13.4
532,001278,18.39
533,002682,4.49
534,600536,52.01
535,688059,76.01
536,920018,33.09
537,920015,47.0
538,603726,25.2
539,301112,47.95
540,600538,5.63
541,603036,22.01
542,002142,27.45
543,301633,74.04
544,605566,28.23
545,688693,41.66
546,605555,17.25
547,002893,11.7
548,000566,5.89
549,002620,6.06
550,601009,11.68
551,002444,29.11
552,603109,29.74
553,603041,12.32
554,600313,6.41
555,600908,6.16
556,000796,6.24
557,000605,6.89
558,601330,7.08
559,000726,6.96
560,601128,7.13
561,000688,14.46
562,000713,6.94
563,603163,43.25
564,300401,14.01
565,300290,22.19
566,920873,7.71
567,301237,44.98
568,000679,7.75
569,000915,31.96
570,603808,8.17
571,603276,16.62
572,002644,8.95
573,600941,107.93
574,000668,9.18
575,000537,8.85
576,300899,27.6
577,688553,20.93
578,603708,10.52
579,688156,19.29
580,688299,20.98
581,601888,70.02
582,601928,10.58
583,600463,11.19
584,603648,10.94
585,002929,45.18
586,301292,26.02
587,600697,13.11
588,002695,12.52
589,600612,50.19
590,002867,13.92
591,600323,28.39
592,603836,14.14
593,605180,15.32
594,002800,14.91
595,300893,36.57
596,920807,18.42
597,301632,27.77
598,002046,27.02
599,603193,27.27
600,603899,27.44
601,002032,48.45
602,600223,7.83
603,002755,19.47
604,300673,18.68
605,000692,3.63
606,600227,2.37
607,920026,39.8
608,603229,10.21
609,600022,1.6
610,002343,7.83
611,600396,3.26
612,600569,2.29
613,601077,7.28
614,002650,6.97
615,600287,5.46
616,600019,7.15
617,600917,5.98
618,920857,26.7
619,600828,3.96
620,002773,34.86
621,002840,10.65
622,600000,13.32
623,601366,4.56
624,000637,4.2
625,600011,7.48
626,600883,8.16
627,000803,6.53
628,603797,4.56
629,002422,34.88
630,002132,4.06
631,002928,10.68
632,000797,2.74
633,000793,3.03
634,300269,4.85
635,603315,13.4
636,002259,4.17
637,000523,3.15
638,601006,5.9
639,600035,4.05
640,002494,4.96
641,301316,53.62
642,601898,13.29
643,000826,2.18
644,600853,4.11
645,601608,5.7
646,688381,28.11
647,810011,100.0
648,600683,4.15
649,600655,5.85
650,301163,27.5
651,600882,26.61
652,603153,18.34
653,603706,21.92
654,605060,26.65
655,300958,13.12
656,002802,12.64
657,920027,26.36
658,600285,22.92
659,688322,81.02
660,002950,9.79
661,603969,10.39
662,300462,10.35
663,600137,18.28
664,002777,18.65
665,300826,17.44
666,920262,26.73
667,600461,9.1
668,688787,111.22
669,605500,9.08
670,688186,24.39
671,688617,307.71
672,002732,16.68
673,601065,8.37
674,000929,8.1
675,605158,8.41
676,603983,37.81
677,601398,7.62
678,300573,71.35
679,000598,6.9
680,002200,7.27
681,600753,6.93
682,002763,7.26
683,000421,6.67
684,603385,6.68
685,600785,13.07
686,600729,27.08
687,920014,13.1
688,000729,12.68
689,920575,12.76
690,300468,37.55
691,600874,6.18
692,601098,12.31
693,001217,12.19
694,603880,6.11
695,000895,25.36
696,603879,6.05
697,600796,5.85
698,301355,11.65
699,002007,16.34
700,002830,16.85
701,000715,5.65
702,600900,28.11
703,002216,10.9
704,000955,5.53
705,301108,33.44
706,600023,5.18
707,002479,5.31
708,603089,15.45
709,603616,5.17
710,300187,5.03
711,001260,19.6
712,600007,20.42
713,603261,19.66
714,601919,14.96
715,002956,19.24
716,002541,19.45
717,601577,9.35
718,301026,28.43
719,688180,38.8
720,600158,9.22
721,002687,4.54
722,300035,22.49
723,002233,9.08
724,600020,4.41
725,000582,8.74
726,603356,13.02
727,002064,8.74
728,600551,8.69
729,301160,57.42
730,600758,4.16
731,603393,29.57
732,600037,8.18
733,601666,8.35
734,601857,8.41
735,601568,3.94
736,688623,67.65
737,000751,3.93
738,920832,8.08
739,300973,43.81
740,688500,66.78
741,600956,7.91
742,603676,11.79
743,600782,4.05
744,688426,27.85
745,603177,11.49
746,000603,26.37
747,601088,41.9
748,000790,3.8
749,000953,7.26
750,300498,18.58
751,600428,7.05
752,600201,10.79
753,002327,7.13
754,000761,3.56
755,600165,3.55
756,000017,7.22
757,600051,7.14
758,603182,14.18
759,600111,53.0
760,601328,6.98
761,000554,6.78
762,300596,38.01
763,001368,24.0
764,603530,40.68
765,002214,13.5
766,601139,6.75
767,000735,6.62
768,600535,15.9
769,002361,6.47
770,000403,16.34
771,600017,3.17
772,000423,47.89
773,600469,6.3
774,301314,40.58
775,601916,3.07
776,601598,6.26
777,300518,11.95
778,301211,12.0
779,000529,5.99
780,002478,6.08
781,002705,14.95
782,300977,18.25
783,688087,26.84
784,601860,2.9
785,003011,20.49
786,603027,11.66
787,603170,14.46
788,001218,20.66
789,002528,2.93
790,688221,14.59
791,002157,2.96
792,603599,11.78
793,000833,14.35
794,301002,34.16
795,603116,5.72
796,002603,16.94
797,000590,11.24
798,603619,19.7
799,920005,45.24
800,002846,16.85
801,002034,17.0
802,000635,8.32
803,300579,32.95
804,002631,5.5
805,603329,11.2
806,603137,13.98
807,603926,16.73
808,601518,2.79
809,000597,5.6
810,600018,5.57
811,603866,5.44
812,603303,13.38
813,000548,5.36
814,600662,5.36
815,300294,24.42
816,688450,27.29
817,002486,2.71
818,603231,18.5
819,603323,5.25
820,603365,18.24
821,603488,7.84
822,600094,5.3
823,600724,5.22
824,688192,65.45
825,600455,25.96
826,601886,7.71
827,000557,5.07
828,601816,5.16
829,603214,17.98
830,600163,5.1
831,600795,5.12
832,600548,10.18
833,688253,30.08
834,601225,22.45
835,000078,2.48
836,601368,4.94
837,600512,2.51
838,603237,17.2
839,603886,12.2
840,002258,12.14
841,301589,163.68
842,600195,7.33
843,920087,17.19
844,001227,2.4
845,002677,7.17
846,000089,7.1
847,002548,4.73
848,600970,9.38
849,603167,9.57
850,002431,2.37
851,301113,21.56
852,600988,31.0
853,600467,2.37
854,002455,6.87
855,601996,2.29
856,600982,4.64
857,603183,4.57
858,002809,11.34
859,600265,20.46
860,603727,13.44
861,600919,10.99
862,300247,4.4
863,300597,8.83
864,600229,6.57
865,603102,41.64
866,000088,4.47
867,600572,4.46
868,603008,17.6
869,600116,6.62
870,301019,19.58
871,600905,4.3
872,300920,40.71
873,603322,52.23
874,300070,4.31
875,600820,6.48
876,600368,4.22
877,600530,8.4
878,600824,4.22
879,000965,4.27
880,603139,21.29
881,002033,8.45
882,300197,2.1
883,000048,16.81
884,000859,6.31
885,000830,12.81
886,603065,8.42
887,301200,91.37
888,001285,52.61
889,601963,10.3
890,000707,6.27
891,600125,6.24
892,002461,10.29
893,301038,24.65
894,600755,6.21
895,000652,4.15
896,600436,196.34
897,300138,14.41
898,600768,12.33
899,300537,26.6
900,002172,4.04
901,001231,20.37
902,002385,4.09
903,601921,8.1
904,600185,6.08
905,002936,2.02
906,300268,10.07
907,300354,45.33
908,600750,21.69
909,600928,4.02
910,603636,11.9
911,001331,13.82
912,000501,9.85
913,000419,5.88
914,600573,11.65
915,001335,36.91
916,600566,25.26
917,002919,17.41
918,920405,21.39
919,300506,3.94
920,600716,3.89
921,301097,42.86
922,000778,3.89
923,688085,19.42
924,000159,5.81
925,002573,3.9
926,002188,5.77
927,600177,7.59
928,603317,11.54
929,601169,5.73
930,002184,15.24
931,000333,72.8
932,601658,5.72
933,000753,7.49
934,000807,20.68
935,603682,5.67
936,300912,16.88
937,301429,18.89
938,300289,7.57
939,001872,20.54
940,600084,5.5
941,600616,5.51
942,301517,42.27
943,600308,3.69
944,688332,142.33
945,605388,7.28
946,601118,5.41
947,603580,14.56
948,000065,10.88
949,002569,9.08
950,002582,9.08
951,001301,82.99
952,603536,10.58
953,603816,30.22
954,300056,10.64
955,600295,10.68
956,300172,5.36
957,300536,8.75
958,000919,6.94
959,000791,6.97
960,300163,3.49
961,003004,19.04
962,300901,15.66
963,688139,33.2
964,002482,1.75
965,603716,25.73
966,600938,25.59
967,301507,13.81
968,920101,44.7
969,603073,17.19
970,002228,3.4
971,000711,1.71
972,002480,6.83
973,601319,8.5
974,600359,6.88
975,001400,63.71
976,000731,6.79
977,600300,3.37
978,600168,5.05
979,003039,13.39
980,603683,31.8
981,002323,1.69
982,600127,6.74
983,300497,9.94
984,600025,9.94
985,300130,26.63
986,002051,8.34
987,600008,3.31
988,600738,4.97
989,301555,29.63
990,002628,4.94
991,002458,8.34
992,002772,10.0
993,002958,3.24
994,002221,8.13
995,300867,19.58
996,603131,21.3
997,300110,3.24
998,300702,24.5
999,301515,21.05
1000,301379,30.79
1001,002250,11.48
1002,603755,31.0
1003,600305,8.06
1004,600648,11.16
1005,002963,15.92
1006,600694,17.54
1007,603908,24.17
1008,601677,14.35
1009,002022,6.38
1010,001332,62.74
1011,300619,38.7
1012,601186,7.99
1013,300940,25.15
1014,002137,7.86
1015,002832,15.72
1016,002404,6.3
1017,600975,6.28
1018,002330,4.74
1019,920926,18.95
1020,603609,7.93
1021,002887,9.52
1022,601158,4.75
1023,600097,11.1
1024,603877,14.15
1025,000952,6.33
1026,000883,4.65
1027,001219,13.87
1028,688386,77.06
1029,600075,4.66
1030,601998,7.79
1031,603587,12.49
1032,601136,21.86
1033,002554,3.06
1034,001366,12.25
1035,300305,6.07
1036,000683,6.09
1037,601019,7.62
1038,003003,12.15
1039,001286,9.21
1040,002391,6.02
1041,601005,1.5
1042,605366,6.03
1043,000885,15.11
1044,300833,39.94
1045,603176,5.97
1046,600623,8.93
1047,603010,10.45
1048,603209,14.73
1049,002304,70.0
1050,001387,13.27
1051,002856,10.44
1052,001336,22.28
1053,002853,11.93
1054,601997,5.95
1055,301111,16.29
1056,605339,17.7
1057,002749,14.85
1058,000767,2.9
1059,300749,8.82
1060,600161,19.03
1061,002377,2.9
1062,688378,23.42
1063,605138,7.35
1064,605358,31.92
1065,003040,20.32
1066,605056,16.17
1067,601958,14.53
1068,002369,8.68
1069,300908,28.82
1070,601595,27.3
1071,000158,24.4
1072,601636,7.09
1073,002852,11.42
1074,603180,19.8
1075,002589,2.85
1076,688606,65.55
1077,601199,5.65
1078,600886,14.22
1079,600863,4.24
1080,600272,12.72
1081,002966,8.55
1082,600597,8.51
1083,600803,18.42
1084,920541,15.54
1085,001213,4.19
1086,002234,8.42
1087,603789,5.57
1088,002918,16.82
1089,603718,6.97
1090,600038,36.35
1091,300577,22.3
1092,600187,2.79
1093,600858,5.56
1094,603132,13.98
1095,002557,21.1
1096,600594,4.21
1097,605336,15.17
1098,601827,8.26
1099,002753,6.93
1100,301273,26.09
1101,603779,6.86
1102,603280,35.95
1103,603578,12.4
1104,600740,4.15
1105,002788,8.22
1106,600015,6.8
1107,000708,13.59
1108,600010,2.71
1109,600533,2.73
1110,000507,5.44
1111,600688,2.72
1112,600356,9.55
1113,600873,10.82
1114,002247,2.73
1115,600241,8.17
1116,600028,5.41
1117,603721,20.05
1118,300242,4.05
1119,001259,25.35
1120,603669,5.36
1121,002154,4.0
1122,601033,16.13
1123,600642,8.07
1124,002041,9.37
1125,003000,12.0
1126,603345,70.18
1127,002725,16.14
1128,001279,37.55
1129,300883,6.7
1130,601988,5.34
1131,600865,9.24
1132,601838,18.51
1133,600526,5.29
1134,601949,6.62
1135,603291,10.64
1136,000610,11.98
1137,300649,15.9
1138,002999,6.59
1139,002252,6.66
1140,000545,2.63
1141,601952,9.3
1142,603967,11.8
1143,301391,85.28
1144,002495,2.62
1145,603968,11.83
1146,688321,29.84
1147,600027,5.25
1148,600256,5.25
1149,000543,7.71
1150,002199,10.27
1151,603113,6.46
1152,600248,3.87
1153,002412,6.46
1154,600282,5.17
1155,300851,25.93
1156,300689,50.58
1157,300839,12.93
1158,600854,5.18
1159,603172,18.1
1160,001356,14.21
1161,603408,11.42
1162,000709,2.55
1163,002360,5.07
1164,600354,6.34
1165,605177,19.04
1166,603505,17.8
1167,601696,14.03
1168,002728,8.87
1169,600419,10.24
1170,002293,8.82
1171,600232,6.27
1172,002529,7.58
1173,688506,344.05
1174,300923,25.16
1175,002931,15.01
1176,600726,2.52
1177,001914,11.25
1178,300720,22.65
1179,600600,67.6
1180,301088,13.85
1181,600674,14.84
1182,002734,18.65
1183,600289,6.18
1184,601686,6.18
1185,002795,4.94
1186,000755,4.96
1187,600529,21.02
1188,000090,3.71
1189,600966,4.95
1190,002014,11.23
1191,002062,9.93
1192,603600,11.11
1193,600029,6.21
1194,601788,18.65
1195,920058,36.04
1196,603207,33.48
1197,000544,8.64
1198,002205,13.59
1199,002746,6.12
1200,300405,6.09
1201,002136,11.06
1202,301167,15.91
1203,600085,34.27
1204,301058,11.08
1205,600036,41.59
1206,603359,8.55
1207,002332,9.76
1208,300774,14.66
1209,600831,4.88
1210,603128,6.07
1211,300106,10.91
1212,002726,4.86
1213,300072,3.63
1214,603061,138.35
1215,000876,9.68
1216,002780,13.32
1217,000518,2.41
1218,301102,10.86
1219,000998,9.7
1220,002872,4.86
1221,300612,13.37
1222,603612,25.33
1223,002907,16.7
1224,601991,3.6
1225,688671,21.56
1226,002501,2.39
1227,300478,23.99
1228,688287,4.8
1229,002440,7.16
1230,000930,6.01
1231,301275,53.68
1232,603519,12.0
1233,300464,7.14
1234,603032,21.55
1235,002567,4.77
1236,600230,11.93
1237,600780,5.94
1238,000068,3.58
1239,002120,7.2
1240,300636,8.35
1241,002668,9.53
1242,600064,8.38
1243,002407,20.27
1244,603066,10.69
1245,300519,15.53
1246,920089,17.99
1247,600997,7.17
1248,301177,32.36
1249,002719,9.6
1250,603357,8.35
1251,002329,3.53
1252,601126,27.14
1253,600812,5.92
1254,300027,2.37
1255,600363,61.63
1256,600936,3.54
1257,002197,9.36
1258,600502,4.65
1259,002578,3.51
1260,600479,10.51
1261,002742,4.64
1262,600332,25.5
1263,600250,10.32
1264,000012,4.63
1265,601188,3.46
1266,603395,33.61
1267,002727,13.86
1268,000756,15.92
1269,688217,27.36
1270,000999,28.36
1271,301060,9.13
1272,300334,6.85
1273,600665,3.4
1274,600861,19.28
1275,601999,6.84
1276,301519,13.6
1277,600527,2.28
1278,301235,34.07
1279,000897,2.27
1280,600963,4.52
1281,001205,15.85
1282,002566,7.92
1283,300097,5.6
1284,300078,3.36
1285,601918,6.78
1286,603585,17.98
1287,605369,19.01
1288,603860,30.18
1289,600525,3.34
1290,000850,4.46
1291,002858,14.53
1292,002675,14.5
1293,300868,26.85
1294,002107,6.65
1295,600009,31.32
1296,301326,122.0
1297,300193,8.76
1298,002075,5.53
1299,603358,40.95
1300,300715,12.13
1301,605162,8.79
1302,600048,7.75
1303,688205,98.79
1304,000966,4.4
1305,688575,14.34
1306,003042,16.41
1307,301059,10.88
1308,600690,25.02
1309,601566,8.74
1310,000028,25.16
1311,688296,14.22
1312,600720,7.6
1313,300929,10.86
1314,002403,14.1
1315,600388,15.11
1316,600580,45.17
1317,603049,48.55
1318,600778,6.49
1319,002192,39.95
1320,688392,107.01
1321,600279,5.34
1322,300970,14.99
1323,600117,3.2
1324,603535,10.63
1325,000553,6.4
1326,002743,5.31
1327,603566,13.88
1328,002561,8.55
1329,603811,12.75
1330,300664,5.34
1331,603833,53.27
1332,002538,5.34
1333,600191,7.45
1334,601555,9.61
1335,600859,13.92
1336,000055,4.22
1337,688479,19.02
1338,603700,11.64
1339,600365,3.15
1340,603858,17.84
1341,000607,4.2
1342,605116,22.08
1343,688583,86.68
1344,002187,6.3
1345,001277,37.81
1346,300622,29.43
1347,000669,3.12
1348,000428,3.14
1349,600340,2.09
1350,300190,4.18
1351,000900,4.18
1352,603917,14.66
1353,000931,5.21
1354,301109,14.66
1355,300246,8.3
1356,002349,7.26
1357,000950,5.24
1358,000809,3.13
1359,920819,4.15
1360,000498,6.22
1361,605377,9.24
1362,603966,11.32
1363,920455,9.33
1364,301025,9.26
1365,603970,13.48
1366,600969,7.23
1367,600743,2.06
1368,002316,5.18
1369,600871,2.06
1370,600135,7.11
1371,600807,3.05
1372,000639,3.05
1373,920392,31.49
1374,000517,2.04
1375,001979,10.17
1376,000906,6.13
1377,600054,11.21
1378,000902,14.31
1379,920016,21.31
1380,601899,30.17
1381,600219,4.06
1382,000722,12.12
1383,600746,7.1
1384,002348,4.04
1385,601607,18.15
1386,000825,4.03
1387,603825,9.05
1388,002186,11.13
1389,300527,8.05
1390,603098,14.06
1391,300087,9.01
1392,688377,36.7
1393,000828,11.88
1394,603028,7.89
1395,600713,4.97
1396,600345,25.66
1397,002507,12.85
1398,002880,26.78
1399,300055,6.94
1400,600073,6.94
1401,600585,23.74
1402,600790,3.97
1403,000798,7.92
1404,600844,2.94
1405,600998,4.88
1406,000685,12.7
1407,600675,2.93
1408,603658,38.32
1409,002818,11.78
1410,600976,40.02
1411,000932,5.9
1412,301373,31.39
1413,603255,36.32
1414,000010,3.87
1415,920809,5.8
1416,001216,15.53
1417,920826,12.62
1418,002159,14.51
1419,601101,7.75
1420,002415,33.06
1421,600470,5.85
1422,300625,11.65
1423,002229,16.48
1424,603518,9.64
1425,603168,7.71
1426,000889,3.85
1427,688184,9.63
1428,600657,3.83
1429,603156,28.72
1430,000513,37.37
1431,300662,27.79
1432,002646,9.62
1433,002375,3.86
1434,300463,11.47
1435,002972,12.35
1436,688526,17.13
1437,600429,4.75
1438,603355,21.78
1439,600774,9.52
1440,920679,21.95
1441,688046,16.1
1442,601229,9.49
1443,300762,24.74
1444,002883,11.38
1445,002155,22.86
1446,600691,2.86
1447,603568,21.6
1448,600717,4.73
1449,000721,8.51
1450,301571,42.57
1451,603995,17.92
1452,300030,7.52
1453,000785,2.83
1454,002367,6.61
1455,301578,34.81
1456,603569,8.49
1457,000155,10.37
1458,002787,9.43
1459,002614,6.55
1460,000690,4.68
1461,000153,6.55
1462,601668,5.59
1463,600833,13.13
1464,920433,6.56
1465,605086,24.3
1466,000752,11.22
1467,600327,4.66
1468,002511,8.4
1469,000697,8.41
1470,600511,28.63
1471,601811,14.79
1472,601801,6.45
1473,603108,14.86
1474,920753,24.05
1475,300318,5.55
1476,002174,11.06
1477,600622,2.77
1478,600814,7.39
1479,600439,2.78
1480,600278,7.42
1481,000792,22.1
1482,603227,9.26
1483,001391,6.48
1484,601828,2.75
1485,600423,3.68
1486,603060,6.41
1487,600661,10.1
1488,600838,8.21
1489,600628,7.32
1490,600881,1.84
1491,000822,5.5
1492,000762,23.78
1493,688459,10.01
1494,300453,9.06
1495,600050,5.44
1496,000909,5.43
1497,002038,7.29
