,代码,最新价
0,920509,44.17
1,920505,70.16
2,920225,27.2
3,300127,38.74
4,300935,33.76
5,301246,17.69
6,301013,37.9
7,300260,65.58
8,688347,135.72
9,301323,63.42
10,688401,58.32
11,300779,170.88
12,688480,57.05
13,688691,144.0
14,301357,158.18
15,688282,62.68
16,300748,46.9
17,920284,46.01
18,300666,114.52
19,300963,26.38
20,300066,7.98
21,301391,84.0
22,688719,48.2
23,688409,90.57
24,300786,21.59
25,920807,21.21
26,688268,77.18
27,301292,26.44
28,301137,56.0
29,300619,37.67
30,300379,2.31
31,301421,132.3
32,301141,71.11
33,688392,103.4
34,300472,6.46
35,920061,40.79
36,301269,136.16
37,920953,38.08
38,688679,22.12
39,688077,41.35
40,688126,28.76
41,688138,35.35
42,300797,20.32
43,920396,41.0
44,920015,53.0
45,600868,3.03
46,601011,3.6
47,600382,7.55
48,601212,5.59
49,600531,14.58
50,002474,7.34
51,002701,6.26
52,600353,20.87
53,605598,29.32
54,600259,64.85
55,605588,65.64
56,000831,60.14
57,603011,26.16
58,603257,75.41
59,600111,57.73
60,603516,177.09
61,600078,9.02
62,603690,36.75
63,002811,13.64
64,600363,69.39
65,601069,32.9
66,600536,54.34
67,601606,51.92
68,600206,24.19
69,002645,17.27
70,000980,3.96
71,603038,19.91
72,000962,27.62
73,000045,14.85
74,605188,17.27
75,600980,26.63
76,603026,54.04
77,002208,10.13
78,600234,11.45
79,002338,63.95
80,600105,16.29
81,002952,21.03
82,002759,22.91
83,000969,18.05
84,603903,13.32
85,002735,16.86
86,002549,27.32
87,002407,20.82
88,603610,19.28
89,002513,9.26
90,000006,13.13
91,002040,11.36
92,000417,6.97
93,300875,53.54
94,600010,2.79
95,000506,14.08
96,300346,45.73
97,688361,137.0
98,300598,55.02
99,688181,40.03
100,300224,19.48
101,600094,5.19
102,300835,72.1
103,603226,47.0
104,688249,38.54
105,002460,69.75
106,300659,15.67
107,600641,23.25
108,688711,28.13
109,600392,26.07
110,603799,70.48
111,300436,104.23
112,300139,29.96
113,300911,54.2
114,301027,19.31
115,688111,321.7
116,603650,47.93
117,300655,16.49
118,688152,57.16
119,000758,7.62
120,600489,25.5
121,688786,31.92
122,002957,20.77
123,301358,59.95
124,688596,48.74
125,600967,21.44
126,002202,17.18
127,002734,20.8
128,600549,33.29
129,002428,30.63
130,300429,15.68
131,688125,55.38
132,600988,32.1
133,301021,42.91
134,300458,51.79
135,000681,24.93
136,688721,54.86
137,002340,9.09
138,002716,7.62
139,601968,5.57
140,301307,36.58
141,600460,33.36
142,601615,18.04
143,002082,14.4
144,300716,14.71
145,920263,15.8
146,603301,60.44
147,601020,29.82
148,688206,45.46
149,000970,15.45
150,688776,106.95
151,300018,10.42
152,688027,384.64
153,000795,11.74
154,600366,16.34
155,002240,19.86
156,688225,21.5
157,600698,11.2
158,920832,8.79
159,688981,136.47
160,688084,94.7
161,300388,10.44
162,300631,35.74
163,688525,102.83
164,688143,44.1
165,920839,46.88
166,605287,23.89
167,688657,58.36
168,920179,38.92
169,605111,37.99
170,688037,158.0
171,300120,10.31
172,605338,25.5
173,688692,272.57
174,688469,7.09
175,301234,46.22
176,600410,19.59
177,603766,13.36
178,300125,10.45
179,603072,53.83
180,300723,61.82
181,603688,43.48
182,300600,17.0
183,688260,37.09
184,603878,11.46
185,688799,60.69
186,603655,37.62
187,688153,36.3
188,601008,6.13
189,000889,3.79
190,688011,40.42
191,300661,85.48
192,002222,52.27
193,000090,3.86
194,688788,64.45
195,600501,25.56
196,300321,41.87
197,688370,29.28
198,600547,43.6
199,300331,35.09
200,600246,12.88
201,600000,12.51
202,002446,8.77
203,920087,17.05
204,300469,76.92
205,300772,21.14
206,002709,37.29
207,603815,14.25
208,920033,20.01
209,688107,31.82
210,300054,38.54
211,920175,13.19
212,300774,14.93
213,002290,41.78
214,603012,6.4
215,688004,28.47
216,603186,42.74
217,301622,86.7
218,002056,21.48
219,300618,54.99
220,688693,40.44
221,000066,17.6
222,603162,9.68
223,920748,42.3
224,000890,4.8
225,300263,9.12
226,601933,4.89
227,000615,3.47
228,600490,8.4
229,600777,4.1
230,002266,4.75
231,000638,3.93
232,603130,46.0
233,688695,30.6
234,605358,33.76
235,002848,8.77
236,600458,16.72
237,000603,28.62
238,002364,28.05
239,000691,12.55
240,002214,13.2
241,002250,11.95
242,600107,7.54
243,603389,37.18
244,301369,87.57
245,002816,22.05
246,001270,46.03
247,300340,14.28
248,688114,72.35
249,000004,12.87
250,603686,24.92
251,601872,9.1
252,603398,8.48
253,000972,3.83
254,002713,6.6
255,300189,4.68
256,300836,56.0
257,000975,24.68
258,300537,28.34
259,300710,20.28
260,600268,12.22
261,688510,26.62
262,600391,29.44
263,600961,17.25
264,300329,14.26
265,000657,19.53
266,688337,40.81
267,300293,27.07
268,300576,40.92
269,301128,91.15
270,300965,64.86
271,688536,168.63
272,600686,13.49
273,002265,33.0
274,300373,77.55
275,603928,16.64
276,688556,12.06
277,002945,17.62
278,605376,61.55
279,688257,22.68
280,600114,34.57
281,000561,11.57
282,600281,6.6
283,300903,13.65
284,300398,26.44
285,605189,17.08
286,601086,11.41
287,300236,62.06
288,688025,142.21
289,002320,11.22
290,002365,18.63
291,300520,26.64
292,300456,25.08
293,301611,64.5
294,600026,12.77
295,300203,18.8
296,688648,66.16
297,002466,49.77
298,300581,18.29
299,688432,13.9
300,688531,68.98
301,605169,16.77
302,600403,4.5
303,301563,148.5
304,688106,21.73
305,002155,23.47
306,002057,11.73
307,688033,7.18
308,603020,10.56
309,300405,6.47
310,000058,11.29
311,688345,37.29
312,688047,151.61
313,688549,10.18
314,688396,57.28
315,688720,52.03
316,301256,11.71
317,301266,35.82
318,920273,37.72
319,002368,28.63
320,688129,23.45
321,688103,77.17
322,300237,2.23
323,301556,98.77
324,600186,5.96
325,003033,68.3
326,920641,22.4
327,300409,27.62
328,601077,6.76
329,000426,37.8
330,605068,25.97
331,301042,65.55
332,002931,15.9
333,001337,31.36
334,300637,14.2
335,600798,4.06
336,002438,13.99
337,300390,25.96
338,002487,52.0
339,603297,117.45
340,600929,6.13
341,688380,39.25
342,600201,10.57
343,002787,8.51
344,003007,35.19
345,301489,256.8
346,603326,9.07
347,600651,8.88
348,301326,134.0
349,688275,64.83
350,002664,31.13
351,688334,21.19
352,002688,7.11
353,603300,8.15
354,300423,7.9
355,603078,21.57
356,688519,81.7
357,002058,30.67
358,688367,22.25
359,301092,32.59
360,688311,35.79
361,300339,60.35
362,300602,36.84
363,002167,14.69
364,601609,13.1
365,688052,202.32
366,920223,18.99
367,300369,7.78
368,300247,4.3
369,688502,428.91
370,300819,25.13
371,002289,34.95
372,300539,55.91
373,002534,18.22
374,002842,11.14
375,300490,13.64
376,688191,31.47
377,603377,3.56
378,301181,33.97
379,601009,11.22
380,688571,8.25
381,603978,23.92
382,603217,23.45
383,688167,157.28
384,301297,43.97
385,300706,40.46
386,600587,16.98
387,688433,53.08
388,300014,83.37
389,300523,25.19
390,600118,37.8
391,002378,12.93
392,300353,27.0
393,300437,9.58
394,002971,36.75
395,688499,63.96
396,002752,5.68
397,603800,50.31
398,601126,23.34
399,600497,7.12
400,920090,7.13
401,600371,9.45
402,688610,74.48
403,688376,50.88
404,688220,102.05
405,603151,25.89
406,603950,38.0
407,301392,162.15
408,688656,150.0
409,300511,6.72
410,301129,27.81
411,300421,19.66
412,688379,52.49
413,603290,116.2
414,002044,5.29
415,301095,88.45
416,688151,22.4
417,002326,17.85
418,300414,12.82
419,000011,9.85
420,688568,44.68
421,920571,10.43
422,688677,51.38
423,688559,40.14
424,300991,43.25
425,301091,35.8
426,301557,85.28
427,002149,18.67
428,920351,26.91
429,688325,101.8
430,000680,10.65
431,000017,7.35
432,688411,300.0
433,688530,18.52
434,603889,8.02
435,300141,11.18
436,688295,28.58
437,688622,118.0
438,300166,11.55
439,920576,32.69
440,600302,7.23
441,920169,32.55
442,001223,50.92
443,301159,35.16
444,000612,9.27
445,301310,46.65
446,688450,27.87
447,688269,39.43
448,600593,34.39
449,000063,53.67
450,000060,6.11
451,000677,5.17
452,300017,12.28
453,000782,6.16
454,300095,9.78
455,688109,118.62
456,688070,54.69
457,002514,7.21
458,002237,15.7
459,688228,231.8
460,300004,12.2
461,301227,44.14
462,688518,25.48
463,603993,17.24
464,001316,33.3
465,600475,15.98
466,600039,8.31
467,920642,15.62
468,300842,71.7
469,300910,54.76
470,002366,9.0
471,301517,43.02
472,920357,28.78
473,300675,15.74
474,002584,9.38
475,600316,38.32
476,002891,56.68
477,000838,2.7
478,002342,7.78
479,920184,22.39
480,603280,36.99
481,603517,14.25
482,603308,34.69
483,600756,15.66
484,603836,14.03
485,300971,24.31
486,600588,15.76
487,603192,24.33
488,301235,34.2
489,002651,12.0
490,688307,36.36
491,002156,46.97
492,000685,14.42
493,301118,26.46
494,301265,12.39
495,002279,6.91
496,300623,31.85
497,920580,17.0
498,601727,10.77
499,600228,5.63
500,300204,34.16
501,002985,31.76
502,002808,4.94
503,688278,83.89
504,300200,10.98
505,688095,79.13
506,688682,30.12
507,002171,10.29
508,000987,8.17
509,920403,25.87
510,300892,35.19
511,300567,81.49
512,002885,21.11
513,603958,16.06
514,688636,34.64
515,601963,9.28
516,688562,18.6
517,002251,5.74
518,688708,73.45
519,002141,3.96
520,603730,6.83
521,300337,10.45
522,603138,16.97
523,002029,9.38
524,688239,43.53
525,601229,9.45
526,002963,14.18
527,688386,82.84
528,600301,32.77
529,605003,24.8
530,002562,8.02
531,688669,23.43
532,688548,12.8
533,688060,42.66
534,300855,27.24
535,002119,18.1
536,300209,7.02
537,300952,35.1
538,002192,40.82
539,688777,59.7
540,002775,4.47
541,002822,3.72
542,301105,43.39
543,600012,13.89
544,300756,54.93
545,300696,26.69
546,920885,20.45
547,688507,108.67
548,001221,67.06
549,301156,19.0
550,002837,78.6
551,600215,7.99
552,000504,9.15
553,600793,24.44
554,301595,40.17
555,688702,118.0
556,603977,13.63
557,688118,28.12
558,688663,44.44
559,603363,5.51
560,301117,37.12
561,603959,6.72
562,002138,35.49
563,688391,32.72
564,920132,21.96
565,688212,51.08
566,688778,80.08
567,688515,117.88
568,301306,56.44
569,920866,9.24
570,601665,6.04
571,300073,67.92
572,300385,5.25
573,688385,63.35
574,600848,12.12
575,603059,36.07
576,002255,9.74
577,920792,13.36
578,688586,11.38
579,920370,4.9
580,300012,13.89
581,688262,30.68
582,002825,11.01
583,300606,24.46
584,600618,11.09
585,600884,14.38
586,300930,32.99
587,301316,52.3
588,301123,47.87
589,301189,33.49
590,688435,34.66
591,301035,82.95
592,688010,30.41
593,688110,97.85
594,301213,54.13
595,002427,7.07
596,600022,1.67
597,688201,14.61
598,300205,4.64
599,600730,8.42
600,600180,4.66
601,300541,17.76
602,002650,6.81
603,002165,8.91
604,603015,12.8
605,688173,16.26
606,300810,47.19
607,600235,7.32
608,301071,35.75
609,000759,7.34
