,代码,昨收
189,833575,16.99
190,833533,36.16
191,833523,31.32
192,833509,34.23
193,833455,10.63
194,833454,21.89
195,833429,20.76
196,833427,16.73
197,833394,42.59
198,833346,31.16
199,833284,26.9
200,833266,11.29
201,833230,17.15
202,833171,10.42
203,833075,33.34
204,833030,30.4
205,832982,307.8
206,832978,32.95
207,832885,22.39
208,832876,33.6
209,832802,19.56
210,832786,11.14
211,832735,39.21
212,832662,38.17
213,832651,35.68
214,832566,13.44
215,832522,77.6
216,832491,32.68
217,832471,16.3
218,832469,16.06
219,832419,20.85
220,832317,21.88
221,832278,11.19
222,832225,24.95
223,832175,13.11
224,832171,29.11
225,832149,16.42
226,832145,23.38
227,832110,41.79
228,832089,18.52
229,832023,4.74
230,832000,22.03
231,831961,28.16
232,831906,31.81
233,831856,21.91
234,831855,22.56
235,831834,15.44
236,831832,26.94
237,831768,14.03
238,831726,21.25
239,831689,40.72
240,831641,20.76
241,831627,29.16
242,831526,30.9
243,831396,12.11
244,831370,4.96
245,831305,23.22
246,831304,14.43
247,831278,12.33
248,831195,20.08
249,831175,18.0
250,831167,30.56
251,831152,21.09
252,831087,17.17
253,831039,14.64
254,831010,13.77
255,830974,9.69
256,830964,8.28
257,830946,11.96
258,830896,23.87
259,830879,25.42
260,830839,40.5
261,830832,8.91
262,830809,6.28
263,830779,44.85
264,810011,101.0
265,689009,68.19
266,688981,110.28
267,688819,33.24
268,688800,74.8
269,688799,58.11
270,688798,84.7
271,688793,31.31
272,688789,72.19
273,688788,60.27
274,688787,125.13
275,688786,28.2
276,688779,7.6
277,688778,86.0
278,688777,50.29
279,688776,85.9
280,688775,317.49
281,688772,22.58
282,688768,49.18
283,688767,42.08
284,688766,78.24
285,688758,18.09
286,688757,30.39
287,688755,46.38
288,688750,22.04
289,688739,27.78
290,688737,23.06
291,688733,26.7
292,688729,28.09
293,688728,15.89
294,688726,48.91
295,688722,19.47
296,688721,49.09
297,688720,46.13
298,688719,41.71
299,688718,15.54
300,688717,76.4
301,688716,48.63
302,688711,28.85
303,688710,39.19
304,688709,49.14
305,688708,73.46
306,688707,16.38
307,688702,120.33
308,688701,9.14
309,688700,42.09
310,688699,37.69
311,688698,64.07
312,688697,15.57
313,688696,125.68
314,688695,30.03
315,688693,36.04
316,688692,277.0
317,688691,71.2
318,688690,27.19
319,688689,27.31
320,688687,30.11
321,688686,147.09
322,688685,58.45
323,688683,36.07
324,688682,29.9
325,688681,17.64
326,688680,50.6
327,688679,16.31
328,688678,28.26
329,688677,45.28
330,688676,54.12
331,688671,22.49
332,688670,15.98
333,688669,25.3
334,688668,120.99
335,688667,68.0
336,688665,58.86
337,688663,37.42
338,688662,43.25
339,688661,42.54
340,688660,18.57
341,688659,11.08
342,688658,24.96
343,688657,55.57
344,688656,146.5
345,688655,23.86
346,688653,13.03
347,688652,70.73
348,688651,37.53
349,688648,65.06
350,688646,32.3
351,688639,36.68
352,688638,46.91
353,688636,33.12
354,688633,26.4
355,688631,82.84
356,688630,152.0
357,688629,82.36
358,688628,34.22
359,688627,111.71
360,688626,55.35
361,688625,32.56
362,688623,68.0
363,688622,95.5
364,688621,77.27
365,688620,13.01
366,688619,16.46
367,688618,26.97
368,688617,309.53
369,688616,13.21
370,688615,159.29
371,688613,26.94
372,688612,41.46
373,688611,39.49
374,688610,69.68
375,688609,10.54
376,688608,259.88
377,688607,28.93
378,688606,68.33
379,688605,62.34
380,688603,89.25
381,688602,8.72
382,688601,40.3
383,688600,22.17
384,688599,17.38
385,688598,37.03
386,688597,7.99
387,688596,35.87
388,688595,37.77
389,688593,19.98
390,688592,48.45
391,688591,51.35
392,688590,22.36
393,688589,23.65
394,688588,18.64
395,688586,11.02
396,688585,79.96
397,688584,24.15
398,688583,99.76
399,688582,75.96
400,688581,75.99
401,688580,51.14
402,688579,12.56
403,688578,114.98
404,688577,135.36
405,688576,67.93
406,688575,15.28
407,688573,32.93
408,688571,8.08
409,688570,20.19
410,688569,22.7
411,688568,42.7
412,688567,20.41
413,688566,36.18
414,688565,10.35
415,688563,53.57
416,688562,18.04
417,688561,37.98
418,688560,15.43
419,688559,41.61
420,688558,32.64
421,688557,36.89
422,688556,10.99
423,688555,1.12
424,688553,22.91
425,688552,35.75
426,688551,40.98
427,688550,47.09
428,688549,8.4
429,688548,10.99
430,688545,31.2
431,688543,48.8
432,688539,33.09
433,688538,2.7
434,688536,146.47
435,688535,93.98
436,688533,29.49
437,688531,58.25
438,688530,18.26
439,688529,20.9
440,688528,11.54
441,688526,18.5
442,688525,74.96
443,688523,24.15
444,688522,44.55
445,688521,153.0
446,688520,60.12
447,688519,72.88
448,688518,27.9
449,688517,15.34
450,688516,46.02
451,688515,114.96
452,688513,52.89
453,688512,12.08
454,688511,22.73
455,688510,24.75
456,688509,4.54
457,688508,65.04
458,688507,98.8
459,688506,348.0
460,688505,9.64
461,688503,68.5
462,688502,410.63
463,688501,30.07
464,688500,76.26
465,688499,76.01
466,688498,387.0
467,688496,9.65
468,688489,49.62
469,688488,15.56
470,688486,68.56
471,688485,13.82
472,688484,46.7
473,688480,47.9
474,688479,19.64
475,688478,39.51
476,688475,33.37
477,688472,12.38
478,688469,5.68
479,688468,8.07
480,688466,23.73
481,688459,10.54
482,688458,44.18
483,688456,49.3
484,688455,15.34
485,688450,29.2
486,688449,48.82
487,688448,47.64
488,688443,33.85
489,688439,55.8
490,688435,35.56
491,688433,49.75
492,688432,11.86
493,688429,16.79
494,688428,26.65
495,688426,30.46
496,688425,5.57
497,688420,25.71
498,688419,30.27
499,688418,32.06
500,688416,42.73
501,688411,177.6
502,688410,16.12
503,688409,62.03
504,688408,48.65
505,688403,12.64
506,688401,41.05
507,688400,40.87
508,688399,62.78
509,688398,20.58
510,688396,49.9
511,688395,25.66
512,688393,27.84
513,688392,86.7
514,688391,31.32
515,688390,55.38
516,688389,14.35
517,688388,34.9
518,688387,6.66
519,688386,73.15
520,688385,58.5
521,688383,74.7
522,688382,35.22
523,688381,26.06
524,688380,32.75
525,688379,52.06
526,688378,26.47
527,688377,32.28
528,688376,56.22
529,688375,80.95
530,688373,7.34
531,688372,76.2
532,688371,27.07
533,688370,29.1
534,688369,28.3
535,688368,101.09
536,688367,20.65
537,688366,54.89
538,688365,15.45
539,688363,59.51
540,688362,33.27
541,688361,89.6
542,688360,23.36
543,688359,73.7
544,688358,30.91
545,688357,36.88
546,688356,96.88
547,688355,19.93
548,688353,46.91
549,688352,11.82
550,688351,23.28
551,688350,23.06
552,688349,28.06
553,688348,56.66
554,688347,73.0
555,688345,39.71
556,688343,87.42
557,688339,24.88
558,688338,26.99
559,688337,35.98
560,688336,55.2
561,688335,17.47
562,688334,19.02
563,688333,74.96
564,688332,113.8
565,688331,110.17
566,688330,32.2
567,688329,21.8
568,688328,27.69
569,688327,16.58
570,688326,118.6
571,688325,67.28
572,688323,15.92
573,688322,89.41
574,688321,33.46
575,688320,47.58
576,688319,27.4
577,688318,159.08
578,688317,25.29
579,688316,72.19
580,688315,16.67
581,688314,38.52
582,688313,77.99
583,688312,29.92
584,688311,36.88
585,688310,19.84
586,688309,26.4
587,688308,20.37
588,688307,33.0
589,688306,11.96
590,688305,62.99
591,688303,30.85
592,688302,55.6
593,688301,111.3
594,688300,55.04
595,688299,23.17
596,688298,27.38
597,688297,48.06
598,688296,14.43
599,688295,27.69
600,688293,51.56
601,688292,23.34
602,688291,36.71
603,688290,61.8
604,688289,20.58
605,688288,29.8
606,688287,4.67
607,688286,95.92
608,688285,8.9
609,688283,35.08
610,688282,45.25
611,688281,66.95
612,688280,8.88
613,688279,202.4
614,688278,82.99
615,688277,18.2
616,688276,23.14
617,688275,49.95
618,688273,40.95
619,688272,25.93
620,688271,154.99
621,688270,72.41
622,688269,38.3
623,688268,56.03
624,688267,28.6
625,688266,113.0
626,688265,56.06
627,688262,29.1
628,688261,82.8
629,688260,31.06
630,688259,43.88
631,688258,71.7
632,688257,18.09
633,688256,1387.0
634,688255,35.84
635,688253,30.85
636,688252,27.13
637,688251,24.28
638,688249,23.41
639,688248,47.78
640,688247,10.96
641,688246,30.5
642,688244,25.34
643,688239,38.83
644,688238,7.94
645,688237,51.0
646,688236,24.16
647,688235,305.18
648,688234,89.99
649,688233,33.74
650,688232,28.59
651,688231,20.53
652,688230,70.85
653,688229,72.68
654,688228,141.0
655,688227,32.8
656,688226,43.45
657,688225,20.8
658,688223,5.82
659,688222,25.63
660,688221,15.1
661,688220,103.65
662,688219,13.97
663,688218,31.14
664,688217,29.08
665,688216,26.46
666,688215,68.3
667,688213,102.04
668,688212,49.38
669,688211,33.47
670,688210,48.87
671,688209,19.42
672,688208,37.55
673,688207,17.2
674,688206,37.32
675,688205,100.85
676,688203,16.29
677,688202,77.16
678,688201,14.9
679,688200,175.88
680,688199,28.29
681,688198,110.73
682,688197,43.9
683,688196,50.8
684,688195,101.44
685,688193,49.09
686,688192,73.5
687,688191,25.78
688,688190,110.99
689,688189,13.02
690,688188,144.4
691,688187,49.07
692,688186,26.28
693,688185,84.77
694,688184,10.86
695,688183,89.07
696,688182,25.2
697,688181,37.45
698,688180,47.73
699,688179,12.98
700,688178,26.62
701,688177,31.02
702,688176,11.58
703,688175,21.71
704,688173,15.52
705,688172,22.58
706,688171,53.25
707,688170,46.54
708,688169,201.5
709,688168,110.58
710,688167,144.96
711,688166,92.71
712,688165,27.35
713,688163,24.78
714,688162,33.34
715,688161,35.76
716,688160,90.77
717,688159,71.63
718,688158,25.88
719,688157,41.95
720,688156,20.6
721,688155,78.29
722,688153,34.27
723,688152,51.75
724,688151,21.69
725,688150,24.93
726,688148,6.26
727,688147,45.13
728,688146,40.25
729,688143,47.53
730,688141,51.35
731,688139,33.47
732,688138,29.85
733,688137,42.9
734,688136,40.87
735,688135,27.88
736,688133,25.1
737,688132,18.75
738,688131,70.41
739,688130,23.41
740,688129,24.73
741,688128,29.86
742,688127,32.14
743,688126,21.23
744,688125,45.87
745,688123,82.44
746,688122,60.58
747,688121,12.79
748,688120,118.06
749,688119,4.4
750,688118,29.67
751,688117,41.46
752,688116,56.18
753,688115,59.75
754,688114,70.2
755,688113,39.76
756,688112,38.3
757,688111,307.86
758,688110,99.98
759,688109,44.43
760,688108,30.7
761,688107,29.2
762,688106,18.53
763,688105,22.89
764,688103,66.3
765,688102,15.98
766,688101,17.04
767,688100,36.38
768,688099,95.8
769,688098,11.61
770,688097,37.42
771,688096,8.77
772,688095,77.5
773,688093,39.56
774,688092,25.5
775,688091,56.9
776,688090,36.49
777,688089,27.37
778,688088,62.12
779,688087,27.16
780,688086,0.64
781,688085,21.35
782,688084,80.84
783,688083,71.67
784,688082,149.73
785,688081,24.6
786,688080,56.25
787,688079,12.29
788,688078,31.75
789,688077,37.09
790,688076,40.53
791,688075,39.77
792,688073,66.7
793,688072,176.97
794,688071,39.5
795,688070,51.88
796,688069,22.65
797,688068,195.6
798,688067,26.7
799,688066,36.33
800,688065,55.0
801,688063,59.46
802,688062,50.62
803,688061,34.29
804,688060,43.98
805,688059,75.19
806,688058,29.75
807,688057,12.76
808,688056,36.25
809,688055,4.05
810,688053,33.52
811,688052,180.63
812,688051,42.88
813,688050,79.66
814,688049,55.2
815,688048,74.58
816,688047,129.44
817,688046,18.36
818,688045,43.93
819,688041,220.84
820,688039,52.05
821,688038,15.7
822,688037,123.77
823,688036,93.35
824,688035,51.37
825,688033,6.61
826,688032,117.46
827,688031,59.91
828,688030,21.1
829,688029,93.72
830,688028,37.5
831,688027,289.26
832,688026,19.5
833,688025,168.14
834,688023,54.7
835,688022,16.06
836,688021,19.23
837,688020,64.5
838,688019,178.4
839,688018,188.62
840,688017,165.88
841,688016,110.69
842,688015,26.6
843,688013,60.82
844,688012,211.8
845,688011,43.26
846,688010,28.98
847,688009,5.37
848,688008,117.4
849,688007,21.29
850,688006,40.0
851,688005,29.09
852,688004,25.78
853,688003,57.8
854,688002,75.36
855,688001,30.76
856,605599,14.41
857,605598,25.95
858,605589,32.43
859,605588,54.74
860,605580,26.57
861,605577,14.9
862,605567,10.58
863,605566,27.75
864,605555,17.67
865,605507,23.37
866,605500,10.37
867,605499,299.78
868,605488,31.18
869,605399,13.51
870,605398,35.82
871,605389,44.93
872,605388,8.85
873,605378,29.71
874,605377,9.26
875,605376,48.67
876,605369,20.14
877,605368,10.01
878,605366,6.33
879,605365,15.4
880,605358,25.98
881,605339,17.24
882,605338,23.98
883,605337,13.93
884,605336,15.46
885,605333,33.32
886,605319,32.13
887,605318,33.8
888,605305,39.28
889,605303,15.53
890,605300,14.1
891,605299,9.94
892,605298,41.3
893,605296,33.51
894,605289,48.97
895,605288,104.2
896,605287,21.26
897,605286,44.11
898,605277,26.8
899,605268,11.06
900,605266,21.9
901,605259,26.72
902,605258,35.88
903,605255,76.0
904,605228,17.23
905,605222,17.69
906,605218,22.5
907,605208,15.45
908,605199,9.26
909,605198,45.65
910,605196,26.65
911,605189,14.64
912,605188,19.78
913,605186,21.0
914,605183,20.67
915,605180,16.47
916,605179,22.97
917,605178,24.28
918,605177,20.1
919,605169,14.9
920,605168,31.94
921,605167,11.01
922,605166,12.31
923,605162,9.07
924,605158,9.06
925,605155,14.5
926,605151,20.35
927,605138,8.47
928,605136,10.71
929,605133,43.7
930,605128,39.33
931,605123,74.09
932,605122,13.88
933,605118,30.25
934,605117,74.49
935,605116,23.11
936,605111,33.88
937,605108,21.29
938,605100,25.62
939,605099,35.16
940,605098,36.6
941,605090,31.74
942,605089,27.66
943,605088,37.99
944,605086,26.18
945,605081,13.53
946,605080,26.89
947,605077,18.64
948,605069,11.46
949,605068,28.36
950,605066,7.83
951,605060,27.79
952,605058,30.55
953,605056,14.05
954,605055,8.56
955,605050,20.23
956,605033,23.54
957,605028,25.11
958,605020,28.1
959,605018,12.38
960,605016,21.04
961,605011,21.62
962,605009,34.72
963,605008,15.22
964,605007,12.18
965,605006,8.73
966,605005,19.1
967,605003,23.31
968,605001,7.56
969,603999,6.75
970,603998,11.24
971,603997,11.92
972,603996,0.39
973,603995,18.26
974,603993,13.0
975,603992,29.04
976,603991,65.88
977,603990,14.73
978,603989,19.6
979,603988,26.7
980,603987,9.47
981,603986,177.42
982,603985,16.24
983,603983,40.07
984,603982,9.75
985,603980,5.54
986,603979,63.0
987,603978,21.14
988,603977,12.51
989,603976,20.6
990,603970,13.89
991,603969,9.72
992,603968,12.64
993,603967,11.78
994,603966,11.22
995,603963,1.18
996,603960,20.42
997,603959,5.34
998,603958,16.88
999,603956,6.68
1000,603955,37.12
1001,603950,34.04
1002,603949,20.38
1003,603948,25.41
1004,603939,26.18
1005,603938,14.29
1006,603937,11.79
1007,603936,12.15
1008,603933,16.07
1009,603931,26.45
1010,603929,42.98
1011,603928,16.01
1012,603927,20.77
1013,603926,15.98
1014,603922,23.24
1015,603920,42.55
1016,603919,22.75
1017,603918,18.49
1018,603917,14.12
1019,603916,10.96
1020,603915,17.19
1021,603912,9.86
1022,603909,10.86
1023,603908,24.83
1024,603906,15.39
1025,603903,12.0
1026,603901,10.8
1027,603900,11.45
1028,603899,30.54
1029,603898,10.81
1030,603897,26.51
1031,603896,21.44
1032,603895,32.25
1033,603893,211.79
1034,603890,13.61
1035,603889,6.23
1036,603888,20.11
1037,603887,18.08
1038,603886,13.08
1039,603885,12.85
1040,603883,17.38
1041,603882,32.13
1042,603881,33.73
1043,603880,6.38
1044,603879,6.45
1045,603878,7.05
1046,603877,14.23
1047,603876,12.2
1048,603871,12.56
1049,603869,9.74
1050,603868,37.57
1051,603867,30.63
1052,603866,5.89
1053,603863,21.06
1054,603861,11.2
1055,603860,31.4
1056,603859,45.19
1057,603858,19.32
1058,603856,11.72
1059,603855,20.26
1060,603848,29.44
1061,603843,3.48
1062,603839,8.58
1063,603838,6.95
1064,603836,14.16
1065,603833,58.11
1066,603829,19.44
1067,603828,5.39
1068,603826,20.11
1069,603825,10.3
1070,603823,13.96
1071,603822,85.07
1072,603819,12.3
1073,603818,4.08
1074,603817,6.52
1075,603816,30.84
1076,603815,11.3
1077,603813,21.43
1078,603811,13.98
1079,603810,15.38
1080,603809,14.67
1081,603808,8.28
1082,603806,16.61
1083,603803,9.02
1084,603801,10.02
1085,603800,53.62
1086,603799,51.65
1087,603798,15.94
1088,603797,4.72
1089,603790,21.7
1090,603789,6.57
1091,603788,16.95
1092,603787,13.12
1093,603786,62.36
1094,603779,7.24
1095,603778,3.94
1096,603777,14.6
1097,603776,20.99
1098,603773,37.29
1099,603768,12.92
1100,603767,30.14
1101,603766,12.28
1102,603759,8.05
1103,603758,14.94
1104,603757,51.53
1105,603755,27.95
1106,603739,14.48
1107,603738,15.15
1108,603737,47.39
1109,603733,24.39
1110,603730,5.83
1111,603729,17.46
1112,603728,72.26
1113,603727,13.9
1114,603726,19.31
1115,603725,10.05
1116,603722,45.71
1117,603721,22.38
1118,603719,13.78
1119,603718,7.13
1120,603717,9.81
1121,603716,28.46
1122,603713,68.0
1123,603712,21.83
1124,603711,13.73
1125,603709,14.74
1126,603708,11.48
1127,603707,11.15
1128,603706,20.91
1129,603703,10.07
1130,603701,19.3
1131,603700,12.61
1132,603699,36.34
1133,603698,18.68
1134,603697,12.57
1135,603696,13.29
1136,603693,13.25
1137,603690,27.42
1138,603689,8.87
1139,603688,38.79
1140,603687,8.58
1141,603686,18.89
1142,603685,18.87
1143,603683,27.34
1144,603682,6.17
1145,603681,16.22
1146,603680,13.1
1147,603679,16.38
1148,603678,37.3
1149,603677,19.14
1150,603676,12.55
1151,603669,5.85
1152,603668,14.58
1153,603667,41.6
1154,603666,33.77
1155,603665,27.19
1156,603663,29.8
1157,603662,72.72
1158,603661,32.9
1159,603660,8.67
1160,603659,26.57
1161,603658,41.72
1162,603657,42.48
1163,603656,22.17
1164,603655,36.68
1165,603650,34.89
1166,603648,11.1
1167,603639,15.0
1168,603638,18.34
1169,603637,11.38
1170,603636,12.33
1171,603633,11.77
1172,603630,28.2
1173,603629,24.49
1174,603628,13.88
1175,603626,13.81
1176,603619,19.59
1177,603618,7.12
1178,603617,8.44
1179,603616,5.62
1180,603615,28.06
1181,603613,31.9
1182,603612,27.77
1183,603611,24.52
1184,603610,16.9
1185,603609,8.85
1186,603608,7.64
1187,603607,24.23
1188,603606,58.38
1189,603605,82.29
1190,603603,0.39
1191,603602,15.74
1192,603601,5.56
1193,603600,11.31
1194,603599,12.09
1195,603598,17.17
1196,603596,48.0
1197,603595,24.23
1198,603590,53.08
1199,603589,34.54
1200,603588,6.81
1201,603587,13.04
1202,603586,19.82
1203,603585,18.75
1204,603583,42.25
1205,603580,14.58
1206,603579,36.95
1207,603578,13.4
1208,603577,9.88
1209,603569,9.92
1210,603568,20.08
1211,603567,12.08
1212,603566,14.62
1213,603565,11.56
1214,603559,8.96
1215,603558,9.81
1216,603557,2.58
1217,603556,27.07
1218,603555,0.67
1219,603551,12.78
1220,603538,24.55
1221,603536,11.03
1222,603535,11.72
1223,603533,20.07
1224,603530,31.7
1225,603529,35.02
1226,603528,9.05
1227,603527,11.6
1228,603520,11.85
1229,603519,12.86
1230,603518,10.45
1231,603517,16.08
1232,603516,137.09
1233,603515,17.67
1234,603511,18.17
1235,603508,32.91
1236,603507,26.3
1237,603506,13.64
1238,603505,17.49
1239,603501,135.0
1240,603500,11.25
1241,603499,18.43
1242,603496,31.27
1243,603489,26.45
1244,603488,8.53
1245,603486,100.45
1246,603477,22.45
1247,603466,9.99
1248,603458,8.84
1249,603456,18.68
1250,603444,513.0
1251,603439,12.94
1252,603429,11.95
1253,603421,6.63
1254,603418,46.36
1255,603416,60.1
1256,603409,34.97
1257,603408,12.51
1258,603406,44.46
1259,603400,66.5
1260,603399,9.94
1261,603398,6.65
1262,603396,29.3
1263,603395,36.27
1264,603393,29.45
1265,603392,60.71
1266,603391,42.89
1267,603390,13.28
1268,603389,25.68
1269,603388,1.85
1270,603387,8.52
1271,603386,15.65
1272,603385,6.96
1273,603383,43.71
1274,603382,40.83
1275,603381,23.07
1276,603380,44.99
1277,603379,57.55
1278,603378,5.94
1279,603377,3.93
1280,603375,39.68
1281,603373,51.58
1282,603370,54.56
1283,603369,43.02
1284,603368,19.01
1285,603367,21.38
1286,603366,10.01
1287,603365,16.99
1288,603363,5.24
1289,603360,25.2
1290,603359,10.14
1291,603358,41.75
1292,603357,8.55
1293,603356,13.12
1294,603355,22.45
1295,603353,16.6
1296,603351,28.66
1297,603350,42.36
1298,603348,22.54
1299,603345,75.11
1300,603344,28.58
1301,603341,44.91
1302,603339,15.36
1303,603338,52.0
1304,603337,48.17
1305,603336,10.4
1306,603335,5.39
1307,603333,9.06
1308,603332,14.31
1309,603331,10.95
1310,603330,7.59
1311,603329,11.5
1312,603328,12.08
1313,603327,9.92
1314,603326,8.95
1315,603325,88.65
1316,603324,25.63
1317,603323,5.3
1318,603322,40.06
1319,603321,8.62
1320,603320,19.62
1321,603319,40.25
1322,603318,6.8
1323,603317,12.16
1324,603316,10.38
1325,603315,14.04
1326,603313,8.84
1327,603312,43.39
1328,603311,11.17
1329,603310,18.04
1330,603309,14.55
1331,603308,32.16
1332,603307,40.8
1333,603306,50.04
1334,603305,15.95
1335,603303,14.51
1336,603301,32.4
1337,603300,10.21
1338,603299,11.05
1339,603298,26.0
1340,603297,98.96
1341,603296,92.16
1342,603291,11.44
1343,603290,106.2
1344,603289,10.77
1345,603288,41.29
1346,603286,36.3
1347,603285,31.29
1348,603283,41.92
1349,603282,18.66
1350,603281,25.31
1351,603280,43.91
1352,603279,16.28
1353,603278,10.34
1354,603277,18.45
1355,603276,18.31
1356,603275,55.9
1357,603273,20.24
1358,603272,19.78
1359,603271,41.12
1360,603270,26.25
1361,603269,11.37
1362,603268,49.42
1363,603267,53.8
1364,603266,21.86
1365,603262,32.99
1366,603261,22.13
1367,603260,53.2
1368,603259,104.65
1369,603258,21.6
1370,603257,71.99
1371,603256,39.41
1372,603255,39.38
1373,603239,18.75
1374,603238,20.68
1375,603237,19.08
1376,603236,99.61
1377,603235,27.46
1378,603233,17.55
1379,603232,15.23
1380,603231,19.29
1381,603230,12.97
1382,603229,11.13
1383,603228,62.7
1384,603227,9.46
1385,603226,28.6
1386,603225,16.15
1387,603223,9.54
1388,603222,14.06
1389,603221,12.46
1390,603220,23.73
1391,603219,18.21
1392,603218,13.02
1393,603217,20.82
1394,603216,16.66
1395,603215,20.87
1396,603214,19.05
1397,603213,13.94
1398,603212,12.42
1399,603211,19.67
1400,603210,21.56
1401,603209,15.33
1402,603208,14.99
1403,603207,34.77
1404,603206,17.66
1405,603205,29.79
1406,603203,31.59
1407,603202,99.95
1408,603201,19.38
1409,603200,105.8
1410,603199,38.42
1411,603198,45.93
1412,603197,39.26
1413,603196,20.72
1414,603195,46.85
1415,603194,39.9
1416,603193,28.94
1417,603192,23.37
1418,603191,16.04
1419,603190,23.84
1420,603189,21.12
1421,603188,4.25
1422,603187,15.35
1423,603186,38.86
1424,603185,24.16
1425,603183,4.53
1426,603182,14.43
1427,603181,16.87
1428,603180,20.84
1429,603179,69.15
1430,603178,20.27
1431,603177,11.37
1432,603176,6.44
1433,603173,50.85
1434,603172,17.52
1435,603171,51.1
1436,603170,14.14
1437,603169,7.71
1438,603168,8.22
1439,603167,10.21
1440,603166,17.18
1441,603165,13.2
1442,603163,51.58
1443,603162,9.1
1444,603161,13.31
1445,603160,78.89
1446,603159,24.61
1447,603158,10.77
1448,603157,0.59
1449,603156,22.4
1450,603155,16.72
1451,603153,18.72
1452,603151,28.4
1453,603150,38.82
1454,603139,23.73
1455,603138,17.07
1456,603137,14.6
1457,603136,13.35
1458,603135,10.73
1459,603133,0.29
1460,603132,14.14
1461,603131,23.57
1462,603130,40.01
1463,603129,271.87
1464,603128,6.16
1465,603127,34.42
1466,603126,6.82
1467,603125,16.85
1468,603124,89.49
1469,603123,13.42
1470,603122,6.76
1471,603121,17.53
1472,603120,43.21
1473,603119,102.07
1474,603118,12.84
1475,603117,5.64
1476,603116,6.09
1477,603115,19.42
1478,603113,7.58
1479,603112,17.49
1480,603111,7.83
1481,603110,17.33
1482,603109,31.27
1483,603108,16.92
1484,603107,15.9
1485,603106,10.93
1486,603105,9.27
1487,603103,17.87
1488,603102,46.32
1489,603101,13.65
1490,603100,25.0
1491,603099,51.27
1492,603098,16.11
1493,603097,22.3
1494,603096,18.29
1495,603095,14.88
1496,603093,21.54
1497,603091,78.1
