OBJECT_ID,S_INFO_WINDCODE,TRADE_DT,CRNCY_CODE,S_DQ_PRECLOSE,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_CHANGE,S_DQ_PCTCHANGE,S_DQ_VOLUME,S_DQ_AMOUNT,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUS,S_DQ_TRADESTATUSCODE,S_DQ_LIMIT,S_DQ_STOPPING,S_DQ_ADJCLOSE_BACKWARD,OPDATE,OPMODE,MOPDATE
{4007A6B7-1B0E-4B9D-9EF4-FDF2176EB1DB},603983.SH,20251024,CNY,36.14,36.1,36.69,35.74,35.76,-0.38,-1.0515,22107.0,79658.326,38.5419,38.4992,39.1285,38.1153,38.1366,1.066461,36.0331,交易,-1.0,39.75,32.53,35.76,2025-10-24 15:10:31,0,2025-10-24 15:04:10
{40174C73-E62A-41D7-B40D-C83A0580C649},600212.SH,20251024,CNY,8.09,8.1,8.13,8.07,8.09,0.0,0.0,88137.1,71366.165,21.9922,22.0193,22.1009,21.9378,21.9922,2.718437,8.0972,交易,-1.0,8.9,7.28,8.09,2025-10-24 15:10:31,0,2025-10-24 15:04:08
{4027BCB2-54A0-4699-AEDE-FBD93A464A1B},600764.SH,20251024,CNY,30.56,30.94,30.99,30.57,30.71,0.15,0.4908,39809.66,122457.499,261.0454,264.2914,264.7185,261.1308,262.3267,8.542061,30.7607,交易,-1.0,33.62,27.5,30.71,2025-10-24 15:10:31,0,2025-10-24 15:04:11
{4029EE23-86EC-4AD4-B0B6-2E1561EB335F},002524.SZ,20251024,CNY,4.56,4.57,4.62,4.5,4.53,-0.03,-0.6579,102918.0,46645.009,20.9122,20.9581,21.1874,20.6371,20.7747,4.586019,4.5322,交易,-1.0,5.02,4.1,4.53,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{402DBAEE-05A5-4810-B78C-3A8A890B9D8C},300081.SZ,20251024,CNY,5.36,5.39,5.45,5.31,5.34,-0.02,-0.3731,244744.0,131301.847,27.1934,27.3456,27.65,26.9398,27.092,5.073402,5.3649,交易,-1.0,6.43,4.29,5.34,2025-10-24 15:10:31,0,2025-10-24 15:05:37
{403208DE-C41C-4FF6-BA34-94116804679D},003003.SZ,20251024,CNY,12.82,12.85,13.1,12.73,12.83,0.01,0.078,64926.0,84080.644,13.4897,13.5213,13.7844,13.395,13.5003,1.052241,12.9502,交易,-1.0,14.1,11.54,12.83,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{404BAD20-4A1D-4CB2-A935-402FF3A5E1C0},603227.SH,20251024,CNY,9.27,9.23,9.29,9.14,9.15,-0.12,-1.2945,195176.82,179544.734,21.0743,20.9834,21.1198,20.7788,20.8015,2.273391,9.1991,交易,-1.0,10.2,8.34,9.15,2025-10-24 15:10:31,0,2025-10-24 15:04:09
{404EB5C9-A723-4C23-8907-4DA8ACEE1D3D},920834.BJ,20251024,CNY,16.01,16.38,16.38,15.61,15.83,-0.18,-1.1243,35796.83,56666.442,20.8579,21.3399,21.3399,20.3368,20.6234,1.302803,15.83,交易,-1.0,20.81,11.21,15.83,2025-10-24 15:10:31,0,2025-10-24 15:02:20
{405FD81A-EAE4-4AC4-99F9-A599319BC4E3},603667.SH,20251024,CNY,40.6,40.81,42.1,40.72,41.78,1.18,2.9064,180052.29,745430.794,58.9518,59.2568,61.1299,59.1261,60.6652,1.452016,41.4008,交易,-1.0,44.66,36.54,41.78,2025-10-24 15:10:31,0,2025-10-24 15:04:10
{4061095E-F549-4F26-A8F4-0F900C544D96},002956.SZ,20251024,CNY,20.35,20.54,20.71,20.2,20.54,0.19,0.9337,31918.2,65583.945,63.1598,63.7495,64.2771,62.6942,63.7495,3.103675,20.5475,交易,-1.0,22.39,18.32,20.54,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{406AA3BA-C00B-42C8-8BA4-8A8C33997917},600855.SH,20251024,CNY,13.79,15.17,15.17,14.95,15.17,1.38,10.0073,217640.18,330058.87,22.6583,24.9257,24.9257,24.5642,24.9257,1.643093,15.1653,交易,-1.0,15.17,12.41,15.17,2025-10-24 15:10:31,0,2025-10-24 15:04:11
{40836766-02A8-43AF-BF7A-F93B1196082F},688459.SH,20251024,CNY,10.21,10.26,10.28,10.17,10.25,0.04,0.3918,20618.09,21130.103,10.558,10.6097,10.6304,10.5167,10.5994,1.034088,10.2483,交易,-1.0,12.25,8.17,10.25,2025-10-24 15:10:31,0,2025-10-24 15:04:08
{40900CE9-3636-4796-AB60-04CF2CEF634F},920266.BJ,20251024,CNY,10.35,10.35,10.44,10.23,10.23,-0.12,-1.1594,10864.72,11212.121,10.6282,10.6282,10.7206,10.505,10.505,1.026877,10.3198,交易,-1.0,13.45,7.25,10.23,2025-10-24 15:10:31,0,2025-10-24 15:02:19
{409482C3-F4E6-4D37-8240-413DFEC687E7},300696.SZ,20251024,CNY,24.86,25.1,25.85,25.08,25.37,0.51,2.0515,63280.45,161273.632,102.6859,103.6773,106.7752,103.5947,104.7925,4.130569,25.4855,交易,-1.0,29.83,19.89,25.37,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{409AE02A-458F-4C48-9500-981061BC0AE9},600033.SH,20251024,CNY,3.56,3.57,3.58,3.52,3.52,-0.04,-1.1236,311279.81,110297.636,31.223,31.3107,31.3984,30.8722,30.8722,8.770513,3.5434,交易,-1.0,3.92,3.2,3.52,2025-10-24 15:10:31,0,2025-10-24 15:04:08
{40AAC251-8646-4CCB-9F2F-2CEB10AF3A1F},001308.SZ,20251024,CNY,22.43,22.43,22.79,22.43,22.76,0.33,1.4712,22942.94,51970.635,40.9673,40.9673,41.6248,40.9673,41.57,1.826452,22.6521,交易,-1.0,24.67,20.19,22.76,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{40ADA2DF-BAB1-4F2D-90EE-1941FDFA5B70},603867.SH,20251024,CNY,29.5,29.5,29.95,29.5,29.63,0.13,0.4407,23710.3,70541.699,42.3752,42.3752,43.0216,42.3752,42.562,1.436448,29.7515,交易,-1.0,32.45,26.55,29.63,2025-10-24 15:10:31,0,2025-10-24 15:04:10
{40C44BFA-1EF5-4C2E-9706-273000C36B8D},002700.SZ,20251024,CNY,7.48,7.42,7.48,7.16,7.18,-0.3,-4.0107,132722.0,96404.959,46.0312,45.662,46.0312,44.062,44.185,6.153904,7.2637,交易,-1.0,8.23,6.73,7.18,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{40D311B1-753D-4896-B6B6-A8CDDC8A14B0},600029.SH,20251024,CNY,6.66,6.66,6.67,6.44,6.58,-0.08,-1.2012,804970.76,526049.188,11.3275,11.3275,11.3445,10.9533,11.1914,1.70082,6.535,交易,-1.0,7.33,5.99,6.58,2025-10-24 15:10:31,0,2025-10-24 15:04:08
{40D9D609-B387-4198-AEDB-05032F0CA1D4},300563.SZ,20251024,CNY,37.14,37.3,38.65,37.07,38.65,1.51,4.0657,71590.14,272649.623,74.1828,74.5023,77.1988,74.043,77.1988,1.997382,38.0848,交易,-1.0,44.57,29.71,38.65,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{40DA9143-4B91-4632-8C35-57945F730408},688362.SH,20251024,CNY,31.16,31.33,35.02,31.33,34.64,3.48,11.1682,204177.28,678754.377,31.2593,31.4299,35.1316,31.4299,34.7504,1.003188,33.2434,交易,-1.0,37.39,24.93,34.64,2025-10-24 15:10:31,0,2025-10-24 15:04:08
{40E4A681-5B34-4559-B1E2-6D0970D210B2},000014.SZ,20251024,CNY,22.46,22.0,22.5,20.88,21.65,-0.81,-3.6064,256598.71,556785.372,152.1917,149.0747,152.4627,141.4854,146.703,6.776122,21.6987,交易,-1.0,24.71,20.21,21.65,2025-10-24 15:10:31,0,2025-10-24 15:05:38
{40E6F58E-13B8-4B6A-91A6-76425F76D4C0},600971.SH,20251024,CNY,7.46,7.29,7.43,7.21,7.23,-0.23,-3.0831,382976.81,278149.789,101.7347,99.4164,101.3256,98.3254,98.5981,13.63736,7.2628,交易,-1.0,8.21,6.71,7.23,2025-10-24 15:10:31,0,2025-10-24 15:04:11
{40F3B267-AD50-4D9D-B21F-A216E0AEDCB9},300092.SZ,20251024,CNY,16.5,16.47,16.58,16.08,16.38,-0.12,-0.7273,126656.53,206810.803,45.1732,45.0911,45.3922,44.0233,44.8447,2.737769,16.3285,交易,-1.0,19.8,13.2,16.38,2025-10-24 15:10:31,0,2025-10-24 15:05:37
{411891FF-5D9C-4BF4-AF69-A93F941E24A9},600770.SH,20251024,CNY,5.52,5.53,5.58,5.47,5.5,-0.02,-0.3623,153413.22,84628.415,115.9319,116.1419,117.192,114.8818,115.5118,21.00215,5.5164,交易,-1.0,6.07,4.97,5.5,2025-10-24 15:10:31,0,2025-10-24 15:04:11
{41209E41-8E31-4C3D-B9A5-B26AEC17A256},002769.SZ,20251024,CNY,9.17,9.19,9.35,9.12,9.29,0.12,1.3086,106170.0,98182.897,47.1046,47.2073,48.0292,46.8478,47.721,5.136815,9.2477,交易,-1.0,10.09,8.25,9.29,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{41245CFF-D4D1-4693-BBEB-B177AA729A3B},301103.SZ,20251024,CNY,21.15,21.29,21.29,21.08,21.17,0.02,0.0946,12758.0,27001.41,29.5748,29.7706,29.7706,29.477,29.6028,1.398338,21.1643,交易,-1.0,25.38,16.92,21.17,2025-10-24 15:10:31,0,2025-10-24 15:05:37
{4127266E-BE00-4CE4-86FB-3AD5337FC709},300682.SZ,20251024,CNY,17.99,18.01,18.23,17.88,17.95,-0.04,-0.2223,124385.35,224427.263,28.9289,28.9611,29.3148,28.752,28.8646,1.608054,18.0429,交易,-1.0,21.59,14.39,17.95,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{4129B7F3-D3F4-4971-92CC-1920E5C2D019},600845.SH,20251024,CNY,22.93,22.96,23.16,22.55,22.87,-0.06,-0.2617,115079.2,263459.084,351.809,352.2693,355.3378,345.9787,350.8884,15.342738,22.8937,交易,-1.0,25.22,20.64,22.87,2025-10-24 15:10:31,0,2025-10-24 15:04:11
{412EFDFC-3C1B-40A3-91A0-2C84B862577E},300423.SZ,20251024,CNY,7.87,7.83,7.87,7.66,7.75,-0.12,-1.5248,202556.61,157337.119,26.6279,26.4926,26.6279,25.9174,26.2219,3.383473,7.7676,交易,-1.0,9.44,6.3,7.75,2025-10-24 15:10:31,0,2025-10-24 15:05:37
{4145C707-5B08-4528-9987-97B1A29ADDCE},300291.SZ,20251024,CNY,6.24,6.11,6.22,6.09,6.16,-0.08,-1.2821,280968.0,172724.636,50.8218,49.7631,50.659,49.6002,50.1703,8.144526,6.1475,交易,-1.0,7.49,4.99,6.16,2025-10-24 15:10:31,0,2025-10-24 15:05:37
{4149CC98-741E-498B-87A0-4A6A1245988D},603505.SH,20251024,CNY,18.03,18.0,18.17,17.6,17.71,-0.32,-1.7748,116714.85,207750.104,68.3252,68.2115,68.8558,66.6957,67.1126,3.78953,17.7998,交易,-1.0,19.83,16.23,17.71,2025-10-24 15:10:31,0,2025-10-24 15:04:10
{418B79D5-8F43-4BFD-B728-47C53A226AEF},000750.SZ,20251024,CNY,4.55,4.54,4.6,4.54,4.58,0.03,0.6593,931848.66,425435.353,61.3642,61.2293,62.0385,61.2293,61.7688,13.486631,4.5655,交易,-1.0,5.01,4.1,4.58,2025-10-24 15:10:31,0,2025-10-24 15:05:38
{418B9FAF-8D99-4912-AFD2-153611CF7248},301595.SZ,20251024,CNY,39.95,39.8,40.89,39.63,40.75,0.8,2.0025,24250.03,98144.497,40.2002,40.0493,41.1461,39.8782,41.0052,1.006263,40.4719,交易,-1.0,47.94,31.96,40.75,2025-10-24 15:10:31,0,2025-10-24 15:05:38
{419D15C6-91AA-4979-B6F6-D60E9257582F},002150.SZ,20251024,CNY,18.71,18.89,18.99,18.37,18.55,-0.16,-0.8552,204905.24,382066.483,113.6714,114.765,115.3726,111.6058,112.6994,6.075438,18.646,交易,-1.0,20.58,16.84,18.55,2025-10-24 15:10:31,0,2025-10-24 15:04:53
{41A40F03-7C4B-4BD6-94E9-51F9C9E2E452},002389.SZ,20251024,CNY,21.46,21.76,22.33,21.75,21.87,0.41,1.9105,200760.82,442379.622,134.2312,136.1076,139.673,136.0451,136.7957,6.254947,22.0352,交易,-1.0,23.61,19.31,21.87,2025-10-24 15:10:31,0,2025-10-24 15:04:53
{41AE6221-F92C-4A76-9E99-A4C9281CE8CC},600355.SH,20251024,CNY,3.54,3.54,3.64,3.51,3.56,0.02,0.565,197261.0,70407.687,20.5994,20.5994,21.1813,20.4249,20.7158,5.819048,3.5693,交易,-1.0,3.72,3.36,3.56,2025-10-24 15:10:31,0,2025-10-24 15:04:09
{41E511BD-4659-48C2-90DA-023AAED2D21D},688120.SH,20251024,CNY,142.74,144.11,147.93,143.8,147.35,4.61,3.2296,117464.18,1721029.995,475.3336,479.8958,492.6167,478.8635,490.6852,3.330066,146.5153,交易,-1.0,171.29,114.19,147.35,2025-10-24 15:10:31,0,2025-10-24 15:04:10
{41E9B929-94D0-42FF-AEC4-29B9ACB40CC4},300731.SZ,20251024,CNY,41.77,42.2,43.38,41.7,42.68,0.91,2.1786,74472.48,315711.552,60.152,60.7712,62.4705,60.0512,61.4625,1.440077,42.393,交易,-1.0,50.12,33.42,42.68,2025-10-24 15:10:31,0,2025-10-24 15:05:40
{41EDD7B9-1F70-4E81-BD07-0C7AD57129A0},600599.SH,20251024,CNY,8.45,8.45,8.48,8.33,8.36,-0.09,-1.0651,23846.01,19995.0,18.6324,18.6324,18.6985,18.3678,18.4339,2.205017,8.3851,交易,-1.0,8.87,8.03,8.36,2025-10-24 15:10:31,0,2025-10-24 15:04:09
{41FCCE61-F148-4514-A178-E54EAD1031E4},002211.SZ,20251024,CNY,3.47,3.46,3.54,3.46,3.47,0.0,0.0,65626.01,22928.125,5.2871,5.2719,5.3938,5.2719,5.2871,1.52366,3.4938,交易,-1.0,3.64,3.3,3.47,2025-10-24 15:10:31,0,2025-10-24 15:04:53
{4205BDDB-1B7B-40AB-9026-443B10838ECF},300643.SZ,20251024,CNY,22.43,22.53,23.09,22.31,22.78,0.35,1.5604,46916.0,106664.413,23.8829,23.9894,24.5857,23.7552,24.2556,1.064777,22.7352,交易,-1.0,26.92,17.94,22.78,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{420A4CB0-7DD0-46D5-97F9-F0146E6838B2},300054.SZ,20251024,CNY,32.96,33.2,34.71,33.2,34.6,1.64,4.9757,215735.87,735271.717,426.88,429.9884,449.5451,429.9884,448.1204,12.951457,34.082,交易,-1.0,39.55,26.37,34.6,2025-10-24 15:10:31,0,2025-10-24 15:05:37
{42208BAF-EC4C-4353-B16F-E93F247BB836},600916.SH,20251024,CNY,8.5,8.49,8.53,8.4,8.42,-0.08,-0.9412,230512.0,194832.494,9.7896,9.7781,9.8242,9.6744,9.6975,1.151718,8.4522,交易,-1.0,9.35,7.65,8.42,2025-10-24 15:10:31,0,2025-10-24 15:04:11
{42250847-EEE9-4E3F-BC24-FFF9977E7BF7},300303.SZ,20251024,CNY,6.65,6.66,6.72,6.63,6.7,0.05,0.7519,302772.84,202479.098,113.364,113.5345,114.5573,113.0231,114.2164,17.04722,6.6875,交易,-1.0,7.98,5.32,6.7,2025-10-24 15:10:31,0,2025-10-24 15:05:37
{42263A71-9583-4B32-BD91-31E181738C01},301050.SZ,20251024,CNY,45.97,46.12,47.3,46.12,46.83,0.86,1.8708,42299.25,198356.637,118.1747,118.5603,121.5937,118.5603,120.3855,2.570691,46.8937,交易,-1.0,55.16,36.78,46.83,2025-10-24 15:10:31,0,2025-10-24 15:05:37
{422A14C1-9529-4A06-9CCE-FC080C48F607},603048.SH,20251024,CNY,20.04,20.0,20.41,19.93,20.33,0.29,1.4471,30629.0,62145.738,21.4213,21.3786,21.8168,21.3038,21.7313,1.068929,20.2898,交易,-1.0,22.04,18.04,20.33,2025-10-24 15:10:31,0,2025-10-24 15:04:09
{423E79E6-BE21-4CFE-9F48-8BA684C182EA},601007.SH,20251024,CNY,7.49,7.46,7.51,7.4,7.4,-0.09,-1.2016,61321.2,45630.093,11.453,11.4071,11.4836,11.3154,11.3154,1.529105,7.4412,交易,-1.0,8.24,6.74,7.4,2025-10-24 15:10:31,0,2025-10-24 15:04:11
{4240FD44-9806-40D4-85E4-19EBC843B998},300352.SZ,20251024,CNY,5.92,5.98,6.04,5.88,5.91,-0.01,-0.1689,511262.62,303994.656,114.1794,115.3366,116.4938,113.4079,113.9865,19.287058,5.946,交易,-1.0,7.1,4.74,5.91,2025-10-24 15:10:31,0,2025-10-24 15:05:37
{424BB9F9-439C-431D-9191-AA9A22B4F911},002998.SZ,20251024,CNY,8.49,8.45,8.59,8.37,8.39,-0.1,-1.1779,103557.43,87400.598,9.6695,9.624,9.7834,9.5328,9.5556,1.13893,8.4398,交易,-1.0,9.34,7.64,8.39,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{424F7966-085C-4843-8FD2-7F1BE987CC32},001287.SZ,20251024,CNY,23.3,23.61,24.23,23.31,24.05,0.75,3.2189,600831.63,1437303.2,23.6546,23.9693,24.5988,23.6648,24.416,1.015219,23.9219,交易,-1.0,25.63,20.97,24.05,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{42505692-F156-49DC-B85B-CF2AA63B114A},001226.SZ,20251024,CNY,38.51,38.5,38.97,37.53,37.6,-0.91,-2.363,14493.6,55011.666,40.1539,40.1435,40.6336,39.1321,39.2051,1.042688,37.9558,交易,-1.0,42.36,34.66,37.6,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{425A5CA2-B4A0-4BEE-BBFD-A80EE19E9938},603887.SH,20251024,CNY,15.5,15.5,15.68,15.45,15.65,0.15,0.9677,88070.91,137602.689,37.3231,37.3231,37.7565,37.2027,37.6842,2.407939,15.6241,交易,-1.0,17.05,13.95,15.65,2025-10-24 15:10:31,0,2025-10-24 15:04:10
{42708FDF-956F-4B1E-9B03-909BD7075B50},920225.BJ,20251024,CNY,31.42,32.2,34.58,31.91,32.88,1.46,4.6467,86736.57,288504.186,62.3496,63.8975,68.6203,63.322,65.2468,1.984393,33.2621,交易,-1.0,40.84,22.0,32.88,2025-10-24 15:10:31,0,2025-10-24 15:02:19
{4279F5B2-87C3-44DC-920C-F34A38A14D34},002602.SZ,20251024,CNY,19.51,19.51,20.35,19.47,19.76,0.25,1.2814,1249407.49,2490368.065,187.6757,187.6757,195.7561,187.2909,190.0806,9.619463,19.9324,交易,-1.0,20.49,18.53,19.76,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{42AB6012-7AD9-42CA-80C7-6182281E3C1E},600785.SH,20251024,CNY,13.62,13.62,13.64,13.36,13.43,-0.19,-1.395,90329.01,121544.258,66.3266,66.3266,66.424,65.0605,65.4014,4.869797,13.4557,交易,-1.0,14.98,12.26,13.43,2025-10-24 15:10:31,0,2025-10-24 15:04:11
{42B365D2-39AC-4ED8-B077-8E068AB31FB7},301049.SZ,20251024,CNY,22.85,22.94,23.18,22.51,22.66,-0.19,-0.8315,23018.0,52249.424,23.1122,23.2032,23.4459,22.7683,22.92,1.011473,22.6994,交易,-1.0,27.42,18.28,22.66,2025-10-24 15:10:31,0,2025-10-24 15:05:37
{42C81B0F-8E1F-4E6F-ADC2-C4186EDD9CBE},002393.SZ,20251024,CNY,23.65,23.3,23.3,22.15,22.21,-1.44,-6.0888,124936.15,280966.217,41.7508,41.1329,41.1329,39.1028,39.2087,1.765362,22.4888,交易,-1.0,26.02,21.29,22.21,2025-10-24 15:10:31,0,2025-10-24 15:04:53
{42DD01FC-F0CF-47B6-8656-03C2D2470AB7},300585.SZ,20251024,CNY,19.3,19.2,22.0,19.01,21.09,1.79,9.2746,262002.98,554886.531,39.5459,39.341,45.0782,38.9516,43.2136,2.049008,21.1786,交易,-1.0,23.16,15.44,21.09,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{42DEAE74-59B2-47FD-AE08-509FF4AF7393},002161.SZ,20251024,CNY,7.84,7.84,7.92,7.79,7.84,0.0,0.0,125164.74,98214.816,84.3772,84.3772,85.2382,83.8391,84.3772,10.762401,7.8468,交易,-1.0,8.62,7.06,7.84,2025-10-24 15:10:31,0,2025-10-24 15:04:53
{42E1D787-C8F5-4B98-B9FA-CDBD56316F8C},600622.SH,20251024,CNY,2.96,2.94,2.97,2.85,2.86,-0.1,-3.3784,594197.29,171761.531,686.0963,681.4605,688.4142,660.5995,662.9174,231.789298,2.8906,交易,-1.0,3.26,2.66,2.86,2025-10-24 15:10:31,0,2025-10-24 15:04:09
{42E77DF4-FC1C-46BE-A7A4-0F61813758C1},605259.SH,20251024,CNY,25.7,25.25,25.25,23.26,23.5,-2.2,-8.5603,84274.92,199484.704,56.7059,55.713,55.713,51.3222,51.8517,2.206456,23.6707,交易,-1.0,28.27,23.13,23.5,2025-10-24 15:10:31,0,2025-10-24 15:04:10
{430658FC-722A-4C0A-88EB-4F995FBA6CFA},300568.SZ,20251024,CNY,12.5,12.51,12.89,12.5,12.74,0.24,1.92,424707.17,538958.421,91.7429,91.8163,94.6053,91.7429,93.5044,7.339432,12.6901,交易,-1.0,15.0,10.0,12.74,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{430DA826-53C8-4FC4-95C0-EE4CBE283D05},000970.SZ,20251024,CNY,13.65,13.79,13.9,13.73,13.87,0.22,1.6117,210377.19,291162.579,246.0878,248.6117,250.5949,247.53,250.054,18.028408,13.84,交易,-1.0,15.02,12.29,13.87,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{43114667-3109-4C88-AB95-AC0D9FE62ED9},002940.SZ,20251024,CNY,40.31,39.53,40.43,38.75,39.14,-1.17,-2.9025,169815.23,667955.15,92.6488,90.856,92.9246,89.0633,89.9596,2.298407,39.3342,交易,-1.0,44.34,36.28,39.14,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{4315A8C1-CDF8-460E-999E-7918C56A660D},605589.SH,20251024,CNY,28.25,28.45,28.81,28.31,28.75,0.5,1.7699,142210.23,406528.068,30.2819,30.4963,30.8822,30.3463,30.8179,1.071927,28.5864,交易,-1.0,31.08,25.43,28.75,2025-10-24 15:10:31,0,2025-10-24 15:04:10
{431DD677-70F8-4A1F-99A9-838BDBB05F51},300960.SZ,20251024,CNY,26.67,26.65,27.08,26.4,26.76,0.09,0.3375,17267.6,46331.968,41.774,41.7427,42.4162,41.3511,41.915,1.566329,26.8317,交易,-1.0,32.0,21.34,26.76,2025-10-24 15:10:31,0,2025-10-24 15:05:40
{431EE893-0AE0-4E2F-BD1B-5DDD3566539E},300329.SZ,20251024,CNY,15.53,15.58,16.3,15.44,15.82,0.29,1.8674,103336.2,164808.023,58.2725,58.4601,61.1617,57.9348,59.3606,3.752253,15.9487,交易,-1.0,18.64,12.42,15.82,2025-10-24 15:10:31,0,2025-10-24 15:05:37
{43225E41-F520-4593-86E4-DC60D0550ACE},600630.SH,20251024,CNY,10.13,10.11,10.15,9.7,9.72,-0.41,-4.0474,376052.72,370125.001,32.5969,32.5325,32.6612,31.2132,31.2776,3.217857,9.8424,交易,-1.0,11.14,9.12,9.72,2025-10-24 15:10:31,0,2025-10-24 15:04:10
{4333D5EA-AEE8-4292-A13D-DDE77CCD70C8},002642.SZ,20251024,CNY,9.02,9.02,9.1,9.01,9.05,0.03,0.3326,184665.0,167073.051,41.7756,41.7756,42.1461,41.7293,41.9146,4.631445,9.0474,交易,-1.0,9.92,8.12,9.05,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{4335860B-D895-4591-ADA2-AC969C1A4C48},000541.SZ,20251024,CNY,6.36,6.35,6.44,6.33,6.41,0.05,0.7862,141338.06,90463.758,209.6183,209.2887,212.255,208.6296,211.2663,32.958857,6.4005,交易,-1.0,7.0,5.72,6.41,2025-10-24 15:10:31,0,2025-10-24 15:05:38
{43517FCB-9FDF-421E-B3F6-FF9CD4F1189E},603171.SH,20251024,CNY,44.52,44.65,45.75,44.65,45.25,0.73,1.6397,34197.5,154610.606,45.8108,45.9445,47.0764,45.9445,46.5619,1.028993,45.2111,交易,-1.0,48.97,40.07,45.25,2025-10-24 15:10:31,0,2025-10-24 15:04:09
{4356FC10-5C9A-4481-B61E-88A424B9EB57},301155.SZ,20251024,CNY,93.99,94.71,96.89,92.79,94.77,0.78,0.8299,33475.84,315752.401,95.4835,96.2149,98.4296,94.2644,96.2759,1.01589,94.3225,交易,-1.0,112.79,75.19,94.77,2025-10-24 15:10:31,0,2025-10-24 15:05:37
{4360EADF-E811-4623-8000-41B24E4FB396},300609.SZ,20251024,CNY,37.38,37.52,40.58,37.35,39.9,2.52,6.7416,107062.0,420339.513,39.3731,39.5206,42.7437,39.3415,42.0275,1.05332,39.2613,交易,-1.0,44.86,29.9,39.9,2025-10-24 15:10:31,0,2025-10-24 15:05:39
{436504ED-CDAD-45B2-B2A6-F188FA6117EB},000695.SZ,20251024,CNY,11.23,11.22,11.29,10.9,10.91,-0.32,-2.8495,92932.0,102620.001,28.6321,28.6066,28.785,27.7907,27.8162,2.549605,11.0425,交易,-1.0,12.35,10.11,10.91,2025-10-24 15:10:31,0,2025-10-24 15:05:38
{4369ED53-427D-4AA8-8588-62EA08F485B8},603319.SH,20251024,CNY,35.33,35.55,36.88,35.52,36.36,1.03,2.9154,116697.5,422476.578,132.1812,133.0043,137.9803,132.892,136.0348,3.74133,36.2027,交易,-1.0,38.86,31.8,36.36,2025-10-24 15:10:31,0,2025-10-24 15:04:09
{436E4E13-63EC-4D2A-8D18-06C2EE0F282E},920701.BJ,20251024,CNY,19.02,19.22,19.27,19.08,19.15,0.13,0.6835,6528.49,12506.919,27.8691,28.1622,28.2354,27.957,28.0596,1.465253,19.1574,交易,-1.0,24.72,13.32,19.15,2025-10-24 15:10:31,0,2025-10-24 15:02:20
{437523E0-64EA-4E9E-839C-B00F525F0727},688161.SH,20251024,CNY,29.61,29.6,30.46,29.48,30.33,0.72,2.4316,16635.09,49953.721,30.8449,30.8345,31.7304,30.7095,31.595,1.041707,30.0291,交易,-1.0,35.53,23.69,30.33,2025-10-24 15:10:31,0,2025-10-24 15:04:10
{4376FEE8-2A6A-405C-82EF-542A44A08E0F},000089.SZ,20251024,CNY,7.4,7.33,7.41,7.23,7.25,-0.15,-2.027,321600.51,234480.878,54.4462,53.9312,54.5198,53.1954,53.3425,7.357593,7.2911,交易,-1.0,8.14,6.66,7.25,2025-10-24 15:10:31,0,2025-10-24 15:05:38
{4380E563-5E77-4084-8618-1E9BF12CA67D},688629.SH,20251024,CNY,82.56,83.6,88.54,83.27,88.5,5.94,7.1948,172132.96,1489525.939,82.7098,83.7517,88.7006,83.4211,88.6605,1.001814,86.5335,交易,-1.0,99.07,66.05,88.5,2025-10-24 15:10:31,0,2025-10-24 15:04:08
{43881A97-B69F-4214-BDD5-E267A100C381},300851.SZ,20251024,CNY,27.35,27.49,27.7,27.19,27.59,0.24,0.8775,8437.11,23245.42,29.5793,29.7307,29.9579,29.4063,29.8389,1.081511,27.5514,交易,-1.0,32.82,21.88,27.59,2025-10-24 15:10:31,0,2025-10-24 15:05:40
{43AACA00-5157-4444-80D8-424C483C15AD},002107.SZ,20251024,CNY,6.3,6.3,6.33,6.24,6.24,-0.06,-0.9524,68065.65,42650.626,53.5604,53.5604,53.8154,53.0503,53.0503,8.501649,6.2661,交易,-1.0,6.93,5.67,6.24,2025-10-24 15:10:31,0,2025-10-24 15:04:53
